movieId,god,atheism,original,good,islam,greed,weird,drama,vengeance,catastrophe,culture clash,mentor,sacrifice,melancholic,runaway,predictable,dialogue,first contact,adaptation,independent film,life & death,wartime,betrayal,pornography,fight scenes,fantasy world,life philosophy,family,prejudice,very funny,chase,transformation,surveillance,not funny,drinking,unlikely friendships,death,period piece,survival,light,teen movie,stereotypes,absurd,childhood,censorship,creativity,quirky,weapons,dysfunctional family,women,hospital,nudity (full frontal - brief),fun movie,computer animation,indians,underrated,writers,sexy,queer,irish accent,internet,simple,alternate history,blindness,doctors,bollywood,classic car,multiple storylines,alter ego,good music,farce,immortality,british,pulp,too long,new jersey,california,small town,divorce,dreams,mad scientist,adoption,stand-up comedy,camp,interracial romance,road movie,brothers,memory,desert,tokyo,cancer,foul language,island,film noir,made for tv,wilderness,race,documentary,workplace,awesome soundtrack,finnish,notable nudity,stoner movie,single father,russian,addiction,rebellion,prison,nudity (rear),nudity (topless - brief),1930s,hip hop,too short,hotel,kick-butt women,directorial debut,snakes,texas,oil,father daughter relationship,remake,shopping,new york city,potential oscar nom,ensemble cast,best of 2005,no plot,80s,time,homeless,radio,lawyer,reality tv,wine,australia,kidnapping,trilogy,graphic novel,unlikeable characters,french,ghosts/afterlife,prostitution,san francisco,hunting,goth,fashion,robert downey jr,los angeles,buddy movie
Quo Vadis (1951),0.9655,0.9655,0.7465,0.72175,0.7757499999999999,0.7225,0.7225,0.72175,0.51475,0.7622500000000001,0.72175,0.33325,0.58725,0.6795,0.72175,0.7622500000000001,0.54475,0.576,0.7245,0.4732499999999999,0.22625,0.4775,0.3225,0.4095,0.7622500000000001,0.43025,0.201,0.3515,0.58725,0.37625,0.3512499999999999,0.475,0.5575,0.3452499999999999,0.31625,0.1679999999999999,0.4385,0.9255,0.255,0.4405,0.1644999999999999,0.26175,0.27975,0.21975,0.2495,0.184,0.17825,0.24725,0.173,0.3017499999999999,0.1149999999999999,0.2495,0.207,0.16425,0.3135,0.528,0.124,0.1775,0.1629999999999999,0.1495,0.0807499999999999,0.1307499999999999,0.35,0.1805,0.0564999999999999,0.084,0.11375,0.216,0.41325,0.21625,0.361,0.6245,0.47875,0.16075,0.23975,0.0797499999999999,0.09825,0.0615,0.0574999999999999,0.076,0.1967499999999999,0.18225,0.0795,0.18,0.197,0.09825,0.14325,0.1129999999999999,0.1267499999999999,0.14175,0.0379999999999999,0.0334999999999999,0.24775,0.1895,0.09575,0.121,0.0825,0.013,0.152,0.1265,0.04375,0.1982499999999999,0.09475,0.0339999999999999,0.0712499999999999,0.078,0.33575,0.0852499999999999,0.22325,0.195,0.2644999999999999,0.0569999999999999,0.0404999999999999,0.0825,0.08975,0.061,0.307,0.16825,0.10125,0.0242499999999999,0.25475,0.04575,0.193,0.141,0.0494999999999999,0.0419999999999999,0.0379999999999999,0.0404999999999999,0.065,0.0692499999999999,0.1382499999999999,0.0217499999999999,0.024,0.0282499999999999,0.0197499999999999,0.019,0.08775,0.0379999999999999,0.04275,0.05125,0.0715,0.11875,0.25225,0.03,0.0389999999999999,0.086,0.03575,0.1295,0.0712499999999999
"God Who Wasn't There, The (2005)",0.9835,0.9835,0.70675,0.3712499999999999,0.972,0.61925,0.52275,0.40025,0.40025,0.4445,0.52275,0.38625,0.81925,0.52275,0.40025,0.4765,0.52925,0.37725,0.29825,0.283,0.25575,0.478,0.5575,0.68925,0.17925,0.26575,0.33425,0.05225,0.18225,0.37575,0.2435,0.2035,0.24175,0.3125,0.18725,0.11575,0.4357499999999999,0.70675,0.1915,0.3505,0.1317499999999999,0.1255,0.58375,0.1967499999999999,0.68425,0.3429999999999999,0.33425,0.17025,0.1275,0.05325,0.15975,0.189,0.17975,0.11025,0.086,0.1074999999999999,0.22475,0.13,0.1594999999999999,0.09,0.416,0.03125,0.10775,0.2035,0.0855,0.1235,0.08925,0.17875,0.08875,0.2534999999999999,0.33425,0.059,0.09025,0.1475,0.1064999999999999,0.1895,0.1877499999999999,0.0742499999999999,0.04775,0.083,0.04825,0.1265,0.31325,0.031,0.0732499999999999,0.079,0.09075,0.0697499999999999,0.0167499999999999,0.0979999999999999,0.031,0.04925,0.0944999999999999,0.0954999999999999,0.17425,0.079,0.0712499999999999,0.9225,0.0857499999999999,0.0519999999999999,0.04775,0.03025,0.14075,0.022,0.04675,0.0702499999999999,0.0647499999999999,0.0755,0.1009999999999999,0.0474999999999999,0.0635,0.4795,0.11225,0.089,0.0637499999999999,0.0802499999999999,0.0489999999999999,0.0687499999999999,0.0837499999999999,0.015,0.04825,0.03425,0.0449999999999999,0.21125,0.06025,0.2199999999999999,0.016,0.03725,0.03125,0.0697499999999999,0.065,0.0449999999999999,0.0439999999999999,0.0642499999999999,0.011,0.0235,0.0232499999999999,0.09875,0.0265,0.05425,0.0187499999999999,0.1099999999999999,0.03175,0.1004999999999999,0.03275,0.04225,0.031,0.0484999999999999,0.0197499999999999
"Exorcism of Emily Rose, The (2005)",0.91575,0.91575,0.8162499999999999,0.72425,0.38225,0.66625,0.66625,0.65425,0.65425,0.72425,0.5365,0.92825,0.45225,0.3435,0.5365,0.44125,0.66625,0.3682499999999999,0.347,0.709,0.506,0.1317499999999999,0.4692499999999999,0.48,0.3259999999999999,0.33775,0.32575,0.3319999999999999,0.25975,0.29025,0.3005,0.344,0.397,0.37,0.24275,0.14575,0.73225,0.1064999999999999,0.253,0.181,0.3077499999999999,0.27225,0.1932499999999999,0.1382499999999999,0.24925,0.2259999999999999,0.1957499999999999,0.172,0.1912499999999999,0.1594999999999999,0.4335,0.348,0.1942499999999999,0.1917499999999999,0.10975,0.236,0.15825,0.14575,0.123,0.20975,0.1947499999999999,0.11225,0.145,0.21475,0.43825,0.0807499999999999,0.1679999999999999,0.1395,0.1352499999999999,0.1134999999999999,0.1169999999999999,0.0815,0.08925,0.087,0.0822499999999999,0.1927499999999999,0.11175,0.1465,0.0842499999999999,0.1307499999999999,0.18125,0.1039999999999999,0.10725,0.1094999999999999,0.064,0.0772499999999999,0.15625,0.10025,0.02975,0.0785,0.155,0.2937499999999999,0.073,0.0817499999999999,0.08725,0.0765,0.08675,0.03625,0.0782499999999999,0.03975,0.06225,0.1352499999999999,0.12075,0.0825,0.0682499999999999,0.09025,0.0484999999999999,0.1215,0.084,0.1129999999999999,0.05025,0.1054999999999999,0.04725,0.0625,0.04025,0.081,0.11325,0.093,0.03725,0.0827499999999999,0.16225,0.0272499999999999,0.0625,0.0514999999999999,0.04925,0.2857499999999999,0.04425,0.05175,0.0489999999999999,0.0637499999999999,0.0707499999999999,0.8214999999999999,0.0479999999999999,0.0379999999999999,0.0544999999999999,0.09925,0.0464999999999999,0.15925,0.11675,0.03175,0.0974999999999999,0.03375,0.0459999999999999,0.03875,0.1644999999999999,0.03575,0.08,0.0379999999999999,0.04525
Left Behind: World at War (2005),0.9915,0.92525,0.70725,0.518,0.8505,0.3047499999999999,0.1912499999999999,0.262,0.388,0.79,0.24775,0.49075,0.8505,0.1669999999999999,0.22925,0.8474999999999999,0.35275,0.68525,0.99675,0.05825,0.177,0.8505,0.298,0.1164999999999999,0.79,0.4335,0.29525,0.691,0.14925,0.3199999999999999,0.73225,0.26725,0.3774999999999999,0.34075,0.04325,0.15,0.22775,0.0705,0.88225,0.1589999999999999,0.36275,0.2027499999999999,0.132,0.08875,0.05125,0.15075,0.1972499999999999,0.73225,0.1372499999999999,0.1704999999999999,0.253,0.12275,0.2927499999999999,0.597,0.0935,0.0489999999999999,0.1679999999999999,0.139,0.08625,0.16875,0.23575,0.0935,0.1262499999999999,0.1579999999999999,0.08925,0.0782499999999999,0.1569999999999999,0.174,0.21625,0.04525,0.0815,0.1765,0.06225,0.279,0.1965,0.1569999999999999,0.0519999999999999,0.0429999999999999,0.061,0.0715,0.14675,0.1004999999999999,0.0979999999999999,0.138,0.0509999999999999,0.0974999999999999,0.0807499999999999,0.0657499999999999,0.028,0.0237499999999999,0.0444999999999999,0.08875,0.14875,0.11175,0.085,0.0747499999999999,0.0354999999999999,0.0045,0.0615,0.05625,0.0459999999999999,0.0702499999999999,0.0459999999999999,0.06175,0.14825,0.07,0.0135,0.1064999999999999,0.082,0.0135,0.0544999999999999,0.0984999999999999,0.10625,0.0519999999999999,0.1387499999999999,0.0237499999999999,0.05675,0.0212499999999999,0.0419999999999999,0.0292499999999999,0.307,0.067,0.09325,0.024,0.061,0.0344999999999999,0.1897499999999999,0.0827499999999999,0.04975,0.0319999999999999,0.0712499999999999,0.04125,0.09,0.0797499999999999,0.0127499999999999,0.0792499999999999,0.212,0.0227499999999999,0.04525,0.015,0.077,0.0414999999999999,0.0374999999999999,0.0165,0.0275,0.0334999999999999,0.04525,0.0755,0.0245
Holy Guests (Ha-Ushpizin) (2004),0.99125,0.99125,0.7525,0.549,0.629,0.614,0.7525,0.56125,0.566,0.42625,0.566,0.69625,0.4365,0.7525,0.614,0.2997499999999999,0.3155,0.1644999999999999,0.187,0.6775,0.6775,0.95925,0.2895,0.1995,0.41,0.2997499999999999,0.7375,0.33675,0.2465,0.508,0.4135,0.32075,0.118,0.309,0.61375,0.53775,0.254,0.26375,0.32725,0.62,0.17075,0.2955,0.1337499999999999,0.3215,0.0802499999999999,0.3239999999999999,0.305,0.18475,0.383,0.14725,0.50825,0.1505,0.16575,0.27375,0.12225,0.31325,0.21675,0.083,0.15275,0.20825,0.0409999999999999,0.44275,0.09125,0.18025,0.1089999999999999,0.4675,0.26425,0.15975,0.1059999999999999,0.1725,0.0847499999999999,0.063,0.1405,0.144,0.12275,0.178,0.22525,0.19,0.399,0.3007499999999999,0.1245,0.1505,0.0665,0.06075,0.123,0.144,0.2334999999999999,0.17325,0.0984999999999999,0.0999999999999999,0.1272499999999999,0.1755,0.1114999999999999,0.1014999999999999,0.10875,0.31225,0.0792499999999999,0.1084999999999999,0.1337499999999999,0.16375,0.081,0.028,0.0554999999999999,0.0519999999999999,0.0845,0.064,0.1195,0.244,0.05675,0.04575,0.20325,0.09875,0.32325,0.0895,0.06075,0.09,0.04425,0.0364999999999999,0.1654999999999999,0.0837499999999999,0.0257499999999999,0.2045,0.18075,0.0695,0.0687499999999999,0.0554999999999999,0.11175,0.0494999999999999,0.0494999999999999,0.10325,0.04275,0.0182499999999999,0.0782499999999999,0.11475,0.11925,0.0484999999999999,0.0414999999999999,0.0205,0.0755,0.0265,0.1175,0.0305,0.0265,0.04075,0.0285,0.059,0.04625,0.0344999999999999,0.0765
Bee Season (2005),0.947,0.947,0.747,0.525,0.31575,0.6645,0.58175,0.525,0.6645,0.49975,0.549,0.53025,0.31975,0.57025,0.525,0.39725,0.549,0.31475,0.94875,0.651,0.39775,0.4872499999999999,0.22575,0.43125,0.21325,0.4225,0.4125,0.8685,0.1694999999999999,0.1997499999999999,0.20475,0.306,0.1975,0.35175,0.3155,0.2965,0.37875,0.1295,0.12375,0.46875,0.14925,0.1402499999999999,0.292,0.1574999999999999,0.0797499999999999,0.3159999999999999,0.4669999999999999,0.1684999999999999,0.9135,0.13,0.1915,0.27525,0.31575,0.1975,0.178,0.05925,0.38,0.2065,0.1845,0.0865,0.17825,0.0715,0.18425,0.068,0.1352499999999999,0.04875,0.18175,0.21725,0.14125,0.09425,0.05225,0.10925,0.072,0.148,0.0662499999999999,0.1169999999999999,0.40225,0.09775,0.2985,0.0915,0.0642499999999999,0.348,0.0775,0.143,0.3605,0.1579999999999999,0.15225,0.2684999999999999,0.0379999999999999,0.09225,0.09825,0.10325,0.1064999999999999,0.10275,0.0344999999999999,0.05225,0.04925,0.0232499999999999,0.136,0.04925,0.0722499999999999,0.16725,0.0755,0.3265,0.0642499999999999,0.0705,0.1945,0.09575,0.1255,0.2155,0.05875,0.0989999999999999,0.0559999999999999,0.0959999999999999,0.1312499999999999,0.1169999999999999,0.0217499999999999,0.03625,0.0305,0.3135,0.10725,0.0742499999999999,0.08625,0.11325,0.073,0.1345,0.0822499999999999,0.04525,0.03825,0.0419999999999999,0.0389999999999999,0.05425,0.08825,0.17775,0.0344999999999999,0.04175,0.03425,0.0762499999999999,0.0454999999999999,0.10375,0.017,0.0272499999999999,0.13,0.0232499999999999,0.075,0.0449999999999999,0.06125,0.0272499999999999,0.019
End of the Spear (2005),0.5825,0.3692499999999999,0.8234999999999999,0.8447499999999999,0.41425,0.515,0.66525,0.67275,0.515,0.6125,0.66075,0.96575,0.8935,0.48875,0.53375,0.416,0.38125,0.28075,0.3007499999999999,0.346,0.259,0.41425,0.27175,0.22775,0.2329999999999999,0.35275,0.66175,0.7345,0.8935,0.3784999999999999,0.268,0.47675,0.23325,0.3612499999999999,0.2095,0.67275,0.16875,0.31675,0.178,0.22975,0.246,0.16725,0.087,0.26625,0.0725,0.21925,0.1699999999999999,0.21725,0.204,0.1385,0.1149999999999999,0.33425,0.19,0.27775,0.71975,0.0817499999999999,0.1089999999999999,0.071,0.0847499999999999,0.3219999999999999,0.0767499999999999,0.1649999999999999,0.137,0.3735,0.11375,0.2604999999999999,0.11425,0.1054999999999999,0.0735,0.0959999999999999,0.0842499999999999,0.0349999999999999,0.1902499999999999,0.1074999999999999,0.0807499999999999,0.1892499999999999,0.10325,0.1965,0.05175,0.08925,0.0857499999999999,0.24675,0.06025,0.06075,0.1415,0.1292499999999999,0.2837499999999999,0.1669999999999999,0.019,0.0615,0.1659999999999999,0.0762499999999999,0.0667499999999999,0.0792499999999999,0.10125,0.1034999999999999,0.38725,0.09225,0.09475,0.0762499999999999,0.1059999999999999,0.0349999999999999,0.0627499999999999,0.0795,0.04375,0.14575,0.0272499999999999,0.08725,0.0324999999999999,0.0195,0.06225,0.12,0.06225,0.0499999999999999,0.0564999999999999,0.0399999999999999,0.0245,0.059,0.31825,0.1134999999999999,0.024,0.03125,0.0414999999999999,0.11025,0.0319999999999999,0.0652499999999999,0.0394999999999999,0.03575,0.03925,0.1425,0.04775,0.0574999999999999,0.0504999999999999,0.04075,0.1325,0.02,0.0225,0.0822499999999999,0.0212499999999999,0.0305,0.0227499999999999,0.0615,0.0742499999999999,0.14,0.0252499999999999,0.05125,0.0429999999999999,0.0265,0.0202499999999999
One Night with the King (2006),0.92775,0.8205,0.8025,0.87975,0.52925,0.3764999999999999,0.4895,0.3195,0.3195,0.4659999999999999,0.44425,0.4247499999999999,0.429,0.4895,0.3195,0.38075,0.3545,0.3129999999999999,0.8494999999999999,0.181,0.23475,0.5435,0.44675,0.119,0.24025,0.4347499999999999,0.4245,0.32425,0.429,0.21675,0.21725,0.23725,0.18225,0.3399999999999999,0.4095,0.1634999999999999,0.0687499999999999,0.62275,0.062,0.2877499999999999,0.3535,0.0984999999999999,0.09825,0.346,0.03575,0.15525,0.15425,0.1415,0.0727499999999999,0.1195,0.061,0.072,0.0984999999999999,0.25125,0.419,0.2234999999999999,0.33925,0.076,0.09625,0.27025,0.118,0.1704999999999999,0.27125,0.1267499999999999,0.12025,0.0707499999999999,0.173,0.10575,0.0722499999999999,0.1195,0.1594999999999999,0.23575,0.1825,0.1297499999999999,0.092,0.0584999999999999,0.0434999999999999,0.11975,0.07,0.0685,0.08625,0.05575,0.0667499999999999,0.0835,0.14475,0.0655,0.1014999999999999,0.0449999999999999,0.025,0.0414999999999999,0.05725,0.18325,0.0484999999999999,0.0835,0.11525,0.03425,0.09725,0.014,0.085,0.08,0.04325,0.0835,0.0672499999999999,0.1957499999999999,0.03375,0.04225,0.013,0.0469999999999999,0.126,0.0152499999999999,0.0974999999999999,0.1367499999999999,0.0852499999999999,0.05725,0.05175,0.031,0.0265,0.04025,0.0494999999999999,0.0227499999999999,0.1307499999999999,0.085,0.029,0.0247499999999999,0.03525,0.0225,0.084,0.026,0.0702499999999999,0.03175,0.0852499999999999,0.017,0.0225,0.0262499999999999,0.11375,0.0454999999999999,0.03,0.0262499999999999,0.0165,0.025,0.0242499999999999,0.027,0.03325,0.0222499999999999,0.0217499999999999,0.0364999999999999,0.027,0.03125,0.017
Kummelin jackpot (2006),0.6235,0.6235,0.8342499999999999,0.75925,0.5375,0.7315,0.75925,0.5535,0.74075,0.5425,0.4892499999999999,0.545,0.5375,0.70625,0.4892499999999999,0.4902499999999999,0.568,0.31775,0.41725,0.5855,0.5855,0.5375,0.6765,0.661,0.533,0.45375,0.406,0.52875,0.16775,0.3445,0.5765,0.18175,0.49375,0.3045,0.48475,0.489,0.20875,0.3615,0.253,0.3682499999999999,0.174,0.4127499999999999,0.26725,0.31875,0.10675,0.2835,0.3485,0.533,0.1669999999999999,0.50425,0.1094999999999999,0.24075,0.49375,0.2985,0.1292499999999999,0.0999999999999999,0.178,0.26275,0.51,0.25825,0.16025,0.1525,0.18025,0.1074999999999999,0.15575,0.21525,0.21475,0.5985,0.26825,0.271,0.2105,0.1275,0.207,0.2005,0.1402499999999999,0.10025,0.3275,0.10225,0.65925,0.136,0.1287499999999999,0.0837499999999999,0.1024999999999999,0.1699999999999999,0.11475,0.143,0.183,0.1332499999999999,0.21025,0.14775,0.14425,0.389,0.12025,0.15125,0.0939999999999999,0.0645,0.09925,0.1124999999999999,0.1094999999999999,0.5255,0.98325,0.1785,0.1265,0.0999999999999999,0.1387499999999999,0.11175,0.1252499999999999,0.1679999999999999,0.24175,0.123,0.13,0.0959999999999999,0.0504999999999999,0.075,0.21625,0.14225,0.0579999999999999,0.1277499999999999,0.071,0.1059999999999999,0.0925,0.20675,0.151,0.39975,0.31625,0.0825,0.0847499999999999,0.10975,0.10075,0.0464999999999999,0.0579999999999999,0.20675,0.0459999999999999,0.0672499999999999,0.0514999999999999,0.26625,0.377,0.0825,0.0489999999999999,0.087,0.18575,0.0722499999999999,0.0524999999999999,0.0569999999999999,0.0905,0.03875,0.0499999999999999,0.09175,0.0802499999999999
Facing the Giants (2006),0.9955,0.8892500000000001,0.77275,0.86625,0.30925,0.3169999999999999,0.277,0.44425,0.3169999999999999,0.67525,0.3169999999999999,0.7495,0.5855,0.277,0.3169999999999999,0.54225,0.44175,0.54225,0.209,0.4855,0.3015,0.27275,0.2415,0.1377499999999999,0.42725,0.5,0.7942499999999999,0.6295,0.59325,0.2324999999999999,0.18525,0.4619999999999999,0.44175,0.3512499999999999,0.11775,0.44425,0.0777499999999999,0.0702499999999999,0.205,0.1134999999999999,0.4802499999999999,0.1947499999999999,0.0715,0.25175,0.03025,0.262,0.0944999999999999,0.149,0.1215,0.0745,0.2239999999999999,0.1415,0.25175,0.18725,0.2975,0.133,0.10875,0.0657499999999999,0.0857499999999999,0.194,0.137,0.2259999999999999,0.1305,0.10175,0.05625,0.1995,0.0855,0.073,0.17325,0.0747499999999999,0.04625,0.2375,0.0662499999999999,0.16775,0.0857499999999999,0.2035,0.1069999999999999,0.1574999999999999,0.04675,0.09975,0.08825,0.2244999999999999,0.06225,0.06225,0.08875,0.0509999999999999,0.1649999999999999,0.059,0.0167499999999999,0.031,0.39625,0.60325,0.121,0.071,0.16525,0.03525,0.125,0.0429999999999999,0.16475,0.0574999999999999,0.074,0.0285,0.1044999999999999,0.2455,0.05125,0.05825,0.0207499999999999,0.079,0.03175,0.009,0.03575,0.06075,0.1175,0.0339999999999999,0.0292499999999999,0.03775,0.016,0.06,0.06225,0.089,0.0314999999999999,0.0399999999999999,0.0277499999999999,0.03175,0.03325,0.0122499999999999,0.071,0.0389999999999999,0.0735,0.075,0.0727499999999999,0.0182499999999999,0.11175,0.0212499999999999,0.03525,0.022,0.0339999999999999,0.0167499999999999,0.0212499999999999,0.03325,0.0222499999999999,0.0242499999999999,0.1164999999999999,0.0217499999999999,0.0117499999999999,0.06225,0.0665,0.0185,0.0282499999999999
"Nativity Story, The (2006)",0.97375,0.88975,0.97175,0.97175,0.507,0.65875,0.65875,0.52425,0.4425,0.553,0.50325,0.69925,0.7797499999999999,0.65875,0.4425,0.5215,0.6935,0.3492499999999999,0.54825,0.1225,0.176,0.3037499999999999,0.4875,0.144,0.5215,0.3045,0.3804999999999999,0.73575,0.67825,0.22725,0.40175,0.46475,0.6935,0.3445,0.15275,0.4885,0.14825,0.6145,0.24025,0.2324999999999999,0.31875,0.1054999999999999,0.091,0.416,0.08725,0.25125,0.15225,0.1897499999999999,0.21725,0.0802499999999999,0.16275,0.1455,0.21825,0.25125,0.34325,0.1044999999999999,0.16825,0.0652499999999999,0.0815,0.2947499999999999,0.0989999999999999,0.34475,0.32875,0.1104999999999999,0.1805,0.0762499999999999,0.135,0.15925,0.11375,0.10025,0.0632499999999999,0.078,0.11325,0.11075,0.10025,0.0974999999999999,0.1292499999999999,0.0797499999999999,0.0949999999999999,0.15175,0.126,0.21075,0.0519999999999999,0.06125,0.0727499999999999,0.0697499999999999,0.1649999999999999,0.1694999999999999,0.1694999999999999,0.09375,0.04325,0.1009999999999999,0.1694999999999999,0.0807499999999999,0.1129999999999999,0.0384999999999999,0.0905,0.0192499999999999,0.04025,0.1044999999999999,0.081,0.0364999999999999,0.03925,0.20825,0.0569999999999999,0.0267499999999999,0.0277499999999999,0.0745,0.0429999999999999,0.0115,0.1059999999999999,0.03775,0.05925,0.0554999999999999,0.072,0.0905,0.0662499999999999,0.0409999999999999,0.03575,0.1305,0.0812499999999999,0.078,0.05025,0.05875,0.05425,0.0192499999999999,0.0484999999999999,0.05275,0.2229999999999999,0.0339999999999999,0.0549999999999999,0.03125,0.0245,0.05175,0.03025,0.066,0.09575,0.066,0.0285,0.028,0.0225,0.03375,0.0479999999999999,0.03275,0.0132499999999999,0.0474999999999999,0.0832499999999999,0.022,0.0175
"Secret, The (2006)",0.62525,0.62525,0.7665,0.7609999999999999,0.6055,0.7662500000000001,0.4004999999999999,0.4177499999999999,0.7662500000000001,0.788,0.4539999999999999,0.7155,0.6055,0.25575,0.38425,0.788,0.44775,0.7867500000000001,0.39525,0.60675,0.60675,0.6055,0.2385,0.401,0.788,0.268,0.8747499999999999,0.43525,0.2905,0.4087499999999999,0.427,0.44475,0.3864999999999999,0.427,0.188,0.39775,0.3385,0.092,0.3269999999999999,0.2867499999999999,0.35075,0.24725,0.22925,0.22425,0.0915,0.3065,0.1877499999999999,0.427,0.2,0.27375,0.216,0.2355,0.27,0.33325,0.0767499999999999,0.1129999999999999,0.22075,0.1109999999999999,0.1515,0.0605,0.546,0.34325,0.1009999999999999,0.1149999999999999,0.2244999999999999,0.11575,0.1775,0.1955,0.2744999999999999,0.10675,0.272,0.24825,0.10025,0.2145,0.14875,0.16775,0.127,0.05875,0.0979999999999999,0.176,0.24775,0.14875,0.1385,0.0705,0.0825,0.1922499999999999,0.11225,0.1629999999999999,0.0449999999999999,0.0765,0.67625,0.066,0.268,0.093,0.0875,0.0364999999999999,0.1962499999999999,0.395,0.0762499999999999,0.1029999999999999,0.0257499999999999,0.17025,0.0584999999999999,0.1387499999999999,0.0314999999999999,0.0667499999999999,0.06125,0.0672499999999999,0.076,0.0192499999999999,0.1119999999999999,0.069,0.0725,0.0605,0.1009999999999999,0.04825,0.1245,0.02975,0.10475,0.03425,0.21775,0.46625,0.1019999999999999,0.0944999999999999,0.04875,0.0364999999999999,0.0569999999999999,0.10825,0.1255,0.2269999999999999,0.1034999999999999,0.05025,0.206,0.03275,0.0142499999999999,0.0389999999999999,0.1089999999999999,0.09825,0.0925,0.03175,0.1024999999999999,0.04025,0.0687499999999999,0.04675,0.0185,0.068,0.0802499999999999,0.03625,0.04775
"Reaping, The (2007)",0.95025,0.95025,0.7645,0.7645,0.1987499999999999,0.7535000000000001,0.50925,0.34475,0.7645,0.553,0.33425,0.4347499999999999,0.394,0.28125,0.34475,0.7085,0.3692499999999999,0.61925,0.5335,0.2259999999999999,0.4067499999999999,0.0787499999999999,0.39525,0.2947499999999999,0.5755,0.428,0.31575,0.32875,0.087,0.3299999999999999,0.36,0.21825,0.53,0.3545,0.134,0.1735,0.494,0.08775,0.4095,0.22075,0.27275,0.26675,0.21175,0.15975,0.121,0.3299999999999999,0.22325,0.2125,0.16725,0.16275,0.16375,0.2945,0.28325,0.2045,0.127,0.1897499999999999,0.3389999999999999,0.2254999999999999,0.1495,0.1402499999999999,0.45825,0.1069999999999999,0.124,0.1325,0.2095,0.1185,0.1475,0.1614999999999999,0.1375,0.05975,0.0989999999999999,0.12025,0.0559999999999999,0.1639999999999999,0.11725,0.1345,0.1515,0.68925,0.0637499999999999,0.1982499999999999,0.18425,0.0682499999999999,0.0795,0.082,0.815,0.1257499999999999,0.0735,0.20825,0.0439999999999999,0.06125,0.05425,0.09,0.10125,0.09075,0.0752499999999999,0.0499999999999999,0.04825,0.0205,0.077,0.0459999999999999,0.11425,0.0504999999999999,0.083,0.093,0.06,0.0434999999999999,0.03125,0.0665,0.0825,0.0349999999999999,0.0449999999999999,0.0569999999999999,0.11725,0.05525,0.05625,0.05725,0.0825,0.076,0.04875,0.0364999999999999,0.11875,0.0647499999999999,0.0544999999999999,0.0449999999999999,0.03725,0.0524999999999999,0.1387499999999999,0.03825,0.09025,0.0305,0.1074999999999999,0.08675,0.0277499999999999,0.029,0.0747499999999999,0.1945,0.03375,0.0399999999999999,0.067,0.0212499999999999,0.04625,0.03575,0.04025,0.0275,0.0757499999999999,0.0595,0.03925,0.0374999999999999,0.0319999999999999
Requiem (2006),0.73375,0.73375,0.81325,0.81325,0.46575,0.8560000000000001,0.8560000000000001,0.81325,0.59575,0.4275,0.58125,0.9355,0.25975,0.59825,0.66,0.189,0.7729999999999999,0.2294999999999999,0.27475,0.912,0.41,0.69525,0.43425,0.40525,0.15225,0.1589999999999999,0.3015,0.0802499999999999,0.239,0.1942499999999999,0.1775,0.218,0.394,0.36375,0.59825,0.571,0.3325,0.1164999999999999,0.09125,0.17725,0.20575,0.0632499999999999,0.1307499999999999,0.1054999999999999,0.077,0.118,0.6065,0.1415,0.37275,0.37825,0.62925,0.23575,0.14275,0.11575,0.0752499999999999,0.27,0.12,0.18425,0.21575,0.3255,0.0712499999999999,0.0364999999999999,0.08775,0.0895,0.24,0.09225,0.09775,0.1139999999999999,0.1175,0.16975,0.0772499999999999,0.0632499999999999,0.2997499999999999,0.0875,0.0409999999999999,0.2314999999999999,0.0695,0.4365,0.0777499999999999,0.277,0.0735,0.1415,0.11275,0.0785,0.09875,0.12475,0.24,0.09475,0.03775,0.3279999999999999,0.0695,0.1362499999999999,0.0247499999999999,0.3409999999999999,0.083,0.05725,0.0964999999999999,0.10625,0.1285,0.0757499999999999,0.1709999999999999,0.0384999999999999,0.11775,0.0165,0.143,0.21725,0.1129999999999999,0.12425,0.04625,0.1589999999999999,0.2165,0.0767499999999999,0.027,0.06075,0.0697499999999999,0.0822499999999999,0.022,0.14525,0.0414999999999999,0.0842499999999999,0.0075,0.0102499999999999,0.04275,0.04075,0.04525,0.3107499999999999,0.03075,0.0449999999999999,0.0207499999999999,0.03875,0.03525,0.05525,0.03575,0.142,0.072,0.1385,0.03375,0.0257499999999999,0.0389999999999999,0.05925,0.015,0.05475,0.0277499999999999,0.0255,0.1367499999999999,0.0135,0.0354999999999999,0.0252499999999999,0.018
