movieId,weird,original,greed,melancholic,computer animation,culture clash,good,drama,life & death,runaway,childhood,independent film,vengeance,family,dialogue,unlikely friendships,fantasy world,mentor,drinking,light,pornography,creativity,adaptation,catastrophe,betrayal,life philosophy,quirky,tokyo,transformation,dreams,good music,very funny,first contact,sacrifice,fight scenes,surveillance,chase,death,not funny,awesome soundtrack,simple,dysfunctional family,fun movie,survival,prejudice,british,classic car,predictable,film noir,teen movie,alter ego,underrated,nudity (full frontal - brief),islam,absurd,mad scientist,weapons,memory,period piece,irish accent,queer,small town,sexy,stereotypes,hospital,wilderness,alternate history,writers,multiple storylines,wartime,1930s,island,pulp,doctors,farce,hotel,women,brothers,nudity (topless - brief),adoption,directorial debut,bollywood,road movie,immortality,too long,goth,blindness,stoner movie,indians,censorship,rebellion,internet,atheism,french,workplace,hunting,addiction,ghosts/afterlife,divorce,california,stand-up comedy,too short,prison,new jersey,best of 2005,documentary,graphic novel,80s,russian,god,desert,father daughter relationship,camp,cancer,interracial romance,kidnapping,made for tv,race,foul language,snakes,potential oscar nom,homeless,time,trilogy,no plot,hip hop,kick-butt women,radio,finnish,australia,oil,ensemble cast,wine,texas,prostitution,nudity (rear),san francisco,notable nudity,fashion,new york city,single father,buddy movie,shopping,reality tv,unlikeable characters,lawyer,robert downey jr,los angeles,remake
"Butterfly, The (Papillon, Le) (2002)",0.89425,0.919,0.89425,0.89425,0.4157499999999999,0.919,0.90775,0.8407500000000001,0.66125,0.7485,0.724,0.69775,0.7125,0.59425,0.72175,0.8407500000000001,0.62875,0.7325,0.6,0.8220000000000001,0.54725,0.46625,0.5775,0.44825,0.60475,0.68625,0.3399999999999999,0.4475,0.4245,0.2219999999999999,0.33125,0.53425,0.415,0.51025,0.27775,0.32025,0.29925,0.4237499999999999,0.32975,0.33125,0.6995,0.1962499999999999,0.2967499999999999,0.2744999999999999,0.285,0.3602499999999999,0.4197499999999999,0.27775,0.128,0.3045,0.154,0.09275,0.44225,0.4469999999999999,0.3595,0.0747499999999999,0.15,0.2594999999999999,0.251,0.43925,0.1272499999999999,0.11625,0.147,0.276,0.2614999999999999,0.2704999999999999,0.17325,0.50975,0.16425,0.3067499999999999,0.3015,0.143,0.12,0.143,0.078,0.121,0.0787499999999999,0.1395,0.3275,0.5555,0.0554999999999999,0.1327499999999999,0.3055,0.05725,0.05575,0.0112499999999999,0.0685,0.0464999999999999,0.1689999999999999,0.0564999999999999,0.144,0.0354999999999999,0.1674999999999999,0.9375,0.05475,0.42325,0.05625,0.0637499999999999,0.1634999999999999,0.05075,0.06175,0.09975,0.1099999999999999,0.41525,0.061,0.031,0.0232499999999999,0.0852499999999999,0.286,0.1674999999999999,0.1337499999999999,0.09725,0.0494999999999999,0.1735,0.0379999999999999,0.0925,0.1947499999999999,0.0657499999999999,0.0662499999999999,0.15425,0.03525,0.1215,0.1009999999999999,0.0354999999999999,0.0319999999999999,0.0057499999999999,0.2269999999999999,0.08975,0.619,0.04975,0.0865,0.0635,0.52675,0.26775,0.06175,0.1277499999999999,0.1372499999999999,0.03125,0.0464999999999999,0.021,0.1714999999999999,0.0187499999999999,0.01,0.0282499999999999,0.0772499999999999,0.0409999999999999,0.0212499999999999,0.0167499999999999,0.0087499999999999
"Secret of Kells, The (2009)",0.926,0.9225,0.8367500000000001,0.9225,0.97975,0.8342499999999999,0.57,0.48875,0.8694999999999999,0.56975,0.666,0.437,0.57175,0.648,0.29925,0.53125,0.8812500000000001,0.66425,0.38825,0.671,0.437,0.636,0.774,0.4107499999999999,0.32475,0.3984999999999999,0.3525,0.1154999999999999,0.46875,0.11225,0.1134999999999999,0.2234999999999999,0.173,0.22575,0.2229999999999999,0.1335,0.26225,0.22225,0.31625,0.1134999999999999,0.2804999999999999,0.125,0.1684999999999999,0.11975,0.2774999999999999,0.44825,0.257,0.1292499999999999,0.15025,0.1185,0.15875,0.31375,0.18225,0.1902499999999999,0.14125,0.17075,0.14625,0.0519999999999999,0.33475,0.6655,0.14875,0.12475,0.1574999999999999,0.30525,0.1134999999999999,0.4505,0.17025,0.243,0.08925,0.0885,0.147,0.16925,0.11475,0.10275,0.11175,0.11725,0.1342499999999999,0.148,0.03725,0.1124999999999999,0.1175,0.0647499999999999,0.08625,0.1154999999999999,0.0695,0.41625,0.1322499999999999,0.1104999999999999,0.1917499999999999,0.066,0.0762499999999999,0.0625,0.14875,0.0999999999999999,0.09325,0.069,0.08675,0.08775,0.0469999999999999,0.05225,0.1114999999999999,0.04475,0.09675,0.06125,0.0235,0.05075,0.10125,0.0329999999999999,0.122,0.14875,0.0339999999999999,0.04125,0.05025,0.0484999999999999,0.092,0.05625,0.10725,0.0554999999999999,0.0162499999999999,0.1225,0.0574999999999999,0.05725,0.0197499999999999,0.04175,0.062,0.0434999999999999,0.08775,0.0454999999999999,0.0657499999999999,0.0682499999999999,0.05925,0.0212499999999999,0.1375,0.0805,0.0569999999999999,0.0717499999999999,0.03275,0.0519999999999999,0.0444999999999999,0.0272499999999999,0.031,0.03375,0.0142499999999999,0.0267499999999999,0.019,0.0235,0.0195,0.0195,0.0092499999999999
Peter & the Wolf (2006),0.72725,0.8805000000000001,0.56375,0.7749999999999999,0.915,0.64025,0.739,0.8805000000000001,0.59875,0.6435,0.4985,0.63525,0.647,0.8362499999999999,0.66575,0.61025,0.36575,0.65325,0.4619999999999999,0.274,0.3415,0.55975,0.60075,0.4665,0.3705,0.36375,0.3379999999999999,0.1574999999999999,0.21525,0.18675,0.8109999999999999,0.17475,0.1897499999999999,0.14475,0.3652499999999999,0.3405,0.2135,0.23875,0.3159999999999999,0.35175,0.34225,0.386,0.1555,0.12425,0.28,0.1455,0.1942499999999999,0.22725,0.18625,0.09625,0.3652499999999999,0.3309999999999999,0.4237499999999999,0.0642499999999999,0.18075,0.154,0.2135,0.1515,0.2345,0.3315,0.24275,0.23025,0.20875,0.23175,0.2135,0.28225,0.1275,0.279,0.1942499999999999,0.1795,0.0695,0.0752499999999999,0.14225,0.09,0.0765,0.08625,0.1972499999999999,0.0752499999999999,0.0969999999999999,0.1877499999999999,0.10675,0.04225,0.12425,0.08725,0.24475,0.085,0.0637499999999999,0.03975,0.1405,0.25225,0.05625,0.0615,0.11675,0.17425,0.22275,0.263,0.0845,0.08825,0.22275,0.0534999999999999,0.07,0.652,0.14875,0.1664999999999999,0.0625,0.03725,0.014,0.026,0.50125,0.06125,0.0235,0.05325,0.18425,0.1307499999999999,0.072,0.0434999999999999,0.0449999999999999,0.04375,0.1325,0.0529999999999999,0.0232499999999999,0.0207499999999999,0.0217499999999999,0.0574999999999999,0.04375,0.0267499999999999,0.204,0.0359999999999999,0.3525,0.16825,0.0389999999999999,0.138,0.0645,0.08725,0.06175,0.10875,0.03525,0.0822499999999999,0.04075,0.16325,0.0354999999999999,0.0232499999999999,0.0344999999999999,0.0344999999999999,0.03925,0.149,0.04125,0.021,0.012
Toy Story 3 (2010),0.8365,0.91175,0.8365,0.9325,0.99125,0.86575,0.91175,0.86575,0.7715000000000001,0.86575,0.95625,0.7715000000000001,0.62375,0.95625,0.6425,0.9325,0.4245,0.70975,0.3542499999999999,0.7005,0.1937499999999999,0.67625,0.23525,0.4935,0.64625,0.4165,0.259,0.24475,0.3442499999999999,0.3269999999999999,0.26575,0.69825,0.45125,0.3672499999999999,0.51025,0.485,0.51025,0.1825,0.33325,0.44725,0.39175,0.274,0.65475,0.1659999999999999,0.23325,0.1957499999999999,0.3017499999999999,0.85775,0.1395,0.1689999999999999,0.345,0.2115,0.199,0.10725,0.0797499999999999,0.3745,0.51025,0.39625,0.0989999999999999,0.1362499999999999,0.1285,0.18025,0.11075,0.25775,0.1365,0.122,0.1574999999999999,0.153,0.1609999999999999,0.155,0.0815,0.2865,0.14625,0.1564999999999999,0.358,0.17175,0.10225,0.08875,0.0605,0.1445,0.1195,0.1154999999999999,0.14075,0.05725,0.09575,0.0167499999999999,0.068,0.0635,0.10325,0.0637499999999999,0.11275,0.1084999999999999,0.0655,0.0534999999999999,0.0499999999999999,0.06075,0.0519999999999999,0.0514999999999999,0.17675,0.145,0.072,0.132,0.7705,0.0752499999999999,0.11525,0.03025,0.0667499999999999,0.0797499999999999,0.05225,0.03225,0.0939999999999999,0.03925,0.1465,0.0705,0.0519999999999999,0.05525,0.068,0.1159999999999999,0.14875,0.136,0.0865,0.073,0.16875,0.7542500000000001,0.12225,0.04875,0.0292499999999999,0.061,0.0257499999999999,0.05075,0.06,0.0885,0.03525,0.05125,0.04875,0.03225,0.0994999999999999,0.0267499999999999,0.0827499999999999,0.05375,0.03825,0.34275,0.0717499999999999,0.0329999999999999,0.0255,0.0202499999999999,0.0419999999999999,0.03275,0.018
Elephants Dream (2006),0.97575,0.95025,0.95025,0.8180000000000001,0.96325,0.8180000000000001,0.8607499999999999,0.73075,0.81975,0.67625,0.3492499999999999,0.6755,0.73075,0.4395,0.8180000000000001,0.4775,0.7887500000000001,0.59275,0.2345,0.8242499999999999,0.3572499999999999,0.62775,0.683,0.7737499999999999,0.44425,0.3017499999999999,0.33525,0.3642499999999999,0.1614999999999999,0.64125,0.181,0.3369999999999999,0.7737499999999999,0.38925,0.3339999999999999,0.3017499999999999,0.25925,0.42525,0.32075,0.196,0.3289999999999999,0.358,0.2835,0.57975,0.16525,0.61175,0.156,0.4855,0.124,0.3077499999999999,0.15075,0.3974999999999999,0.3265,0.35875,0.23625,0.26275,0.206,0.306,0.593,0.435,0.28525,0.14775,0.1589999999999999,0.126,0.22125,0.063,0.38725,0.30825,0.276,0.23575,0.30125,0.12025,0.17825,0.1322499999999999,0.189,0.1392499999999999,0.39075,0.0509999999999999,0.24975,0.1357499999999999,0.21125,0.0994999999999999,0.0944999999999999,0.2574999999999999,0.126,0.0414999999999999,0.0524999999999999,0.2704999999999999,0.22675,0.0595,0.1755,0.26375,0.2045,0.083,0.05875,0.0235,0.082,0.06075,0.133,0.1555,0.05575,0.576,0.0915,0.1347499999999999,0.0655,0.1154999999999999,0.2395,0.1932499999999999,0.03925,0.1435,0.088,0.0825,0.1084999999999999,0.1252499999999999,0.11675,0.0265,0.1185,0.0202499999999999,0.126,0.071,0.0847499999999999,0.0479999999999999,0.0765,0.0782499999999999,0.2967499999999999,0.0187499999999999,0.124,0.03425,0.0464999999999999,0.0705,0.0334999999999999,0.0885,0.0584999999999999,0.0677499999999999,0.03725,0.02975,0.0685,0.09475,0.17575,0.0712499999999999,0.0564999999999999,0.0384999999999999,0.05525,0.0484999999999999,0.04725,0.1352499999999999,0.0509999999999999,0.03575,0.11275
"Illusionist, The (L'illusionniste) (2010)",0.8674999999999999,0.8765000000000001,0.855,0.98275,0.9655,0.79175,0.67325,0.79175,0.67325,0.79175,0.508,0.682,0.40575,0.52025,0.855,0.76675,0.50225,0.65275,0.79175,0.535,0.51525,0.4825,0.42225,0.416,0.4845,0.4157499999999999,0.4875,0.34675,0.33125,0.42225,0.41425,0.39225,0.21275,0.42425,0.14325,0.14825,0.1669999999999999,0.45025,0.3894999999999999,0.286,0.43625,0.239,0.1325,0.1405,0.1745,0.2967499999999999,0.283,0.2674999999999999,0.1659999999999999,0.09075,0.2254999999999999,0.209,0.26975,0.1297499999999999,0.3259999999999999,0.0964999999999999,0.14575,0.17225,0.1129999999999999,0.2365,0.16025,0.24525,0.17775,0.18225,0.21925,0.206,0.17225,0.21175,0.14325,0.1039999999999999,0.2375,0.12325,0.1307499999999999,0.1425,0.1892499999999999,0.47775,0.126,0.11225,0.2234999999999999,0.15625,0.14975,0.0625,0.1325,0.11575,0.18475,0.0847499999999999,0.15025,0.2794999999999999,0.079,0.122,0.05675,0.0524999999999999,0.1124999999999999,0.764,0.11075,0.14525,0.0857499999999999,0.0155,0.0499999999999999,0.125,0.08875,0.0334999999999999,0.0989999999999999,0.18075,0.04475,0.0682499999999999,0.0334999999999999,0.1327499999999999,0.1865,0.0745,0.0717499999999999,0.9065,0.082,0.10375,0.0539999999999999,0.0605,0.05325,0.04575,0.0295,0.06,0.06125,0.0745,0.017,0.0277499999999999,0.0845,0.0855,0.062,0.0469999999999999,0.0792499999999999,0.1039999999999999,0.071,0.0444999999999999,0.178,0.0817499999999999,0.0782499999999999,0.0627499999999999,0.04725,0.04275,0.1905,0.0742499999999999,0.0339999999999999,0.02,0.0544999999999999,0.024,0.0257499999999999,0.0369999999999999,0.027,0.0464999999999999,0.0135
Rare Exports: A Christmas Tale (Rare Exports) (2010),0.76875,0.953,0.7502500000000001,0.49775,0.42325,0.4559999999999999,0.8427500000000001,0.40125,0.4862499999999999,0.4559999999999999,0.8574999999999999,0.7502500000000001,0.63875,0.8574999999999999,0.56625,0.48775,0.91575,0.4945,0.27725,0.46075,0.92725,0.4832499999999999,0.34475,0.4922499999999999,0.33275,0.3285,0.6995,0.126,0.2355,0.0994999999999999,0.15975,0.46075,0.3605,0.36475,0.3605,0.31125,0.358,0.33375,0.3275,0.15975,0.1262499999999999,0.291,0.43225,0.239,0.181,0.3045,0.3185,0.3764999999999999,0.1315,0.1882499999999999,0.2244999999999999,0.23625,0.18325,0.1355,0.38925,0.51175,0.278,0.1877499999999999,0.1922499999999999,0.36675,0.15475,0.18275,0.1975,0.1972499999999999,0.1714999999999999,0.2784999999999999,0.2075,0.2544999999999999,0.26125,0.1014999999999999,0.11225,0.1382499999999999,0.3562499999999999,0.123,0.1375,0.22625,0.1402499999999999,0.2254999999999999,0.1604999999999999,0.1014999999999999,0.2987499999999999,0.082,0.1277499999999999,0.0494999999999999,0.1302499999999999,0.0504999999999999,0.1277499999999999,0.09375,0.0564999999999999,0.04975,0.11175,0.20475,0.1327499999999999,0.06025,0.08,0.25225,0.0637499999999999,0.03925,0.1154999999999999,0.11575,0.0717499999999999,0.4785,0.1402499999999999,0.0857499999999999,0.4147499999999999,0.04225,0.14625,0.0964999999999999,0.10625,0.04475,0.11075,0.0737499999999999,0.2897499999999999,0.0499999999999999,0.05975,0.26175,0.0964999999999999,0.0707499999999999,0.62725,0.0682499999999999,0.15,0.0655,0.0459999999999999,0.0765,0.09475,0.05325,0.0715,0.03625,0.98075,0.22025,0.0559999999999999,0.0675,0.03125,0.05625,0.04125,0.09875,0.0394999999999999,0.11675,0.03125,0.06125,0.04825,0.04475,0.0489999999999999,0.029,0.1385,0.0252499999999999,0.0635,0.0534999999999999,0.10625
"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",0.91625,0.9255,0.72475,0.93075,0.90775,0.7962499999999999,0.7962499999999999,0.7962499999999999,0.91625,0.7962499999999999,0.84575,0.53425,0.51225,0.8505,0.51925,0.93075,0.8915,0.62025,0.48675,0.4772499999999999,0.27125,0.61925,0.70725,0.50375,0.2654999999999999,0.3205,0.304,0.8307500000000001,0.56275,0.34275,0.54175,0.35575,0.4095,0.49575,0.3722499999999999,0.26525,0.379,0.2269999999999999,0.36,0.54175,0.65125,0.4792499999999999,0.25775,0.3742499999999999,0.49575,0.33675,0.238,0.359,0.0984999999999999,0.282,0.32275,0.27375,0.252,0.2704999999999999,0.1877499999999999,0.27575,0.3117499999999999,0.1425,0.24125,0.1967499999999999,0.16125,0.14125,0.1365,0.4277499999999999,0.1815,0.131,0.3305,0.17025,0.184,0.11175,0.0999999999999999,0.14125,0.1257499999999999,0.149,0.089,0.0807499999999999,0.132,0.256,0.0767499999999999,0.2817499999999999,0.3329999999999999,0.22025,0.0635,0.1835,0.1262499999999999,0.1225,0.1255,0.0939999999999999,0.1912499999999999,0.0782499999999999,0.11225,0.2345,0.177,0.066,0.23825,0.09775,0.0782499999999999,0.074,0.1689999999999999,0.062,0.086,0.0479999999999999,0.09325,0.1352499999999999,0.121,0.04925,0.121,0.0399999999999999,0.0444999999999999,0.09825,0.0399999999999999,0.22975,0.0564999999999999,0.1044999999999999,0.1337499999999999,0.16675,0.077,0.1215,0.0665,0.10725,0.153,0.091,0.03825,0.0625,0.08,0.0675,0.0755,0.122,0.0469999999999999,0.0852499999999999,0.04475,0.0925,0.06125,0.05775,0.05625,0.0484999999999999,0.0642499999999999,0.0404999999999999,0.06075,0.04925,0.16975,0.0354999999999999,0.03,0.0409999999999999,0.0265,0.023,0.029,0.03125,0.0157499999999999
"House of Small Cubes, The (Tsumiki no ie) (2008)",0.99025,0.88625,0.8280000000000001,0.99025,0.8875,0.8280000000000001,0.7975000000000001,0.8687499999999999,0.84575,0.8280000000000001,0.8865000000000001,0.83125,0.656,0.28125,0.609,0.7705,0.63225,0.6125,0.6085,0.4589999999999999,0.54175,0.4405,0.4762499999999999,0.4489999999999999,0.3605,0.59225,0.33875,0.54525,0.39825,0.4505,0.31275,0.1885,0.2085,0.3065,0.17825,0.253,0.24075,0.3482499999999999,0.3345,0.311,0.2155,0.3005,0.1962499999999999,0.2065,0.25675,0.16475,0.3512499999999999,0.15875,0.3535,0.14175,0.356,0.1714999999999999,0.32225,0.14325,0.1815,0.127,0.193,0.9005000000000001,0.14325,0.237,0.2355,0.1714999999999999,0.15925,0.208,0.35575,0.1669999999999999,0.0979999999999999,0.295,0.34475,0.26375,0.1674999999999999,0.085,0.132,0.1235,0.0584999999999999,0.175,0.14775,0.0722499999999999,0.4235,0.04775,0.127,0.10675,0.1175,0.243,0.11675,0.10925,0.179,0.05425,0.0652499999999999,0.16875,0.1059999999999999,0.0772499999999999,0.14175,0.1785,0.27625,0.1594999999999999,0.1395,0.38,0.2804999999999999,0.264,0.24,0.7829999999999999,0.1255,0.17825,0.15,0.10125,0.024,0.0905,0.0549999999999999,0.11675,0.0837499999999999,0.1004999999999999,0.0369999999999999,0.16975,0.0915,0.069,0.2027499999999999,0.0329999999999999,0.05175,0.0802499999999999,0.04075,0.16475,0.1855,0.1267499999999999,0.0319999999999999,0.0449999999999999,0.078,0.11575,0.1649999999999999,0.1694999999999999,0.0792499999999999,0.0875,0.0579999999999999,0.0554999999999999,0.072,0.071,0.0529999999999999,0.0695,0.019,0.061,0.03675,0.0185,0.0282499999999999,0.03325,0.019,0.0529999999999999,0.0329999999999999,0.0489999999999999,0.0072499999999999
African Cats (2011),0.94525,0.93675,0.94525,0.94525,0.9215,0.94525,0.93675,0.93675,0.90175,0.703,0.3249999999999999,0.60925,0.703,0.9215,0.39825,0.3107499999999999,0.4327499999999999,0.5475,0.7702500000000001,0.2155,0.60925,0.2987499999999999,0.64625,0.57725,0.6305,0.58325,0.2415,0.05175,0.2045,0.1039999999999999,0.0509999999999999,0.411,0.38,0.46075,0.21125,0.25325,0.2194999999999999,0.602,0.3107499999999999,0.0569999999999999,0.312,0.2905,0.2002499999999999,0.56425,0.50975,0.15525,0.2855,0.38,0.1485,0.0702499999999999,0.3129999999999999,0.0574999999999999,0.1955,0.55975,0.10925,0.1059999999999999,0.1564999999999999,0.0489999999999999,0.15575,0.277,0.1515,0.0449999999999999,0.122,0.2475,0.09525,0.10175,0.09225,0.3007499999999999,0.18125,0.17275,0.2145,0.0785,0.134,0.0939999999999999,0.061,0.1397499999999999,0.087,0.1355,0.0645,0.5445,0.08875,0.1525,0.1674999999999999,0.0627499999999999,0.155,0.03525,0.0584999999999999,0.03275,0.1445,0.16225,0.0235,0.1947499999999999,0.10725,0.1297499999999999,0.04425,0.481,0.1175,0.03,0.0539999999999999,0.0499999999999999,0.129,0.0737499999999999,0.1352499999999999,0.139,0.04975,0.729,0.0722499999999999,0.0344999999999999,0.305,0.10725,0.0252499999999999,0.0827499999999999,0.04325,0.0247499999999999,0.0665,0.03575,0.029,0.145,0.0935,0.122,0.05375,0.2199999999999999,0.01,0.0245,0.0354999999999999,0.0349999999999999,0.1967499999999999,0.09575,0.1735,0.0865,0.15825,0.05475,0.16575,0.0717499999999999,0.0369999999999999,0.0275,0.0735,0.023,0.03325,0.0424999999999999,0.0295,0.0092499999999999,0.0197499999999999,0.0722499999999999,0.02,0.0277499999999999,0.0439999999999999,0.0404999999999999,0.0295
Hugo (2011),0.9835,0.95025,0.95025,0.9105,0.73525,0.7945,0.8947499999999999,0.8067500000000001,0.89375,0.7945,0.8665,0.52775,0.59875,0.8287500000000001,0.55,0.863,0.8825000000000001,0.65125,0.59775,0.5955,0.1912499999999999,0.6015,0.8775,0.65725,0.2624999999999999,0.36,0.3309999999999999,0.182,0.33225,0.71875,0.212,0.26175,0.65725,0.34175,0.5635,0.34125,0.44925,0.28525,0.3275,0.212,0.3682499999999999,0.371,0.44475,0.15425,0.29825,0.31,0.24825,0.4155,0.11875,0.1892499999999999,0.14975,0.1892499999999999,0.135,0.5155,0.21975,0.31825,0.1865,0.37275,0.5765,0.144,0.16775,0.1654999999999999,0.0944999999999999,0.143,0.16225,0.11125,0.1925,0.156,0.2229999999999999,0.09125,0.94425,0.185,0.1935,0.1679999999999999,0.0762499999999999,0.1629999999999999,0.12025,0.24275,0.081,0.2794999999999999,0.0875,0.30725,0.077,0.15675,0.2634999999999999,0.0334999999999999,0.0802499999999999,0.0815,0.20925,0.0697499999999999,0.1109999999999999,0.09875,0.139,0.23825,0.0627499999999999,0.04875,0.0479999999999999,0.03375,0.10125,0.1059999999999999,0.0964999999999999,0.0755,0.093,0.14825,0.071,0.04975,0.05375,0.0529999999999999,0.0642499999999999,0.06125,0.0672499999999999,0.14325,0.0569999999999999,0.064,0.06225,0.05175,0.06125,0.1164999999999999,0.11125,0.0875,0.0974999999999999,0.082,0.078,0.206,0.1699999999999999,0.0414999999999999,0.04425,0.04725,0.0305,0.0474999999999999,0.0509999999999999,0.0875,0.1119999999999999,0.0554999999999999,0.03675,0.04875,0.0489999999999999,0.0339999999999999,0.0944999999999999,0.0559999999999999,0.072,0.0359999999999999,0.08825,0.04225,0.04825,0.0389999999999999,0.0499999999999999,0.05775,0.0267499999999999
"Snowman, The (1982)",0.8507499999999999,0.8347500000000001,0.599,0.632,0.972,0.5935,0.788,0.788,0.8507499999999999,0.66875,0.9215,0.788,0.47075,0.931,0.51675,0.632,0.2995,0.45275,0.309,0.572,0.29225,0.58075,0.4265,0.43775,0.25175,0.34375,0.16275,0.2274999999999999,0.3067499999999999,0.62125,0.51125,0.3429999999999999,0.18675,0.127,0.1564999999999999,0.1275,0.2857499999999999,0.21675,0.3462499999999999,0.0785,0.61675,0.154,0.23425,0.0935,0.1345,0.2835,0.24525,0.213,0.1124999999999999,0.14275,0.1935,0.2514999999999999,0.23625,0.1215,0.2214999999999999,0.14675,0.122,0.3894999999999999,0.126,0.17975,0.1445,0.09625,0.1362499999999999,0.0737499999999999,0.15775,0.23875,0.1159999999999999,0.152,0.1285,0.0755,0.1245,0.15925,0.15975,0.0845,0.077,0.2065,0.09325,0.1089999999999999,0.0762499999999999,0.0745,0.1205,0.09775,0.0675,0.04725,0.09425,0.0217499999999999,0.1475,0.075,0.081,0.085,0.0404999999999999,0.12475,0.04925,0.12425,0.05675,0.1089999999999999,0.05975,0.028,0.1307499999999999,0.09925,0.083,0.23175,0.0805,0.04475,0.0172499999999999,0.0469999999999999,0.0255,0.146,0.0569999999999999,0.04275,0.062,0.03475,0.09425,0.063,0.05675,0.03675,0.1485,0.065,0.03925,0.0329999999999999,0.04925,0.05275,0.0935,0.0262499999999999,0.0399999999999999,0.04875,0.0574999999999999,0.0519999999999999,0.11425,0.04575,0.031,0.03025,0.067,0.06125,0.0494999999999999,0.0247499999999999,0.05025,0.0379999999999999,0.03575,0.05175,0.03925,0.03575,0.04525,0.0225,0.026,0.0295,0.031,0.0222499999999999,0.013
Being Elmo: A Puppeteer's Journey (2011),0.729,0.8654999999999999,0.729,0.829,0.39375,0.729,0.83325,0.67925,0.74575,0.8587499999999999,0.8645,0.74575,0.63925,0.65525,0.4345,0.7909999999999999,0.5955,0.9045,0.60175,0.61225,0.29825,0.7675000000000001,0.4277499999999999,0.5875,0.5905,0.40375,0.4419999999999999,0.25725,0.27325,0.7949999999999999,0.4167499999999999,0.2199999999999999,0.22625,0.244,0.4872499999999999,0.40225,0.44175,0.45675,0.36175,0.2654999999999999,0.2214999999999999,0.1897499999999999,0.2095,0.16075,0.8587499999999999,0.15025,0.26925,0.29125,0.15775,0.2175,0.437,0.2425,0.3085,0.28025,0.16475,0.1902499999999999,0.1664999999999999,0.3924999999999999,0.20975,0.16075,0.26975,0.4067499999999999,0.2435,0.17325,0.286,0.2264999999999999,0.09925,0.259,0.153,0.23875,0.12175,0.195,0.1372499999999999,0.3189999999999999,0.0827499999999999,0.2065,0.2405,0.1922499999999999,0.51825,0.25525,0.1372499999999999,0.11675,0.1714999999999999,0.0717499999999999,0.15725,0.0255,0.18375,0.09325,0.0857499999999999,0.068,0.1355,0.49775,0.149,0.1569999999999999,0.1004999999999999,0.18325,0.1104999999999999,0.1709999999999999,0.2219999999999999,0.24275,0.17575,0.1215,0.15,0.27575,0.1925,0.927,0.03175,0.1215,0.1014999999999999,0.0424999999999999,0.02975,0.05275,0.0807499999999999,0.14775,0.04925,0.0835,0.0675,0.422,0.11325,0.0474999999999999,0.10825,0.08875,0.1935,0.11875,0.0605,0.21575,0.0705,0.26025,0.11275,0.03625,0.063,0.081,0.1267499999999999,0.12075,0.0762499999999999,0.0595,0.0795,0.03725,0.214,0.3007499999999999,0.03925,0.0449999999999999,0.1225,0.05175,0.03625,0.0642499999999999,0.03825,0.0657499999999999,0.04225
Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha) (2011),0.9045,0.8855,0.8855,0.86425,0.8242499999999999,0.712,0.69125,0.665,0.8975,0.51875,0.46175,0.7869999999999999,0.53825,0.3375,0.617,0.72425,0.958,0.573,0.3379999999999999,0.3715,0.51475,0.4895,0.3465,0.582,0.31625,0.70875,0.2259999999999999,0.73325,0.489,0.38725,0.37075,0.41425,0.40625,0.7575000000000001,0.3652499999999999,0.4014999999999999,0.40125,0.8280000000000001,0.3462499999999999,0.37075,0.3279999999999999,0.1669999999999999,0.25225,0.40625,0.2945,0.1024999999999999,0.15825,0.286,0.084,0.38325,0.1387499999999999,0.16725,0.2947499999999999,0.1034999999999999,0.20725,0.401,0.23975,0.2015,0.25075,0.4004999999999999,0.2319999999999999,0.0802499999999999,0.1312499999999999,0.44975,0.216,0.1119999999999999,0.303,0.23125,0.205,0.1845,0.088,0.285,0.1292499999999999,0.1902499999999999,0.245,0.126,0.1069999999999999,0.15075,0.05875,0.129,0.1275,0.1129999999999999,0.1255,0.256,0.147,0.25425,0.16475,0.0692499999999999,0.175,0.0359999999999999,0.06025,0.0782499999999999,0.1925,0.0595,0.1325,0.09475,0.0637499999999999,0.53825,0.0715,0.1074999999999999,0.1825,0.0212499999999999,0.1169999999999999,0.0785,0.0277499999999999,0.05575,0.2304999999999999,0.04425,0.073,0.0939999999999999,0.0807499999999999,0.137,0.03875,0.1315,0.0645,0.175,0.04075,0.0857499999999999,0.0529999999999999,0.03325,0.11025,0.0305,0.0717499999999999,0.1367499999999999,0.1897499999999999,0.0509999999999999,0.07,0.1917499999999999,0.03825,0.03725,0.0227499999999999,0.0655,0.03175,0.05175,0.0595,0.09025,0.04425,0.1985,0.08825,0.0429999999999999,0.069,0.023,0.03475,0.05075,0.1505,0.029,0.0529999999999999,0.0514999999999999,0.028
