movieId,melancholic,weird,culture clash,runaway,independent film,original,greed,drama,good,drinking,betrayal,mentor,dialogue,unlikely friendships,light,bollywood,catastrophe,life & death,childhood,vengeance,life philosophy,pornography,islam,very funny,fantasy world,adaptation,good music,quirky,not funny,indians,dysfunctional family,creativity,transformation,prejudice,chase,fight scenes,russian,teen movie,death,family,classic car,fun movie,predictable,nudity (full frontal - brief),tokyo,sacrifice,finnish,film noir,wartime,absurd,british,period piece,weapons,queer,computer animation,surveillance,simple,first contact,irish accent,dreams,women,writers,sexy,road movie,small town,multiple storylines,brothers,hospital,1930s,stereotypes,underrated,stand-up comedy,french,farce,awesome soundtrack,hotel,documentary,censorship,memory,interracial romance,divorce,alter ego,too long,doctors,stoner movie,pulp,atheism,new jersey,addiction,blindness,adoption,directorial debut,workplace,wilderness,god,prison,made for tv,hip hop,alternate history,australia,nudity (topless - brief),immortality,wine,father daughter relationship,cancer,california,notable nudity,mad scientist,survival,rebellion,race,island,camp,kick-butt women,texas,internet,homeless,trilogy,hunting,prostitution,desert,no plot,nudity (rear),potential oscar nom,radio,oil,ensemble cast,too short,ghosts/afterlife,80s,best of 2005,fashion,shopping,foul language,single father,new york city,time,kidnapping,lawyer,san francisco,goth,robert downey jr,reality tv,graphic novel,buddy movie,snakes,unlikeable characters,los angeles,remake
"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",0.84825,0.798,0.9485,0.9485,0.798,0.8422499999999999,0.6065,0.7595000000000001,0.57025,0.798,0.7595000000000001,0.649,0.798,0.7595000000000001,0.519,0.44425,0.4275,0.52875,0.62125,0.31775,0.3814999999999999,0.251,0.14625,0.244,0.185,0.2897499999999999,0.17875,0.299,0.3682499999999999,0.10525,0.1945,0.50875,0.3532499999999999,0.242,0.15225,0.1312499999999999,0.435,0.0645,0.12125,0.5155,0.269,0.0984999999999999,0.1402499999999999,0.36275,0.2309999999999999,0.1175,0.04225,0.40025,0.2704999999999999,0.16725,0.1882499999999999,0.1169999999999999,0.1009999999999999,0.14,0.982,0.2095,0.59375,0.18625,0.1614999999999999,0.3555,0.09,0.21125,0.17325,0.2219999999999999,0.24425,0.1039999999999999,0.09075,0.15675,0.273,0.0549999999999999,0.0747499999999999,0.388,0.721,0.1307499999999999,0.1317499999999999,0.1099999999999999,0.2915,0.242,0.26675,0.0702499999999999,0.088,0.0625,0.2865,0.06125,0.15325,0.092,0.1064999999999999,0.03475,0.06175,0.09525,0.0857499999999999,0.0915,0.21875,0.1347499999999999,0.12375,0.11025,0.0994999999999999,0.0287499999999999,0.16125,0.0692499999999999,0.1267499999999999,0.1034999999999999,0.04075,0.0662499999999999,0.06175,0.1205,0.0245,0.0767499999999999,0.06025,0.03375,0.0529999999999999,0.06125,0.0434999999999999,0.05025,0.079,0.10025,0.0827499999999999,0.024,0.11325,0.05325,0.3225,0.0245,0.0825,0.0484999999999999,0.0364999999999999,0.3555,0.0424999999999999,0.2165,0.02975,0.06075,0.024,0.04475,0.0339999999999999,0.04925,0.0137499999999999,0.0237499999999999,0.05675,0.0652499999999999,0.03,0.03425,0.012,0.0262499999999999,0.022,0.0107499999999999,0.0175,0.022,0.0155,0.0292499999999999,0.0052499999999999
After You (Après vous...) (2003),0.65225,0.58225,0.56325,0.56325,0.65225,0.613,0.481,0.65225,0.53175,0.77525,0.65225,0.7295,0.4942499999999999,0.64175,0.69475,0.1327499999999999,0.4205,0.418,0.22025,0.4942499999999999,0.6225,0.16975,0.0725,0.4802499999999999,0.35975,0.1785,0.073,0.24325,0.256,0.0735,0.1375,0.17225,0.30025,0.188,0.4485,0.2135,0.3017499999999999,0.18025,0.1937499999999999,0.1855,0.202,0.143,0.25375,0.1357499999999999,0.1257499999999999,0.203,0.2345,0.14675,0.265,0.2887499999999999,0.09675,0.0564999999999999,0.255,0.1255,0.4014999999999999,0.131,0.273,0.1987499999999999,0.11425,0.0875,0.11975,0.23375,0.0979999999999999,0.4529999999999999,0.14575,0.16975,0.0414999999999999,0.16525,0.093,0.059,0.0645,0.0969999999999999,0.7465,0.5175,0.091,0.34375,0.10475,0.0722499999999999,0.1305,0.0509999999999999,0.22675,0.11325,0.1485,0.07,0.14575,0.1644999999999999,0.05775,0.1725,0.10025,0.2284999999999999,0.06175,0.0875,0.732,0.1285,0.0292499999999999,0.122,0.03775,0.1367499999999999,0.08875,0.0802499999999999,0.086,0.0682499999999999,0.46725,0.019,0.08975,0.0595,0.1114999999999999,0.214,0.088,0.05475,0.1104999999999999,0.0707499999999999,0.1915,0.11925,0.05325,0.0677499999999999,0.1175,0.082,0.0627499999999999,0.0939999999999999,0.16425,0.03775,0.04625,0.0865,0.09575,0.05625,0.0434999999999999,0.0652499999999999,0.25025,0.04825,0.09725,0.0092499999999999,0.14675,0.0409999999999999,0.0227499999999999,0.0215,0.072,0.04675,0.062,0.0394999999999999,0.04775,0.11125,0.0222499999999999,0.0217499999999999,0.0419999999999999,0.03575,0.0187499999999999,0.0257499999999999,0.0132499999999999
Parineeta (2005),0.52175,0.70475,0.86225,0.532,0.6145,0.69725,0.494,0.532,0.66825,0.6145,0.50375,0.3695,0.31525,0.4815,0.4479999999999999,0.919,0.39325,0.1327499999999999,0.67675,0.28725,0.3169999999999999,0.0989999999999999,0.2299999999999999,0.2554999999999999,0.556,0.432,0.71275,0.22375,0.40125,0.952,0.366,0.3435,0.20625,0.17925,0.186,0.21925,0.09475,0.1902499999999999,0.0705,0.39875,0.11475,0.1704999999999999,0.26325,0.206,0.0625,0.1277499999999999,0.06175,0.093,0.08975,0.1287499999999999,0.14625,0.25025,0.10775,0.1584999999999999,0.3299999999999999,0.144,0.2185,0.17375,0.09625,0.0484999999999999,0.1569999999999999,0.21425,0.2204999999999999,0.1277499999999999,0.0509999999999999,0.09125,0.05575,0.091,0.20525,0.1285,0.0662499999999999,0.1265,0.0817499999999999,0.0755,0.082,0.0767499999999999,0.0349999999999999,0.0569999999999999,0.1049999999999999,0.20775,0.1275,0.1365,0.1649999999999999,0.2012499999999999,0.08875,0.16125,0.0519999999999999,0.0702499999999999,0.03825,0.0805,0.23075,0.0499999999999999,0.065,0.20925,0.0509999999999999,0.07,0.04725,0.023,0.078,0.0935,0.04825,0.0722499999999999,0.17075,0.0474999999999999,0.03625,0.0409999999999999,0.148,0.063,0.0429999999999999,0.14825,0.16525,0.04575,0.067,0.05825,0.0737499999999999,0.1019999999999999,0.0252499999999999,0.03475,0.0725,0.0419999999999999,0.0162499999999999,0.154,0.03775,0.062,0.11225,0.0905,0.04075,0.21625,0.04375,0.0737499999999999,0.03825,0.1205,0.092,0.0257499999999999,0.0842499999999999,0.02975,0.024,0.0232499999999999,0.0222499999999999,0.1535,0.09475,0.0364999999999999,0.031,0.0235,0.0152499999999999,0.03675,0.0182499999999999,0.0107499999999999,0.0175
Anna and the King of Siam (1946),0.5535,0.71675,0.768,0.6855,0.7589999999999999,0.656,0.5705,0.6855,0.65,0.5705,0.6855,0.8202499999999999,0.2365,0.40125,0.414,0.4315,0.41525,0.2385,0.95325,0.23375,0.8347500000000001,0.2194999999999999,0.8307500000000001,0.353,0.3005,0.65325,0.727,0.131,0.4034999999999999,0.3315,0.20675,0.24825,0.189,0.4165,0.2997499999999999,0.537,0.3924999999999999,0.12275,0.33725,0.95325,0.10925,0.6685,0.31,0.11225,0.09525,0.0807499999999999,0.04675,0.1265,0.185,0.0775,0.2224999999999999,0.2224999999999999,0.246,0.1292499999999999,0.2075,0.2684999999999999,0.0979999999999999,0.31,0.3129999999999999,0.0605,0.2314999999999999,0.14525,0.3505,0.0782499999999999,0.1445,0.08725,0.25375,0.1915,0.1629999999999999,0.66375,0.0514999999999999,0.0707499999999999,0.014,0.1982499999999999,0.04125,0.092,0.0595,0.0579999999999999,0.0559999999999999,0.4795,0.13,0.278,0.05925,0.5265,0.0277499999999999,0.1099999999999999,0.068,0.195,0.1154999999999999,0.064,0.0742499999999999,0.0404999999999999,0.0394999999999999,0.066,0.068,0.0574999999999999,0.1985,0.26975,0.1902499999999999,0.347,0.0374999999999999,0.3185,0.1245,0.0712499999999999,0.1387499999999999,0.0647499999999999,0.3285,0.091,0.1159999999999999,0.4237499999999999,0.17975,0.04725,0.08925,0.153,0.03275,0.1255,0.0237499999999999,0.04525,0.06,0.0489999999999999,0.31575,0.04825,0.03325,0.0439999999999999,0.03825,0.3239999999999999,0.0242499999999999,0.2654999999999999,0.0484999999999999,0.0319999999999999,0.0207499999999999,0.0559999999999999,0.04425,0.0222499999999999,0.0857499999999999,0.0519999999999999,0.0275,0.0722499999999999,0.018,0.0419999999999999,0.0162499999999999,0.012,0.031,0.0175,0.0519999999999999,0.2415,0.026,0.0065,0.22525
Sholay (1975),0.8029999999999999,0.8029999999999999,0.74475,0.8029999999999999,0.71175,0.774,0.737,0.74475,0.74475,0.71175,0.66875,0.4962499999999999,0.8029999999999999,0.486,0.56575,0.98075,0.4024999999999999,0.50025,0.422,0.6015,0.23025,0.513,0.3395,0.31225,0.40075,0.3365,0.579,0.47075,0.3429999999999999,0.9825,0.254,0.32675,0.361,0.30525,0.55,0.55,0.287,0.20475,0.30225,0.4529999999999999,0.1405,0.3874999999999999,0.31125,0.24475,0.20575,0.203,0.0682499999999999,0.2774999999999999,0.14,0.1347499999999999,0.2385,0.26175,0.55,0.1704999999999999,0.2175,0.1855,0.1485,0.1654999999999999,0.1285,0.1745,0.1395,0.27125,0.15525,0.1297499999999999,0.14325,0.191,0.26425,0.22825,0.128,0.1475,0.24825,0.16725,0.0964999999999999,0.2194999999999999,0.23925,0.1034999999999999,0.253,0.152,0.1149999999999999,0.118,0.17725,0.11275,0.15275,0.0469999999999999,0.14375,0.1287499999999999,0.075,0.04725,0.0959999999999999,0.1014999999999999,0.0954999999999999,0.10575,0.0822499999999999,0.0544999999999999,0.059,0.1902499999999999,0.2055,0.0394999999999999,0.0667499999999999,0.0339999999999999,0.0645,0.38325,0.0237499999999999,0.0464999999999999,0.15575,0.11225,0.06175,0.11425,0.0399999999999999,0.0757499999999999,0.35975,0.0685,0.1714999999999999,0.0549999999999999,0.2189999999999999,0.12275,0.03375,0.062,0.20525,0.0469999999999999,0.0374999999999999,0.0564999999999999,0.0635,0.06125,0.05075,0.03175,0.06125,0.0237499999999999,0.0122499999999999,0.0745,0.11325,0.0267499999999999,0.024,0.0305,0.018,0.0379999999999999,0.071,0.0514999999999999,0.0187499999999999,0.0544999999999999,0.0262499999999999,0.0212499999999999,0.0177499999999999,0.0434999999999999,0.15775,0.0785,0.0157499999999999,0.04125,0.0167499999999999
Dilwale Dulhania Le Jayenge (1995),0.5855,0.6785,0.6785,0.6785,0.54625,0.57775,0.48175,0.6785,0.9545,0.54625,0.46525,0.36175,0.54625,0.2784999999999999,0.3435,0.98825,0.4449999999999999,0.2294999999999999,0.3117499999999999,0.3165,0.174,0.1885,0.1725,0.26575,0.1475,0.23225,0.54725,0.17175,0.3502499999999999,0.9885,0.1579999999999999,0.139,0.2405,0.20675,0.3675,0.6085,0.10975,0.545,0.1094999999999999,0.1634999999999999,0.16425,0.28725,0.3742499999999999,0.2985,0.0772499999999999,0.7695000000000001,0.08825,0.09,0.0672499999999999,0.09475,0.3145,0.153,0.1699999999999999,0.10325,0.1039999999999999,0.10075,0.177,0.21675,0.1634999999999999,0.215,0.1285,0.0645,0.14525,0.04775,0.11075,0.146,0.1835,0.0984999999999999,0.10075,0.58325,0.2012499999999999,0.0529999999999999,0.0389999999999999,0.1029999999999999,0.0842499999999999,0.16375,0.0125,0.0765,0.0959999999999999,0.45675,0.34575,0.1845,0.0935,0.16875,0.143,0.1262499999999999,0.0742499999999999,0.03425,0.05925,0.09875,0.086,0.0835,0.05125,0.26275,0.064,0.12025,0.06025,0.0444999999999999,0.1094999999999999,0.1009999999999999,0.0529999999999999,0.12075,0.03,0.03975,0.09775,0.1185,0.37525,0.0772499999999999,0.09975,0.0484999999999999,0.075,0.081,0.08925,0.0895,0.0499999999999999,0.0595,0.02,0.03875,0.06225,0.03875,0.0172499999999999,0.0745,0.0574999999999999,0.079,0.029,0.0354999999999999,0.0434999999999999,0.027,0.0374999999999999,0.0647499999999999,0.0324999999999999,0.10075,0.05375,0.0524999999999999,0.03275,0.03575,0.072,0.0474999999999999,0.0237499999999999,0.1285,0.04875,0.04775,0.021,0.0319999999999999,0.0272499999999999,0.04225,0.0409999999999999,0.0349999999999999,0.0187499999999999
Duck Season (Temporada de patos) (2004),0.8447499999999999,0.8447499999999999,0.7655000000000001,0.7655000000000001,0.89425,0.7495,0.53425,0.7655000000000001,0.53425,0.7557499999999999,0.44575,0.50725,0.46525,0.90775,0.6195,0.257,0.419,0.44575,0.7225,0.38675,0.3742499999999999,0.7525,0.3495,0.4095,0.17175,0.3645,0.1965,0.39825,0.301,0.0647499999999999,0.1485,0.50325,0.25675,0.1322499999999999,0.17625,0.3,0.06225,0.70625,0.2744999999999999,0.2987499999999999,0.427,0.437,0.6365,0.4409999999999999,0.25425,0.1322499999999999,0.05075,0.7557499999999999,0.17275,0.2804999999999999,0.135,0.1307499999999999,0.17625,0.411,0.26275,0.25,0.493,0.2017499999999999,0.067,0.417,0.09025,0.186,0.4439999999999999,0.1069999999999999,0.2837499999999999,0.27275,0.08725,0.15475,0.07,0.1347499999999999,0.15275,0.2175,0.1014999999999999,0.21875,0.18475,0.26,0.4044999999999999,0.4439999999999999,0.1295,0.05675,0.4685,0.089,0.154,0.22775,0.3329999999999999,0.127,0.08,0.1074999999999999,0.33725,0.0852499999999999,0.0672499999999999,0.1114999999999999,0.0827499999999999,0.0479999999999999,0.1892499999999999,0.091,0.118,0.03825,0.138,0.01,0.0822499999999999,0.0479999999999999,0.0339999999999999,0.1084999999999999,0.1014999999999999,0.09325,0.0217499999999999,0.1704999999999999,0.1664999999999999,0.0252499999999999,0.0454999999999999,0.093,0.26975,0.11225,0.0449999999999999,0.0762499999999999,0.0692499999999999,0.0324999999999999,0.063,0.0822499999999999,0.0215,0.0875,0.1134999999999999,0.0725,0.03975,0.0564999999999999,0.05025,0.0797499999999999,0.08975,0.279,0.0827499999999999,0.1049999999999999,0.027,0.06225,0.0687499999999999,0.03525,0.03825,0.0835,0.0212499999999999,0.08675,0.0125,0.0994999999999999,0.0822499999999999,0.0275,0.04875,0.0187499999999999,0.0344999999999999,0.03675,0.0135
"Adventures of Prince Achmed, The (Abenteuer des Prinzen Achmed, Die) (1926)",0.855,0.70325,0.5365,0.65075,0.59625,0.582,0.54,0.46475,0.7065,0.59625,0.43975,0.31925,0.59625,0.11825,0.8109999999999999,0.4459999999999999,0.40025,0.134,0.54375,0.39475,0.3145,0.3475,0.2865,0.3219999999999999,0.80975,0.3712499999999999,0.084,0.269,0.31725,0.0657499999999999,0.17775,0.61625,0.46975,0.305,0.3117499999999999,0.261,0.41925,0.0989999999999999,0.364,0.2365,0.189,0.2244999999999999,0.4685,0.1825,0.30025,0.25775,0.1104999999999999,0.471,0.61,0.33375,0.27425,0.263,0.1629999999999999,0.693,0.9825,0.206,0.1932499999999999,0.1629999999999999,0.1169999999999999,0.211,0.16875,0.0875,0.3475,0.22525,0.10325,0.1149999999999999,0.14925,0.17525,0.55425,0.09075,0.1402499999999999,0.25525,0.0735,0.4147499999999999,0.0529999999999999,0.1669999999999999,0.22275,0.21875,0.05425,0.0292499999999999,0.0595,0.21775,0.0984999999999999,0.0845,0.1114999999999999,0.1114999999999999,0.0665,0.0852499999999999,0.078,0.22325,0.0685,0.20775,0.0579999999999999,0.194,0.1094999999999999,0.123,0.1272499999999999,0.0782499999999999,0.0795,0.1392499999999999,0.05475,0.31375,0.0324999999999999,0.0474999999999999,0.0252499999999999,0.075,0.03925,0.4685,0.0964999999999999,0.0474999999999999,0.1395,0.186,0.10225,0.067,0.09775,0.0429999999999999,0.03575,0.0277499999999999,0.1397499999999999,0.0549999999999999,0.05025,0.05025,0.04325,0.03125,0.05675,0.1144999999999999,0.0449999999999999,0.02,0.0584999999999999,0.0727499999999999,0.0227499999999999,0.22375,0.0087499999999999,0.0162499999999999,0.0127499999999999,0.0339999999999999,0.014,0.0727499999999999,0.04825,0.0469999999999999,0.1405,0.0277499999999999,0.0439999999999999,0.016,0.019,0.7662500000000001,0.014,0.0257499999999999,0.0047499999999999
As Tears Go By (Wong gok ka moon) (1988),0.7797499999999999,0.65125,0.6565,0.7875000000000001,0.654,0.8062499999999999,0.71075,0.5725,0.4429999999999999,0.4315,0.74,0.70125,0.7875000000000001,0.608,0.46875,0.0735,0.41425,0.73425,0.286,0.8142499999999999,0.3165,0.3472499999999999,0.0875,0.289,0.2204999999999999,0.27825,0.3705,0.589,0.3745,0.1614999999999999,0.40925,0.376,0.35,0.14125,0.32725,0.32725,0.0444999999999999,0.24125,0.3525,0.27625,0.3055,0.36075,0.2385,0.27525,0.31575,0.2229999999999999,0.068,0.2997499999999999,0.0615,0.12425,0.1397499999999999,0.0954999999999999,0.32725,0.3495,0.1895,0.2259999999999999,0.3107499999999999,0.216,0.09725,0.1352499999999999,0.0702499999999999,0.27,0.1327499999999999,0.2395,0.12425,0.22325,0.727,0.14325,0.17275,0.1292499999999999,0.1545,0.1139999999999999,0.0424999999999999,0.0795,0.3705,0.3065,0.271,0.1925,0.14175,0.1114999999999999,0.10875,0.2065,0.084,0.05775,0.04275,0.1745,0.0509999999999999,0.1257499999999999,0.0949999999999999,0.09425,0.067,0.61525,0.0969999999999999,0.0737499999999999,0.2165,0.0737499999999999,0.08975,0.09475,0.2804999999999999,0.06,0.18575,0.0499999999999999,0.0554999999999999,0.0845,0.1069999999999999,0.185,0.03025,0.1375,0.0529999999999999,0.03975,0.16175,0.12025,0.0949999999999999,0.085,0.1089999999999999,0.0782499999999999,0.0424999999999999,0.04875,0.091,0.06025,0.0172499999999999,0.1272499999999999,0.0707499999999999,0.32225,0.04575,0.05925,0.0469999999999999,0.0695,0.0235,0.14875,0.0637499999999999,0.04025,0.019,0.1094999999999999,0.0615,0.132,0.1257499999999999,0.062,0.0665,0.02,0.0369999999999999,0.03025,0.0374999999999999,0.0454999999999999,0.0142499999999999,0.016,0.0727499999999999,0.018,0.0145
Neil Young: Heart of Gold (2006),0.9455,0.9455,0.8115000000000001,0.60125,0.8115000000000001,0.7225,0.55375,0.56325,0.59775,0.6215,0.56325,0.56125,0.483,0.599,0.483,0.0852499999999999,0.4034999999999999,0.33275,0.63225,0.21,0.4675,0.3645,0.0984999999999999,0.21025,0.2045,0.505,0.7605,0.3552499999999999,0.40425,0.0725,0.1357499999999999,0.40625,0.379,0.16325,0.4885,0.2012499999999999,0.0504999999999999,0.0735,0.247,0.3117499999999999,0.348,0.1564999999999999,0.17775,0.24225,0.1327499999999999,0.0805,0.10575,0.1355,0.0852499999999999,0.1947499999999999,0.14975,0.10925,0.1679999999999999,0.1205,0.3117499999999999,0.30425,0.33475,0.15925,0.0579999999999999,0.39575,0.1684999999999999,0.182,0.0964999999999999,0.3482499999999999,0.1689999999999999,0.1089999999999999,0.082,0.2002499999999999,0.1745,0.15475,0.25825,0.10625,0.0842499999999999,0.2234999999999999,0.3225,0.1495,0.3205,0.0765,0.208,0.0534999999999999,0.128,0.3672499999999999,0.15675,0.1019999999999999,0.0949999999999999,0.12075,0.1355,0.11825,0.134,0.11275,0.1614999999999999,0.0915,0.14175,0.0615,0.0439999999999999,0.10025,0.1689999999999999,0.15125,0.15425,0.1039999999999999,0.0677499999999999,0.0519999999999999,0.11075,0.03525,0.0827499999999999,0.4187499999999999,0.0635,0.2002499999999999,0.1119999999999999,0.076,0.0354999999999999,0.1149999999999999,0.0747499999999999,0.0742499999999999,0.09475,0.069,0.0595,0.022,0.05375,0.1084999999999999,0.03075,0.028,0.0782499999999999,0.17975,0.11025,0.04675,0.03725,0.03625,0.0677499999999999,0.093,0.16625,0.03925,0.0185,0.0807499999999999,0.0554999999999999,0.077,0.09625,0.0865,0.03575,0.0842499999999999,0.05725,0.0732499999999999,0.04425,0.031,0.0424999999999999,0.0642499999999999,0.0479999999999999,0.0292499999999999,0.0265
"Hidden Blade, The (Kakushi ken oni no tsume) (2004)",0.959,0.8672500000000001,0.8672500000000001,0.7642500000000001,0.85775,0.5235,0.815,0.4439999999999999,0.41125,0.847,0.35875,0.4237499999999999,0.544,0.3562499999999999,0.41125,0.3035,0.38475,0.38825,0.537,0.75275,0.1917499999999999,0.1352499999999999,0.1009999999999999,0.14425,0.3289999999999999,0.25,0.119,0.1455,0.3115,0.08825,0.3994999999999999,0.146,0.2694999999999999,0.132,0.281,0.5115,0.371,0.0787499999999999,0.11825,0.1255,0.357,0.29625,0.1352499999999999,0.2045,0.93125,0.11875,0.44925,0.4715,0.2075,0.0765,0.2784999999999999,0.35875,0.46825,0.1039999999999999,0.1104999999999999,0.1535,0.18725,0.11275,0.0855,0.1034999999999999,0.0787499999999999,0.0787499999999999,0.089,0.0835,0.40325,0.23925,0.12275,0.1175,0.247,0.04925,0.09125,0.0625,0.22475,0.292,0.11825,0.0524999999999999,0.3425,0.0745,0.03825,0.0484999999999999,0.2005,0.0969999999999999,0.20475,0.0795,0.09625,0.09025,0.04125,0.04325,0.05475,0.0974999999999999,0.0765,0.03225,0.0479999999999999,0.028,0.04125,0.197,0.05375,0.04225,0.05625,0.04375,0.25875,0.1144999999999999,0.24625,0.0349999999999999,0.1039999999999999,0.067,0.0314999999999999,0.134,0.0227499999999999,0.10225,0.0142499999999999,0.0444999999999999,0.0647499999999999,0.09875,0.11075,0.0439999999999999,0.068,0.20375,0.0252499999999999,0.025,0.0097499999999999,0.0509999999999999,0.0394999999999999,0.029,0.0305,0.066,0.0364999999999999,0.0295,0.059,0.074,0.0434999999999999,0.11525,0.0192499999999999,0.0217499999999999,0.0232499999999999,0.0167499999999999,0.0127499999999999,0.0449999999999999,0.0167499999999999,0.009,0.0339999999999999,0.013,0.0305,0.0197499999999999,0.0137499999999999,0.0265,0.0137499999999999,0.013,0.0105
Tears of the Black Tiger (Fah talai jone) (2000),0.993,0.993,0.94225,0.8002499999999999,0.69675,0.667,0.739,0.601,0.5835,0.586,0.631,0.27,0.645,0.311,0.8492500000000001,0.81375,0.38225,0.2209999999999999,0.678,0.645,0.27925,0.4365,0.1084999999999999,0.4872499999999999,0.3097499999999999,0.27225,0.23275,0.56575,0.2584999999999999,0.17025,0.149,0.16475,0.1875,0.2927499999999999,0.26425,0.33575,0.23325,0.08725,0.3017499999999999,0.0885,0.40425,0.199,0.2259999999999999,0.085,0.35675,0.05125,0.3934999999999999,0.484,0.11925,0.65175,0.2194999999999999,0.10325,0.39075,0.3625,0.11275,0.1365,0.0444999999999999,0.1555,0.0637499999999999,0.14625,0.10875,0.1614999999999999,0.35,0.253,0.0747499999999999,0.27825,0.1644999999999999,0.13,0.24175,0.061,0.0469999999999999,0.46125,0.124,0.14475,0.3515,0.15225,0.1129999999999999,0.25175,0.0464999999999999,0.08975,0.17025,0.10025,0.14,0.14475,0.0865,0.204,0.077,0.05675,0.04025,0.0389999999999999,0.09075,0.1149999999999999,0.06125,0.1355,0.27925,0.0865,0.06025,0.07,0.0605,0.04725,0.0772499999999999,0.0202499999999999,0.0252499999999999,0.03375,0.03375,0.0539999999999999,0.0295,0.1332499999999999,0.0359999999999999,0.1317499999999999,0.0464999999999999,0.03375,0.58875,0.239,0.1905,0.0262499999999999,0.015,0.0797499999999999,0.0652499999999999,0.0802499999999999,0.1044999999999999,0.0499999999999999,0.061,0.0215,0.0142499999999999,0.16725,0.0444999999999999,0.03225,0.027,0.08725,0.0549999999999999,0.23475,0.0147499999999999,0.022,0.0185,0.0182499999999999,0.0132499999999999,0.0752499999999999,0.0137499999999999,0.0215,0.068,0.0349999999999999,0.0257499999999999,0.09175,0.0444999999999999,0.0257499999999999,0.03175,0.0384999999999999,0.0125
Way Out West (1937),0.7709999999999999,0.54325,0.54325,0.747,0.737,0.61675,0.6815,0.517,0.4399999999999999,0.737,0.52675,0.38275,0.33325,0.243,0.7515000000000001,0.14,0.4127499999999999,0.3139999999999999,0.60925,0.346,0.2135,0.10375,0.09325,0.7515000000000001,0.239,0.3359999999999999,0.523,0.1392499999999999,0.2135,0.177,0.27375,0.42,0.22575,0.1387499999999999,0.4375,0.1584999999999999,0.0479999999999999,0.17025,0.25125,0.202,0.4215,0.1795,0.23125,0.1365,0.1664999999999999,0.1877499999999999,0.15275,0.737,0.213,0.1287499999999999,0.28825,0.235,0.12275,0.1594999999999999,0.1345,0.33525,0.34575,0.186,0.09475,0.06025,0.0652499999999999,0.1315,0.12225,0.4317499999999999,0.246,0.14175,0.1169999999999999,0.172,0.3065,0.0484999999999999,0.0642499999999999,0.16225,0.0615,0.6695,0.05625,0.1962499999999999,0.091,0.03875,0.11275,0.03775,0.11075,0.15525,0.2624999999999999,0.0822499999999999,0.1287499999999999,0.12375,0.05625,0.10125,0.1337499999999999,0.08675,0.0667499999999999,0.0349999999999999,0.1257499999999999,0.0519999999999999,0.02975,0.1185,0.0825,0.0777499999999999,0.0645,0.0287499999999999,0.03975,0.127,0.03575,0.0167499999999999,0.0419999999999999,0.2015,0.04075,0.0747499999999999,0.0569999999999999,0.0712499999999999,0.0469999999999999,0.0775,0.0625,0.0584999999999999,0.2925,0.05675,0.04175,0.05825,0.061,0.04575,0.55425,0.06225,0.03875,0.0262499999999999,0.0667499999999999,0.1332499999999999,0.0579999999999999,0.0777499999999999,0.018,0.0439999999999999,0.0905,0.016,0.0115,0.04025,0.0404999999999999,0.0499999999999999,0.09875,0.04975,0.10725,0.0559999999999999,0.02,0.0394999999999999,0.0235,0.0272499999999999,0.028,0.0727499999999999,0.015,0.0152499999999999,0.0087499999999999
"Tiger and the Snow, The (La tigre e la neve) (2005)",0.77925,0.82325,0.7095,0.75325,0.69625,0.65725,0.69175,0.75325,0.77525,0.69625,0.75325,0.57375,0.33525,0.77925,0.6145,0.49,0.4539999999999999,0.67125,0.30525,0.43125,0.488,0.2165,0.57175,0.4905,0.4742499999999999,0.23075,0.4127499999999999,0.2664999999999999,0.26925,0.1009999999999999,0.1982499999999999,0.2145,0.24875,0.205,0.209,0.16075,0.1402499999999999,0.1292499999999999,0.236,0.2997499999999999,0.26975,0.15075,0.23525,0.39975,0.10725,0.486,0.215,0.08975,0.6235,0.3289999999999999,0.2165,0.16325,0.16625,0.18,0.1342499999999999,0.1977499999999999,0.32775,0.17175,0.58375,0.375,0.141,0.17225,0.1129999999999999,0.26275,0.10975,0.215,0.2055,0.54775,0.1327499999999999,0.2465,0.24225,0.0707499999999999,0.195,0.14825,0.14575,0.10725,0.05275,0.0727499999999999,0.1154999999999999,0.1892499999999999,0.21125,0.09675,0.083,0.10575,0.0755,0.26375,0.14725,0.05725,0.06025,0.2915,0.0905,0.0954999999999999,0.03575,0.11225,0.0742499999999999,0.1029999999999999,0.03575,0.0999999999999999,0.26825,0.06075,0.1957499999999999,0.03875,0.10075,0.03425,0.0944999999999999,0.0637499999999999,0.14125,0.0707499999999999,0.24125,0.031,0.10775,0.09525,0.067,0.1024999999999999,0.03975,0.0792499999999999,0.0354999999999999,0.0334999999999999,0.063,0.0384999999999999,0.18125,0.0642499999999999,0.0712499999999999,0.03575,0.0394999999999999,0.0404999999999999,0.0429999999999999,0.0775,0.0752499999999999,0.028,0.04975,0.04175,0.021,0.027,0.0155,0.075,0.10875,0.028,0.0379999999999999,0.0354999999999999,0.10175,0.03175,0.0292499999999999,0.027,0.0155,0.0225,0.021,0.026,0.01
