movieId,melancholic,weird,original,greed,runaway,culture clash,drama,dialogue,independent film,light,film noir,good,drinking,vengeance,life & death,pornography,betrayal,childhood,unlikely friendships,mentor,catastrophe,death,surveillance,adaptation,life philosophy,quirky,sexy,divorce,tokyo,not funny,dreams,wartime,women,transformation,islam,dysfunctional family,absurd,hotel,chase,creativity,sacrifice,french,road movie,too long,very funny,fantasy world,period piece,1930s,classic car,farce,censorship,small town,good music,prejudice,british,memory,first contact,simple,russian,predictable,nudity (full frontal - brief),hospital,writers,queer,workplace,weapons,doctors,family,fight scenes,multiple storylines,god,underrated,fun movie,survival,bollywood,wilderness,stoner movie,prostitution,immortality,wine,desert,rebellion,blindness,addiction,prison,alter ego,irish accent,mad scientist,interracial romance,documentary,trilogy,directorial debut,brothers,california,computer animation,atheism,indians,nudity (topless - brief),teen movie,hunting,pulp,awesome soundtrack,camp,island,texas,stand-up comedy,oil,homeless,finnish,adoption,new jersey,stereotypes,cancer,father daughter relationship,alternate history,san francisco,new york city,made for tv,no plot,kick-butt women,radio,lawyer,race,fashion,australia,kidnapping,ghosts/afterlife,nudity (rear),best of 2005,internet,ensemble cast,80s,time,snakes,potential oscar nom,hip hop,notable nudity,goth,shopping,reality tv,robert downey jr,unlikeable characters,los angeles,single father,foul language,too short,graphic novel,buddy movie,remake
"Dolce Vita, La (1960)",0.996,0.996,0.96725,0.996,0.996,0.996,0.96725,0.93675,0.79775,0.677,0.677,0.87625,0.8102499999999999,0.73475,0.79775,0.61975,0.54825,0.57675,0.6015,0.66425,0.41725,0.28,0.16575,0.31375,0.6,0.52075,0.53225,0.235,0.373,0.2887499999999999,0.4942499999999999,0.1134999999999999,0.60775,0.421,0.269,0.18,0.8027500000000001,0.244,0.4127499999999999,0.2604999999999999,0.246,0.1089999999999999,0.3275,0.7095,0.40175,0.2935,0.1322499999999999,0.1257499999999999,0.35675,0.2764999999999999,0.38375,0.23475,0.2574999999999999,0.2734999999999999,0.14225,0.1877499999999999,0.2309999999999999,0.20625,0.128,0.4555,0.32675,0.2935,0.32975,0.1604999999999999,0.2907499999999999,0.2329999999999999,0.17975,0.09875,0.23375,0.365,0.1972499999999999,0.1942499999999999,0.1887499999999999,0.20775,0.1367499999999999,0.15125,0.38425,0.352,0.1267499999999999,0.1897499999999999,0.23875,0.29625,0.144,0.271,0.10575,0.25025,0.0827499999999999,0.12025,0.1034999999999999,0.0625,0.1315,0.1014999999999999,0.0827499999999999,0.15175,0.09475,0.1972499999999999,0.0817499999999999,0.1639999999999999,0.0964999999999999,0.1644999999999999,0.11825,0.149,0.09325,0.147,0.10975,0.1315,0.10925,0.22375,0.05575,0.073,0.123,0.15375,0.1079999999999999,0.05225,0.05875,0.05125,0.1114999999999999,0.03925,0.0795,0.0999999999999999,0.05825,0.0267499999999999,0.0757499999999999,0.0954999999999999,0.0529999999999999,0.0275,0.0785,0.0815,0.05425,0.0605,0.063,0.072,0.03925,0.0735,0.1039999999999999,0.03425,0.0364999999999999,0.0429999999999999,0.04625,0.15025,0.05775,0.0524999999999999,0.0359999999999999,0.0132499999999999,0.0305,0.03525,0.0207499999999999,0.029,0.0097499999999999
Sansho the Bailiff (Sanshô dayû) (1954),0.9945,0.975,0.975,0.96,0.975,0.975,0.975,0.95125,0.91275,0.963,0.963,0.975,0.81325,0.782,0.6745,0.59875,0.436,0.725,0.94175,0.50075,0.4885,0.528,0.3974999999999999,0.3655,0.2887499999999999,0.27575,0.33525,0.27425,0.883,0.35475,0.47175,0.14825,0.1664999999999999,0.3345,0.2887499999999999,0.5225,0.262,0.20625,0.32375,0.26775,0.69675,0.23475,0.2095,0.5465,0.2734999999999999,0.382,0.398,0.15,0.189,0.15625,0.1034999999999999,0.2185,0.3319999999999999,0.22375,0.155,0.3409999999999999,0.2045,0.304,0.288,0.16775,0.213,0.18075,0.17775,0.1235,0.24,0.25775,0.0905,0.4155,0.14225,0.1699999999999999,0.17875,0.1185,0.1415,0.3944999999999999,0.2155,0.2025,0.09725,0.6865,0.23175,0.0822499999999999,0.263,0.5095,0.353,0.0667499999999999,0.118,0.1892499999999999,0.197,0.18275,0.12125,0.12325,0.3385,0.1215,0.20675,0.1144999999999999,0.1049999999999999,0.15025,0.22875,0.194,0.09525,0.1644999999999999,0.1094999999999999,0.2015,0.39325,0.34975,0.06075,0.0755,0.1014999999999999,0.27525,0.1079999999999999,0.16025,0.1089999999999999,0.1004999999999999,0.10775,0.09025,0.0647499999999999,0.0647499999999999,0.0292499999999999,0.0434999999999999,0.04175,0.0745,0.0344999999999999,0.0329999999999999,0.073,0.0227499999999999,0.0439999999999999,0.172,0.05725,0.0235,0.0979999999999999,0.0642499999999999,0.05625,0.0344999999999999,0.0349999999999999,0.04975,0.068,0.0444999999999999,0.0857499999999999,0.0319999999999999,0.0135,0.15125,0.0265,0.02,0.0329999999999999,0.0727499999999999,0.0319999999999999,0.028,0.022,0.0232499999999999,0.0125
"Avventura, L' (Adventure, The) (1960)",0.9915,0.98725,0.98725,0.97875,0.8839999999999999,0.8839999999999999,0.8029999999999999,0.8520000000000001,0.7775000000000001,0.821,0.821,0.6635,0.8029999999999999,0.47175,0.41525,0.54225,0.551,0.27025,0.349,0.357,0.43325,0.187,0.2835,0.256,0.4942499999999999,0.3595,0.54225,0.4659999999999999,0.3155,0.36,0.31625,0.1425,0.25925,0.29325,0.16325,0.2524999999999999,0.2774999999999999,0.63975,0.29825,0.3379999999999999,0.1262499999999999,0.22825,0.25375,0.3455,0.187,0.2274999999999999,0.08725,0.1094999999999999,0.2264999999999999,0.1272499999999999,0.0964999999999999,0.1945,0.21375,0.10725,0.1475,0.3165,0.24925,0.15625,0.1345,0.36075,0.1014999999999999,0.1139999999999999,0.208,0.1235,0.146,0.123,0.09325,0.0712499999999999,0.12325,0.2239999999999999,0.05475,0.215,0.1277499999999999,0.1327499999999999,0.0812499999999999,0.2075,0.1699999999999999,0.1569999999999999,0.0524999999999999,0.21275,0.5465,0.0524999999999999,0.09075,0.09225,0.0817499999999999,0.09675,0.1215,0.11925,0.0855,0.0875,0.51675,0.1014999999999999,0.0695,0.151,0.1159999999999999,0.065,0.0637499999999999,0.0777499999999999,0.1044999999999999,0.1709999999999999,0.0915,0.11375,0.07,0.679,0.1332499999999999,0.0692499999999999,0.17675,0.0469999999999999,0.11725,0.0652499999999999,0.1044999999999999,0.0605,0.0324999999999999,0.05875,0.064,0.0584999999999999,0.0519999999999999,0.03875,0.09375,0.088,0.0549999999999999,0.03075,0.0637499999999999,0.0494999999999999,0.05175,0.05325,0.015,0.0329999999999999,0.0394999999999999,0.0419999999999999,0.0787499999999999,0.0399999999999999,0.021,0.0344999999999999,0.0509999999999999,0.0292499999999999,0.03175,0.0235,0.0454999999999999,0.0374999999999999,0.03375,0.21525,0.0379999999999999,0.0125,0.0135,0.017,0.0125,0.03225,0.0077499999999999
Hiroshima Mon Amour (1959),0.98075,0.91325,0.91325,0.91325,0.91325,0.91325,0.91325,0.78925,0.8207500000000001,0.86025,0.86025,0.82975,0.91325,0.6225,0.68975,0.5385,0.4247499999999999,0.4639999999999999,0.57275,0.3605,0.4802499999999999,0.45975,0.3095,0.31925,0.4297499999999999,0.26875,0.3522499999999999,0.3105,0.47375,0.3742499999999999,0.14525,0.8799999999999999,0.50725,0.32275,0.47875,0.277,0.3219999999999999,0.541,0.32725,0.26475,0.47875,0.9425,0.22175,0.1985,0.1882499999999999,0.1297499999999999,0.2375,0.1357499999999999,0.1942499999999999,0.17175,0.1935,0.236,0.1609999999999999,0.213,0.1505,0.965,0.23725,0.1915,0.2329999999999999,0.126,0.1397499999999999,0.2415,0.172,0.1887499999999999,0.1342499999999999,0.559,0.1365,0.1714999999999999,0.1714999999999999,0.30425,0.0509999999999999,0.25625,0.1272499999999999,0.1337499999999999,0.0959999999999999,0.08725,0.1034999999999999,0.0817499999999999,0.1064999999999999,0.22225,0.2155,0.0344999999999999,0.1367499999999999,0.09175,0.1195,0.1267499999999999,0.0787499999999999,0.0857499999999999,0.41125,0.3215,0.0875,0.1267499999999999,0.1322499999999999,0.1024999999999999,0.1024999999999999,0.0499999999999999,0.08925,0.1315,0.09,0.0807499999999999,0.12075,0.09825,0.1367499999999999,0.10775,0.0797499999999999,0.0939999999999999,0.1034999999999999,0.0675,0.0652499999999999,0.10225,0.0925,0.0554999999999999,0.0832499999999999,0.029,0.132,0.20725,0.0662499999999999,0.03025,0.10375,0.09875,0.0474999999999999,0.0192499999999999,0.0444999999999999,0.05175,0.06125,0.0349999999999999,0.03375,0.0454999999999999,0.14825,0.0677499999999999,0.073,0.04225,0.0802499999999999,0.1332499999999999,0.0444999999999999,0.0324999999999999,0.03475,0.03175,0.03625,0.0215,0.0439999999999999,0.0255,0.03525,0.0127499999999999,0.0247499999999999,0.0235,0.04425,0.0232499999999999,0.0162499999999999
Ugetsu (Ugetsu monogatari) (1953),0.99275,0.97325,0.9355,0.97325,0.97325,0.97325,0.869,0.97325,0.7735000000000001,0.9355,0.9355,0.869,0.8520000000000001,0.74,0.6365,0.4325,0.6225,0.4792499999999999,0.402,0.3435,0.422,0.7665,0.3542499999999999,0.34225,0.2584999999999999,0.2917499999999999,0.22775,0.42425,0.8202499999999999,0.3442499999999999,0.7885,0.86425,0.52175,0.4175,0.8,0.42225,0.37675,0.4605,0.3259999999999999,0.29625,0.8,0.21975,0.21375,0.386,0.26825,0.4519999999999999,0.51175,0.15625,0.147,0.2917499999999999,0.1275,0.23975,0.25025,0.18475,0.3189999999999999,0.4087499999999999,0.18125,0.3455,0.287,0.14,0.1579999999999999,0.2574999999999999,0.1684999999999999,0.1745,0.15725,0.2294999999999999,0.137,0.3179999999999999,0.11925,0.24875,0.0737499999999999,0.1307499999999999,0.09975,0.1195,0.129,0.1345,0.09475,0.5035,0.1402499999999999,0.2855,0.3824999999999999,0.0979999999999999,0.264,0.0635,0.1104999999999999,0.11175,0.2324999999999999,0.06225,0.15025,0.1265,0.14775,0.0979999999999999,0.3329999999999999,0.11525,0.1377499999999999,0.0737499999999999,0.204,0.0504999999999999,0.0757499999999999,0.134,0.134,0.12,0.11375,0.2,0.0765,0.134,0.1352499999999999,0.077,0.0745,0.3445,0.0767499999999999,0.0697499999999999,0.0559999999999999,0.082,0.0855,0.0615,0.03525,0.074,0.09325,0.05725,0.04625,0.05325,0.0287499999999999,0.092,0.0697499999999999,0.061,0.10975,0.0399999999999999,0.1159999999999999,0.0627499999999999,0.05775,0.0324999999999999,0.0695,0.0449999999999999,0.04625,0.0394999999999999,0.0232499999999999,0.03775,0.1277499999999999,0.0235,0.0359999999999999,0.0227499999999999,0.0245,0.0197499999999999,0.0245,0.027,0.0262499999999999,0.03,0.011
Viridiana (1961),0.99875,0.99875,0.96,0.99875,0.99875,0.99875,0.8747499999999999,0.92125,0.831,0.7697499999999999,0.6985,0.8747499999999999,0.7669999999999999,0.8089999999999999,0.5675,0.92425,0.55525,0.2385,0.346,0.35075,0.43775,0.37925,0.661,0.39925,0.4915,0.7697499999999999,0.78375,0.358,0.26375,0.28925,0.42725,0.17425,0.61825,0.4335,0.4702499999999999,0.3165,0.8480000000000001,0.4155,0.28225,0.27,0.15225,0.1505,0.1689999999999999,0.0852499999999999,0.276,0.2022499999999999,0.14325,0.16325,0.289,0.7697499999999999,0.92425,0.2309999999999999,0.1905,0.267,0.3219999999999999,0.1574999999999999,0.1877499999999999,0.0999999999999999,0.0969999999999999,0.32425,0.35575,0.16475,0.2254999999999999,0.2475,0.3625,0.4075,0.201,0.1292499999999999,0.16325,0.24475,0.574,0.208,0.15075,0.1584999999999999,0.05275,0.11675,0.1995,0.1977499999999999,0.0534999999999999,0.39225,0.2664999999999999,0.135,0.1855,0.4505,0.14525,0.16375,0.1124999999999999,0.1322499999999999,0.14525,0.15775,0.0935,0.31775,0.0742499999999999,0.2224999999999999,0.10875,0.574,0.0652499999999999,0.16325,0.09975,0.1312499999999999,0.1175,0.088,0.0979999999999999,0.06075,0.15275,0.0979999999999999,0.22625,0.62025,0.04975,0.3582499999999999,0.1275,0.1619999999999999,0.0845,0.0439999999999999,0.091,0.09075,0.0772499999999999,0.0424999999999999,0.0509999999999999,0.0692499999999999,0.0454999999999999,0.1104999999999999,0.0795,0.0544999999999999,0.03125,0.064,0.0762499999999999,0.1277499999999999,0.0802499999999999,0.0534999999999999,0.089,0.04725,0.016,0.0509999999999999,0.05225,0.04475,0.0449999999999999,0.1357499999999999,0.0605,0.0712499999999999,0.061,0.03875,0.0647499999999999,0.0207499999999999,0.03225,0.0132499999999999,0.0277499999999999,0.0237499999999999,0.0135
Hakuchi (1951),0.98775,0.93775,0.91525,0.91525,0.90625,0.90625,0.883,0.90175,0.883,0.7965,0.7965,0.7929999999999999,0.8634999999999999,0.7987500000000001,0.672,0.71175,0.5775,0.1525,0.29825,0.398,0.4065,0.55575,0.42325,0.9615,0.2185,0.55325,0.46325,0.3429999999999999,0.8380000000000001,0.348,0.27,0.35575,0.434,0.23725,0.4177499999999999,0.501,0.40525,0.1915,0.23375,0.18575,0.11775,0.2395,0.078,0.80525,0.2204999999999999,0.3615,0.2704999999999999,0.2415,0.29425,0.34875,0.33625,0.0757499999999999,0.172,0.3255,0.291,0.32775,0.1962499999999999,0.0657499999999999,0.24675,0.4325,0.1594999999999999,0.1079999999999999,0.34325,0.308,0.2105,0.3315,0.0474999999999999,0.0349999999999999,0.22775,0.46425,0.20575,0.0817499999999999,0.09925,0.26125,0.06,0.10825,0.10175,0.0939999999999999,0.1104999999999999,0.0605,0.0359999999999999,0.1154999999999999,0.14825,0.25875,0.1079999999999999,0.2754999999999999,0.2125,0.05325,0.119,0.1332499999999999,0.2289999999999999,0.0994999999999999,0.09775,0.0762499999999999,0.0825,0.085,0.0712499999999999,0.1569999999999999,0.0925,0.0782499999999999,0.1074999999999999,0.11525,0.0429999999999999,0.10575,0.14175,0.087,0.078,0.0354999999999999,0.0514999999999999,0.0429999999999999,0.173,0.10875,0.16575,0.0655,0.19,0.023,0.0434999999999999,0.083,0.088,0.069,0.028,0.0282499999999999,0.0245,0.0167499999999999,0.05525,0.0544999999999999,0.0197499999999999,0.0665,0.09325,0.09125,0.0745,0.0235,0.03025,0.0192499999999999,0.0707499999999999,0.0635,0.04475,0.0182499999999999,0.0167499999999999,0.0285,0.0459999999999999,0.04975,0.0197499999999999,0.012,0.031,0.0242499999999999,0.0489999999999999,0.0177499999999999,0.0339999999999999
Black Narcissus (1947),0.9915,0.927,0.90625,0.879,0.8407500000000001,0.8632500000000001,0.74625,0.8632500000000001,0.79975,0.62375,0.62375,0.699,0.74625,0.71425,0.612,0.7889999999999999,0.37575,0.39275,0.25875,0.38075,0.4267499999999999,0.2915,0.74675,0.4792499999999999,0.2915,0.33375,0.7889999999999999,0.302,0.39,0.35875,0.3135,0.33225,0.66625,0.401,0.4034999999999999,0.4675,0.3105,0.38575,0.2887499999999999,0.28425,0.23375,0.1684999999999999,0.1915,0.15375,0.22675,0.296,0.4257499999999999,0.242,0.16275,0.2674999999999999,0.4659999999999999,0.2045,0.1915,0.213,0.55875,0.1995,0.3085,0.1395,0.0807499999999999,0.198,0.25425,0.296,0.16725,0.199,0.2877499999999999,0.26225,0.129,0.1995,0.15475,0.12,0.62525,0.236,0.179,0.15875,0.069,0.2925,0.1445,0.08675,0.1535,0.1392499999999999,0.199,0.242,0.216,0.0777499999999999,0.0845,0.21,0.1915,0.27075,0.173,0.10175,0.05125,0.12025,0.0855,0.215,0.151,0.62525,0.401,0.1312499999999999,0.31375,0.17275,0.0905,0.0642499999999999,0.25925,0.1355,0.09775,0.0662499999999999,0.1629999999999999,0.0374999999999999,0.0895,0.10225,0.10225,0.0964999999999999,0.0235,0.083,0.0989999999999999,0.072,0.073,0.0757499999999999,0.061,0.0569999999999999,0.0389999999999999,0.02975,0.0399999999999999,0.0857499999999999,0.05325,0.04425,0.0267499999999999,0.0747499999999999,0.0815,0.0514999999999999,0.0569999999999999,0.0409999999999999,0.03125,0.04725,0.05675,0.0682499999999999,0.0737499999999999,0.0979999999999999,0.0499999999999999,0.0265,0.0394999999999999,0.05975,0.04625,0.03025,0.0414999999999999,0.0292499999999999,0.0479999999999999,0.029,0.0152499999999999
Hour of the Wolf (Vargtimmen) (1968),0.9745,0.98925,0.9745,0.91875,0.8434999999999999,0.91875,0.6975,0.8839999999999999,0.7909999999999999,0.6485,0.6485,0.41225,0.6975,0.8485,0.7685,0.84425,0.50175,0.2995,0.1164999999999999,0.2937499999999999,0.4077499999999999,0.28925,0.7555000000000001,0.2967499999999999,0.4367499999999999,0.3705,0.33425,0.1855,0.141,0.33925,0.72475,0.1654999999999999,0.28075,0.299,0.0665,0.22225,0.2534999999999999,0.41525,0.23025,0.57075,0.147,0.1079999999999999,0.24375,0.1392499999999999,0.16275,0.26275,0.12225,0.278,0.23925,0.0999999999999999,0.093,0.186,0.1347499999999999,0.0737499999999999,0.14975,0.2794999999999999,0.2155,0.0514999999999999,0.3095,0.1569999999999999,0.1272499999999999,0.16125,0.181,0.141,0.1029999999999999,0.119,0.15075,0.0419999999999999,0.1345,0.153,0.0715,0.16175,0.076,0.0722499999999999,0.077,0.2514999999999999,0.11125,0.0459999999999999,0.09075,0.0544999999999999,0.26425,0.04075,0.0822499999999999,0.1905,0.08,0.18275,0.1704999999999999,0.0984999999999999,0.072,0.0489999999999999,0.0735,0.15975,0.0994999999999999,0.0735,0.0875,0.0655,0.0915,0.16975,0.0747499999999999,0.1337499999999999,0.118,0.11375,0.0752499999999999,0.72075,0.1059999999999999,0.09,0.064,0.04825,0.1992499999999999,0.04725,0.067,0.03775,0.0267499999999999,0.0165,0.0712499999999999,0.0267499999999999,0.0319999999999999,0.0419999999999999,0.0817499999999999,0.0812499999999999,0.0524999999999999,0.0142499999999999,0.0349999999999999,0.015,0.0484999999999999,0.03225,0.04825,0.04925,0.0192499999999999,0.03625,0.04925,0.0539999999999999,0.0192499999999999,0.0735,0.0265,0.0369999999999999,0.0812499999999999,0.24475,0.03125,0.0374999999999999,0.03075,0.03525,0.0265,0.0107499999999999,0.0127499999999999,0.0132499999999999,0.0285,0.021,0.006
"Heiress, The (1949)",0.8740000000000001,0.8740000000000001,0.859,0.99075,0.99075,0.99075,0.99075,0.7255,0.77275,0.7967500000000001,0.7685,0.8667499999999999,0.65475,0.62175,0.3612499999999999,0.42125,0.50375,0.4695,0.52375,0.46625,0.4429999999999999,0.5505,0.27075,0.804,0.345,0.3419999999999999,0.4459999999999999,0.798,0.17125,0.36975,0.177,0.32675,0.50475,0.5285,0.1342499999999999,0.54075,0.17625,0.1907499999999999,0.2554999999999999,0.1815,0.2895,0.12375,0.127,0.0815,0.26,0.17325,0.8752500000000001,0.2135,0.1024999999999999,0.255,0.21125,0.18425,0.1375,0.394,0.37975,0.1129999999999999,0.2145,0.1835,0.05525,0.22075,0.3545,0.23825,0.261,0.266,0.11775,0.21575,0.36575,0.292,0.1725,0.0935,0.04725,0.2524999999999999,0.15725,0.08975,0.5555,0.23275,0.0627499999999999,0.1079999999999999,0.0414999999999999,0.1425,0.1149999999999999,0.0692499999999999,0.1755,0.11675,0.1014999999999999,0.207,0.0665,0.212,0.40525,0.1515,0.0265,0.1525,0.153,0.4255,0.1337499999999999,0.05225,0.1967499999999999,0.0959999999999999,0.2674999999999999,0.3225,0.0837499999999999,0.09325,0.0949999999999999,0.0969999999999999,0.25825,0.0785,0.0647499999999999,0.081,0.03725,0.1044999999999999,0.06175,0.15375,0.0697499999999999,0.97325,0.0655,0.1109999999999999,0.2554999999999999,0.12475,0.0272499999999999,0.05775,0.0434999999999999,0.09775,0.10975,0.09825,0.077,0.03575,0.0635,0.11575,0.0727499999999999,0.11725,0.0429999999999999,0.086,0.0212499999999999,0.0984999999999999,0.16075,0.0329999999999999,0.1905,0.1644999999999999,0.0272499999999999,0.029,0.0979999999999999,0.05125,0.0245,0.1252499999999999,0.0805,0.027,0.05775,0.0434999999999999,0.0672499999999999
"Jetée, La (1962)",0.97025,0.97375,0.97375,0.97025,0.97375,0.97025,0.72125,0.899,0.68625,0.97375,0.97375,0.7345,0.79525,0.68475,0.83175,0.54125,0.30225,0.81725,0.26775,0.3485,0.478,0.591,0.58525,0.2485,0.305,0.2015,0.214,0.22325,0.3455,0.3582499999999999,0.7722500000000001,0.268,0.2254999999999999,0.3195,0.2244999999999999,0.15575,0.26325,0.253,0.3185,0.54275,0.14875,0.478,0.25,0.1515,0.202,0.195,0.18475,0.18475,0.22625,0.1139999999999999,0.1265,0.1024999999999999,0.17925,0.125,0.2249999999999999,0.9725,0.92375,0.2684999999999999,0.2095,0.1392499999999999,0.1947499999999999,0.17275,0.1877499999999999,0.131,0.1987499999999999,0.2784999999999999,0.35775,0.0677499999999999,0.123,0.1164999999999999,0.129,0.199,0.1154999999999999,0.9735,0.0702499999999999,0.128,0.1235,0.0852499999999999,0.22275,0.0755,0.14725,0.0835,0.2279999999999999,0.088,0.25075,0.1134999999999999,0.10975,0.30725,0.0857499999999999,0.1882499999999999,0.15125,0.1292499999999999,0.0677499999999999,0.0994999999999999,0.0625,0.10825,0.09925,0.0702499999999999,0.07,0.0915,0.10825,0.05575,0.1039999999999999,0.0845,0.0722499999999999,0.09525,0.1322499999999999,0.0722499999999999,0.0414999999999999,0.0404999999999999,0.15825,0.0429999999999999,0.0404999999999999,0.0474999999999999,0.0827499999999999,0.09225,0.0429999999999999,0.0964999999999999,0.12425,0.0755,0.085,0.0295,0.0752499999999999,0.05825,0.05525,0.0519999999999999,0.0424999999999999,0.0305,0.04125,0.05725,0.03475,0.0344999999999999,0.36775,0.0344999999999999,0.03575,0.03725,0.0162499999999999,0.0117499999999999,0.03775,0.0237499999999999,0.0287499999999999,0.022,0.0275,0.0112499999999999,0.0215,0.1255,0.0247499999999999,0.0167499999999999,0.016
"Picture of Dorian Gray, The (1945)",0.879,0.98725,0.879,0.8220000000000001,0.871,0.8220000000000001,0.81975,0.657,0.523,0.871,0.871,0.7285,0.622,0.60275,0.694,0.45825,0.53675,0.45825,0.363,0.711,0.4925,0.298,0.56975,0.973,0.78075,0.4105,0.20675,0.09325,0.1649999999999999,0.376,0.2544999999999999,0.193,0.17925,0.45875,0.15225,0.1292499999999999,0.3087499999999999,0.25825,0.275,0.31,0.208,0.067,0.0705,0.142,0.3057499999999999,0.3165,0.70125,0.27025,0.241,0.3087499999999999,0.1604999999999999,0.1967499999999999,0.1154999999999999,0.23775,0.5855,0.0787499999999999,0.23775,0.11075,0.04475,0.30225,0.17325,0.137,0.3117499999999999,0.1957499999999999,0.15025,0.131,0.252,0.0605,0.1775,0.16975,0.05625,0.1952499999999999,0.3037499999999999,0.0677499999999999,0.1064999999999999,0.10375,0.0974999999999999,0.064,0.73075,0.182,0.04825,0.1215,0.15825,0.15125,0.10425,0.32775,0.128,0.34325,0.05225,0.05075,0.0767499999999999,0.1285,0.075,0.182,0.1332499999999999,0.05275,0.04575,0.1265,0.1064999999999999,0.08675,0.194,0.16375,0.0895,0.0999999999999999,0.0389999999999999,0.0852499999999999,0.072,0.0702499999999999,0.05725,0.05325,0.0549999999999999,0.09975,0.04925,0.0334999999999999,0.075,0.09475,0.0584999999999999,0.1267499999999999,0.0805,0.05675,0.0727499999999999,0.04425,0.05975,0.073,0.0197499999999999,0.0285,0.09925,0.0825,0.05225,0.0434999999999999,0.04625,0.081,0.04075,0.03425,0.0817499999999999,0.03625,0.0637499999999999,0.10025,0.05175,0.025,0.1262499999999999,0.03775,0.026,0.0172499999999999,0.0379999999999999,0.0242499999999999,0.03725,0.0262499999999999,0.0384999999999999
"Human Condition I, The (Ningen no joken I) (1959)",0.99275,0.843,0.8362499999999999,0.843,0.843,0.843,0.8205,0.843,0.7762500000000001,0.724,0.724,0.7849999999999999,0.58225,0.8205,0.3077499999999999,0.50025,0.40825,0.3309999999999999,0.47675,0.3804999999999999,0.42925,0.43425,0.26,0.17075,0.379,0.25725,0.1639999999999999,0.353,0.8614999999999999,0.33775,0.30625,0.97025,0.52875,0.27525,0.55075,0.21425,0.24925,0.092,0.1972499999999999,0.0944999999999999,0.55075,0.155,0.299,0.3435,0.16775,0.22625,0.4609999999999999,0.133,0.1535,0.1887499999999999,0.1895,0.15425,0.15575,0.427,0.2002499999999999,0.0979999999999999,0.14075,0.25775,0.54325,0.1089999999999999,0.252,0.2947499999999999,0.0742499999999999,0.2027499999999999,0.2105,0.3097499999999999,0.0755,0.0939999999999999,0.17125,0.15025,0.2234999999999999,0.143,0.17175,0.50075,0.07,0.15375,0.1322499999999999,0.56675,0.082,0.12075,0.09825,0.3125,0.147,0.09575,0.7845,0.086,0.09575,0.075,0.4469999999999999,0.11875,0.567,0.1579999999999999,0.09675,0.0569999999999999,0.11725,0.0369999999999999,0.082,0.04625,0.088,0.0857499999999999,0.0969999999999999,0.09675,0.8307500000000001,0.10375,0.0665,0.0837499999999999,0.0705,0.0984999999999999,0.2095,0.0925,0.11775,0.0554999999999999,0.0642499999999999,0.0225,0.182,0.05925,0.04075,0.0847499999999999,0.03175,0.0474999999999999,0.03425,0.03475,0.0822499999999999,0.0272499999999999,0.0757499999999999,0.0499999999999999,0.0152499999999999,0.0277499999999999,0.03325,0.05275,0.06,0.0499999999999999,0.0292499999999999,0.0192499999999999,0.0504999999999999,0.03375,0.1392499999999999,0.029,0.016,0.027,0.0364999999999999,0.04375,0.019,0.0132499999999999,0.03775,0.0255,0.0202499999999999,0.017,0.0075
"Matter of Life and Death, A (Stairway to Heaven) (1946)",0.965,0.96775,0.96775,0.88175,0.96775,0.8665,0.8665,0.8174999999999999,0.69125,0.96775,0.96775,0.8665,0.62625,0.618,0.92175,0.25825,0.3545,0.358,0.391,0.409,0.42525,0.7195,0.2957499999999999,0.26225,0.3522499999999999,0.59475,0.2125,0.24725,0.2977499999999999,0.35875,0.32575,0.95625,0.09175,0.4105,0.2514999999999999,0.1302499999999999,0.40325,0.199,0.3419999999999999,0.31775,0.30825,0.26175,0.14125,0.137,0.25825,0.4815,0.70325,0.16125,0.11625,0.28025,0.0702499999999999,0.1292499999999999,0.11525,0.48275,0.74475,0.42,0.287,0.1907499999999999,0.16825,0.1684999999999999,0.1245,0.2194999999999999,0.14925,0.17225,0.0687499999999999,0.25275,0.4695,0.093,0.287,0.22575,0.11025,0.185,0.22425,0.44125,0.2534999999999999,0.073,0.0625,0.04925,0.23175,0.09875,0.1897499999999999,0.0712499999999999,0.14775,0.04975,0.09575,0.17275,0.18325,0.1982499999999999,0.2002499999999999,0.1129999999999999,0.05675,0.11225,0.0652499999999999,0.14225,0.1134999999999999,0.178,0.063,0.0925,0.0697499999999999,0.11125,0.0989999999999999,0.064,0.2435,0.1624999999999999,0.05925,0.1009999999999999,0.14175,0.0314999999999999,0.1009999999999999,0.0434999999999999,0.0369999999999999,0.10075,0.0775,0.0222499999999999,0.15325,0.1307499999999999,0.0379999999999999,0.081,0.0459999999999999,0.0369999999999999,0.32975,0.0702499999999999,0.0835,0.03675,0.04725,0.0404999999999999,0.2385,0.0247499999999999,0.03825,0.05375,0.0434999999999999,0.0384999999999999,0.2435,0.1392499999999999,0.0339999999999999,0.0245,0.0187499999999999,0.0197499999999999,0.019,0.024,0.0295,0.0172499999999999,0.0167499999999999,0.0137499999999999,0.026,0.0305,0.0369999999999999,0.0232499999999999,0.0107499999999999
