movieId,original,very funny,weird,predictable,light,good,fun movie,runaway,chase,dialogue,weapons,fight scenes,culture clash,vengeance,absurd,betrayal,catastrophe,melancholic,greed,first contact,farce,quirky,mentor,drama,mad scientist,fantasy world,creativity,independent film,pornography,drinking,adaptation,alter ego,survival,transformation,life philosophy,childhood,teen movie,camp,family,death,80s,sexy,stereotypes,underrated,surveillance,life & death,classic car,unlikely friendships,pulp,sacrifice,computer animation,awesome soundtrack,nudity (full frontal - brief),british,dysfunctional family,road movie,california,not funny,small town,nudity (topless - brief),buddy movie,writers,multiple storylines,hospital,doctors,queer,good music,period piece,desert,prejudice,islam,foul language,island,women,wilderness,snakes,simple,new jersey,irish accent,alternate history,stoner movie,hotel,directorial debut,graphic novel,immortality,censorship,brothers,notable nudity,tokyo,nudity (rear),internet,ensemble cast,dreams,kidnapping,workplace,goth,blindness,film noir,unlikeable characters,too long,kick-butt women,memory,stand-up comedy,addiction,hunting,radio,ghosts/afterlife,no plot,race,shopping,trilogy,prison,bollywood,new york city,wartime,divorce,los angeles,indians,australia,time,1930s,texas,hip hop,god,atheism,too short,best of 2005,reality tv,fashion,robert downey jr,san francisco,interracial romance,cancer,rebellion,remake,finnish,homeless,made for tv,oil,russian,adoption,potential oscar nom,father daughter relationship,wine,french,prostitution,lawyer,single father,documentary
"President's Analyst, The (1967)",0.8262499999999999,0.78325,0.8327500000000001,0.66275,0.64375,0.7405,0.576,0.69225,0.6885,0.64375,0.7525,0.371,0.69225,0.4435,0.8872500000000001,0.58975,0.59525,0.6195,0.815,0.66275,0.67525,0.7035,0.53675,0.69225,0.399,0.2895,0.434,0.4539999999999999,0.4972499999999999,0.7717499999999999,0.4197499999999999,0.3209999999999999,0.66275,0.481,0.1972499999999999,0.3745,0.16425,0.1315,0.3745,0.17175,0.18275,0.29125,0.262,0.39125,0.93875,0.422,0.1322499999999999,0.172,0.23875,0.371,0.3745,0.144,0.41525,0.268,0.3045,0.34775,0.31025,0.25725,0.25325,0.22925,0.0374999999999999,0.23475,0.16025,0.18125,0.2965,0.1659999999999999,0.2804999999999999,0.2534999999999999,0.21075,0.31375,0.7745,0.0559999999999999,0.1357499999999999,0.5455,0.18525,0.2229999999999999,0.0964999999999999,0.4599999999999999,0.0484999999999999,0.1465,0.4725,0.32675,0.2244999999999999,0.0419999999999999,0.0665,0.8069999999999999,0.1034999999999999,0.37,0.1654999999999999,0.2224999999999999,0.2495,0.09875,0.10175,0.183,0.3125,0.0762499999999999,0.09,0.18275,0.1865,0.141,0.0655,0.0717499999999999,0.086,0.2155,0.1129999999999999,0.149,0.13,0.12175,0.11425,0.198,0.03175,0.0979999999999999,0.0499999999999999,0.3097499999999999,0.3057499999999999,0.3135,0.0735,0.12075,0.04975,0.1895,0.1327499999999999,0.10025,0.1402499999999999,0.09125,0.14575,0.011,0.1054999999999999,0.078,0.09475,0.18375,0.14275,0.16525,0.0295,0.24925,0.0652499999999999,0.0227499999999999,0.0792499999999999,0.0605,0.3045,0.1402499999999999,0.083,0.20775,0.14375,0.0707499999999999,0.1634999999999999,0.0652499999999999,0.066,0.0267499999999999,0.072
Attack the Gas Station! (Juyuso seubgyuksageun) (1999),0.671,0.742,0.91125,0.65375,0.51425,0.689,0.689,0.64425,0.689,0.8445,0.64725,0.8027500000000001,0.657,0.8434999999999999,0.5115,0.8434999999999999,0.43325,0.91125,0.64425,0.35,0.712,0.417,0.52575,0.64425,0.0865,0.31725,0.44925,0.605,0.52525,0.5955,0.27875,0.3195,0.3764999999999999,0.2339999999999999,0.73725,0.305,0.27675,0.58525,0.149,0.3754999999999999,0.32925,0.1892499999999999,0.3155,0.22975,0.15925,0.3465,0.4732499999999999,0.4237499999999999,0.535,0.1855,0.27425,0.28425,0.32325,0.1285,0.20925,0.1634999999999999,0.13,0.185,0.1382499999999999,0.3309999999999999,0.1064999999999999,0.141,0.14975,0.21875,0.2,0.1644999999999999,0.28425,0.1024999999999999,0.22425,0.2825,0.214,0.09225,0.1495,0.17675,0.2329999999999999,0.0364999999999999,0.2544999999999999,0.12375,0.1952499999999999,0.1385,0.40325,0.1345,0.10975,0.10375,0.0394999999999999,0.0707499999999999,0.26525,0.23425,0.45325,0.153,0.133,0.0847499999999999,0.123,0.52325,0.23775,0.05725,0.21075,0.1114999999999999,0.1674999999999999,0.1505,0.1169999999999999,0.187,0.262,0.0627499999999999,0.1139999999999999,0.03475,0.067,0.175,0.1495,0.1124999999999999,0.1714999999999999,0.1579999999999999,0.05525,0.0559999999999999,0.14625,0.0682499999999999,0.065,0.04725,0.0735,0.09025,0.14675,0.0767499999999999,0.0595,0.06025,0.0797499999999999,0.148,0.1694999999999999,0.0615,0.063,0.0895,0.03325,0.087,0.0394999999999999,0.129,0.0217499999999999,0.087,0.0737499999999999,0.04325,0.11025,0.1435,0.16775,0.20875,0.0715,0.1064999999999999,0.1594999999999999,0.09325,0.0195,0.0449999999999999,0.142
SuperBabies: Baby Geniuses 2 (2004),0.897,0.655,0.59625,0.96825,0.74325,0.67,0.4277499999999999,0.8,0.6005,0.5655,0.74075,0.96825,0.59625,0.5855,0.71825,0.5855,0.4765,0.5145,0.59625,0.664,0.59925,0.4277499999999999,0.6895,0.59625,0.3279999999999999,0.67,0.3285,0.3005,0.54575,0.38775,0.375,0.6055,0.0832499999999999,0.119,0.33775,0.74525,0.55525,0.3309999999999999,0.8320000000000001,0.52775,0.29125,0.25575,0.3974999999999999,0.0657499999999999,0.68325,0.289,0.25425,0.375,0.4795,0.218,0.74525,0.16175,0.365,0.34775,0.3545,0.206,0.11425,0.31825,0.08725,0.15625,0.121,0.565,0.475,0.141,0.259,0.353,0.1019999999999999,0.1079999999999999,0.0414999999999999,0.218,0.18225,0.3209999999999999,0.15575,0.20725,0.0504999999999999,0.17525,0.2289999999999999,0.268,0.203,0.21325,0.1725,0.0935,0.11975,0.10775,0.4665,0.11875,0.135,0.3159999999999999,0.12475,0.1267499999999999,0.52625,0.0944999999999999,0.1579999999999999,0.3455,0.1992499999999999,0.0459999999999999,0.1425,0.1887499999999999,0.2274999999999999,0.2355,0.11825,0.4107499999999999,0.22125,0.409,0.03775,0.12,0.0735,0.2355,0.15025,0.2794999999999999,0.11275,0.1589999999999999,0.194,0.24775,0.153,0.1307499999999999,0.04475,0.119,0.0334999999999999,0.1555,0.133,0.0635,0.32675,0.4595,0.21,0.0645,0.09625,0.1322499999999999,0.10275,0.0685,0.11325,0.12175,0.10275,0.0632499999999999,0.3702499999999999,0.0215,0.211,0.0852499999999999,0.1365,0.078,0.1564999999999999,0.0954999999999999,0.0534999999999999,0.04675,0.03525,0.1114999999999999,0.076,0.2254999999999999,0.0469999999999999
Shaun of the Dead (2004),0.8747499999999999,0.97475,0.96475,0.47275,0.8474999999999999,0.8265,0.7385,0.9035,0.6705,0.8265,0.57425,0.54625,0.81975,0.9035,0.8747499999999999,0.74275,0.55575,0.696,0.81975,0.39625,0.8827499999999999,0.96475,0.60575,0.81975,0.3502499999999999,0.367,0.511,0.51375,0.3555,0.73775,0.4539999999999999,0.373,0.92825,0.45925,0.5255,0.2935,0.1947499999999999,0.23125,0.2544999999999999,0.3512499999999999,0.174,0.2214999999999999,0.34225,0.371,0.3692499999999999,0.58875,0.398,0.8049999999999999,0.24575,0.32225,0.19,0.45875,0.21975,0.9065,0.2997499999999999,0.16525,0.1714999999999999,0.23525,0.30025,0.1987499999999999,0.507,0.26775,0.25325,0.23125,0.185,0.2877499999999999,0.43025,0.7922499999999999,0.1104999999999999,0.2907499999999999,0.11175,0.26225,0.16425,0.11925,0.245,0.14225,0.18,0.16375,0.2734999999999999,0.1694999999999999,0.3199999999999999,0.15475,0.217,0.27475,0.0642499999999999,0.0964999999999999,0.1564999999999999,0.059,0.1927499999999999,0.0459999999999999,0.1004999999999999,0.2299999999999999,0.1257499999999999,0.04875,0.37925,0.1335,0.1059999999999999,0.11725,0.25975,0.14425,0.05525,0.0847499999999999,0.1029999999999999,0.2234999999999999,0.093,0.16075,0.0817499999999999,0.075,0.064,0.1937499999999999,0.38925,0.11125,0.08775,0.0715,0.181,0.09125,0.05475,0.067,0.1149999999999999,0.0539999999999999,0.09575,0.084,0.08625,0.04425,0.0662499999999999,0.0685,0.17075,0.1545,0.08725,0.1377499999999999,0.04475,0.0642499999999999,0.1134999999999999,0.1465,0.04325,0.09025,0.1175,0.0479999999999999,0.0727499999999999,0.0677499999999999,0.04275,0.1335,0.0657499999999999,0.1034999999999999,0.05675,0.0504999999999999,0.0232499999999999,0.0142499999999999,0.04875
"Disorderly Orderly, The (1964)",0.8567499999999999,0.94525,0.55375,0.73975,0.72,0.6385,0.5095,0.5225,0.9535,0.54,0.33525,0.50325,0.6385,0.57825,0.51925,0.6975,0.50225,0.588,0.385,0.4675,0.83775,0.36975,0.6975,0.469,0.141,0.42625,0.308,0.2764999999999999,0.20625,0.4775,0.4835,0.4942499999999999,0.181,0.25575,0.287,0.496,0.31975,0.1535,0.6065,0.5455,0.24225,0.212,0.1252499999999999,0.37925,0.11525,0.5205,0.2324999999999999,0.39625,0.413,0.3515,0.3735,0.0925,0.22525,0.27,0.27875,0.17525,0.22475,0.23875,0.1875,0.18725,0.1019999999999999,0.22525,0.211,0.987,0.8765000000000001,0.14925,0.0925,0.3665,0.194,0.149,0.1009999999999999,0.09275,0.188,0.1589999999999999,0.18125,0.0559999999999999,0.216,0.12025,0.3565,0.2185,0.10075,0.3605,0.1332499999999999,0.0177499999999999,0.0637499999999999,0.0564999999999999,0.0944999999999999,0.10325,0.1265,0.1564999999999999,0.09975,0.1169999999999999,0.243,0.0797499999999999,0.14275,0.0195,0.28,0.1375,0.04825,0.1305,0.0579999999999999,0.20925,0.1485,0.1917499999999999,0.1059999999999999,0.0675,0.09225,0.15225,0.0905,0.127,0.0672499999999999,0.1134999999999999,0.16775,0.1392499999999999,0.1347499999999999,0.22475,0.03725,0.0655,0.03125,0.152,0.1515,0.0469999999999999,0.09375,0.05775,0.06,0.065,0.0569999999999999,0.0805,0.1079999999999999,0.05575,0.3179999999999999,0.1335,0.239,0.0665,0.1074999999999999,0.0182499999999999,0.0524999999999999,0.0657499999999999,0.03825,0.03925,0.22175,0.0737499999999999,0.09325,0.091,0.0705,0.0494999999999999,0.15275,0.092,0.0414999999999999
"Son of Kong, The (1933)",0.88175,0.8560000000000001,0.55075,0.71125,0.8560000000000001,0.802,0.61375,0.57875,0.712,0.55075,0.802,0.802,0.49275,0.63175,0.22225,0.31125,0.63,0.44775,0.79925,0.71125,0.38375,0.27275,0.49,0.43525,0.6985,0.43975,0.47075,0.31275,0.57175,0.573,0.27425,0.2022499999999999,0.30225,0.3107499999999999,0.78125,0.431,0.3864999999999999,0.2264999999999999,0.4465,0.656,0.14325,0.14625,0.58225,0.11425,0.0737499999999999,0.65625,0.27775,0.2165,0.43425,0.415,0.31375,0.08925,0.27425,0.2085,0.21175,0.1579999999999999,0.42625,0.347,0.11075,0.18075,0.14875,0.3562499999999999,0.275,0.2314999999999999,0.10975,0.2905,0.078,0.10575,0.375,0.25725,0.1825,0.26875,0.993,0.09625,0.16675,0.43125,0.1907499999999999,0.30825,0.1972499999999999,0.23375,0.08925,0.10625,0.11025,0.03875,0.04875,0.0845,0.074,0.5015,0.3944999999999999,0.026,0.10075,0.10475,0.093,0.11875,0.0579999999999999,0.0137499999999999,0.10925,0.1104999999999999,0.0399999999999999,0.21525,0.5245,0.1064999999999999,0.17025,0.0662499999999999,0.10175,0.2065,0.0429999999999999,0.08875,0.0707499999999999,0.0682499999999999,0.139,0.1124999999999999,0.1689999999999999,0.4475,0.1825,0.05325,0.0295,0.267,0.1312499999999999,0.1725,0.32775,0.1215,0.0625,0.04675,0.05925,0.16925,0.1024999999999999,0.0419999999999999,0.0489999999999999,0.03025,0.11375,0.14825,0.04925,0.09825,0.25125,0.0657499999999999,0.1084999999999999,0.0474999999999999,0.03875,0.04075,0.0797499999999999,0.1699999999999999,0.04275,0.086,0.0364999999999999,0.03825,0.0454999999999999,0.05375,0.05725
Club Paradise (1986),0.70275,0.97225,0.34375,0.7922499999999999,0.59,0.8027500000000001,0.946,0.3562499999999999,0.78175,0.416,0.43625,0.7295,0.61225,0.4137499999999999,0.5235,0.4932499999999999,0.7295,0.41725,0.4932499999999999,0.45825,0.4762499999999999,0.2314999999999999,0.485,0.269,0.35075,0.4117499999999999,0.235,0.265,0.304,0.5465,0.27325,0.3625,0.2594999999999999,0.301,0.32075,0.45425,0.497,0.30025,0.597,0.2289999999999999,0.8467499999999999,0.2754999999999999,0.26775,0.51075,0.27925,0.32975,0.18,0.2224999999999999,0.3409999999999999,0.1159999999999999,0.279,0.3159999999999999,0.34075,0.4515,0.3455,0.0685,0.45325,0.2614999999999999,0.397,0.1159999999999999,0.4207499999999999,0.25,0.2674999999999999,0.17675,0.2405,0.1415,0.299,0.32125,0.3642499999999999,0.09375,0.1927499999999999,0.10825,0.74,0.32275,0.18575,0.088,0.09,0.22875,0.40525,0.265,0.1144999999999999,0.34975,0.09425,0.03875,0.06,0.04475,0.0807499999999999,0.63225,0.06075,0.4287499999999999,0.20575,0.681,0.1714999999999999,0.16275,0.1059999999999999,0.0554999999999999,0.236,0.11225,0.193,0.136,0.078,0.17425,0.0994999999999999,0.079,0.04025,0.0974999999999999,0.255,0.0752499999999999,0.1875,0.0757499999999999,0.15425,0.129,0.16625,0.15925,0.09875,0.1699999999999999,0.086,0.0792499999999999,0.27425,0.10875,0.1009999999999999,0.0755,0.05075,0.05875,0.0687499999999999,0.067,0.04775,0.04725,0.131,0.504,0.1555,0.0785,0.05925,0.05725,0.3532499999999999,0.0112499999999999,0.0579999999999999,0.04875,0.05675,0.0469999999999999,0.1225,0.0474999999999999,0.0625,0.04375,0.03625,0.05275,0.10075,0.139,0.0187499999999999
"Chinese Ghost Story, A (Sinnui yauwan) (1987)",0.7345,0.58275,0.806,0.6335,0.6565,0.7675000000000001,0.682,0.7565,0.699,0.7565,0.699,0.8200000000000001,0.8740000000000001,0.506,0.21825,0.4137499999999999,0.426,0.8740000000000001,0.73725,0.6335,0.378,0.353,0.728,0.4812499999999999,0.421,0.7675000000000001,0.4175,0.7565,0.3622499999999999,0.7565,0.5515,0.2425,0.1845,0.41425,0.61225,0.581,0.22025,0.1515,0.133,0.35175,0.4245,0.5045,0.23125,0.2574999999999999,0.15125,0.3994999999999999,0.264,0.46175,0.1465,0.42225,0.1415,0.23975,0.12225,0.29625,0.2259999999999999,0.24225,0.15525,0.27525,0.36875,0.284,0.1049999999999999,0.2175,0.2314999999999999,0.1922499999999999,0.1947499999999999,0.17775,0.23975,0.1594999999999999,0.12475,0.24525,0.1265,0.061,0.28,0.1109999999999999,0.3,0.1089999999999999,0.2997499999999999,0.09525,0.1215,0.0939999999999999,0.10725,0.2214999999999999,0.16125,0.0257499999999999,0.1644999999999999,0.11875,0.4187499999999999,0.149,0.4325,0.135,0.0805,0.04575,0.17425,0.0785,0.0652499999999999,0.24175,0.20775,0.22375,0.0509999999999999,0.065,0.181,0.1019999999999999,0.0695,0.0712499999999999,0.0782499999999999,0.05325,0.74775,0.1039999999999999,0.068,0.0419999999999999,0.1947499999999999,0.09675,0.52925,0.05475,0.1952499999999999,0.0905,0.0504999999999999,0.0979999999999999,0.17675,0.0672499999999999,0.15375,0.04625,0.37625,0.0394999999999999,0.066,0.065,0.18,0.0305,0.14725,0.062,0.05325,0.18125,0.0464999999999999,0.0697499999999999,0.0459999999999999,0.3452499999999999,0.04675,0.072,0.05425,0.24175,0.1029999999999999,0.0632499999999999,0.12025,0.0645,0.1262499999999999,0.05525,0.0329999999999999,0.0242499999999999,0.04925
Riki-Oh: The Story of Ricky (Lik Wong) (1991),0.702,0.7305,0.98475,0.656,0.6215,0.66825,0.5625,0.92725,0.68125,0.8652500000000001,0.4429999999999999,0.8527499999999999,0.6485,0.97275,0.59075,0.97275,0.4185,0.5775,0.6485,0.5335,0.504,0.36275,0.7802500000000001,0.4337499999999999,0.34275,0.30525,0.3575,0.3139999999999999,0.6895,0.28825,0.3572499999999999,0.3239999999999999,0.5335,0.3722499999999999,0.45825,0.42025,0.28075,0.67125,0.1257499999999999,0.81,0.27425,0.20775,0.0807499999999999,0.27225,0.13,0.62,0.273,0.26425,0.34775,0.1375,0.172,0.27375,0.38025,0.22925,0.11775,0.1525,0.0732499999999999,0.27425,0.1367499999999999,0.3055,0.1997499999999999,0.132,0.1475,0.21725,0.1292499999999999,0.1907499999999999,0.1445,0.0662499999999999,0.2825,0.31475,0.0797499999999999,0.15375,0.1215,0.0705,0.2975,0.3087499999999999,0.27525,0.10675,0.3097499999999999,0.0705,0.38925,0.075,0.1555,0.4795,0.22875,0.2022499999999999,0.259,0.15825,0.1465,0.22625,0.0817499999999999,0.04075,0.082,0.242,0.05125,0.09925,0.3027499999999999,0.1014999999999999,0.03425,0.0742499999999999,0.1297499999999999,0.127,0.204,0.26375,0.0637499999999999,0.03675,0.1282499999999999,0.05525,0.0449999999999999,0.0285,0.0334999999999999,0.8925000000000001,0.6115,0.0334999999999999,0.0692499999999999,0.05375,0.03125,0.2095,0.1079999999999999,0.077,0.0702499999999999,0.0569999999999999,0.1425,0.2514999999999999,0.1355,0.064,0.0529999999999999,0.04975,0.05325,0.03725,0.0519999999999999,0.0409999999999999,0.1689999999999999,0.2012499999999999,0.0217499999999999,0.0735,0.0762499999999999,0.12075,0.0185,0.10925,0.03425,0.04475,0.0434999999999999,0.0265,0.04925,0.04475,0.03775,0.0155,0.0329999999999999
Innocent Blood (1992),0.7797499999999999,0.849,0.71375,0.55525,0.573,0.62125,0.73925,0.647,0.5315,0.62125,0.56175,0.56175,0.55525,0.8765000000000001,0.4107499999999999,0.8779999999999999,0.417,0.62625,0.351,0.55525,0.386,0.71375,0.5025,0.351,0.421,0.2309999999999999,0.2115,0.372,0.64175,0.68725,0.431,0.36375,0.17325,0.4615,0.1945,0.11925,0.36675,0.4175,0.213,0.4125,0.21575,0.8585,0.35275,0.33975,0.215,0.2704999999999999,0.26675,0.2015,0.27775,0.1169999999999999,0.1679999999999999,0.3077499999999999,0.21675,0.04775,0.2897499999999999,0.0825,0.127,0.27975,0.142,0.292,0.21075,0.1387499999999999,0.23675,0.2995,0.1825,0.27225,0.0969999999999999,0.06225,0.0252499999999999,0.086,0.066,0.655,0.0979999999999999,0.0949999999999999,0.03575,0.11725,0.04475,0.1435,0.1317499999999999,0.0974999999999999,0.0954999999999999,0.21775,0.09825,0.3732499999999999,0.6975,0.0409999999999999,0.0785,0.09775,0.0812499999999999,0.0954999999999999,0.1905,0.1084999999999999,0.0735,0.0807499999999999,0.0549999999999999,0.1865,0.10825,0.1064999999999999,0.1932499999999999,0.11125,0.0662499999999999,0.18225,0.089,0.17525,0.1902499999999999,0.0837499999999999,0.0635,0.08725,0.0742499999999999,0.15875,0.03825,0.1009999999999999,0.235,0.0939999999999999,0.0549999999999999,0.04625,0.0682499999999999,0.0737499999999999,0.0344999999999999,0.0627499999999999,0.05375,0.0795,0.1277499999999999,0.0389999999999999,0.03275,0.0449999999999999,0.0287499999999999,0.05875,0.04025,0.1445,0.0399999999999999,0.061,0.0399999999999999,0.03075,0.03325,0.0339999999999999,0.0242499999999999,0.0399999999999999,0.0267499999999999,0.0685,0.127,0.0247499999999999,0.03725,0.0155,0.03025,0.0479999999999999,0.14725,0.0202499999999999,0.02
Guest House Paradiso (1999),0.7855000000000001,0.90325,0.8972500000000001,0.788,0.90325,0.418,0.22975,0.61125,0.72625,0.53125,0.54375,0.7055,0.61125,0.935,0.97425,0.9255,0.4892499999999999,0.5785,0.45825,0.426,0.8625,0.8972500000000001,0.4195,0.34675,0.28075,0.25,0.39375,0.14775,0.7065,0.2827499999999999,0.344,0.39475,0.18075,0.23775,0.27975,0.1947499999999999,0.1365,0.28075,0.2614999999999999,0.1699999999999999,0.1372499999999999,0.22925,0.289,0.475,0.51325,0.2835,0.16825,0.1579999999999999,0.4305,0.26175,0.1664999999999999,0.08975,0.23775,0.3199999999999999,0.3389999999999999,0.17125,0.1535,0.142,0.122,0.4772499999999999,0.3824999999999999,0.16275,0.4885,0.21325,0.38775,0.11075,0.11025,0.1322499999999999,0.148,0.26475,0.1392499999999999,0.78775,0.089,0.12125,0.11725,0.1059999999999999,0.42025,0.1275,0.122,0.2264999999999999,0.71475,0.8534999999999999,0.2837499999999999,0.26625,0.09975,0.14325,0.076,0.4615,0.21375,0.1089999999999999,0.1925,0.0805,0.1297499999999999,0.32325,0.4087499999999999,0.0737499999999999,0.27125,0.1089999999999999,0.15,0.2584999999999999,0.1235,0.11725,0.2945,0.133,0.0802499999999999,0.1287499999999999,0.04625,0.1307499999999999,0.04875,0.0954999999999999,0.0692499999999999,0.1262499999999999,0.0895,0.0419999999999999,0.11075,0.1337499999999999,0.087,0.18675,0.0584999999999999,0.11175,0.04575,0.064,0.0802499999999999,0.15875,0.0757499999999999,0.04175,0.1735,0.17975,0.0717499999999999,0.09425,0.04675,0.061,0.2584999999999999,0.04875,0.04775,0.062,0.03075,0.129,0.10125,0.12125,0.0524999999999999,0.0635,0.03975,0.04175,0.0444999999999999,0.078,0.0852499999999999,0.0305,0.0399999999999999
Kung Fu Hustle (Gong fu) (2004),0.8362499999999999,0.9475,0.8105,0.599,0.7465,0.68425,0.7775000000000001,0.68425,0.96375,0.68425,0.96375,0.96375,0.8065,0.70475,0.81525,0.689,0.5045,0.8507499999999999,0.8507499999999999,0.5385,0.69825,0.475,0.74025,0.59275,0.1957499999999999,0.61325,0.5335,0.8507499999999999,0.5665,0.63675,0.3129999999999999,0.474,0.1445,0.4599999999999999,0.3265,0.4535,0.1375,0.16825,0.21,0.22775,0.11225,0.211,0.45625,0.2895,0.6185,0.262,0.26375,0.3415,0.1629999999999999,0.24975,0.27625,0.77075,0.195,0.2254999999999999,0.1785,0.26,0.1139999999999999,0.189,0.1922499999999999,0.1634999999999999,0.31975,0.1287499999999999,0.213,0.1277499999999999,0.09775,0.14125,0.35875,0.1034999999999999,0.1064999999999999,0.18125,0.15025,0.0847499999999999,0.12425,0.0935,0.0979999999999999,0.40275,0.2584999999999999,0.0994999999999999,0.172,0.1245,0.23275,0.076,0.14475,0.202,0.1332499999999999,0.10575,0.3117499999999999,0.0534999999999999,0.31675,0.27625,0.0715,0.10675,0.22225,0.05725,0.0707499999999999,0.0944999999999999,0.1604999999999999,0.1099999999999999,0.05075,0.12325,0.33675,0.09725,0.0775,0.09425,0.03225,0.04025,0.1054999999999999,0.1154999999999999,0.0675,0.04125,0.2145,0.1079999999999999,0.21725,0.04475,0.0735,0.04325,0.11325,0.10525,0.1089999999999999,0.05575,0.20425,0.05725,0.11425,0.0524999999999999,0.06025,0.0825,0.27425,0.0424999999999999,0.066,0.0459999999999999,0.05025,0.06175,0.0735,0.1377499999999999,0.0185,0.12,0.0399999999999999,0.0647499999999999,0.0559999999999999,0.09475,0.0692499999999999,0.08625,0.066,0.06075,0.0777499999999999,0.0489999999999999,0.0265,0.0185,0.03725
800 Bullets (800 Balas) (2002),0.8142499999999999,0.9545,0.68475,0.74475,0.9545,0.548,0.479,0.5865,0.5595,0.548,0.5025,0.72975,0.7987500000000001,0.621,0.71625,0.6405,0.42525,0.68475,0.47175,0.3,0.66525,0.6895,0.7285,0.4692499999999999,0.12125,0.2554999999999999,0.34675,0.9365,0.8627499999999999,0.471,0.25525,0.2289999999999999,0.1589999999999999,0.2224999999999999,0.26975,0.7215,0.39125,0.2897499999999999,0.2254999999999999,0.63075,0.21825,0.5095,0.191,0.29325,0.1129999999999999,0.59175,0.46625,0.54825,0.2485,0.17525,0.1945,0.35375,0.546,0.1735,0.23525,0.3165,0.33325,0.278,0.259,0.357,0.11875,0.2239999999999999,0.25575,0.21625,0.0815,0.25075,0.35375,0.10075,0.738,0.2309999999999999,0.5525,0.73625,0.3339999999999999,0.25425,0.17575,0.063,0.305,0.15,0.18,0.1255,0.27875,0.1079999999999999,0.24375,0.03675,0.1074999999999999,0.2624999999999999,0.25375,0.06025,0.22625,0.1367499999999999,0.0662499999999999,0.09125,0.4945,0.10975,0.18275,0.0292499999999999,0.09925,0.1044999999999999,0.03175,0.24525,0.255,0.209,0.27275,0.40225,0.294,0.0574999999999999,0.1039999999999999,0.0409999999999999,0.08,0.07,0.26475,0.1267499999999999,0.05575,0.0984999999999999,0.1074999999999999,0.25,0.25525,0.65825,0.18025,0.1124999999999999,0.073,0.7185,0.14875,0.20725,0.16625,0.05775,0.03875,0.05475,0.06,0.05525,0.0314999999999999,0.11875,0.0787499999999999,0.1159999999999999,0.0252499999999999,0.025,0.0712499999999999,0.0564999999999999,0.0494999999999999,0.13,0.0865,0.1405,0.1815,0.03625,0.0697499999999999,0.354,0.0265,0.05125,0.1034999999999999
"Hitchhiker's Guide to the Galaxy, The (2005)",0.8872500000000001,0.796,0.6875,0.8194999999999999,0.796,0.60225,0.36275,0.80125,0.68375,0.58425,0.555,0.42,0.80125,0.35275,0.7689999999999999,0.38125,0.8194999999999999,0.41525,0.41525,0.8194999999999999,0.38275,0.51925,0.4772499999999999,0.3715,0.24125,0.33925,0.4245,0.3027499999999999,0.2664999999999999,0.21225,0.98825,0.307,0.40575,0.3712499999999999,0.355,0.1644999999999999,0.1275,0.178,0.2155,0.23975,0.121,0.2259999999999999,0.21625,0.32325,0.1795,0.2564999999999999,0.23775,0.215,0.26775,0.21825,0.3622499999999999,0.1654999999999999,0.2194999999999999,0.6215,0.21975,0.14175,0.142,0.2917499999999999,0.1009999999999999,0.1967499999999999,0.04875,0.303,0.193,0.211,0.211,0.17475,0.1654999999999999,0.543,0.0865,0.19,0.31975,0.0675,0.1079999999999999,0.1124999999999999,0.1144999999999999,0.05975,0.10075,0.1377499999999999,0.17275,0.16225,0.1315,0.091,0.173,0.1305,0.17875,0.1064999999999999,0.0737499999999999,0.0625,0.0852499999999999,0.09525,0.137,0.0944999999999999,0.08625,0.0805,0.0885,0.0777499999999999,0.0959999999999999,0.09425,0.1139999999999999,0.197,0.05825,0.17625,0.088,0.0905,0.0675,0.4659999999999999,0.0354999999999999,0.1965,0.09625,0.146,0.29025,0.0845,0.0785,0.061,0.0652499999999999,0.0625,0.0667499999999999,0.06025,0.0752499999999999,0.0797499999999999,0.08,0.05325,0.09575,0.1164999999999999,0.17575,0.10575,0.27025,0.05725,0.06125,0.05975,0.0777499999999999,0.05325,0.10125,0.10725,0.25525,0.0464999999999999,0.05525,0.2977499999999999,0.0702499999999999,0.0682499999999999,0.10775,0.0665,0.0509999999999999,0.0364999999999999,0.03725,0.03775,0.0349999999999999,0.03875,0.03325
