movieId,original,greed,drama,islam,culture clash,weird,melancholic,good,runaway,wartime,vengeance,sacrifice,independent film,period piece,mentor,betrayal,dialogue,prejudice,drinking,adaptation,catastrophe,life & death,pornography,unlikely friendships,light,british,death,surveillance,life philosophy,not funny,childhood,transformation,nudity (full frontal - brief),women,censorship,very funny,film noir,1930s,survival,chase,fantasy world,quirky,family,weapons,absurd,dysfunctional family,predictable,fight scenes,first contact,queer,bollywood,too long,sexy,hospital,camp,stereotypes,fun movie,russian,creativity,underrated,irish accent,rebellion,good music,doctors,classic car,multiple storylines,teen movie,writers,small town,hotel,brothers,indians,divorce,prison,interracial romance,tokyo,farce,memory,computer animation,nudity (topless - brief),finnish,french,alternate history,atheism,simple,road movie,alter ego,documentary,blindness,california,awesome soundtrack,god,new jersey,race,directorial debut,dreams,ensemble cast,radio,adoption,wilderness,island,desert,workplace,addiction,pulp,nudity (rear),oil,best of 2005,hunting,made for tv,stand-up comedy,lawyer,stoner movie,mad scientist,notable nudity,texas,internet,australia,potential oscar nom,wine,immortality,cancer,foul language,prostitution,new york city,80s,father daughter relationship,hip hop,kidnapping,graphic novel,trilogy,time,kick-butt women,san francisco,homeless,fashion,robert downey jr,no plot,too short,snakes,reality tv,ghosts/afterlife,single father,goth,unlikeable characters,shopping,los angeles,buddy movie,remake
"Merchant of Venice, The (2004)",0.8500000000000001,0.72275,0.89775,0.3145,0.8500000000000001,0.64375,0.8500000000000001,0.71975,0.6905,0.9435,0.5435,0.2947499999999999,0.8500000000000001,0.73725,0.44975,0.66775,0.66875,0.78375,0.4355,0.8347500000000001,0.43925,0.385,0.596,0.2784999999999999,0.4772499999999999,0.52025,0.2345,0.14075,0.394,0.3145,0.201,0.33925,0.31725,0.48375,0.596,0.22225,0.1377499999999999,0.249,0.10525,0.1917499999999999,0.25875,0.21525,0.24675,0.22975,0.2624999999999999,0.1629999999999999,0.2495,0.1805,0.21925,0.23875,0.08875,0.135,0.369,0.085,0.0812499999999999,0.215,0.3652499999999999,0.0514999999999999,0.4992499999999999,0.282,0.078,0.0444999999999999,0.10475,0.253,0.21175,0.1975,0.1385,0.28125,0.11275,0.12175,0.1039999999999999,0.1342499999999999,0.2835,0.0767499999999999,0.252,0.08,0.3259999999999999,0.0665,0.14825,0.25475,0.0579999999999999,0.0707499999999999,0.1405,0.24725,0.0642499999999999,0.0682499999999999,0.195,0.0489999999999999,0.09225,0.16725,0.10475,0.24725,0.093,0.09025,0.1059999999999999,0.0737499999999999,0.22325,0.073,0.08825,0.09425,0.1805,0.0584999999999999,0.091,0.139,0.2085,0.16475,0.15275,0.1634999999999999,0.031,0.09525,0.0847499999999999,0.17575,0.0705,0.11225,0.09825,0.08925,0.067,0.05125,0.2239999999999999,0.16475,0.1009999999999999,0.05525,0.05725,0.0964999999999999,0.10575,0.0454999999999999,0.0925,0.0519999999999999,0.03825,0.0979999999999999,0.0324999999999999,0.04375,0.0722499999999999,0.065,0.0544999999999999,0.0989999999999999,0.1415,0.0595,0.0544999999999999,0.0474999999999999,0.06025,0.0314999999999999,0.03225,0.1034999999999999,0.083,0.027,0.0364999999999999,0.0349999999999999,0.04525
Hell's Angels (1930),0.7865,0.84175,0.6805,0.8625,0.8859999999999999,0.8859999999999999,0.8859999999999999,0.6805,0.7865,0.9025,0.622,0.8625,0.619,0.64775,0.4127499999999999,0.59325,0.4187499999999999,0.38025,0.511,0.21175,0.4217499999999999,0.1114999999999999,0.7385,0.11525,0.7865,0.33625,0.72125,0.481,0.15,0.26975,0.1475,0.21025,0.17275,0.1049999999999999,0.3745,0.16475,0.7865,0.804,0.28075,0.44025,0.15875,0.521,0.0287499999999999,0.39625,0.475,0.1094999999999999,0.4379999999999999,0.2845,0.215,0.3385,0.0399999999999999,0.271,0.239,0.3195,0.1902499999999999,0.0697499999999999,0.0944999999999999,0.264,0.09325,0.0354999999999999,0.08825,0.30025,0.139,0.09525,0.0807499999999999,0.05775,0.091,0.0944999999999999,0.0974999999999999,0.4679999999999999,0.8400000000000001,0.04825,0.0805,0.0979999999999999,0.1367499999999999,0.1252499999999999,0.25575,0.0549999999999999,0.09575,0.03525,0.24925,0.0915,0.0399999999999999,0.05625,0.0349999999999999,0.291,0.09725,0.10625,0.0569999999999999,0.17975,0.0999999999999999,0.04375,0.03425,0.3067499999999999,0.0287499999999999,0.0847499999999999,0.0265,0.2604999999999999,0.0267499999999999,0.1255,0.023,0.20325,0.0295,0.122,0.1104999999999999,0.0444999999999999,0.0504999999999999,0.0177499999999999,0.311,0.1317499999999999,0.366,0.01,0.25375,0.3205,0.0685,0.04175,0.04875,0.0524999999999999,0.0202499999999999,0.017,0.0509999999999999,0.0282499999999999,0.0137499999999999,0.04275,0.0529999999999999,0.2865,0.018,0.0292499999999999,0.0077499999999999,0.0615,0.03475,0.0132499999999999,0.05725,0.0797499999999999,0.0484999999999999,0.027,0.1335,0.0195,0.0145,0.028,0.0627499999999999,0.0217499999999999,0.007,0.0359999999999999,0.0252499999999999,0.0275,0.1255,0.0394999999999999,0.008
Hester Street (1975),0.70325,0.6715,0.6715,0.69175,0.6025,0.57125,0.7649999999999999,0.64225,0.5685,0.91575,0.46625,0.287,0.4347499999999999,0.8825000000000001,0.6335,0.4459999999999999,0.344,0.49675,0.3215,0.522,0.5075,0.2825,0.2997499999999999,0.40625,0.5405,0.3702499999999999,0.3087499999999999,0.54975,0.43625,0.3047499999999999,0.45425,0.46625,0.2594999999999999,0.6305,0.11625,0.2935,0.5405,0.3485,0.302,0.29225,0.18125,0.21325,0.20325,0.1277499999999999,0.15975,0.3245,0.1825,0.17625,0.22675,0.1664999999999999,0.0832499999999999,0.10925,0.1307499999999999,0.20375,0.0847499999999999,0.472,0.51025,0.278,0.28825,0.242,0.067,0.09275,0.1644999999999999,0.1195,0.1342499999999999,0.2012499999999999,0.2259999999999999,0.196,0.43225,0.21975,0.0984999999999999,0.33625,0.7662500000000001,0.0944999999999999,0.379,0.1265,0.4842499999999999,0.1905,0.145,0.1584999999999999,0.03325,0.11675,0.1124999999999999,0.1069999999999999,0.3315,0.089,0.14325,0.0504999999999999,0.26625,0.16825,0.0875,0.1069999999999999,0.1215,0.23475,0.45575,0.07,0.0559999999999999,0.1287499999999999,0.47175,0.0665,0.191,0.122,0.21025,0.0354999999999999,0.1589999999999999,0.0702499999999999,0.0207499999999999,0.3355,0.04725,0.065,0.069,0.2274999999999999,0.0935,0.11875,0.0787499999999999,0.04425,0.0539999999999999,0.21575,0.0409999999999999,0.1225,0.0484999999999999,0.0399999999999999,0.0835,0.0444999999999999,0.2975,0.0469999999999999,0.083,0.0287499999999999,0.0469999999999999,0.2012499999999999,0.03075,0.075,0.0685,0.1089999999999999,0.0559999999999999,0.5435,0.0222499999999999,0.03775,0.0102499999999999,0.04325,0.019,0.22975,0.277,0.0202499999999999,0.0172499999999999,0.22925,0.0175,0.17025,0.0067499999999999
Moolaadé (2004),0.8095000000000001,0.77875,0.8095000000000001,0.98725,0.60625,0.8140000000000001,0.8500000000000001,0.60625,0.7155,0.1995,0.746,0.2945,0.738,0.0925,0.422,0.6015,0.5265,0.4044999999999999,0.56375,0.4327499999999999,0.4085,0.63075,0.58475,0.3199999999999999,0.6715,0.2055,0.275,0.2365,0.371,0.28925,0.3655,0.4585,0.14575,0.9475,0.581,0.3129999999999999,0.3259999999999999,0.1305,0.16675,0.2234999999999999,0.936,0.3419999999999999,0.1515,0.18075,0.40325,0.12325,0.29325,0.2654999999999999,0.1997499999999999,0.1815,0.46325,0.3139999999999999,0.4335,0.26225,0.0662499999999999,0.54125,0.355,0.22675,0.2835,0.15075,0.12,0.8440000000000001,0.15675,0.30425,0.2604999999999999,0.192,0.37675,0.1275,0.1297499999999999,0.143,0.1049999999999999,0.246,0.279,0.09425,0.252,0.3645,0.3419999999999999,0.0334999999999999,0.175,0.09625,0.09375,0.282,0.2007499999999999,0.179,0.152,0.1365,0.2845,0.196,0.09075,0.1074999999999999,0.3245,0.179,0.09025,0.1084999999999999,0.2375,0.16675,0.0539999999999999,0.31675,0.10375,0.26575,0.0805,0.11425,0.286,0.2907499999999999,0.0825,0.0954999999999999,0.17575,0.05025,0.2145,0.122,0.081,0.0212499999999999,0.4044999999999999,0.2249999999999999,0.09075,0.0652499999999999,0.17625,0.27175,0.062,0.17125,0.085,0.0419999999999999,0.02975,0.175,0.04225,0.12275,0.1485,0.083,0.0692499999999999,0.10275,0.302,0.0354999999999999,0.2987499999999999,0.0202499999999999,0.0359999999999999,0.1975,0.0295,0.0247499999999999,0.0474999999999999,0.04225,0.0642499999999999,0.2012499999999999,0.0295,0.1704999999999999,0.0489999999999999,0.04575,0.0227499999999999,0.03,0.0065
Rosenstrasse (2003),0.847,0.77525,0.7965,0.8887499999999999,0.7965,0.847,0.847,0.7965,0.7965,0.9915,0.746,0.8887499999999999,0.55125,0.65575,0.59575,0.6325,0.61125,0.6845,0.282,0.576,0.42125,0.38625,0.648,0.579,0.39825,0.1694999999999999,0.6035,0.509,0.21125,0.33525,0.53925,0.34125,0.3225,0.8672500000000001,0.38975,0.1564999999999999,0.306,0.1614999999999999,0.1679999999999999,0.2405,0.353,0.2724999999999999,0.57425,0.2654999999999999,0.215,0.8725,0.21125,0.3085,0.2674999999999999,0.31,0.28825,0.43525,0.52775,0.1579999999999999,0.39775,0.33175,0.604,0.03025,0.0999999999999999,0.18025,0.08825,0.1295,0.15275,0.1257499999999999,0.119,0.16125,0.15975,0.197,0.2339999999999999,0.14775,0.10125,0.22475,0.1965,0.1925,0.32125,0.3635,0.1599999999999999,0.3245,0.1505,0.0454999999999999,0.1144999999999999,0.0627499999999999,0.0647499999999999,0.37175,0.21075,0.0944999999999999,0.11675,0.1375,0.0369999999999999,0.059,0.086,0.37175,0.1099999999999999,0.1415,0.14325,0.17225,0.1149999999999999,0.076,0.5495,0.022,0.1307499999999999,0.35875,0.1805,0.0677499999999999,0.17275,0.2584999999999999,0.0202499999999999,0.31425,0.0419999999999999,0.0235,0.0439999999999999,0.22025,0.0454999999999999,0.0605,0.1555,0.0579999999999999,0.09625,0.03025,0.05975,0.0949999999999999,0.03025,0.03475,0.20675,0.04875,0.30725,0.088,0.0747499999999999,0.0187499999999999,0.134,0.186,0.0842499999999999,0.11925,0.10275,0.03575,0.07,0.03675,0.0404999999999999,0.0944999999999999,0.0875,0.061,0.03425,0.0905,0.0772499999999999,0.0364999999999999,0.0807499999999999,0.0242499999999999,0.0187499999999999,0.0202499999999999,0.0232499999999999
Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),0.8367500000000001,0.8367500000000001,0.7867500000000001,0.8799999999999999,0.8367500000000001,0.8367500000000001,0.8367500000000001,0.7867500000000001,0.8367500000000001,0.8799999999999999,0.68025,0.8799999999999999,0.7867500000000001,0.17275,0.47175,0.45225,0.3329999999999999,0.235,0.676,0.22275,0.4127499999999999,0.7867500000000001,0.475,0.23825,0.3179999999999999,0.17275,0.357,0.187,0.37075,0.33775,0.833,0.27825,0.32275,0.154,0.2299999999999999,0.1992499999999999,0.192,0.10925,0.26125,0.2334999999999999,0.2455,0.22175,0.833,0.61875,0.27125,0.2204999999999999,0.1589999999999999,0.1465,0.1564999999999999,0.4725,0.1267499999999999,0.1134999999999999,0.15375,0.1044999999999999,0.81,0.14725,0.119,0.10775,0.25475,0.23575,0.1335,0.0857499999999999,0.1054999999999999,0.1415,0.21025,0.1375,0.2817499999999999,0.1485,0.1397499999999999,0.16075,0.1619999999999999,0.062,0.09325,0.1059999999999999,0.0857499999999999,0.14625,0.1262499999999999,0.0782499999999999,0.21025,0.2189999999999999,0.12225,0.1699999999999999,0.08725,0.118,0.1129999999999999,0.198,0.123,0.18,0.31275,0.12075,0.1275,0.0825,0.0969999999999999,0.0672499999999999,0.0815,0.15325,0.05325,0.10075,0.16375,0.0529999999999999,0.12,0.09875,0.0895,0.09125,0.11725,0.04975,0.4785,0.2239999999999999,0.0549999999999999,0.0305,0.0845,0.0529999999999999,0.32525,0.078,0.09775,0.0755,0.1295,0.146,0.1495,0.0692499999999999,0.03025,0.03525,0.0334999999999999,0.0765,0.0275,0.0379999999999999,0.04675,0.0454999999999999,0.0409999999999999,0.04175,0.03425,0.0155,0.09275,0.04425,0.18325,0.03725,0.05225,0.06025,0.0157499999999999,0.0727499999999999,0.0287499999999999,0.10725,0.0257499999999999,0.16825,0.0314999999999999,0.0237499999999999,0.0262499999999999,0.0252499999999999,0.017
Zelary (2003),0.97125,0.7365,0.7365,0.71225,0.7365,0.97125,0.97125,0.7415,0.7637499999999999,0.92525,0.7365,0.73325,0.73,0.53225,0.67175,0.7145,0.2425,0.58125,0.63425,0.352,0.4912499999999999,0.762,0.1365,0.58825,0.37575,0.421,0.16425,0.2115,0.63975,0.31825,0.41425,0.5135,0.2304999999999999,0.57325,0.06,0.21425,0.26225,0.267,0.61425,0.2075,0.24925,0.16325,0.2907499999999999,0.1975,0.1159999999999999,0.14825,0.14375,0.176,0.1584999999999999,0.174,0.58825,0.2604999999999999,0.17225,0.63175,0.0667499999999999,0.3552499999999999,0.10625,0.514,0.218,0.16325,0.21,0.1277499999999999,0.1714999999999999,0.26975,0.4925,0.11075,0.5095,0.2125,0.38325,0.1917499999999999,0.1372499999999999,0.16775,0.81125,0.0964999999999999,0.15325,0.20475,0.0742499999999999,0.0999999999999999,0.1574999999999999,0.1704999999999999,0.34325,0.17975,0.1014999999999999,0.1185,0.424,0.15075,0.1327499999999999,0.0454999999999999,0.1079999999999999,0.05325,0.10675,0.1185,0.073,0.0584999999999999,0.05325,0.0767499999999999,0.0329999999999999,0.15,0.0767499999999999,0.0687499999999999,0.081,0.1659999999999999,0.0969999999999999,0.0539999999999999,0.09625,0.09225,0.18675,0.0685,0.18225,0.1297499999999999,0.0832499999999999,0.04375,0.0384999999999999,0.063,0.122,0.0675,0.03575,0.11175,0.09975,0.2012499999999999,0.0242499999999999,0.14625,0.0479999999999999,0.11925,0.029,0.04375,0.0822499999999999,0.0162499999999999,0.03975,0.04825,0.0314999999999999,0.0135,0.09075,0.08875,0.267,0.0807499999999999,0.04975,0.0812499999999999,0.0665,0.0267499999999999,0.0195,0.0767499999999999,0.0707499999999999,0.03175,0.0292499999999999,0.1962499999999999,0.0202499999999999,0.03775,0.012
Julia (1977),0.71975,0.94475,0.95525,0.7549999999999999,0.835,0.5515,0.5515,0.7295,0.835,0.84625,0.62575,0.7549999999999999,0.5515,0.3565,0.8999999999999999,0.7035,0.26725,0.54175,0.5515,0.50075,0.4165,0.2634999999999999,0.1995,0.89975,0.23625,0.33175,0.25875,0.237,0.38725,0.3495,0.469,0.36875,0.5215,0.472,0.1995,0.2155,0.0969999999999999,0.7849999999999999,0.10375,0.1584999999999999,0.2485,0.1385,0.1277499999999999,0.10975,0.1405,0.16925,0.38425,0.14975,0.24025,0.1609999999999999,0.2005,0.1905,0.1402499999999999,0.20675,0.0807499999999999,0.1327499999999999,0.16175,0.18525,0.18275,0.1059999999999999,0.1365,0.0815,0.10475,0.0777499999999999,0.1564999999999999,0.0925,0.2155,0.43,0.24225,0.0895,0.125,0.2269999999999999,0.0817499999999999,0.0865,0.2274999999999999,0.0857499999999999,0.09725,0.38025,0.1159999999999999,0.0832499999999999,0.1805,0.0449999999999999,0.0702499999999999,0.09525,0.0969999999999999,0.04825,0.133,0.09725,0.0672499999999999,0.0994999999999999,0.066,0.0444999999999999,0.10075,0.16025,0.0964999999999999,0.0827499999999999,0.05075,0.1704999999999999,0.04625,0.0675,0.11075,0.0394999999999999,0.0384999999999999,0.0727499999999999,0.1089999999999999,0.11525,0.05525,0.0742499999999999,0.1139999999999999,0.10125,0.0645,0.0529999999999999,0.05025,0.0837499999999999,0.026,0.10675,0.08925,0.0285,0.3325,0.0295,0.146,0.0459999999999999,0.0282499999999999,0.06125,0.12075,0.03125,0.09525,0.05075,0.0237499999999999,0.03225,0.0215,0.119,0.05975,0.0534999999999999,0.0544999999999999,0.04325,0.04775,0.0642499999999999,0.0837499999999999,0.03,0.0255,0.17225,0.0319999999999999,0.0282499999999999,0.0359999999999999,0.028,0.03425,0.0262499999999999,0.0222499999999999
Brothers (Brødre) (2004),0.90525,0.90525,0.74075,0.8807499999999999,0.73775,0.73775,0.7827500000000001,0.73775,0.73775,0.8807499999999999,0.71825,0.8807499999999999,0.73775,0.29425,0.3442499999999999,0.6095,0.4665,0.3135,0.55425,0.2284999999999999,0.42225,0.20975,0.4365,0.30025,0.16075,0.35275,0.38625,0.31275,0.2664999999999999,0.359,0.2604999999999999,0.29225,0.2234999999999999,0.2045,0.10075,0.20575,0.1392499999999999,0.069,0.0685,0.1882499999999999,0.2189999999999999,0.4117499999999999,0.827,0.277,0.15775,0.86175,0.2027499999999999,0.1327499999999999,0.22175,0.3592499999999999,0.09,0.10625,0.11475,0.1392499999999999,0.206,0.236,0.1039999999999999,0.34875,0.135,0.122,0.154,0.04675,0.14475,0.0539999999999999,0.12075,0.1689999999999999,0.1317499999999999,0.1947499999999999,0.1064999999999999,0.24575,0.97775,0.1044999999999999,0.38425,0.4775,0.2445,0.1515,0.1262499999999999,0.21225,0.1704999999999999,0.092,0.25,0.09225,0.1302499999999999,0.04425,0.1365,0.11275,0.0615,0.10975,0.0875,0.16525,0.0667499999999999,0.0737499999999999,0.0727499999999999,0.03225,0.0742499999999999,0.0979999999999999,0.04525,0.0354999999999999,0.21325,0.0324999999999999,0.04225,0.03025,0.0852499999999999,0.0732499999999999,0.089,0.0252499999999999,0.178,0.1932499999999999,0.1039999999999999,0.05275,0.10925,0.0277499999999999,0.04925,0.04925,0.148,0.0865,0.05975,0.1664999999999999,0.0524999999999999,0.05575,0.04725,0.0722499999999999,0.0519999999999999,0.05375,0.029,0.023,0.11975,0.04025,0.0524999999999999,0.12275,0.0394999999999999,0.0195,0.0712499999999999,0.0227499999999999,0.03025,0.03475,0.0439999999999999,0.087,0.0152499999999999,0.0267499999999999,0.05925,0.0319999999999999,0.066,0.0339999999999999,0.03125,0.0252499999999999,0.0255,0.024,0.024
Waterloo Bridge (1940),0.65925,0.709,0.912,0.488,0.6725,0.709,0.709,0.84375,0.641,0.989,0.6725,0.488,0.84375,0.38275,0.8,0.434,0.31625,0.3535,0.5455,0.26675,0.5165,0.84375,0.1907499999999999,0.4257499999999999,0.55875,0.41525,0.1907499999999999,0.2214999999999999,0.7315,0.30625,0.173,0.50125,0.505,0.8005,0.59675,0.16075,0.55875,0.40425,0.25975,0.4735,0.14075,0.09425,0.0702499999999999,0.23525,0.1392499999999999,0.0959999999999999,0.14225,0.43525,0.2324999999999999,0.25075,0.0574999999999999,0.091,0.1907499999999999,0.123,0.1709999999999999,0.061,0.09675,0.1624999999999999,0.11575,0.2614999999999999,0.1277499999999999,0.0122499999999999,0.312,0.19,0.09575,0.0737499999999999,0.074,0.11125,0.12325,0.0737499999999999,0.0504999999999999,0.1755,0.65675,0.089,0.50625,0.09525,0.0652499999999999,0.08775,0.0735,0.04175,0.243,0.0579999999999999,0.11325,0.0755,0.0787499999999999,0.0484999999999999,0.062,0.1525,0.38875,0.0489999999999999,0.0519999999999999,0.0235,0.0837499999999999,0.1955,0.0504999999999999,0.1009999999999999,0.026,0.03375,0.0697499999999999,0.0725,0.1564999999999999,0.066,0.0652499999999999,0.0665,0.09625,0.16825,0.0524999999999999,0.1287499999999999,0.0762499999999999,0.3482499999999999,0.08975,0.16575,0.06175,0.1714999999999999,0.0285,0.1084999999999999,0.0822499999999999,0.063,0.026,0.274,0.42425,0.0632499999999999,0.0182499999999999,0.73125,0.0389999999999999,0.0364999999999999,0.03375,0.0564999999999999,0.0097499999999999,0.0305,0.016,0.09025,0.05375,0.0772499999999999,0.0324999999999999,0.0782499999999999,0.1099999999999999,0.0265,0.1997499999999999,0.03775,0.1119999999999999,0.062,0.0344999999999999,0.0242499999999999,0.0235,0.0147499999999999,0.021,0.0115,0.06125
"Sorrow and the Pity, The (Le chagrin et la pitié) (1969)",0.8207500000000001,0.72325,0.669,0.8207500000000001,0.72325,0.8182499999999999,0.9115,0.653,0.72325,0.938,0.669,0.68075,0.61825,0.8207500000000001,0.3475,0.491,0.52275,0.53675,0.506,0.28325,0.44625,0.1785,0.2075,0.1079999999999999,0.70475,0.586,0.1382499999999999,0.44025,0.23825,0.3515,0.31375,0.2875,0.1882499999999999,0.129,0.16375,0.18,0.70475,0.188,0.10525,0.207,0.285,0.16025,0.1725,0.15225,0.20375,0.1977499999999999,0.17925,0.1634999999999999,0.21125,0.17625,0.45875,0.68925,0.24525,0.0969999999999999,0.09925,0.29425,0.14425,0.33625,0.3105,0.09,0.0695,0.0635,0.14725,0.11475,0.1074999999999999,0.133,0.0832499999999999,0.078,0.1267499999999999,0.1525,0.16725,0.0767499999999999,0.2314999999999999,0.1395,0.09575,0.17375,0.2075,0.14325,0.12425,0.0524999999999999,0.244,0.94475,0.08,0.04625,0.0847499999999999,0.1325,0.09875,0.843,0.119,0.0735,0.09975,0.04625,0.04975,0.04825,0.0519999999999999,0.06,0.0762499999999999,0.0295,0.10225,0.0625,0.2,0.03275,0.0685,0.04575,0.09675,0.0564999999999999,0.244,0.0665,0.23675,0.1594999999999999,0.086,0.03725,0.03925,0.05275,0.019,0.074,0.0655,0.06,0.04575,0.218,0.05725,0.027,0.0267499999999999,0.10475,0.0242499999999999,0.0205,0.0539999999999999,0.1109999999999999,0.05625,0.023,0.0579999999999999,0.0359999999999999,0.0499999999999999,0.0454999999999999,0.0217499999999999,0.04825,0.0305,0.0424999999999999,0.03525,0.0329999999999999,0.0227499999999999,0.03625,0.0107499999999999,0.017,0.0245,0.0182499999999999,0.025,0.0145,0.0097499999999999
Before the Fall (NaPolA - Elite für den Führer) (2004),0.69225,0.69225,0.66025,0.5855,0.74075,0.6945,0.6945,0.74075,0.74075,0.97225,0.74075,0.702,0.527,0.53625,0.8434999999999999,0.39425,0.281,0.702,0.70325,0.217,0.4575,0.3055,0.80325,0.91125,0.214,0.18125,0.236,0.40025,0.3037499999999999,0.3642499999999999,0.6075,0.25875,0.36275,0.3415,0.2145,0.2065,0.214,0.5155,0.482,0.25425,0.2209999999999999,0.155,0.20525,0.27125,0.09975,0.11575,0.1634999999999999,0.1877499999999999,0.2,0.48675,0.16425,0.0687499999999999,0.1322499999999999,0.4087499999999999,0.304,0.20925,0.141,0.3682499999999999,0.14275,0.1967499999999999,0.22025,0.05125,0.0915,0.1245,0.4539999999999999,0.09225,0.62925,0.244,0.12325,0.1295,0.1564999999999999,0.2284999999999999,0.072,0.1375,0.10325,0.175,0.0559999999999999,0.1745,0.1405,0.0419999999999999,0.353,0.0635,0.11025,0.05475,0.273,0.074,0.0745,0.03025,0.0805,0.04675,0.10625,0.05475,0.2045,0.15275,0.0815,0.25275,0.03275,0.24425,0.089,0.04125,0.1397499999999999,0.017,0.0925,0.05225,0.1272499999999999,0.1059999999999999,0.0275,0.12225,0.03325,0.123,0.12175,0.04525,0.27625,0.063,0.11875,0.0787499999999999,0.07,0.26525,0.1024999999999999,0.0954999999999999,0.0265,0.04075,0.0499999999999999,0.03275,0.0409999999999999,0.08725,0.063,0.0707499999999999,0.0944999999999999,0.0469999999999999,0.0275,0.028,0.0369999999999999,0.0504999999999999,0.023,0.0192499999999999,0.0374999999999999,0.0217499999999999,0.05575,0.0252499999999999,0.0697499999999999,0.0262499999999999,0.1337499999999999,0.0275,0.026,0.0205,0.0182499999999999,0.0215,0.0267499999999999
Innocent Voices (Voces inocentes) (2004),0.8,0.82925,0.91625,0.98625,0.91625,0.82925,0.8,0.91625,0.91625,0.98625,0.7562500000000001,0.98625,0.8527499999999999,0.55175,0.825,0.44825,0.3682499999999999,0.7729999999999999,0.3682499999999999,0.155,0.431,0.8527499999999999,0.543,0.671,0.1965,0.0989999999999999,0.40275,0.11675,0.302,0.3652499999999999,0.92325,0.3475,0.1175,0.22875,0.179,0.2194999999999999,0.1965,0.06175,0.35175,0.18175,0.3057499999999999,0.1129999999999999,0.84325,0.59825,0.09175,0.26425,0.17525,0.1619999999999999,0.17825,0.2085,0.54775,0.0667499999999999,0.14725,0.3055,0.2855,0.25525,0.1039999999999999,0.28025,0.10925,0.1164999999999999,0.1139999999999999,0.29525,0.1325,0.1932499999999999,0.1649999999999999,0.0787499999999999,0.236,0.1372499999999999,0.1367499999999999,0.0994999999999999,0.26275,0.092,0.1569999999999999,0.066,0.09875,0.14775,0.0459999999999999,0.0647499999999999,0.4669999999999999,0.0215,0.4815,0.191,0.0524999999999999,0.0964999999999999,0.1564999999999999,0.0812499999999999,0.10025,0.13,0.0822499999999999,0.027,0.5165,0.05325,0.0687499999999999,0.1445,0.08975,0.0925,0.028,0.4669999999999999,0.33525,0.0817499999999999,0.088,0.0175,0.0314999999999999,0.04675,0.11575,0.0554999999999999,0.09775,0.20575,0.17425,0.071,0.0384999999999999,0.0145,0.05225,0.0459999999999999,0.0374999999999999,0.0364999999999999,0.073,0.03075,0.09075,0.0235,0.0187499999999999,0.0222499999999999,0.031,0.05625,0.0282499999999999,0.1912499999999999,0.0145,0.203,0.0569999999999999,0.0252499999999999,0.06225,0.023,0.04875,0.0262499999999999,0.03225,0.04425,0.03325,0.0255,0.04675,0.017,0.0257499999999999,0.0262499999999999,0.0265,0.022,0.0147499999999999,0.0177499999999999,0.0429999999999999,0.0137499999999999,0.0075
Animal Farm (1954),0.96225,0.96225,0.7982499999999999,0.7582500000000001,0.8645,0.96225,0.8645,0.6415,0.768,0.6655,0.768,0.6655,0.71675,0.40025,0.526,0.657,0.50075,0.37775,0.4802499999999999,0.981,0.43025,0.4942499999999999,0.71675,0.188,0.4599999999999999,0.3774999999999999,0.51975,0.31925,0.3269999999999999,0.30225,0.4087499999999999,0.298,0.32825,0.1275,0.41125,0.495,0.1302499999999999,0.40525,0.4095,0.4465,0.26425,0.4245,0.93225,0.32475,0.8367500000000001,0.1987499999999999,0.3585,0.1694999999999999,0.2754999999999999,0.1927499999999999,0.1387499999999999,0.0792499999999999,0.16625,0.202,0.10325,0.1525,0.52575,0.24975,0.293,0.45025,0.17675,0.8234999999999999,0.15625,0.2234999999999999,0.50125,0.238,0.14875,0.1689999999999999,0.1059999999999999,0.11625,0.128,0.1337499999999999,0.0755,0.089,0.133,0.1019999999999999,0.23575,0.182,0.93225,0.1967499999999999,0.04325,0.0584999999999999,0.4345,0.1945,0.1325,0.1185,0.3255,0.15675,0.09025,0.1392499999999999,0.0959999999999999,0.0999999999999999,0.09175,0.10675,0.17725,0.12075,0.04375,0.0484999999999999,0.1134999999999999,0.10225,0.174,0.0424999999999999,0.1144999999999999,0.1312499999999999,0.24475,0.075,0.1149999999999999,0.11375,0.09425,0.12125,0.195,0.11325,0.24925,0.29,0.0752499999999999,0.0424999999999999,0.0707499999999999,0.03975,0.1064999999999999,0.0559999999999999,0.0439999999999999,0.11725,0.15725,0.0635,0.05475,0.1094999999999999,0.0429999999999999,0.0735,0.0494999999999999,0.299,0.0777499999999999,0.05125,0.072,0.03825,0.078,0.0394999999999999,0.0499999999999999,0.0369999999999999,0.05325,0.14975,0.0667499999999999,0.0652499999999999,0.0287499999999999,0.0785,0.0359999999999999,0.063,0.0489999999999999,0.193,0.0324999999999999
