movieId,period piece,adaptation,weird,good,culture clash,original,melancholic,runaway,drama,betrayal,british,greed,mentor,independent film,light,dialogue,catastrophe,drinking,vengeance,life philosophy,pornography,fantasy world,prejudice,transformation,unlikely friendships,not funny,childhood,1930s,women,chase,predictable,life & death,family,sexy,writers,very funny,teen movie,quirky,creativity,fun movie,queer,islam,fight scenes,dysfunctional family,sacrifice,death,divorce,nudity (full frontal - brief),first contact,absurd,surveillance,underrated,film noir,weapons,farce,irish accent,doctors,multiple storylines,alter ego,classic car,wartime,bollywood,interracial romance,hotel,computer animation,good music,stereotypes,censorship,immortality,small town,notable nudity,pulp,indians,memory,hospital,blindness,too long,ensemble cast,alternate history,made for tv,fashion,dreams,mad scientist,california,island,simple,awesome soundtrack,brothers,atheism,nudity (topless - brief),wine,new jersey,road movie,camp,nudity (rear),addiction,directorial debut,adoption,prison,internet,french,wilderness,new york city,survival,tokyo,best of 2005,australia,stand-up comedy,rebellion,lawyer,russian,robert downey jr,father daughter relationship,race,workplace,stoner movie,hunting,potential oscar nom,god,radio,no plot,prostitution,cancer,texas,single father,unlikeable characters,san francisco,foul language,kick-butt women,goth,shopping,finnish,desert,80s,kidnapping,hip hop,ghosts/afterlife,remake,oil,snakes,too short,graphic novel,trilogy,time,reality tv,homeless,documentary,los angeles,buddy movie
Pride and Prejudice (1995),0.9685,0.98325,0.7025,0.9175,0.73675,0.6275,0.57975,0.50725,0.72825,0.7025,0.8772500000000001,0.45725,0.62325,0.38275,0.73675,0.68675,0.51425,0.38275,0.33625,0.40525,0.18575,0.38325,0.7165,0.491,0.32925,0.3485,0.3894999999999999,0.18725,0.26525,0.39625,0.21775,0.1639999999999999,0.40575,0.1644999999999999,0.23825,0.23175,0.54925,0.18075,0.3395,0.31525,0.24575,0.127,0.2234999999999999,0.17975,0.27075,0.10425,0.21675,0.2324999999999999,0.188,0.2465,0.2475,0.1895,0.1034999999999999,0.16275,0.11075,0.22125,0.2554999999999999,0.18325,0.3,0.21675,0.0979999999999999,0.22525,0.16125,0.125,0.15725,0.1882499999999999,0.1485,0.1169999999999999,0.156,0.08975,0.08825,0.1084999999999999,0.09075,0.0852499999999999,0.1579999999999999,0.11675,0.1965,0.1912499999999999,0.141,0.402,0.12,0.069,0.0969999999999999,0.0822499999999999,0.15825,0.09475,0.21225,0.1159999999999999,0.14725,0.04275,0.1292499999999999,0.0642499999999999,0.0564999999999999,0.0807499999999999,0.0499999999999999,0.1377499999999999,0.0847499999999999,0.09175,0.081,0.08825,0.0755,0.0735,0.05625,0.09975,0.0642499999999999,0.3685,0.0419999999999999,0.1014999999999999,0.0727499999999999,0.0745,0.04375,0.0725,0.08625,0.081,0.0559999999999999,0.0454999999999999,0.0662499999999999,0.0785,0.03375,0.0595,0.05875,0.03825,0.05025,0.0439999999999999,0.0569999999999999,0.03825,0.0795,0.066,0.0324999999999999,0.063,0.0642499999999999,0.0215,0.0534999999999999,0.0707499999999999,0.04125,0.0544999999999999,0.0652499999999999,0.14125,0.0727499999999999,0.0529999999999999,0.1074999999999999,0.0292499999999999,0.1049999999999999,0.1069999999999999,0.0785,0.0197499999999999,0.0399999999999999,0.0155,0.0157499999999999
Camelot (1967),0.6145,0.70975,0.7509999999999999,0.7509999999999999,0.7509999999999999,0.7729999999999999,0.74175,0.7509999999999999,0.7509999999999999,0.51625,0.6145,0.385,0.7165,0.55325,0.64175,0.55325,0.54775,0.55325,0.3655,0.3299999999999999,0.27275,0.51975,0.4509999999999999,0.482,0.3712499999999999,0.351,0.3329999999999999,0.20975,0.3045,0.33975,0.54775,0.2294999999999999,0.4752499999999999,0.17425,0.0817499999999999,0.46375,0.4245,0.17525,0.33925,0.4014999999999999,0.14125,0.2264999999999999,0.54775,0.2105,0.4509999999999999,0.265,0.28725,0.3695,0.28825,0.124,0.2324999999999999,0.43325,0.082,0.3269999999999999,0.10875,0.14375,0.21125,0.26675,0.1355,0.1654999999999999,0.193,0.205,0.39075,0.15525,0.2002499999999999,0.95675,0.36675,0.1054999999999999,0.1689999999999999,0.067,0.0797499999999999,0.14125,0.25275,0.215,0.1347499999999999,0.11725,0.5595,0.15325,0.262,0.0827499999999999,0.2035,0.251,0.0949999999999999,0.0727499999999999,0.09075,0.41825,0.30225,0.1947499999999999,0.21875,0.1029999999999999,0.05475,0.05525,0.0964999999999999,0.1265,0.1245,0.11575,0.091,0.06125,0.09825,0.15375,0.0722499999999999,0.05525,0.0979999999999999,0.15775,0.09575,0.0559999999999999,0.08875,0.0657499999999999,0.09025,0.15375,0.10975,0.05125,0.1175,0.197,0.05325,0.2634999999999999,0.091,0.1109999999999999,0.0404999999999999,0.1985,0.077,0.05225,0.1109999999999999,0.0579999999999999,0.09075,0.0314999999999999,0.0722499999999999,0.059,0.0697499999999999,0.03775,0.11475,0.03725,0.07,0.0865,0.0605,0.2885,0.081,0.0855,0.0782499999999999,0.05175,0.173,0.0494999999999999,0.0702499999999999,0.1034999999999999,0.03775,0.0314999999999999,0.0479999999999999,0.03275,0.04375
Treasure Island (1990),0.50825,0.87175,0.611,0.8492500000000001,0.8214999999999999,0.738,0.4267499999999999,0.6055,0.3532499999999999,0.54875,0.50825,0.4499999999999999,0.61725,0.4425,0.4555,0.6135,0.405,0.3419999999999999,0.4097499999999999,0.3994999999999999,0.2945,0.52575,0.4425,0.201,0.258,0.399,0.433,0.09575,0.274,0.32475,0.42125,0.3085,0.1372499999999999,0.1185,0.18425,0.197,0.292,0.1352499999999999,0.2194999999999999,0.31475,0.15125,0.208,0.3715,0.1307499999999999,0.4425,0.1569999999999999,0.03525,0.2244999999999999,0.3179999999999999,0.0797499999999999,0.0737499999999999,0.22225,0.09625,0.3715,0.0559999999999999,0.248,0.23725,0.1905,0.0675,0.2435,0.0939999999999999,0.0755,0.0925,0.04475,0.433,0.20325,0.149,0.04975,0.03825,0.09625,0.08925,0.28125,0.16575,0.0665,0.12125,0.28825,0.6105,0.0895,0.085,0.2495,0.09125,0.0642499999999999,0.2334999999999999,0.04225,0.589,0.092,0.20325,0.1074999999999999,0.0835,0.0182499999999999,0.03675,0.03475,0.0785,0.0667499999999999,0.0272499999999999,0.0657499999999999,0.1064999999999999,0.0692499999999999,0.1149999999999999,0.1034999999999999,0.0305,0.15875,0.0245,0.075,0.0439999999999999,0.03775,0.074,0.11025,0.0324999999999999,0.0195,0.04475,0.0637499999999999,0.0349999999999999,0.0677499999999999,0.05875,0.256,0.1495,0.11925,0.0835,0.086,0.1815,0.0439999999999999,0.064,0.09275,0.11625,0.03575,0.0374999999999999,0.1674999999999999,0.04925,0.0147499999999999,0.0137499999999999,0.04675,0.192,0.09225,0.05175,0.04375,0.0197499999999999,0.0092499999999999,0.08,0.209,0.0247499999999999,0.0627499999999999,0.10975,0.0605,0.0414999999999999,0.0275,0.016,0.023,0.0584999999999999
Mogambo (1953),0.578,0.5265,0.91625,0.73525,0.81175,0.611,0.60425,0.73525,0.73525,0.721,0.715,0.688,0.4569999999999999,0.52725,0.4922499999999999,0.63675,0.44575,0.52725,0.597,0.474,0.74625,0.4659999999999999,0.492,0.18725,0.22525,0.31875,0.7907500000000001,0.73425,0.417,0.37625,0.3015,0.239,0.392,0.689,0.0852499999999999,0.1955,0.126,0.0935,0.3065,0.26225,0.2274999999999999,0.62225,0.23675,0.1357499999999999,0.16875,0.10675,0.133,0.502,0.24225,0.1957499999999999,0.1594999999999999,0.09875,0.207,0.3055,0.3894999999999999,0.17825,0.5475,0.3075,0.17625,0.14675,0.3452499999999999,0.4425,0.21525,0.24925,0.7907500000000001,0.05425,0.11825,0.68275,0.187,0.3149999999999999,0.4399999999999999,0.2495,0.4335,0.11825,0.04675,0.30725,0.18125,0.0349999999999999,0.10825,0.0324999999999999,0.301,0.0837499999999999,0.10075,0.2415,0.45775,0.0727499999999999,0.0662499999999999,0.1535,0.25875,0.358,0.1347499999999999,0.05125,0.14875,0.21025,0.1059999999999999,0.142,0.071,0.028,0.1307499999999999,0.04475,0.10575,0.24,0.075,0.2022499999999999,0.03725,0.1972499999999999,0.3285,0.071,0.133,0.1905,0.08,0.3642499999999999,0.014,0.05025,0.0384999999999999,0.0534999999999999,0.7662500000000001,0.212,0.14075,0.03875,0.06025,0.0665,0.05175,0.1495,0.0152499999999999,0.089,0.1594999999999999,0.0424999999999999,0.063,0.0177499999999999,0.0117499999999999,0.28,0.409,0.18,0.0642499999999999,0.05325,0.0085,0.21775,0.22625,0.40375,0.04075,0.0489999999999999,0.0549999999999999,0.018,0.08,0.0717499999999999,0.0282499999999999,0.0524999999999999,0.018
Bedlam (1946),0.698,0.36875,0.74925,0.413,0.5095,0.687,0.73225,0.715,0.507,0.5095,0.698,0.73225,0.66625,0.53125,0.413,0.4207499999999999,0.3712499999999999,0.52975,0.385,0.603,0.346,0.185,0.23025,0.15125,0.2504999999999999,0.3675,0.091,0.39675,0.26775,0.207,0.17925,0.32325,0.03825,0.1392499999999999,0.3067499999999999,0.2224999999999999,0.12175,0.3612499999999999,0.20425,0.154,0.1855,0.23025,0.12475,0.185,0.25925,0.30025,0.22475,0.10125,0.1629999999999999,0.238,0.21825,0.0642499999999999,0.52975,0.142,0.24325,0.0797499999999999,0.14725,0.10625,0.0785,0.2365,0.23375,0.3914999999999999,0.1099999999999999,0.127,0.0979999999999999,0.03675,0.0827499999999999,0.258,0.2299999999999999,0.15875,0.45675,0.1347499999999999,0.0419999999999999,0.0645,0.568,0.22425,0.09825,0.05625,0.05675,0.10125,0.1375,0.0444999999999999,0.10025,0.11425,0.0787499999999999,0.05425,0.03675,0.134,0.1049999999999999,0.05675,0.077,0.16825,0.14075,0.0765,0.0354999999999999,0.29125,0.0797499999999999,0.05375,0.1367499999999999,0.1129999999999999,0.091,0.083,0.0384999999999999,0.03375,0.1325,0.0185,0.0295,0.33175,0.04975,0.265,0.3087499999999999,0.0324999999999999,0.0379999999999999,0.16275,0.0722499999999999,0.04075,0.0434999999999999,0.0344999999999999,0.04525,0.247,0.0115,0.0635,0.0857499999999999,0.0747499999999999,0.0334999999999999,0.0155,0.083,0.0305,0.09825,0.03725,0.10275,0.25375,0.0125,0.0215,0.14875,0.0797499999999999,0.0162499999999999,0.0042499999999999,0.067,0.0524999999999999,0.0172499999999999,0.0444999999999999,0.0137499999999999,0.0162499999999999,0.024,0.10775,0.11675,0.0117499999999999,0.0277499999999999
10 Rillington Place (1971),0.69975,0.4395,0.7215,0.44125,0.6245,0.67275,0.6245,0.7215,0.52675,0.92375,0.7922499999999999,0.641,0.67025,0.509,0.3745,0.3745,0.415,0.509,0.68025,0.308,0.46575,0.33575,0.4085,0.18025,0.17025,0.383,0.147,0.03925,0.508,0.55175,0.237,0.21825,0.09625,0.2895,0.15525,0.32075,0.0837499999999999,0.2975,0.2165,0.1255,0.16975,0.4085,0.1892499999999999,0.145,0.20325,0.7529999999999999,0.0632499999999999,0.16025,0.24875,0.1699999999999999,0.362,0.1584999999999999,0.4479999999999999,0.1912499999999999,0.21675,0.2554999999999999,0.2304999999999999,0.1365,0.1064999999999999,0.2415,0.42425,0.0665,0.04625,0.0827499999999999,0.1205,0.073,0.0564999999999999,0.3492499999999999,0.073,0.22225,0.04025,0.15225,0.28025,0.09475,0.24075,0.11125,0.1034999999999999,0.0389999999999999,0.10075,0.09675,0.088,0.1315,0.1435,0.38825,0.09025,0.086,0.08825,0.0852499999999999,0.0675,0.11275,0.0359999999999999,0.17775,0.12,0.1589999999999999,0.0529999999999999,0.1129999999999999,0.065,0.194,0.0925,0.0755,0.04825,0.0707499999999999,0.0514999999999999,0.09875,0.1034999999999999,0.023,0.2857499999999999,0.0875,0.0262499999999999,0.22625,0.04725,0.0812499999999999,0.04775,0.04525,0.0277499999999999,0.10975,0.0969999999999999,0.1054999999999999,0.0285,0.03975,0.0272499999999999,0.1257499999999999,0.089,0.142,0.0662499999999999,0.0245,0.1435,0.14525,0.0705,0.0464999999999999,0.029,0.021,0.18225,0.20925,0.09775,0.0319999999999999,0.0747499999999999,0.0384999999999999,0.0574999999999999,0.15475,0.012,0.03975,0.0359999999999999,0.088,0.05525,0.1885,0.1387499999999999,0.025,0.03125
Educating Rita (1983),0.6035,0.9235,0.8134999999999999,0.7797499999999999,0.81725,0.71175,0.8185,0.8134999999999999,0.81725,0.79325,0.72725,0.51675,0.93175,0.8134999999999999,0.73025,0.6335,0.4439999999999999,0.8134999999999999,0.25875,0.612,0.15075,0.27275,0.304,0.4775,0.72875,0.33625,0.3349999999999999,0.16825,0.2877499999999999,0.21175,0.2025,0.61525,0.3115,0.15525,0.3745,0.3015,0.31725,0.308,0.3425,0.609,0.24925,0.1475,0.187,0.15775,0.31125,0.17975,0.33625,0.2012499999999999,0.193,0.148,0.1169999999999999,0.26275,0.10175,0.1277499999999999,0.1795,0.22375,0.1609999999999999,0.24,0.3285,0.23125,0.123,0.1579999999999999,0.17125,0.2125,0.23375,0.16875,0.3512499999999999,0.0885,0.0359999999999999,0.1915,0.09975,0.10925,0.078,0.1134999999999999,0.1995,0.10275,0.11175,0.1257499999999999,0.091,0.0737499999999999,0.075,0.15275,0.12275,0.1735,0.1079999999999999,0.2025,0.1574999999999999,0.16175,0.0772499999999999,0.2254999999999999,0.345,0.1485,0.1267499999999999,0.11625,0.0969999999999999,0.2674999999999999,0.1245,0.0579999999999999,0.09725,0.09025,0.07,0.0795,0.09325,0.0949999999999999,0.0564999999999999,0.09625,0.22375,0.0935,0.1039999999999999,0.0595,0.0722499999999999,0.1629999999999999,0.0615,0.10375,0.189,0.05325,0.0509999999999999,0.123,0.05325,0.282,0.04275,0.04175,0.1367499999999999,0.0554999999999999,0.0657499999999999,0.0969999999999999,0.0695,0.09925,0.0514999999999999,0.0404999999999999,0.0895,0.0657499999999999,0.03675,0.134,0.015,0.03525,0.10875,0.0334999999999999,0.0755,0.0369999999999999,0.029,0.0627499999999999,0.04875,0.0499999999999999,0.0464999999999999,0.068,0.0374999999999999,0.03175,0.0662499999999999
"Golden Coach, The (Le carrosse d'or) (1953)",0.92975,0.23475,0.562,0.54425,0.54225,0.56625,0.90225,0.359,0.35775,0.35775,0.175,0.8465,0.4247499999999999,0.35,0.79375,0.3894999999999999,0.46675,0.24925,0.3255,0.47175,0.11875,0.39875,0.082,0.26775,0.15575,0.2917499999999999,0.10225,0.1325,0.0645,0.22975,0.29625,0.1689999999999999,0.10225,0.0847499999999999,0.0509999999999999,0.2584999999999999,0.125,0.1149999999999999,0.31925,0.245,0.1644999999999999,0.1755,0.38575,0.0807499999999999,0.33125,0.04375,0.135,0.15475,0.195,0.10825,0.10725,0.059,0.1912499999999999,0.1094999999999999,0.44825,0.077,0.0687499999999999,0.09225,0.31675,0.1305,0.2339999999999999,0.089,0.0964999999999999,0.0842499999999999,0.24325,0.063,0.15425,0.0339999999999999,0.37525,0.1535,0.05475,0.09475,0.06225,0.05975,0.0539999999999999,0.04725,0.10675,0.04575,0.0944999999999999,0.0369999999999999,0.1367499999999999,0.09525,0.0579999999999999,0.0667499999999999,0.031,0.139,0.0615,0.0949999999999999,0.0915,0.0147499999999999,0.17425,0.03975,0.0742499999999999,0.029,0.0384999999999999,0.0615,0.05525,0.024,0.0979999999999999,0.064,0.37075,0.0682499999999999,0.0655,0.04875,0.15975,0.009,0.0127499999999999,0.0852499999999999,0.0339999999999999,0.0359999999999999,0.04225,0.008,0.0182499999999999,0.0785,0.0137499999999999,0.0222499999999999,0.02975,0.0895,0.027,0.0137499999999999,0.124,0.071,0.0275,0.0742499999999999,0.022,0.03075,0.0285,0.0132499999999999,0.04525,0.191,0.011,0.0147499999999999,0.04225,0.0232499999999999,0.0247499999999999,0.0339999999999999,0.3139999999999999,0.0257499999999999,0.019,0.0232499999999999,0.08925,0.0735,0.1415,0.0135,0.031,0.0529999999999999,0.017,0.0102499999999999,0.0579999999999999
Queen Christina (1933),0.59325,0.54025,0.71175,0.7285,0.7795000000000001,0.7509999999999999,0.8180000000000001,0.7569999999999999,0.642,0.59325,0.4712499999999999,0.8180000000000001,0.4555,0.9235,0.7569999999999999,0.60075,0.43325,0.545,0.41225,0.55225,0.471,0.216,0.2877499999999999,0.4205,0.37725,0.32525,0.401,0.75125,0.2027499999999999,0.2345,0.248,0.423,0.1325,0.647,0.26375,0.1957499999999999,0.1674999999999999,0.3435,0.14175,0.1659999999999999,0.43425,0.389,0.18325,0.21125,0.2704999999999999,0.311,0.4405,0.18025,0.2209999999999999,0.1775,0.1624999999999999,0.3195,0.3582499999999999,0.1267499999999999,0.3345,0.14325,0.1225,0.1589999999999999,0.3067499999999999,0.307,0.134,0.295,0.43125,0.177,0.133,0.0765,0.22925,0.57425,0.26175,0.1579999999999999,0.05275,0.187,0.23625,0.4835,0.1942499999999999,0.301,0.14675,0.06125,0.083,0.05275,0.237,0.17525,0.2239999999999999,0.20675,0.1372499999999999,0.1365,0.10325,0.14675,0.1089999999999999,0.1905,0.06025,0.0935,0.12325,0.1659999999999999,0.18625,0.0802499999999999,0.0687499999999999,0.0732499999999999,0.0685,0.0815,0.0712499999999999,0.08775,0.0687499999999999,0.0697499999999999,0.10325,0.04475,0.0652499999999999,0.1004999999999999,0.1149999999999999,0.082,0.04525,0.0579999999999999,0.064,0.11825,0.0384999999999999,0.0822499999999999,0.40225,0.2314999999999999,0.1089999999999999,0.0439999999999999,0.0615,0.04275,0.1395,0.10275,0.0509999999999999,0.0282499999999999,0.0627499999999999,0.0165,0.0667499999999999,0.062,0.0232499999999999,0.03475,0.2654999999999999,0.09,0.03975,0.0459999999999999,0.062,0.0354999999999999,0.0524999999999999,0.06,0.10275,0.0287499999999999,0.0354999999999999,0.133,0.04625,0.04275,0.0314999999999999,0.03825,0.021
Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965),0.2877499999999999,0.8095000000000001,0.555,0.649,0.616,0.81925,0.564,0.44625,0.616,0.94075,0.1882499999999999,0.564,0.55375,0.289,0.42525,0.40025,0.50275,0.289,0.50775,0.23925,0.39875,0.20375,0.3315,0.403,0.18125,0.3445,0.1755,0.39425,0.2827499999999999,0.4285,0.31475,0.21625,0.1545,0.196,0.2375,0.34175,0.20525,0.20325,0.294,0.6435,0.18,0.1345,0.239,0.16975,0.36675,0.34175,0.1169999999999999,0.1935,0.23125,0.11975,0.4479999999999999,0.2524999999999999,0.289,0.1982499999999999,0.083,0.1275,0.27375,0.134,0.1252499999999999,0.23125,0.0979999999999999,0.10875,0.17075,0.1965,0.176,0.0817499999999999,0.39575,0.156,0.14675,0.1347499999999999,0.0595,0.1267499999999999,0.8614999999999999,0.1089999999999999,0.0885,0.09875,0.065,0.4835,0.312,0.14225,0.092,0.05575,0.10975,0.1619999999999999,0.34375,0.05975,0.061,0.09825,0.0815,0.0384999999999999,0.06225,0.14725,0.09275,0.17275,0.235,0.05325,0.0732499999999999,0.09,0.1327499999999999,0.12225,0.03975,0.0647499999999999,0.05775,0.22375,0.04125,0.03275,0.04475,0.1149999999999999,0.027,0.148,0.0954999999999999,0.10275,0.0815,0.05875,0.05925,0.072,0.0185,0.0647499999999999,0.0595,0.0885,0.0984999999999999,0.04375,0.04275,0.0459999999999999,0.0319999999999999,0.0469999999999999,0.09275,0.1385,0.0549999999999999,0.0827499999999999,0.0334999999999999,0.29525,0.1495,0.0539999999999999,0.09675,0.028,0.14675,0.2475,0.0817499999999999,0.0549999999999999,0.071,0.0287499999999999,0.0354999999999999,0.083,0.03975,0.0292499999999999,0.0242499999999999,0.0237499999999999,0.0262499999999999
"Front Page, The (1931)",0.4327499999999999,0.60425,0.5835,0.62175,0.685,0.71325,0.7887500000000001,0.62175,0.685,0.66025,0.3025,0.7887500000000001,0.359,0.62175,0.62175,0.503,0.41925,0.62175,0.246,0.23975,0.24175,0.275,0.38975,0.4865,0.1139999999999999,0.3,0.1355,0.66375,0.725,0.173,0.1584999999999999,0.2234999999999999,0.04775,0.173,0.1664999999999999,0.2895,0.276,0.22475,0.2005,0.1982499999999999,0.362,0.391,0.17925,0.141,0.22325,0.208,0.40225,0.285,0.15975,0.284,0.119,0.0574999999999999,0.3365,0.11675,0.8347500000000001,0.0825,0.08775,0.1855,0.11625,0.18275,0.1584999999999999,0.0765,0.195,0.24475,0.15,0.0657499999999999,0.088,0.192,0.16975,0.0857499999999999,0.1942499999999999,0.1024999999999999,0.10225,0.0732499999999999,0.1977499999999999,0.0805,0.1225,0.2244999999999999,0.066,0.09125,0.05325,0.088,0.0825,0.0509999999999999,0.0285,0.0652499999999999,0.075,0.1149999999999999,0.0499999999999999,0.0212499999999999,0.121,0.0885,0.05775,0.05525,0.0434999999999999,0.088,0.11025,0.10325,0.1495,0.0802499999999999,0.079,0.09325,0.0792499999999999,0.05775,0.08775,0.09725,0.0459999999999999,0.0994999999999999,0.0329999999999999,0.0265,0.03675,0.079,0.0215,0.05225,0.10725,0.0835,0.03925,0.1355,0.0554999999999999,0.04925,0.0449999999999999,0.0832499999999999,0.0285,0.03725,0.0195,0.0227499999999999,0.03525,0.0235,0.0574999999999999,0.018,0.0232499999999999,0.0675,0.03475,0.03275,0.03225,0.06225,0.03075,0.10925,0.03675,0.019,0.0165,0.0242499999999999,0.03425,0.0145,0.0509999999999999,0.024,0.11775,0.0277499999999999,0.0389999999999999
Oliver Twist (1948),0.8042499999999999,0.982,0.839,0.839,0.839,0.7995000000000001,0.93675,0.839,0.839,0.7125,0.8042499999999999,0.71775,0.57225,0.7777499999999999,0.8069999999999999,0.77725,0.43325,0.7777499999999999,0.44675,0.23875,0.2495,0.482,0.491,0.416,0.23825,0.3562499999999999,0.7635000000000001,0.2304999999999999,0.1362499999999999,0.39025,0.176,0.32725,0.33625,0.1649999999999999,0.204,0.3445,0.374,0.2334999999999999,0.27925,0.37825,0.2065,0.4905,0.1975,0.1932499999999999,0.491,0.2395,0.0812499999999999,0.279,0.2395,0.2284999999999999,0.2654999999999999,0.18325,0.7777499999999999,0.26525,0.3165,0.263,0.18,0.1795,0.366,0.1525,0.3884999999999999,0.11875,0.0489999999999999,0.1332499999999999,0.2504999999999999,0.5985,0.1815,0.2495,0.1684999999999999,0.1805,0.0454999999999999,0.21975,0.1435,0.12225,0.0964999999999999,0.10325,0.2395,0.05525,0.16075,0.1915,0.04825,0.12475,0.15125,0.1795,0.1357499999999999,0.298,0.1079999999999999,0.14675,0.0647499999999999,0.14875,0.0702499999999999,0.1272499999999999,0.1689999999999999,0.10125,0.0657499999999999,0.0949999999999999,0.16825,0.133,0.1755,0.0615,0.05625,0.0564999999999999,0.0845,0.1019999999999999,0.08925,0.3505,0.1262499999999999,0.0775,0.1455,0.129,0.0805,0.11875,0.04275,0.0727499999999999,0.0559999999999999,0.1144999999999999,0.1342499999999999,0.12475,0.0647499999999999,0.04175,0.0615,0.08,0.05325,0.07,0.0484999999999999,0.0379999999999999,0.0514999999999999,0.148,0.0369999999999999,0.0665,0.0642499999999999,0.0514999999999999,0.0715,0.09125,0.1029999999999999,0.05225,0.03625,0.0245,0.05425,0.1114999999999999,0.0255,0.05725,0.0802499999999999,0.0732499999999999,0.0255,0.174,0.0272499999999999,0.0267499999999999,0.0314999999999999
Wish You Were Here (1987),0.976,0.4862499999999999,0.4595,0.3395,0.534,0.57475,0.68425,0.6875,0.582,0.4885,0.976,0.46425,0.5315,0.4885,0.2804999999999999,0.28425,0.42,0.4885,0.21875,0.38925,0.6855,0.241,0.46225,0.2085,0.77725,0.2855,0.52725,0.1609999999999999,0.4892499999999999,0.26125,0.20725,0.24575,0.27725,0.6855,0.14475,0.4539999999999999,0.64375,0.2415,0.22575,0.23725,0.26925,0.1977499999999999,0.1574999999999999,0.46175,0.142,0.26925,0.1435,0.3545,0.1755,0.3057499999999999,0.22125,0.144,0.0875,0.1515,0.22825,0.0569999999999999,0.17025,0.1397499999999999,0.10775,0.252,0.57575,0.1322499999999999,0.31225,0.10125,0.09075,0.11175,0.1014999999999999,0.14075,0.091,0.13,0.2135,0.1169999999999999,0.1694999999999999,0.11275,0.18725,0.121,0.0989999999999999,0.0615,0.0837499999999999,0.0645,0.15075,0.16875,0.133,0.09025,0.18625,0.10925,0.14,0.0835,0.086,0.17175,0.0905,0.0974999999999999,0.09275,0.1014999999999999,0.1942499999999999,0.16975,0.15675,0.09825,0.0712499999999999,0.04575,0.0499999999999999,0.0827499999999999,0.093,0.0484999999999999,0.203,0.0232499999999999,0.24825,0.0782499999999999,0.21075,0.0344999999999999,0.0464999999999999,0.0277499999999999,0.18475,0.03,0.41,0.0817499999999999,0.0459999999999999,0.251,0.0277499999999999,0.063,0.076,0.1755,0.0409999999999999,0.04775,0.09525,0.021,0.05025,0.35,0.0277499999999999,0.0227499999999999,0.0459999999999999,0.1614999999999999,0.015,0.0787499999999999,0.0175,0.03875,0.066,0.0255,0.0449999999999999,0.0334999999999999,0.0177499999999999,0.0192499999999999,0.0215,0.03225,0.018,0.0247499999999999,0.03375,0.011,0.0287499999999999
"Hound of the Baskervilles, The (1939)",0.7729999999999999,0.976,0.81575,0.722,0.63875,0.81125,0.81575,0.9155,0.58025,0.8402499999999999,0.7729999999999999,0.66175,0.495,0.70425,0.9155,0.39575,0.4305,0.70425,0.38225,0.33475,0.17125,0.3285,0.1714999999999999,0.3632499999999999,0.391,0.373,0.3017499999999999,0.69875,0.132,0.669,0.31275,0.27425,0.47875,0.18475,0.26025,0.3745,0.10625,0.3209999999999999,0.249,0.5,0.40925,0.1925,0.241,0.2199999999999999,0.176,0.533,0.1094999999999999,0.16525,0.196,0.11575,0.3595,0.3329999999999999,0.70425,0.31275,0.1014999999999999,0.22875,0.563,0.21525,0.3515,0.1347499999999999,0.1302499999999999,0.0742499999999999,0.088,0.345,0.1225,0.1064999999999999,0.0999999999999999,0.479,0.194,0.2355,0.0282499999999999,0.20425,0.16375,0.37475,0.1074999999999999,0.1699999999999999,0.17725,0.1014999999999999,0.133,0.1825,0.1267499999999999,0.084,0.6065,0.2774999999999999,0.20425,0.208,0.12075,0.1104999999999999,0.0752499999999999,0.12075,0.05925,0.1584999999999999,0.11675,0.05925,0.1574999999999999,0.16225,0.091,0.1257499999999999,0.1312499999999999,0.0807499999999999,0.05275,0.172,0.1669999999999999,0.0727499999999999,0.1019999999999999,0.04825,0.0727499999999999,0.05925,0.0632499999999999,0.2925,0.0534999999999999,0.598,0.0805,0.1375,0.04925,0.09825,0.0745,0.0667499999999999,0.03275,0.16925,0.12325,0.0434999999999999,0.0767499999999999,0.0765,0.0295,0.0444999999999999,0.20925,0.0359999999999999,0.0627499999999999,0.06225,0.04225,0.0394999999999999,0.0954999999999999,0.09,0.0979999999999999,0.0182499999999999,0.1064999999999999,0.0667499999999999,0.072,0.09925,0.09825,0.0175,0.14225,0.17975,0.025,0.0544999999999999,0.0479999999999999,0.0449999999999999,0.0722499999999999
