movieId,weird,melancholic,independent film,original,runaway,greed,culture clash,betrayal,dialogue,drama,drinking,catastrophe,pornography,mentor,good,vengeance,quirky,life philosophy,predictable,life & death,light,not funny,fantasy world,dysfunctional family,adaptation,sexy,creativity,absurd,writers,chase,very funny,queer,transformation,unlikely friendships,first contact,women,death,film noir,classic car,childhood,hotel,fight scenes,multiple storylines,weapons,islam,road movie,nudity (full frontal - brief),pulp,divorce,fun movie,surveillance,addiction,prejudice,dreams,small town,farce,tokyo,teen movie,hospital,too long,irish accent,underrated,computer animation,british,period piece,bollywood,censorship,memory,doctors,new jersey,wartime,good music,california,stand-up comedy,finnish,sacrifice,documentary,family,1930s,alter ego,camp,wilderness,stoner movie,blindness,mad scientist,stereotypes,french,workplace,internet,prison,indians,texas,interracial romance,simple,atheism,directorial debut,russian,adoption,awesome soundtrack,brothers,wine,god,hip hop,desert,australia,alternate history,new york city,survival,notable nudity,homeless,prostitution,immortality,nudity (topless - brief),no plot,kick-butt women,ensemble cast,hunting,made for tv,island,nudity (rear),fashion,kidnapping,cancer,reality tv,unlikeable characters,oil,goth,80s,robert downey jr,shopping,radio,race,san francisco,trilogy,father daughter relationship,potential oscar nom,lawyer,best of 2005,los angeles,rebellion,snakes,graphic novel,too short,ghosts/afterlife,foul language,single father,time,buddy movie,remake
Oleanna (1994),0.684,0.7755000000000001,0.64175,0.612,0.684,0.69225,0.8085,0.39375,0.8234999999999999,0.8085,0.14875,0.53875,0.60325,0.4519999999999999,0.3105,0.3884999999999999,0.2284999999999999,0.55175,0.29325,0.211,0.1905,0.3259999999999999,0.18175,0.276,0.481,0.60325,0.3299999999999999,0.26775,0.61,0.151,0.1962499999999999,0.216,0.237,0.191,0.23125,0.25,0.1332499999999999,0.0847499999999999,0.1962499999999999,0.122,0.11225,0.23525,0.18025,0.269,0.2897499999999999,0.0717499999999999,0.10825,0.1545,0.26175,0.1109999999999999,0.04425,0.393,0.46425,0.1599999999999999,0.10925,0.0705,0.0469999999999999,0.122,0.1059999999999999,0.16325,0.1282499999999999,0.17525,0.17075,0.0857499999999999,0.06075,0.0667499999999999,0.39075,0.0494999999999999,0.18625,0.082,0.04175,0.05025,0.027,0.1104999999999999,0.01,0.1257499999999999,0.0267499999999999,0.0855,0.0677499999999999,0.21275,0.0595,0.071,0.068,0.1569999999999999,0.11325,0.2135,0.0314999999999999,0.1714999999999999,0.362,0.0637499999999999,0.08675,0.0444999999999999,0.1674999999999999,0.0825,0.3385,0.0637499999999999,0.0257499999999999,0.0682499999999999,0.0732499999999999,0.0685,0.03175,0.1397499999999999,0.0767499999999999,0.023,0.013,0.0737499999999999,0.03375,0.0564999999999999,0.0434999999999999,0.021,0.05525,0.0384999999999999,0.03475,0.0384999999999999,0.0974999999999999,0.0349999999999999,0.0574999999999999,0.03975,0.072,0.0359999999999999,0.03075,0.04975,0.0237499999999999,0.1897499999999999,0.18025,0.0092499999999999,0.0534999999999999,0.025,0.079,0.0687499999999999,0.04825,0.091,0.0232499999999999,0.03025,0.0369999999999999,0.0282499999999999,0.0665,0.03025,0.0112499999999999,0.031,0.0137499999999999,0.03875,0.015,0.0459999999999999,0.0285,0.0805,0.0232499999999999,0.025,0.0444999999999999
"Flower of Evil, The (Fleur du mal, La) (2003)",0.62375,0.62375,0.4307499999999999,0.60525,0.62375,0.4105,0.6355,0.40275,0.43625,0.2249999999999999,0.22825,0.4,0.262,0.3289999999999999,0.50025,0.24525,0.2664999999999999,0.2465,0.2654999999999999,0.1664999999999999,0.7889999999999999,0.3329999999999999,0.45975,0.8565,0.25575,0.272,0.11125,0.3505,0.302,0.2229999999999999,0.32525,0.22475,0.16725,0.16725,0.1855,0.565,0.27575,0.1175,0.201,0.1535,0.147,0.196,0.1599999999999999,0.149,0.1589999999999999,0.08625,0.0642499999999999,0.18175,0.55225,0.1535,0.11375,0.0564999999999999,0.23075,0.084,0.05075,0.1164999999999999,0.146,0.1619999999999999,0.05175,0.0969999999999999,0.0479999999999999,0.0832499999999999,0.181,0.1395,0.09375,0.44025,0.0745,0.2385,0.0544999999999999,0.0605,0.36,0.075,0.0595,0.081,0.15775,0.0564999999999999,0.0287499999999999,0.653,0.03825,0.1004999999999999,0.0705,0.05025,0.1195,0.04875,0.05675,0.3057499999999999,0.7735000000000001,0.1175,0.064,0.05875,0.20875,0.0282499999999999,0.34875,0.1124999999999999,0.083,0.079,0.14125,0.26975,0.10925,0.0695,0.1835,0.03675,0.0494999999999999,0.0257499999999999,0.0509999999999999,0.05725,0.0339999999999999,0.03975,0.03425,0.0135,0.03325,0.04825,0.0574999999999999,0.1315,0.1785,0.0692499999999999,0.027,0.0449999999999999,0.04875,0.0677499999999999,0.0715,0.025,0.0319999999999999,0.1044999999999999,0.029,0.03275,0.03625,0.0394999999999999,0.0324999999999999,0.059,0.0605,0.0389999999999999,0.0379999999999999,0.085,0.0384999999999999,0.0287499999999999,0.021,0.0277499999999999,0.04875,0.0285,0.0419999999999999,0.03125,0.04225,0.04225,0.0474999999999999,0.0135,0.0319999999999999,0.0449999999999999,0.0092499999999999
Man of Marble (Czlowiek z Marmuru) (1977),0.71575,0.95925,0.7165,0.5715,0.60475,0.7165,0.758,0.68175,0.4599999999999999,0.56375,0.38125,0.46375,0.593,0.3419999999999999,0.758,0.45475,0.375,0.3359999999999999,0.21975,0.3159999999999999,0.56375,0.32875,0.1865,0.11675,0.2012499999999999,0.12325,0.2015,0.2294999999999999,0.181,0.3057499999999999,0.2199999999999999,0.26225,0.22025,0.256,0.21525,0.1094999999999999,0.1475,0.1952499999999999,0.434,0.1639999999999999,0.1262499999999999,0.134,0.192,0.2604999999999999,0.46675,0.1205,0.17625,0.1745,0.026,0.1245,0.138,0.1089999999999999,0.26025,0.1937499999999999,0.14725,0.072,0.2244999999999999,0.09875,0.06025,0.6275,0.0524999999999999,0.0777499999999999,0.132,0.0584999999999999,0.369,0.081,0.10825,0.1024999999999999,0.04875,0.066,0.3117499999999999,0.1987499999999999,0.11075,0.0584999999999999,0.1164999999999999,0.14575,0.72625,0.05125,0.0787499999999999,0.09775,0.0672499999999999,0.04425,0.24275,0.0272499999999999,0.05775,0.04175,0.10225,0.0692499999999999,0.031,0.26275,0.1877499999999999,0.09625,0.1054999999999999,0.1465,0.04375,0.04425,0.33075,0.0344999999999999,0.17725,0.14125,0.03025,0.04375,0.119,0.0657499999999999,0.0959999999999999,0.10275,0.0242499999999999,0.05675,0.026,0.0662499999999999,0.0419999999999999,0.26375,0.0434999999999999,0.0319999999999999,0.1619999999999999,0.0499999999999999,0.2355,0.0374999999999999,0.0339999999999999,0.04775,0.0187499999999999,0.017,0.0732499999999999,0.0185,0.0185,0.0915,0.0162499999999999,0.0765,0.08925,0.04925,0.0439999999999999,0.04225,0.023,0.2319999999999999,0.0265,0.06025,0.0384999999999999,0.0579999999999999,0.0292499999999999,0.3635,0.0354999999999999,0.0195,0.071,0.04675,0.03,0.0182499999999999,0.025,0.0282499999999999,0.004
High Heels (Tacones lejanos) (1991),0.67925,0.7475,0.9515,0.61675,0.474,0.58125,0.4862499999999999,0.5115,0.29825,0.5135,0.64925,0.413,0.63,0.3542499999999999,0.312,0.38075,0.67925,0.5185,0.33225,0.2194999999999999,0.4742499999999999,0.22675,0.3219999999999999,0.406,0.25525,0.3275,0.244,0.59825,0.24475,0.1957499999999999,0.4742499999999999,0.209,0.22825,0.237,0.1525,0.788,0.2897499999999999,0.10925,0.5015,0.33675,0.2259999999999999,0.16125,0.2199999999999999,0.29725,0.0762499999999999,0.1855,0.0989999999999999,0.149,0.31275,0.1805,0.17325,0.086,0.1382499999999999,0.0732499999999999,0.1257499999999999,0.1775,0.1895,0.17275,0.33125,0.1074999999999999,0.209,0.11425,0.16625,0.1009999999999999,0.12475,0.087,0.274,0.15725,0.14125,0.081,0.0722499999999999,0.1967499999999999,0.089,0.0787499999999999,0.33025,0.18475,0.0439999999999999,0.12475,0.0747499999999999,0.11175,0.1955,0.0702499999999999,0.10275,0.119,0.0605,0.076,0.0752499999999999,0.42425,0.0539999999999999,0.37675,0.04725,0.0554999999999999,0.0767499999999999,0.0374999999999999,0.074,0.0807499999999999,0.0574999999999999,0.253,0.0964999999999999,0.06,0.15975,0.0349999999999999,0.0344999999999999,0.0364999999999999,0.12225,0.0845,0.0257499999999999,0.05175,0.03525,0.0207499999999999,0.1139999999999999,0.0464999999999999,0.0825,0.188,0.177,0.05175,0.0339999999999999,0.05775,0.0449999999999999,0.10275,0.05275,0.11925,0.0815,0.0665,0.068,0.0959999999999999,0.03875,0.0287499999999999,0.0825,0.04675,0.0287499999999999,0.0389999999999999,0.04675,0.0359999999999999,0.18175,0.082,0.0334999999999999,0.0334999999999999,0.0277499999999999,0.0692499999999999,0.0349999999999999,0.03875,0.0207499999999999,0.0852499999999999,0.0197499999999999,0.0255,0.017,0.0237499999999999,0.0075
"Company, The (2003)",0.58925,0.58925,0.653,0.66425,0.51625,0.3635,0.57,0.2925,0.6665,0.40375,0.4024999999999999,0.41325,0.29125,0.528,0.36675,0.25725,0.2185,0.2475,0.3512499999999999,0.18175,0.3097499999999999,0.32675,0.32725,0.24625,0.3087499999999999,0.35,0.57575,0.1654999999999999,0.28025,0.2007499999999999,0.20825,0.14875,0.1997499999999999,0.1997499999999999,0.22275,0.15875,0.092,0.09625,0.18175,0.11625,0.1345,0.2319999999999999,0.177,0.1485,0.18025,0.12075,0.17825,0.1114999999999999,0.0755,0.17325,0.0825,0.1377499999999999,0.18025,0.1815,0.06225,0.12225,0.13,0.1669999999999999,0.089,0.1297499999999999,0.05925,0.08675,0.1589999999999999,0.22475,0.236,0.1634999999999999,0.04575,0.0805,0.09125,0.10175,0.0494999999999999,0.308,0.05575,0.11375,0.03475,0.17525,0.15025,0.1892499999999999,0.06225,0.138,0.0439999999999999,0.0504999999999999,0.0812499999999999,0.121,0.05925,0.2985,0.076,0.0797499999999999,0.1735,0.0642499999999999,0.0775,0.0564999999999999,0.17925,0.1292499999999999,0.0625,0.08,0.05775,0.0534999999999999,0.0875,0.061,0.187,0.023,0.3532499999999999,0.0324999999999999,0.0832499999999999,0.0845,0.10025,0.03975,0.0974999999999999,0.0225,0.04075,0.0354999999999999,0.05825,0.34075,0.06175,0.22575,0.0245,0.0559999999999999,0.04725,0.04925,0.16675,0.0255,0.0534999999999999,0.0785,0.0424999999999999,0.0449999999999999,0.0255,0.0474999999999999,0.05525,0.0252499999999999,0.0695,0.0379999999999999,0.03125,0.0292499999999999,0.083,0.0529999999999999,0.0334999999999999,0.03125,0.0195,0.03925,0.075,0.0197499999999999,0.026,0.0182499999999999,0.021,0.0272499999999999,0.0245,0.0232499999999999,0.0177499999999999
Japanese Story (2003),0.7335,0.7335,0.94675,0.76125,0.71375,0.51925,0.851,0.39525,0.53675,0.71825,0.53675,0.4525,0.3087499999999999,0.43225,0.55975,0.3025,0.348,0.241,0.38525,0.566,0.1885,0.33375,0.3195,0.30225,0.23875,0.17275,0.23925,0.2435,0.4585,0.248,0.2105,0.24125,0.2654999999999999,0.25725,0.24375,0.4257499999999999,0.62975,0.09625,0.15125,0.155,0.135,0.28225,0.18325,0.16025,0.1144999999999999,0.42125,0.2987499999999999,0.132,0.2905,0.10825,0.10525,0.0812499999999999,0.1589999999999999,0.0752499999999999,0.178,0.0625,0.25775,0.132,0.213,0.1455,0.137,0.1992499999999999,0.145,0.1614999999999999,0.12425,0.1555,0.09075,0.1877499999999999,0.1402499999999999,0.126,0.08625,0.152,0.1124999999999999,0.12225,0.1285,0.2005,0.0277499999999999,0.2355,0.04025,0.11625,0.126,0.11975,0.05775,0.2284999999999999,0.0797499999999999,0.25225,0.05375,0.08975,0.16275,0.09125,0.09175,0.0782499999999999,0.1297499999999999,0.12275,0.0807499999999999,0.0722499999999999,0.10275,0.0544999999999999,0.2145,0.0817499999999999,0.069,0.077,0.0905,0.784,0.8795,0.0847499999999999,0.027,0.1347499999999999,0.0825,0.0245,0.05225,0.0797499999999999,0.1149999999999999,0.1669999999999999,0.10875,0.0464999999999999,0.03425,0.05125,0.09,0.126,0.05075,0.0329999999999999,0.1195,0.18125,0.2045,0.0237499999999999,0.04925,0.04075,0.03875,0.05525,0.0255,0.073,0.0262499999999999,0.10675,0.0509999999999999,0.1925,0.0185,0.04175,0.03025,0.04025,0.0494999999999999,0.0647499999999999,0.03425,0.0177499999999999,0.0667499999999999,0.0295,0.0324999999999999,0.0225,0.0212499999999999
Sleep with Me (1994),0.4277499999999999,0.8732500000000001,0.95725,0.64875,0.4277499999999999,0.26075,0.4277499999999999,0.55225,0.551,0.4277499999999999,0.4277499999999999,0.39125,0.396,0.3642499999999999,0.41425,0.4695,0.259,0.4077499999999999,0.4415,0.31125,0.2329999999999999,0.303,0.21925,0.1875,0.275,0.25725,0.1882499999999999,0.1352499999999999,0.5875,0.37,0.25125,0.31425,0.21625,0.595,0.21725,0.12225,0.0642499999999999,0.10725,0.2234999999999999,0.0875,0.18475,0.2007499999999999,0.198,0.16325,0.10275,0.123,0.3325,0.2995,0.088,0.21025,0.0795,0.11525,0.10575,0.0635,0.10725,0.15,0.0504999999999999,0.10625,0.1987499999999999,0.11525,0.19,0.12425,0.087,0.0702499999999999,0.1009999999999999,0.139,0.09525,0.0725,0.0717499999999999,0.0964999999999999,0.05425,0.06025,0.09325,0.0847499999999999,0.16525,0.0429999999999999,0.016,0.0825,0.0559999999999999,0.1235,0.18025,0.03775,0.0782499999999999,0.0544999999999999,0.0637499999999999,0.084,0.0579999999999999,0.0792499999999999,0.149,0.09675,0.122,0.0632499999999999,0.263,0.0812499999999999,0.204,0.0672499999999999,0.03575,0.0439999999999999,0.06025,0.0569999999999999,0.0494999999999999,0.04225,0.028,0.0292499999999999,0.0359999999999999,0.0984999999999999,0.04925,0.05025,0.09575,0.0474999999999999,0.0282499999999999,0.0795,0.25,0.03575,0.03875,0.0925,0.0117499999999999,0.0539999999999999,0.04025,0.0827499999999999,0.0157499999999999,0.0384999999999999,0.0459999999999999,0.0697499999999999,0.11025,0.0265,0.0349999999999999,0.0642499999999999,0.05375,0.0319999999999999,0.1225,0.0265,0.0379999999999999,0.0257499999999999,0.031,0.03975,0.061,0.0187499999999999,0.0514999999999999,0.0192499999999999,0.0429999999999999,0.04025,0.0837499999999999,0.0202499999999999,0.23125,0.05575,0.0692499999999999,0.092,0.05825
Simple Men (1992),0.8362499999999999,0.506,0.94925,0.6695,0.506,0.4785,0.40475,0.51725,0.7025,0.3732499999999999,0.2269999999999999,0.54575,0.54125,0.3429999999999999,0.3732499999999999,0.25525,0.56825,0.3692499999999999,0.4435,0.2219999999999999,0.3409999999999999,0.31625,0.3255,0.33625,0.2987499999999999,0.1079999999999999,0.26925,0.39325,0.279,0.2035,0.32375,0.287,0.3035,0.144,0.18475,0.15675,0.0944999999999999,0.10875,0.136,0.09775,0.1129999999999999,0.2435,0.16275,0.2435,0.0627499999999999,0.2624999999999999,0.11975,0.1235,0.0474999999999999,0.2435,0.0939999999999999,0.05725,0.12175,0.0534999999999999,0.13,0.0782499999999999,0.071,0.24,0.06075,0.0762499999999999,0.16825,0.20625,0.15825,0.1039999999999999,0.0735,0.0399999999999999,0.0444999999999999,0.0655,0.0539999999999999,0.0777499999999999,0.0459999999999999,0.156,0.11025,0.09325,0.05775,0.073,0.0514999999999999,0.071,0.04025,0.0885,0.1935,0.0655,0.0574999999999999,0.086,0.1275,0.073,0.0354999999999999,0.0549999999999999,0.05925,0.063,0.04375,0.086,0.17625,0.1164999999999999,0.0979999999999999,0.0827499999999999,0.0544999999999999,0.0657499999999999,0.18175,0.383,0.0167499999999999,0.0292499999999999,0.283,0.05575,0.062,0.0875,0.09225,0.084,0.15775,0.03975,0.03425,0.061,0.0534999999999999,0.0369999999999999,0.064,0.14225,0.0165,0.05275,0.10725,0.0549999999999999,0.14975,0.0287499999999999,0.02975,0.1079999999999999,0.0404999999999999,0.0232499999999999,0.0737499999999999,0.0657499999999999,0.08875,0.03275,0.03275,0.0354999999999999,0.04375,0.0454999999999999,0.05225,0.0429999999999999,0.029,0.0524999999999999,0.0202499999999999,0.03475,0.03175,0.0262499999999999,0.08975,0.08,0.0354999999999999,0.03475,0.0344999999999999,0.0205,0.0195
"Damned, The (La Caduta degli dei) (1969)",0.80375,0.57825,0.2514999999999999,0.57025,0.6645,0.57075,0.45175,0.72375,0.70475,0.2554999999999999,0.2624999999999999,0.43225,0.8367500000000001,0.36575,0.21825,0.33375,0.1245,0.21075,0.22325,0.1337499999999999,0.1875,0.32825,0.1977499999999999,0.694,0.359,0.38725,0.0989999999999999,0.26125,0.178,0.16375,0.2002499999999999,0.2764999999999999,0.172,0.1079999999999999,0.296,0.2355,0.1295,0.1267499999999999,0.17375,0.10975,0.21425,0.15625,0.18375,0.18625,0.2269999999999999,0.0569999999999999,0.09975,0.15275,0.1272499999999999,0.0797499999999999,0.1405,0.349,0.10925,0.14675,0.05125,0.0747499999999999,0.0857499999999999,0.0994999999999999,0.05825,0.397,0.0554999999999999,0.127,0.1059999999999999,0.0559999999999999,0.23075,0.0524999999999999,0.403,0.1397499999999999,0.155,0.0484999999999999,0.6725,0.2095,0.0637499999999999,0.05025,0.0822499999999999,0.10925,0.0135,0.1014999999999999,0.31525,0.10725,0.37175,0.0394999999999999,0.12375,0.10625,0.078,0.05775,0.0615,0.1069999999999999,0.0469999999999999,0.0489999999999999,0.04925,0.0207499999999999,0.1039999999999999,0.0419999999999999,0.0777499999999999,0.025,0.265,0.0559999999999999,0.0539999999999999,0.1694999999999999,0.03825,0.1785,0.06025,0.0225,0.021,0.14325,0.0235,0.0969999999999999,0.0795,0.0344999999999999,0.0449999999999999,0.06175,0.0245,0.06125,0.0667499999999999,0.0292499999999999,0.118,0.0257499999999999,0.03625,0.0989999999999999,0.0489999999999999,0.016,0.0152499999999999,0.1019999999999999,0.0235,0.0207499999999999,0.03025,0.03625,0.0267499999999999,0.0404999999999999,0.08725,0.0195,0.0449999999999999,0.0434999999999999,0.017,0.0177499999999999,0.0489999999999999,0.10225,0.011,0.018,0.014,0.0369999999999999,0.03625,0.0147499999999999,0.0112499999999999,0.0285,0.0192499999999999,0.0097499999999999,0.0122499999999999
Midnight (1939),0.5375,0.7025,0.66225,0.62,0.64525,0.71275,0.68775,0.3854999999999999,0.4195,0.48175,0.66225,0.4247499999999999,0.0979999999999999,0.35375,0.68775,0.1977499999999999,0.4705,0.3027499999999999,0.1644999999999999,0.1195,0.68775,0.243,0.15025,0.1335,0.14975,0.213,0.3149999999999999,0.28325,0.24875,0.2965,0.36675,0.4569999999999999,0.27425,0.0954999999999999,0.1589999999999999,0.1195,0.063,0.66225,0.0775,0.2165,0.5775,0.1332499999999999,0.0775,0.07,0.10275,0.1257499999999999,0.0782499999999999,0.12025,0.371,0.299,0.118,0.04325,0.19,0.03425,0.23775,0.9415,0.03925,0.09575,0.0905,0.09,0.25825,0.15975,0.20525,0.1574999999999999,0.17175,0.4267499999999999,0.05825,0.0735,0.04275,0.04175,0.1014999999999999,0.0827499999999999,0.0747499999999999,0.10825,0.0242499999999999,0.24225,0.0142499999999999,0.203,0.7005,0.0802499999999999,0.092,0.1262499999999999,0.04875,0.062,0.15425,0.1485,0.1659999999999999,0.0255,0.0539999999999999,0.09175,0.2175,0.05425,0.139,0.0835,0.069,0.0737499999999999,0.0484999999999999,0.1009999999999999,0.0295,0.05675,0.133,0.0265,0.084,0.08675,0.03975,0.0444999999999999,0.15125,0.05125,0.0242499999999999,0.246,0.027,0.0404999999999999,0.0449999999999999,0.0825,0.0434999999999999,0.0449999999999999,0.1134999999999999,0.064,0.0647499999999999,0.016,0.0364999999999999,0.0197499999999999,0.0222499999999999,0.03225,0.0147499999999999,0.2544999999999999,0.02,0.0464999999999999,0.0225,0.0135,0.0534999999999999,0.0787499999999999,0.15625,0.0292499999999999,0.0185,0.0242499999999999,0.10175,0.0225,0.0157499999999999,0.03225,0.0787499999999999,0.026,0.05875,0.0167499999999999,0.0102499999999999,0.0192499999999999,0.05375,0.0217499999999999,0.008
"Driller Killer, The (1979)",0.94875,0.7875000000000001,0.585,0.61275,0.654,0.359,0.44225,0.63125,0.654,0.3884999999999999,0.26975,0.38475,0.57525,0.3695,0.1674999999999999,0.74625,0.3475,0.1765,0.60625,0.181,0.176,0.3017499999999999,0.33075,0.179,0.2927499999999999,0.3552499999999999,0.32775,0.26875,0.179,0.3067499999999999,0.15825,0.22225,0.201,0.09525,0.24175,0.18625,0.2375,0.09675,0.262,0.1129999999999999,0.141,0.367,0.17825,0.406,0.08775,0.1902499999999999,0.297,0.3189999999999999,0.06225,0.09325,0.09925,0.4695,0.0529999999999999,0.0732499999999999,0.07,0.17325,0.09575,0.073,0.20675,0.149,0.14475,0.0605,0.1845,0.1185,0.0817499999999999,0.0755,0.57525,0.029,0.127,0.181,0.089,0.09925,0.0787499999999999,0.12475,0.0605,0.0969999999999999,0.0202499999999999,0.0484999999999999,0.04675,0.10525,0.204,0.09475,0.354,0.0707499999999999,0.176,0.0409999999999999,0.0494999999999999,0.1124999999999999,0.04825,0.0549999999999999,0.04575,0.15375,0.0494999999999999,0.03325,0.083,0.119,0.0954999999999999,0.0295,0.1785,0.0504999999999999,0.0187499999999999,0.083,0.06,0.04025,0.0374999999999999,0.063,0.4435,0.0685,0.05025,0.923,0.0762499999999999,0.09625,0.0735,0.0235,0.0732499999999999,0.0265,0.09475,0.0752499999999999,0.05175,0.23125,0.0627499999999999,0.0399999999999999,0.07,0.1455,0.0339999999999999,0.0282499999999999,0.0662499999999999,0.3017499999999999,0.023,0.06225,0.0314999999999999,0.04825,0.0267499999999999,0.0227499999999999,0.021,0.0222499999999999,0.0227499999999999,0.04425,0.04425,0.0374999999999999,0.03925,0.089,0.0247499999999999,0.0285,0.0364999999999999,0.0125,0.0147499999999999,0.0202499999999999,0.013
Straight to Hell (1987),0.8525,0.64375,0.8765000000000001,0.576,0.3117499999999999,0.3455,0.4107499999999999,0.35275,0.4107499999999999,0.1694999999999999,0.27175,0.366,0.616,0.3149999999999999,0.257,0.43,0.391,0.1415,0.3725,0.204,0.3199999999999999,0.2684999999999999,0.20625,0.148,0.299,0.4792499999999999,0.14725,0.63925,0.214,0.32225,0.22375,0.1332499999999999,0.18125,0.05225,0.1835,0.1054999999999999,0.24175,0.10775,0.27475,0.05875,0.2165,0.212,0.32225,0.43,0.0852499999999999,0.10475,0.16625,0.2189999999999999,0.04225,0.212,0.08,0.2219999999999999,0.0574999999999999,0.0469999999999999,0.1084999999999999,0.2219999999999999,0.073,0.079,0.0404999999999999,0.122,0.19,0.1584999999999999,0.0807499999999999,0.11725,0.0815,0.04975,0.1952499999999999,0.0702499999999999,0.0449999999999999,0.08825,0.09675,0.05775,0.0627499999999999,0.11225,0.03225,0.05375,0.0162499999999999,0.019,0.0195,0.071,0.3037499999999999,0.124,0.0994999999999999,0.136,0.3037499999999999,0.0519999999999999,0.0215,0.0595,0.0519999999999999,0.0642499999999999,0.04325,0.1634999999999999,0.0544999999999999,0.0247499999999999,0.0444999999999999,0.0514999999999999,0.05025,0.03125,0.0895,0.0334999999999999,0.03,0.1009999999999999,0.21175,0.68175,0.0595,0.0727499999999999,0.016,0.0509999999999999,0.0722499999999999,0.023,0.03175,0.0715,0.1109999999999999,0.04375,0.05625,0.1149999999999999,0.0519999999999999,0.03875,0.0504999999999999,0.504,0.03075,0.03175,0.0295,0.0272499999999999,0.0232499999999999,0.0757499999999999,0.0379999999999999,0.238,0.084,0.02975,0.0122499999999999,0.0277499999999999,0.03075,0.0165,0.026,0.019,0.013,0.026,0.0305,0.03075,0.0237499999999999,0.04925,0.0167499999999999,0.016,0.028,0.0102499999999999,0.018,0.0125,0.009
White Zombie (1932),0.8007500000000001,0.74925,0.5105,0.60075,0.8795,0.43225,0.40075,0.3429999999999999,0.43775,0.2634999999999999,0.426,0.39925,0.209,0.3635,0.25075,0.288,0.1574999999999999,0.197,0.4215,0.2887499999999999,0.3665,0.3409999999999999,0.2495,0.10175,0.2475,0.1069999999999999,0.26625,0.14875,0.0732499999999999,0.3642499999999999,0.16125,0.3007499999999999,0.2664999999999999,0.0787499999999999,0.22025,0.10625,0.4485,0.426,0.2185,0.10175,0.1835,0.16325,0.1195,0.1347499999999999,0.0707499999999999,0.55325,0.0727499999999999,0.1455,0.0752499999999999,0.0969999999999999,0.0672499999999999,0.137,0.09875,0.10975,0.188,0.086,0.1094999999999999,0.0765,0.1564999999999999,0.09675,0.0757499999999999,0.1014999999999999,0.1277499999999999,0.10875,0.0665,0.0574999999999999,0.0807499999999999,0.086,0.4135,0.04925,0.1109999999999999,0.0474999999999999,0.14775,0.0747499999999999,0.0319999999999999,0.1569999999999999,0.03575,0.0529999999999999,0.7842499999999999,0.0865,0.275,0.301,0.089,0.1942499999999999,0.80175,0.0767499999999999,0.04525,0.0554999999999999,0.0775,0.06075,0.05775,0.0409999999999999,0.08875,0.15525,0.0344999999999999,0.075,0.0429999999999999,0.0252499999999999,0.071,0.11925,0.10825,0.03,0.0439999999999999,0.0712499999999999,0.0797499999999999,0.0745,0.05325,0.3375,0.028,0.0857499999999999,0.04825,0.1967499999999999,0.0429999999999999,0.0439999999999999,0.0667499999999999,0.0265,0.2764999999999999,0.0207499999999999,0.529,0.0267499999999999,0.0682499999999999,0.0207499999999999,0.0167499999999999,0.063,0.0152499999999999,0.0384999999999999,0.03675,0.1004999999999999,0.0394999999999999,0.0529999999999999,0.08975,0.0524999999999999,0.03075,0.029,0.0145,0.022,0.0162499999999999,0.03875,0.019,0.0267499999999999,0.14,0.0489999999999999,0.0379999999999999,0.0175,0.0135,0.015,0.03475,0.011,0.0127499999999999
Highway 61 (1991),0.855,0.774,0.9845,0.53625,0.60125,0.513,0.63725,0.7825,0.398,0.4167499999999999,0.4952499999999999,0.4297499999999999,0.2015,0.40625,0.4935,0.50975,0.7825,0.3695,0.3269999999999999,0.3369999999999999,0.5685,0.2935,0.24925,0.17275,0.2007499999999999,0.205,0.2355,0.1967499999999999,0.26225,0.2624999999999999,0.55775,0.25325,0.2045,0.6305,0.176,0.174,0.185,0.1614999999999999,0.21125,0.1825,0.3625,0.1515,0.2095,0.2304999999999999,0.08925,0.982,0.294,0.24275,0.0785,0.42925,0.1725,0.394,0.1704999999999999,0.2319999999999999,0.60875,0.4762499999999999,0.173,0.34025,0.0939999999999999,0.05175,0.28725,0.4135,0.125,0.0842499999999999,0.0835,0.0705,0.059,0.0574999999999999,0.09175,0.1907499999999999,0.09975,0.271,0.24275,0.15325,0.1059999999999999,0.0682499999999999,0.25925,0.0645,0.1594999999999999,0.15325,0.3269999999999999,0.22525,0.23325,0.1144999999999999,0.3269999999999999,0.17625,0.0404999999999999,0.2385,0.0409999999999999,0.0822499999999999,0.0424999999999999,0.1515,0.1365,0.088,0.08975,0.2214999999999999,0.11125,0.04825,0.38375,0.16575,0.10275,0.03525,0.0262499999999999,0.0979999999999999,0.1455,0.0702499999999999,0.03,0.0772499999999999,0.05775,0.03775,0.072,0.0802499999999999,0.0845,0.0255,0.1629999999999999,0.06225,0.0529999999999999,0.04725,0.1629999999999999,0.03,0.0275,0.089,0.03375,0.0805,0.0665,0.0539999999999999,0.134,0.0707499999999999,0.14825,0.1104999999999999,0.1322499999999999,0.1225,0.0319999999999999,0.192,0.0632499999999999,0.05175,0.0212499999999999,0.071,0.0305,0.0647499999999999,0.08975,0.04125,0.03625,0.0514999999999999,0.021,0.03625,0.0292499999999999,0.0539999999999999,0.0085
