movieId,betrayal,runaway,islam,independent film,culture clash,mentor,good,drama,weird,original,period piece,prejudice,greed,catastrophe,melancholic,sacrifice,vengeance,adaptation,dialogue,drinking,predictable,light,life philosophy,life & death,transformation,atheism,fight scenes,first contact,unlikely friendships,chase,not funny,god,wartime,pornography,fantasy world,family,british,death,fun movie,surveillance,indians,very funny,weapons,childhood,nudity (full frontal - brief),women,irish accent,teen movie,doctors,creativity,underrated,survival,dysfunctional family,quirky,censorship,stereotypes,hospital,writers,rebellion,alternate history,1930s,bollywood,classic car,queer,too long,good music,race,computer animation,new jersey,california,absurd,sexy,brothers,alter ego,small town,blindness,internet,multiple storylines,interracial romance,immortality,prison,memory,simple,pulp,made for tv,adoption,lawyer,film noir,island,divorce,road movie,dreams,notable nudity,wilderness,nudity (topless - brief),texas,camp,mad scientist,cancer,hotel,awesome soundtrack,foul language,desert,nudity (rear),farce,addiction,stand-up comedy,radio,australia,russian,tokyo,ensemble cast,workplace,single father,directorial debut,80s,father daughter relationship,hip hop,kidnapping,stoner movie,san francisco,time,oil,new york city,best of 2005,robert downey jr,too short,documentary,potential oscar nom,homeless,finnish,french,remake,hunting,ghosts/afterlife,fashion,graphic novel,reality tv,kick-butt women,wine,snakes,prostitution,trilogy,no plot,los angeles,goth,buddy movie,unlikeable characters,shopping
Ned Kelly (1970),0.78075,0.6165,0.6165,0.78075,0.4619999999999999,0.684,0.48975,0.4619999999999999,0.43025,0.8525,0.78075,0.243,0.512,0.4217499999999999,0.40725,0.2887499999999999,0.7535000000000001,0.218,0.4235,0.2309999999999999,0.53125,0.53125,0.4835,0.3712499999999999,0.18325,0.2375,0.59725,0.26425,0.1987499999999999,0.3702499999999999,0.3642499999999999,0.56775,0.0842499999999999,0.25775,0.26,0.1325,0.2947499999999999,0.147,0.3007499999999999,0.4679999999999999,0.1765,0.212,0.396,0.1342499999999999,0.10175,0.39725,0.962,0.36475,0.1215,0.1845,0.1014999999999999,0.0715,0.16525,0.27375,0.0712499999999999,0.14625,0.32325,0.1982499999999999,0.0195,0.1709999999999999,0.0815,0.04625,0.26275,0.15175,0.1004999999999999,0.0935,0.08,0.1195,0.16725,0.3265,0.16225,0.2907499999999999,0.66025,0.12125,0.03825,0.22025,0.15175,0.249,0.05275,0.091,0.139,0.29825,0.1634999999999999,0.15775,0.0514999999999999,0.1079999999999999,0.022,0.091,0.0287499999999999,0.069,0.18125,0.0939999999999999,0.1074999999999999,0.1902499999999999,0.32525,0.2365,0.21925,0.10975,0.0999999999999999,0.0554999999999999,0.0974999999999999,0.15525,0.06075,0.35175,0.0725,0.121,0.1905,0.0852499999999999,0.92275,0.0625,0.138,0.0652499999999999,0.0389999999999999,0.17575,0.05875,0.073,0.10025,0.24,0.12325,0.1094999999999999,0.0192499999999999,0.1694999999999999,0.17675,0.05525,0.1375,0.07,0.04375,0.0115,0.0324999999999999,0.08725,0.0177499999999999,0.0852499999999999,0.573,0.249,0.028,0.03175,0.03775,0.0282499999999999,0.06225,0.03775,0.0434999999999999,0.0409999999999999,0.10075,0.03775,0.1109999999999999,0.0662499999999999,0.0262499999999999,0.06,0.0434999999999999
"Power of One, The (1992)",0.7529999999999999,0.73825,0.433,0.73825,0.60025,0.8525,0.7445,0.57375,0.57375,0.7455,0.4705,0.8965000000000001,0.57375,0.54475,0.3505,0.73825,0.6295,0.97325,0.3139999999999999,0.57375,0.369,0.306,0.65525,0.32475,0.356,0.16525,0.4745,0.259,0.46575,0.4137499999999999,0.34175,0.10525,0.2827499999999999,0.28025,0.3575,0.4075,0.27225,0.4465,0.2524999999999999,0.16125,0.1455,0.3632499999999999,0.209,0.7629999999999999,0.346,0.21175,0.1977499999999999,0.4705,0.1277499999999999,0.259,0.21575,0.4975,0.21675,0.1322499999999999,0.192,0.50475,0.1372499999999999,0.14875,0.1922499999999999,0.26625,0.266,0.1917499999999999,0.254,0.1425,0.1265,0.1725,0.61025,0.21325,0.0939999999999999,0.0805,0.10375,0.20425,0.1292499999999999,0.142,0.138,0.186,0.20575,0.14625,0.15125,0.061,0.2907499999999999,0.156,0.09325,0.18,0.1267499999999999,0.121,0.05825,0.0777499999999999,0.1902499999999999,0.05525,0.1569999999999999,0.15925,0.05975,0.16625,0.084,0.0677499999999999,0.1865,0.0725,0.1937499999999999,0.1039999999999999,0.0949999999999999,0.1139999999999999,0.09225,0.0725,0.09875,0.11275,0.1049999999999999,0.061,0.22675,0.1912499999999999,0.0419999999999999,0.0627499999999999,0.0439999999999999,0.0489999999999999,0.1124999999999999,0.10175,0.0484999999999999,0.068,0.05925,0.09825,0.06125,0.03525,0.0252499999999999,0.04975,0.0334999999999999,0.04925,0.0944999999999999,0.0444999999999999,0.08975,0.1064999999999999,0.0767499999999999,0.0434999999999999,0.0757499999999999,0.0494999999999999,0.11625,0.0324999999999999,0.0215,0.073,0.0692499999999999,0.0162499999999999,0.0419999999999999,0.0414999999999999,0.08675,0.06225,0.0404999999999999,0.0969999999999999,0.0469999999999999,0.0255,0.079
Anne of the Thousand Days (1969),0.9755,0.95575,0.95575,0.9755,0.8652500000000001,0.57575,0.8452500000000001,0.8652500000000001,0.8452500000000001,0.6305,0.9755,0.5175,0.651,0.477,0.614,0.5175,0.33775,0.53475,0.702,0.651,0.24225,0.57275,0.205,0.475,0.5665,0.215,0.39425,0.3335,0.1992499999999999,0.42325,0.3315,0.23875,0.14925,0.2907499999999999,0.3359999999999999,0.3065,0.96975,0.204,0.4875,0.20475,0.369,0.21575,0.3075,0.21975,0.2804999999999999,0.14675,0.303,0.16625,0.2965,0.1574999999999999,0.28525,0.09975,0.2664999999999999,0.144,0.2644999999999999,0.09025,0.1375,0.10925,0.383,0.266,0.65675,0.16975,0.21575,0.27425,0.24975,0.1922499999999999,0.0647499999999999,0.1589999999999999,0.119,0.1335,0.137,0.29425,0.139,0.20925,0.1825,0.17325,0.0712499999999999,0.201,0.26625,0.192,0.0785,0.0595,0.069,0.12125,0.257,0.082,0.17275,0.1982499999999999,0.16975,0.4762499999999999,0.1024999999999999,0.1262499999999999,0.28925,0.05175,0.21725,0.142,0.11425,0.18675,0.06175,0.15975,0.27375,0.03275,0.1139999999999999,0.10175,0.16975,0.0722499999999999,0.0787499999999999,0.1019999999999999,0.1257499999999999,0.0795,0.08925,0.1545,0.04075,0.0895,0.11525,0.12475,0.14525,0.021,0.0792499999999999,0.0767499999999999,0.0855,0.1312499999999999,0.0797499999999999,0.09275,0.145,0.09775,0.0399999999999999,0.0349999999999999,0.1049999999999999,0.0257499999999999,0.0339999999999999,0.04925,0.0369999999999999,0.0722499999999999,0.0845,0.073,0.0489999999999999,0.0257499999999999,0.1297499999999999,0.0564999999999999,0.121,0.04275,0.10775,0.04475,0.03875,0.0735,0.0647499999999999,0.0195,0.0282499999999999
At Play in the Fields of the Lord (1991),0.53125,0.5745,0.712,0.4925,0.758,0.578,0.67175,0.67175,0.71575,0.7495,0.3225,0.371,0.74175,0.45675,0.585,0.376,0.496,0.566,0.608,0.4655,0.31275,0.36375,0.3229999999999999,0.479,0.4067499999999999,0.948,0.2269999999999999,0.46975,0.31875,0.37875,0.3419999999999999,0.948,0.209,0.6245,0.43875,0.27075,0.23325,0.39475,0.134,0.15775,0.99275,0.2214999999999999,0.15275,0.292,0.27775,0.4034999999999999,0.404,0.14725,0.16375,0.40625,0.54525,0.3219999999999999,0.2125,0.7915000000000001,0.4295,0.67,0.40275,0.281,0.17325,0.24025,0.0775,0.29425,0.14425,0.2022499999999999,0.2915,0.44725,0.0369999999999999,0.1674999999999999,0.10275,0.1377499999999999,0.419,0.1962499999999999,0.1505,0.0979999999999999,0.2405,0.3275,0.1059999999999999,0.38925,0.253,0.397,0.09425,0.1024999999999999,0.2244999999999999,0.16475,0.06,0.3482499999999999,0.0479999999999999,0.0857499999999999,0.3015,0.209,0.1079999999999999,0.2025,0.1997499999999999,0.1937499999999999,0.43225,0.068,0.12375,0.18025,0.145,0.1114999999999999,0.19,0.1315,0.18725,0.67225,0.1169999999999999,0.27425,0.14475,0.0959999999999999,0.0805,0.15075,0.092,0.216,0.156,0.12375,0.16125,0.1195,0.14675,0.10025,0.1267499999999999,0.4205,0.0424999999999999,0.09075,0.04975,0.1034999999999999,0.0305,0.1709999999999999,0.059,0.05425,0.1897499999999999,0.15225,0.02975,0.0662499999999999,0.0915,0.0984999999999999,0.14325,0.0192499999999999,0.028,0.0504999999999999,0.10475,0.0404999999999999,0.0484999999999999,0.0707499999999999,0.05675,0.04275,0.06025,0.1297499999999999,0.0827499999999999,0.24775,0.0469999999999999
Cromwell (1970),0.96975,0.97575,0.97575,0.97575,0.91725,0.42525,0.6455,0.91725,0.8979999999999999,0.8354999999999999,0.96975,0.89225,0.58825,0.60525,0.58825,0.55775,0.4399999999999999,0.3814999999999999,0.57925,0.8979999999999999,0.5245,0.38325,0.2714999999999999,0.15325,0.351,0.8872500000000001,0.726,0.46875,0.198,0.37875,0.3075,0.8872500000000001,0.74375,0.41825,0.404,0.086,0.9595,0.3735,0.726,0.18025,0.21375,0.20475,0.4257499999999999,0.1392499999999999,0.1405,0.583,0.90425,0.3117499999999999,0.11375,0.1104999999999999,0.0569999999999999,0.52925,0.0732499999999999,0.1574999999999999,0.41825,0.1972499999999999,0.04875,0.266,0.09075,0.09375,0.241,0.03825,0.2075,0.175,0.24725,0.089,0.0147499999999999,0.0999999999999999,0.2319999999999999,0.10175,0.118,0.09375,0.0632499999999999,0.15625,0.1154999999999999,0.29,0.066,0.26775,0.023,0.04925,0.1009999999999999,0.118,0.0642499999999999,0.12475,0.2554999999999999,0.0359999999999999,0.091,0.257,0.072,0.0272499999999999,0.0324999999999999,0.10125,0.11425,0.086,0.03,0.0504999999999999,0.1634999999999999,0.10725,0.0329999999999999,0.022,0.26025,0.0262499999999999,0.2284999999999999,0.03625,0.0514999999999999,0.03275,0.0464999999999999,0.1387499999999999,0.16325,0.26,0.0767499999999999,0.04125,0.026,0.019,0.0747499999999999,0.374,0.0195,0.05125,0.0177499999999999,0.03825,0.0202499999999999,0.0399999999999999,0.091,0.0202499999999999,0.3037499999999999,0.1365,0.04025,0.122,0.025,0.0137499999999999,0.216,0.08975,0.0212499999999999,0.0354999999999999,0.0255,0.0305,0.0172499999999999,0.024,0.0534999999999999,0.0685,0.0334999999999999,0.018,0.16025,0.0292499999999999,0.024,0.0242499999999999,0.0145,0.0242499999999999,0.03475
Pirates of Silicon Valley (1999),0.9085,0.98125,0.98125,0.98125,0.84575,0.90875,0.9395,0.84575,0.84425,0.84575,0.9085,0.8647499999999999,0.84575,0.9395,0.473,0.37525,0.31825,0.786,0.538,0.3185,0.9395,0.3974999999999999,0.46075,0.3545,0.31625,0.202,0.4579999999999999,0.9395,0.33225,0.4665,0.3652499999999999,0.14225,0.1475,0.35575,0.27725,0.15175,0.21475,0.2339999999999999,0.66075,0.4087499999999999,0.2279999999999999,0.4155,0.4579999999999999,0.23425,0.2405,0.1257499999999999,0.3279999999999999,0.7665,0.25775,0.50575,0.47075,0.36075,0.1352499999999999,0.37825,0.6025,0.1599999999999999,0.1297499999999999,0.39025,0.34325,0.32575,0.1332499999999999,0.1465,0.27275,0.198,0.08925,0.538,0.2445,0.22925,0.2244999999999999,0.31775,0.122,0.24675,0.1425,0.2204999999999999,0.2065,0.1624999999999999,0.707,0.212,0.08925,0.1855,0.14075,0.34775,0.1084999999999999,0.122,0.474,0.04775,0.1937499999999999,0.10875,0.1392499999999999,0.04325,0.10425,0.151,0.1475,0.0915,0.28025,0.1392499999999999,0.0805,0.1634999999999999,0.23825,0.23275,0.538,0.1905,0.0925,0.1805,0.1634999999999999,0.1307499999999999,0.0722499999999999,0.1564999999999999,0.14325,0.1245,0.0949999999999999,0.10725,0.3652499999999999,0.04825,0.1755,0.31125,0.08675,0.0665,0.0645,0.17025,0.249,0.2865,0.11625,0.0964999999999999,0.1235,0.1922499999999999,0.04775,0.33425,0.10175,0.08675,0.0687499999999999,0.03725,0.04525,0.03375,0.0655,0.0529999999999999,0.10625,0.03825,0.0574999999999999,0.08825,0.0434999999999999,0.0287499999999999,0.03825,0.0484999999999999,0.12025,0.05025,0.10025,0.0454999999999999,0.0349999999999999
Rapa Nui (1994),0.758,0.8265,0.8265,0.8265,0.31325,0.45375,0.606,0.1987499999999999,0.379,0.633,0.758,0.34125,0.2955,0.61775,0.31125,0.381,0.471,0.26975,0.34675,0.1987499999999999,0.61775,0.27075,0.379,0.21825,0.33025,0.36575,0.388,0.61775,0.1609999999999999,0.22125,0.363,0.0692499999999999,0.0939999999999999,0.262,0.3105,0.1139999999999999,0.148,0.0645,0.15675,0.0635,0.19,0.238,0.1272499999999999,0.1124999999999999,0.154,0.26725,0.22575,0.204,0.08775,0.23375,0.1475,0.1402499999999999,0.13,0.20925,0.09925,0.1049999999999999,0.0419999999999999,0.3562499999999999,0.04675,0.1297499999999999,0.06,0.0722499999999999,0.133,0.1367499999999999,0.3239999999999999,0.0935,0.55475,0.121,0.0752499999999999,0.0655,0.2495,0.0994999999999999,0.068,0.0994999999999999,0.05625,0.0464999999999999,0.1935,0.17125,0.065,0.0845,0.0715,0.0637499999999999,0.31775,0.15825,0.2885,0.03225,0.018,0.0944999999999999,0.87025,0.03275,0.201,0.04675,0.253,0.05425,0.0167499999999999,0.04275,0.0852499999999999,0.22075,0.0865,0.1064999999999999,0.05375,0.029,0.1084999999999999,0.1325,0.062,0.05575,0.1634999999999999,0.0645,0.1069999999999999,0.04725,0.0605,0.06175,0.0389999999999999,0.02,0.05275,0.0324999999999999,0.03625,0.06225,0.07,0.0655,0.022,0.10075,0.0632499999999999,0.0449999999999999,0.05225,0.0247499999999999,0.3854999999999999,0.0595,0.04075,0.0334999999999999,0.04225,0.0379999999999999,0.0489999999999999,0.015,0.04475,0.0222499999999999,0.066,0.03525,0.09025,0.0235,0.05175,0.0349999999999999,0.0152499999999999,0.09125,0.0287499999999999,0.04625,0.03575,0.0389999999999999,0.03
Joan of Arc (1948),0.62125,0.786,0.786,0.786,0.72075,0.572,0.61375,0.72075,0.61375,0.7375,0.732,0.572,0.82325,0.44525,0.82325,0.572,0.308,0.51775,0.53875,0.4004999999999999,0.24025,0.72075,0.4044999999999999,0.1584999999999999,0.2734999999999999,0.63875,0.20325,0.16975,0.14925,0.17425,0.3389999999999999,0.77275,0.25675,0.44025,0.2465,0.1074999999999999,0.732,0.2294999999999999,0.12025,0.0802499999999999,0.10525,0.1945,0.1515,0.1897499999999999,0.1649999999999999,0.292,0.1159999999999999,0.134,0.04875,0.253,0.0989999999999999,0.0489999999999999,0.1515,0.2085,0.201,0.06,0.078,0.151,0.10375,0.16725,0.40025,0.1307499999999999,0.17225,0.266,0.25425,0.09725,0.05375,0.11375,0.04675,0.0762499999999999,0.18075,0.20525,0.075,0.12,0.1287499999999999,0.2095,0.0687499999999999,0.14375,0.15325,0.153,0.0847499999999999,0.09,0.1395,0.1159999999999999,0.12225,0.05375,0.024,0.4004999999999999,0.0394999999999999,0.0964999999999999,0.0529999999999999,0.11125,0.09025,0.076,0.0319999999999999,0.0509999999999999,0.05575,0.04975,0.03625,0.131,0.05175,0.04325,0.0275,0.07,0.09125,0.065,0.08875,0.079,0.059,0.04125,0.14625,0.04525,0.076,0.0215,0.1084999999999999,0.02975,0.0379999999999999,0.0344999999999999,0.0292499999999999,0.0564999999999999,0.02975,0.0647499999999999,0.0339999999999999,0.04675,0.0439999999999999,0.10225,0.03075,0.0722499999999999,0.072,0.0192499999999999,0.09425,0.473,0.019,0.0399999999999999,0.0287499999999999,0.0454999999999999,0.0845,0.0142499999999999,0.05325,0.0637499999999999,0.0165,0.0389999999999999,0.023,0.04825,0.0227499999999999,0.0285,0.022,0.0247499999999999,0.0185
1492: Conquest of Paradise (1992),0.98375,0.96375,0.96375,0.98375,0.66275,0.64325,0.74975,0.69675,0.6545,0.65025,0.98375,0.6355,0.599,0.5735,0.6545,0.484,0.4605,0.3135,0.352,0.4679999999999999,0.5735,0.26325,0.35875,0.18425,0.4247499999999999,0.23975,0.5735,0.37975,0.175,0.4107499999999999,0.3097499999999999,0.45375,0.37725,0.3047499999999999,0.37275,0.15625,0.1282499999999999,0.2754999999999999,0.2475,0.09475,0.8345,0.2907499999999999,0.3399999999999999,0.21375,0.26975,0.1335,0.1584999999999999,0.1327499999999999,0.2204999999999999,0.248,0.3209999999999999,0.3239999999999999,0.14225,0.1985,0.122,0.1367499999999999,0.136,0.155,0.3219999999999999,0.42225,0.1169999999999999,0.0762499999999999,0.1725,0.15975,0.2314999999999999,0.4187499999999999,0.1059999999999999,0.1415,0.1285,0.2239999999999999,0.1882499999999999,0.1365,0.1599999999999999,0.1282499999999999,0.069,0.18275,0.10225,0.14075,0.0677499999999999,0.237,0.10325,0.1277499999999999,0.089,0.1917499999999999,0.11575,0.142,0.05325,0.09775,0.184,0.04575,0.1337499999999999,0.38125,0.1992499999999999,0.10225,0.1009999999999999,0.0835,0.09675,0.11825,0.03875,0.0697499999999999,0.1942499999999999,0.1235,0.4499999999999999,0.132,0.09725,0.0625,0.09575,0.1699999999999999,0.25,0.0747499999999999,0.084,0.06225,0.0504999999999999,0.03425,0.08875,0.1039999999999999,0.0439999999999999,0.0964999999999999,0.10075,0.0865,0.088,0.0662499999999999,0.14125,0.072,0.0489999999999999,0.0742499999999999,0.0252499999999999,0.0782499999999999,0.0544999999999999,0.04325,0.0439999999999999,0.08975,0.087,0.06,0.068,0.023,0.1579999999999999,0.0277499999999999,0.0705,0.05525,0.1755,0.0364999999999999,0.0324999999999999,0.0697499999999999,0.077,0.0504999999999999,0.0319999999999999,0.05925,0.0187499999999999
Alexander (2004),0.9425,0.89625,0.89625,0.9425,0.63425,0.6095,0.8362499999999999,0.4489999999999999,0.429,0.645,0.9425,0.616,0.344,0.8362499999999999,0.429,0.4842499999999999,0.53575,0.5525,0.543,0.21975,0.8362499999999999,0.1445,0.3425,0.4227499999999999,0.28225,0.1664999999999999,0.8362499999999999,0.352,0.16775,0.593,0.3339999999999999,0.3615,0.4077499999999999,0.52375,0.528,0.2165,0.1159999999999999,0.3725,0.33675,0.25475,0.40925,0.2925,0.593,0.176,0.22425,0.24525,0.8847499999999999,0.1825,0.137,0.1875,0.16775,0.178,0.1855,0.2065,0.40625,0.1322499999999999,0.10525,0.26725,0.1175,0.188,0.0725,0.0697499999999999,0.18175,0.56275,0.7535000000000001,0.1619999999999999,0.0682499999999999,0.24775,0.1397499999999999,0.1134999999999999,0.16475,0.21,0.1164999999999999,0.1257499999999999,0.0785,0.135,0.16775,0.22625,0.1149999999999999,0.26525,0.089,0.141,0.0752499999999999,0.1855,0.10575,0.0815,0.03875,0.10475,0.11225,0.06125,0.1185,0.1392499999999999,0.1089999999999999,0.10675,0.0725,0.0687499999999999,0.24375,0.0837499999999999,0.059,0.0682499999999999,0.139,0.126,0.1624999999999999,0.22575,0.10575,0.05525,0.1255,0.0554999999999999,0.05025,0.11225,0.09275,0.0795,0.05375,0.0369999999999999,0.0539999999999999,0.0665,0.0334999999999999,0.0687499999999999,0.0584999999999999,0.0852499999999999,0.05425,0.0584999999999999,0.04275,0.0782499999999999,0.05925,0.09625,0.08,0.04775,0.04775,0.0339999999999999,0.04525,0.0305,0.21425,0.0262499999999999,0.0334999999999999,0.064,0.28325,0.0584999999999999,0.05925,0.05375,0.27875,0.0384999999999999,0.071,0.0595,0.0725,0.0479999999999999,0.0539999999999999,0.0529999999999999,0.0265
"Jazz Singer, The (1927)",0.71525,0.67625,0.74925,0.74925,0.5905,0.71525,0.71575,0.5905,0.55325,0.66425,0.61275,0.4145,0.8234999999999999,0.4695,0.8234999999999999,0.246,0.2937499999999999,0.2877499999999999,0.71575,0.34225,0.50625,0.3365,0.3,0.1574999999999999,0.3385,0.1292499999999999,0.15525,0.347,0.20725,0.33325,0.32075,0.16125,0.30025,0.193,0.21825,0.54025,0.0717499999999999,0.2299999999999999,0.2915,0.15875,0.256,0.24375,0.124,0.24425,0.22025,0.1679999999999999,0.15875,0.22825,0.1955,0.178,0.0964999999999999,0.0632499999999999,0.3575,0.1775,0.1365,0.2744999999999999,0.15025,0.2355,0.05225,0.12025,0.665,0.05825,0.17525,0.18025,0.10825,0.505,0.196,0.1962499999999999,0.128,0.134,0.1084999999999999,0.1287499999999999,0.34575,0.1395,0.1004999999999999,0.216,0.15,0.16125,0.37075,0.09925,0.0695,0.0885,0.17125,0.15175,0.09525,0.12375,0.0855,0.34225,0.0479999999999999,0.0787499999999999,0.16875,0.265,0.0865,0.0579999999999999,0.1315,0.10725,0.10925,0.09575,0.09375,0.15075,0.0707499999999999,0.0434999999999999,0.04925,0.18225,0.1044999999999999,0.05975,0.0745,0.151,0.0519999999999999,0.08975,0.0895,0.0399999999999999,0.0549999999999999,0.1255,0.05825,0.16375,0.0802499999999999,0.0645,0.0394999999999999,0.088,0.685,0.04275,0.0349999999999999,0.8174999999999999,0.04275,0.0232499999999999,0.0657499999999999,0.04825,0.0645,0.0242499999999999,0.04775,0.0349999999999999,0.10725,0.0384999999999999,0.03075,0.04475,0.0187499999999999,0.028,0.04175,0.028,0.0314999999999999,0.03125,0.026,0.063,0.11425,0.0225,0.03375,0.0287499999999999,0.0429999999999999
"Nun's Story, The (1959)",0.8402499999999999,0.8402499999999999,0.67275,0.6745,0.8402499999999999,0.6115,0.6745,0.8402499999999999,0.7782500000000001,0.6845,0.173,0.36,0.57625,0.49775,0.7782500000000001,0.62875,0.46225,0.517,0.50675,0.515,0.209,0.3844999999999999,0.3319999999999999,0.4265,0.388,0.9695,0.2115,0.24075,0.38775,0.23225,0.32375,0.9695,0.3335,0.11775,0.17325,0.3515,0.17375,0.273,0.119,0.1004999999999999,0.11975,0.2554999999999999,0.15075,0.742,0.192,0.4117499999999999,0.1342499999999999,0.30725,0.607,0.1579999999999999,0.29825,0.1882499999999999,0.23275,0.2229999999999999,0.11775,0.1285,0.7802500000000001,0.1255,0.09475,0.1664999999999999,0.38375,0.12075,0.1004999999999999,0.1425,0.16825,0.25675,0.15925,0.1277499999999999,0.144,0.0847499999999999,0.23525,0.1327499999999999,0.1905,0.17275,0.21775,0.1945,0.0865,0.0852499999999999,0.09625,0.56025,0.09525,0.1927499999999999,0.1515,0.0847499999999999,0.0595,0.2365,0.0434999999999999,0.3592499999999999,0.0635,0.14825,0.298,0.14975,0.0429999999999999,0.2355,0.04725,0.0384999999999999,0.1059999999999999,0.1205,0.1805,0.1049999999999999,0.03475,0.08725,0.0765,0.0205,0.1034999999999999,0.1865,0.1574999999999999,0.0479999999999999,0.0742499999999999,0.0677499999999999,0.291,0.10175,0.1124999999999999,0.1402499999999999,0.0757499999999999,0.04475,0.12325,0.0499999999999999,0.0544999999999999,0.05275,0.0635,0.04625,0.0185,0.0615,0.0787499999999999,0.04725,0.03425,0.0217499999999999,0.0314999999999999,0.0434999999999999,0.0665,0.03925,0.03775,0.14175,0.176,0.062,0.0107499999999999,0.0319999999999999,0.0812499999999999,0.0379999999999999,0.0277499999999999,0.0444999999999999,0.0262499999999999,0.022,0.0319999999999999,0.0167499999999999,0.019,0.03,0.0172499999999999
Mutiny on the Bounty (1962),0.8959999999999999,0.889,0.51575,0.8959999999999999,0.889,0.547,0.889,0.889,0.889,0.6445,0.8959999999999999,0.5235,0.57125,0.49475,0.732,0.5535,0.609,0.5215,0.496,0.50475,0.3784999999999999,0.72075,0.218,0.1735,0.57475,0.31,0.4165,0.32875,0.18175,0.3415,0.3325,0.31,0.1745,0.429,0.32325,0.14075,0.4875,0.3732499999999999,0.528,0.137,0.36175,0.27075,0.432,0.1805,0.492,0.25525,0.62875,0.17275,0.2025,0.2534999999999999,0.406,0.1505,0.12275,0.27875,0.3409999999999999,0.14725,0.2005,0.11275,0.4065,0.3279999999999999,0.44375,0.0662499999999999,0.2194999999999999,0.1257499999999999,0.4712499999999999,0.3994999999999999,0.1445,0.143,0.132,0.16925,0.1124999999999999,0.31625,0.086,0.1669999999999999,0.09825,0.1372499999999999,0.0745,0.1694999999999999,0.26075,0.2985,0.1109999999999999,0.12175,0.0695,0.11775,0.1604999999999999,0.0857499999999999,0.123,0.208,0.6,0.0925,0.1154999999999999,0.05525,0.1825,0.09875,0.289,0.11075,0.0979999999999999,0.1455,0.06075,0.1425,0.262,0.06,0.35975,0.17425,0.10175,0.09725,0.1195,0.0569999999999999,0.09525,0.05325,0.122,0.05525,0.06075,0.0374999999999999,0.0657499999999999,0.24625,0.0785,0.0242499999999999,0.0514999999999999,0.14225,0.071,0.0672499999999999,0.09625,0.124,0.0842499999999999,0.0842499999999999,0.0277499999999999,0.0267499999999999,0.04475,0.0267499999999999,0.0132499999999999,0.05725,0.357,0.1455,0.12025,0.03725,0.0265,0.03375,0.10175,0.0574999999999999,0.14225,0.072,0.12475,0.04225,0.085,0.0645,0.06,0.0434999999999999,0.0424999999999999
"Message, The (a.k.a. Mohammad: Messenger of God) (1976)",0.59325,0.74025,0.99975,0.74025,0.528,0.3249999999999999,0.528,0.528,0.74025,0.554,0.59325,0.2574999999999999,0.42925,0.4649999999999999,0.74025,0.2329999999999999,0.25975,0.128,0.74025,0.74025,0.24675,0.2309999999999999,0.1385,0.25475,0.22575,0.91225,0.27,0.1845,0.0969999999999999,0.1569999999999999,0.3129999999999999,0.91225,0.5665,0.133,0.27275,0.05425,0.0712499999999999,0.04825,0.1215,0.0579999999999999,0.0765,0.202,0.22025,0.1475,0.04025,0.15825,0.1335,0.084,0.028,0.1377499999999999,0.10275,0.0374999999999999,0.1952499999999999,0.1024999999999999,0.133,0.074,0.0579999999999999,0.061,0.0232499999999999,0.1004999999999999,0.0379999999999999,0.3592499999999999,0.09475,0.11375,0.2915,0.3682499999999999,0.10675,0.1649999999999999,0.0559999999999999,0.0237499999999999,0.09975,0.0785,0.1159999999999999,0.05725,0.06175,0.136,0.0369999999999999,0.09475,0.0202499999999999,0.04375,0.0665,0.0489999999999999,0.0915,0.0989999999999999,0.0705,0.028,0.03475,0.0974999999999999,0.02,0.05925,0.1124999999999999,0.05375,0.0222499999999999,0.016,0.0105,0.0374999999999999,0.118,0.05675,0.04175,0.0595,0.085,0.0205,0.38175,0.0117499999999999,0.0692499999999999,0.0787499999999999,0.20975,0.0479999999999999,0.0394999999999999,0.1907499999999999,0.17125,0.0227499999999999,0.03575,0.0087499999999999,0.09075,0.0285,0.0097499999999999,0.0625,0.0105,0.0605,0.007,0.0095,0.0702499999999999,0.0117499999999999,0.4097499999999999,0.0175,0.0319999999999999,0.088,0.013,0.0167499999999999,0.0354999999999999,0.0182499999999999,0.0125,0.0102499999999999,0.0722499999999999,0.0155,0.03225,0.0257499999999999,0.0687499999999999,0.0695,0.0185,0.0292499999999999,0.0765,0.0105,0.0112499999999999,0.013,0.0529999999999999,0.01,0.0212499999999999
