movieId,original,good,unlikely friendships,drama,melancholic,culture clash,weird,runaway,greed,mentor,childhood,independent film,vengeance,family,teen movie,dysfunctional family,life & death,catastrophe,drinking,adaptation,prejudice,dialogue,light,life philosophy,fantasy world,very funny,women,pornography,betrayal,quirky,sacrifice,period piece,queer,bollywood,transformation,stereotypes,british,not funny,creativity,computer animation,islam,chase,fun movie,predictable,death,fight scenes,small town,nudity (full frontal - brief),good music,adoption,dreams,classic car,divorce,sexy,first contact,simple,indians,underrated,writers,surveillance,hospital,interracial romance,irish accent,single father,brothers,multiple storylines,wartime,doctors,awesome soundtrack,tokyo,absurd,father daughter relationship,weapons,road movie,new jersey,memory,alter ego,california,survival,rebellion,nudity (topless - brief),1930s,cancer,farce,censorship,directorial debut,blindness,hotel,film noir,addiction,race,atheism,wilderness,internet,island,alternate history,workplace,australia,documentary,french,pulp,too long,foul language,new york city,notable nudity,stand-up comedy,camp,80s,god,prison,ensemble cast,stoner movie,mad scientist,texas,hip hop,wine,russian,potential oscar nom,made for tv,radio,kick-butt women,shopping,nudity (rear),best of 2005,hunting,finnish,fashion,homeless,san francisco,immortality,too short,lawyer,ghosts/afterlife,prostitution,no plot,desert,time,reality tv,kidnapping,oil,robert downey jr,goth,trilogy,graphic novel,buddy movie,unlikeable characters,snakes,los angeles,remake
Seven Up! (1964),0.80925,0.71825,0.38825,0.699,0.8025,0.6315,0.7849999999999999,0.7849999999999999,0.7849999999999999,0.72125,0.9745,0.52225,0.74125,0.9745,0.6735,0.411,0.3065,0.4347499999999999,0.5215,0.3625,0.22575,0.50275,0.61225,0.4832499999999999,0.2465,0.238,0.1674999999999999,0.2817499999999999,0.4257499999999999,0.31775,0.10725,0.94775,0.30025,0.12225,0.292,0.08775,0.94775,0.35475,0.44125,0.58,0.155,0.355,0.33875,0.1064999999999999,0.236,0.31825,0.26275,0.37725,0.18375,0.16225,0.471,0.361,0.1815,0.29425,0.1579999999999999,0.1402499999999999,0.1455,0.17725,0.15975,0.38775,0.18475,0.125,0.15825,0.082,0.1465,0.22275,0.124,0.1972499999999999,0.1905,0.26375,0.18075,0.0915,0.137,0.14075,0.0815,0.3065,0.1382499999999999,0.1235,0.17725,0.204,0.22925,0.1415,0.04475,0.17675,0.195,0.18125,0.0999999999999999,0.2027499999999999,0.61225,0.17775,0.1287499999999999,0.16725,0.12475,0.4985,0.09525,0.10125,0.083,0.28075,0.9495,0.1049999999999999,0.1495,0.1877499999999999,0.0984999999999999,0.0595,0.1079999999999999,0.1302499999999999,0.12325,0.121,0.0272499999999999,0.0949999999999999,0.0715,0.084,0.0905,0.11525,0.0359999999999999,0.1317499999999999,0.0765,0.08825,0.15375,0.1205,0.05525,0.0285,0.0792499999999999,0.09725,0.09,0.0287499999999999,0.0454999999999999,0.45075,0.10525,0.066,0.05525,0.03825,0.0665,0.09,0.02,0.04175,0.1875,0.54775,0.072,0.14925,0.0305,0.0287499999999999,0.0732499999999999,0.0295,0.0702499999999999,0.0474999999999999,0.04825,0.0287499999999999,0.0077499999999999
"Taste of Honey, A (1961)",0.8447499999999999,0.63875,0.7549999999999999,0.648,0.98875,0.7735000000000001,0.91275,0.8447499999999999,0.91275,0.54175,0.69025,0.91275,0.607,0.2135,0.59175,0.5865,0.2947499999999999,0.39525,0.70725,0.44825,0.84375,0.70725,0.5965,0.7725,0.2289999999999999,0.1967499999999999,0.59825,0.53675,0.56875,0.3365,0.10025,0.7689999999999999,0.73275,0.1054999999999999,0.3369999999999999,0.14475,0.841,0.30925,0.16225,0.136,0.16375,0.18525,0.29,0.2385,0.28125,0.17325,0.40825,0.0944999999999999,0.09575,0.133,0.11875,0.50825,0.3179999999999999,0.469,0.20875,0.09575,0.0349999999999999,0.081,0.33275,0.1129999999999999,0.26775,0.0885,0.0845,0.02975,0.04325,0.1327499999999999,0.18625,0.10325,0.059,0.42,0.177,0.0444999999999999,0.23725,0.281,0.365,0.1235,0.0727499999999999,0.127,0.0702499999999999,0.07,0.2022499999999999,0.14875,0.065,0.0662499999999999,0.37375,0.0785,0.079,0.079,0.5965,0.23775,0.028,0.0697499999999999,0.0384999999999999,0.065,0.0305,0.1019999999999999,0.18175,0.145,0.2194999999999999,0.0935,0.15125,0.2015,0.04225,0.03675,0.22475,0.45425,0.18425,0.04925,0.0697499999999999,0.08725,0.0349999999999999,0.0835,0.1079999999999999,0.03975,0.04925,0.09825,0.09575,0.10325,0.2425,0.06075,0.08,0.0212499999999999,0.1342499999999999,0.0282499999999999,0.024,0.38925,0.03175,0.18525,0.0504999999999999,0.0414999999999999,0.015,0.0584999999999999,0.0207499999999999,0.215,0.09075,0.0949999999999999,0.06,0.0632499999999999,0.014,0.09375,0.0444999999999999,0.0167499999999999,0.0295,0.0172499999999999,0.024,0.063,0.05675,0.02,0.0207499999999999
"Namesake, The (2006)",0.81725,0.9185,0.9185,0.9185,0.8867499999999999,0.964,0.734,0.6795,0.62725,0.53225,0.5845,0.6325,0.585,0.8194999999999999,0.1684999999999999,0.58825,0.5935,0.7962499999999999,0.5025,0.889,0.379,0.422,0.2977499999999999,0.2554999999999999,0.27075,0.2905,0.196,0.18525,0.2915,0.4147499999999999,0.4745,0.21925,0.21,0.85225,0.27375,0.46225,0.26625,0.32525,0.348,0.17475,0.288,0.2825,0.1639999999999999,0.4565,0.359,0.2319999999999999,0.22425,0.23175,0.25425,0.45675,0.12375,0.2395,0.39725,0.249,0.4565,0.2644999999999999,0.9735,0.2165,0.34075,0.2219999999999999,0.32525,0.54175,0.122,0.1604999999999999,0.32275,0.27625,0.2002499999999999,0.20925,0.25425,0.185,0.4147499999999999,0.205,0.17525,0.1885,0.259,0.1922499999999999,0.1305,0.18525,0.404,0.25175,0.23875,0.13,0.18225,0.0974999999999999,0.10575,0.1164999999999999,0.085,0.1362499999999999,0.08975,0.1044999999999999,0.0647499999999999,0.119,0.3037499999999999,0.0805,0.15975,0.0999999999999999,0.145,0.2035,0.072,0.076,0.10125,0.21925,0.10025,0.41325,0.0559999999999999,0.091,0.0944999999999999,0.0959999999999999,0.119,0.0949999999999999,0.15275,0.1405,0.0732499999999999,0.0842499999999999,0.215,0.14075,0.149,0.1997499999999999,0.0449999999999999,0.0797499999999999,0.0772499999999999,0.0772499999999999,0.0825,0.148,0.1009999999999999,0.05525,0.0815,0.1109999999999999,0.11125,0.0832499999999999,0.0732499999999999,0.0434999999999999,0.0255,0.0479999999999999,0.0825,0.0855,0.04225,0.03275,0.072,0.1134999999999999,0.05425,0.0474999999999999,0.0655,0.0272499999999999,0.0334999999999999,0.0509999999999999,0.04475,0.085,0.0205
"Italian, The (Italianetz) (2005)",0.83575,0.8707499999999999,0.7522500000000001,0.8707499999999999,0.8845000000000001,0.8720000000000001,0.8845000000000001,0.8720000000000001,0.8720000000000001,0.80375,0.82975,0.87825,0.82575,0.626,0.2875,0.22975,0.6325,0.46125,0.67125,0.361,0.40225,0.53275,0.298,0.5575,0.3722499999999999,0.36975,0.086,0.5135,0.45325,0.421,0.64375,0.3275,0.152,0.2204999999999999,0.1925,0.21875,0.416,0.3415,0.32525,0.33825,0.5165,0.259,0.1099999999999999,0.20375,0.32125,0.11675,0.16475,0.3854999999999999,0.148,0.98375,0.4285,0.3595,0.0474999999999999,0.2284999999999999,0.20375,0.3359999999999999,0.1397499999999999,0.0429999999999999,0.18425,0.32825,0.21675,0.05975,0.18525,0.18075,0.16975,0.38775,0.38575,0.23025,0.079,0.50025,0.192,0.0554999999999999,0.1375,0.0989999999999999,0.4237499999999999,0.1877499999999999,0.08,0.05925,0.56475,0.05475,0.3125,0.17025,0.1977499999999999,0.0745,0.09675,0.1865,0.21625,0.0837499999999999,0.214,0.17675,0.065,0.10575,0.182,0.04975,0.09525,0.0672499999999999,0.1937499999999999,0.0292499999999999,0.0855,0.252,0.1292499999999999,0.31425,0.0712499999999999,0.0247499999999999,0.24425,0.091,0.05525,0.024,0.10575,0.142,0.04525,0.0717499999999999,0.0675,0.0695,0.0242499999999999,0.0665,0.95425,0.2194999999999999,0.04375,0.10975,0.0695,0.0569999999999999,0.0797499999999999,0.0755,0.0845,0.235,0.0534999999999999,0.1009999999999999,0.0855,0.03925,0.0137499999999999,0.0702499999999999,0.0245,0.6885,0.068,0.0855,0.0152499999999999,0.0255,0.1235,0.09725,0.0242499999999999,0.0217499999999999,0.0685,0.0125,0.02,0.0242499999999999,0.024,0.0182499999999999,0.0075
Go (2001),0.8747499999999999,0.8474999999999999,0.968,0.7655000000000001,0.92575,0.7735000000000001,0.8747499999999999,0.742,0.7735000000000001,0.57925,0.403,0.6495,0.82125,0.12175,0.8042499999999999,0.3165,0.4965,0.4519999999999999,0.32975,0.33375,0.73525,0.346,0.3345,0.31675,0.31875,0.57725,0.26275,0.663,0.8747499999999999,0.7955000000000001,0.628,0.2574999999999999,0.4415,0.26025,0.23375,0.399,0.14225,0.30225,0.15575,0.16725,0.373,0.21975,0.13,0.217,0.364,0.661,0.209,0.486,0.24675,0.4575,0.1129999999999999,0.3924999999999999,0.05225,0.4735,0.217,0.175,0.077,0.1312499999999999,0.20675,0.3249999999999999,0.23375,0.18525,0.39725,0.0232499999999999,0.15825,0.4539999999999999,0.55975,0.16225,0.2935,0.566,0.20775,0.0935,0.2564999999999999,0.0855,0.1267499999999999,0.266,0.33675,0.0667499999999999,0.0842499999999999,0.56,0.15075,0.0964999999999999,0.0645,0.1995,0.402,0.272,0.1694999999999999,0.04225,0.1235,0.12025,0.10475,0.08675,0.0569999999999999,0.0574999999999999,0.06175,0.0647499999999999,0.0697499999999999,0.18575,0.0797499999999999,0.16475,0.1664999999999999,0.0775,0.09125,0.0935,0.0657499999999999,0.17825,0.34225,0.29225,0.08675,0.1402499999999999,0.091,0.14425,0.05425,0.09675,0.243,0.0635,0.1312499999999999,0.04125,0.04975,0.0514999999999999,0.11325,0.0329999999999999,0.068,0.03375,0.03775,0.2135,0.0177499999999999,0.04125,0.0454999999999999,0.0755,0.0354999999999999,0.0197499999999999,0.0232499999999999,0.16325,0.0152499999999999,0.04125,0.0305,0.04875,0.0559999999999999,0.0217499999999999,0.0737499999999999,0.0999999999999999,0.03675,0.0374999999999999,0.0265,0.03575,0.0319999999999999,0.03675,0.0172499999999999
Sybil (1976),0.8747499999999999,0.79775,0.7375,0.79775,0.503,0.7705,0.8205,0.7705,0.8205,0.8887499999999999,0.9025,0.8205,0.61275,0.4365,0.3115,0.2339999999999999,0.566,0.52175,0.271,0.959,0.353,0.66575,0.39925,0.55625,0.3329999999999999,0.2867499999999999,0.45875,0.50975,0.374,0.24975,0.391,0.20675,0.248,0.286,0.52,0.135,0.08775,0.424,0.4237499999999999,0.2925,0.3027499999999999,0.1967499999999999,0.1995,0.4205,0.25075,0.1785,0.21925,0.2415,0.0822499999999999,0.2269999999999999,0.361,0.153,0.123,0.215,0.3329999999999999,0.08975,0.05775,0.4982499999999999,0.1287499999999999,0.2065,0.53375,0.1932499999999999,0.0539999999999999,0.14075,0.0712499999999999,0.0984999999999999,0.0685,0.69775,0.05575,0.071,0.3095,0.1119999999999999,0.14075,0.1024999999999999,0.1775,0.509,0.25425,0.1004999999999999,0.1292499999999999,0.066,0.1674999999999999,0.0795,0.1995,0.1735,0.50975,0.11475,0.30625,0.0722499999999999,0.08825,0.15175,0.08775,0.2504999999999999,0.11675,0.0949999999999999,0.131,0.3419999999999999,0.0944999999999999,0.0797499999999999,0.1069999999999999,0.04775,0.11325,0.1659999999999999,0.073,0.141,0.06175,0.20875,0.1584999999999999,0.138,0.4475,0.11225,0.04125,0.126,0.39475,0.04225,0.04475,0.03525,0.0287499999999999,0.10375,0.5895,0.0632499999999999,0.0469999999999999,0.0429999999999999,0.05525,0.0359999999999999,0.073,0.0354999999999999,0.027,0.0742499999999999,0.0715,0.12125,0.0657499999999999,0.0579999999999999,0.10475,0.0454999999999999,0.04525,0.0287499999999999,0.181,0.08825,0.0339999999999999,0.026,0.0832499999999999,0.0504999999999999,0.0165,0.0757499999999999,0.10975,0.0175,0.0569999999999999,0.03375,0.072
December Boys (2007),0.7542500000000001,0.7682500000000001,0.8745,0.8087500000000001,0.7542500000000001,0.69475,0.7542500000000001,0.69475,0.703,0.8382499999999999,0.6825,0.58675,0.69475,0.4165,0.4599999999999999,0.25925,0.547,0.6565,0.3325,0.286,0.1475,0.40325,0.4054999999999999,0.4835,0.358,0.204,0.501,0.38125,0.4044999999999999,0.41,0.4832499999999999,0.4615,0.1935,0.24175,0.22725,0.12025,0.5545,0.3067499999999999,0.2279999999999999,0.147,0.4832499999999999,0.23525,0.2574999999999999,0.3625,0.264,0.3482499999999999,0.125,0.11875,0.0645,0.95375,0.59675,0.4429999999999999,0.15075,0.3067499999999999,0.1947499999999999,0.45775,0.23975,0.09025,0.2,0.3085,0.1845,0.04925,0.1927499999999999,0.1435,0.1709999999999999,0.40075,0.18075,0.3015,0.10375,0.2135,0.1967499999999999,0.062,0.1915,0.15225,0.2524999999999999,0.31225,0.14225,0.0994999999999999,0.1345,0.06125,0.26,0.3994999999999999,0.509,0.10875,0.0464999999999999,0.12175,0.2254999999999999,0.16175,0.09575,0.09525,0.09825,0.0822499999999999,0.297,0.122,0.3904999999999999,0.15925,0.0662499999999999,0.8620000000000001,0.0275,0.11075,0.1634999999999999,0.18275,0.0825,0.077,0.14475,0.10725,0.15925,0.1355,0.0687499999999999,0.0767499999999999,0.07,0.1119999999999999,0.068,0.132,0.0697499999999999,0.05525,0.11925,0.06175,0.068,0.071,0.10375,0.1589999999999999,0.09725,0.04675,0.085,0.0182499999999999,0.03325,0.0222499999999999,0.0285,0.0459999999999999,0.0215,0.04275,0.0252499999999999,0.0595,0.1287499999999999,0.22675,0.089,0.03675,0.05525,0.081,0.0319999999999999,0.02975,0.0449999999999999,0.0265,0.0247499999999999,0.05275,0.0359999999999999,0.03875,0.04325
Martian Child (2007),0.7967500000000001,0.8487499999999999,0.8487499999999999,0.8487499999999999,0.4485,0.51775,0.67475,0.51775,0.4337499999999999,0.6585,0.94325,0.5125,0.4337499999999999,0.94325,0.22675,0.847,0.566,0.46825,0.21325,0.43425,0.31675,0.38325,0.38225,0.57125,0.4942499999999999,0.24025,0.14825,0.1355,0.22725,0.503,0.31675,0.0974999999999999,0.1574999999999999,0.23375,0.4545,0.299,0.1405,0.36375,0.46175,0.57125,0.0695,0.24625,0.21675,0.377,0.1835,0.25925,0.1795,0.17925,0.0842499999999999,0.979,0.1735,0.1425,0.15625,0.0949999999999999,0.48175,0.24875,0.2475,0.195,0.46975,0.17325,0.23075,0.0994999999999999,0.3245,0.98725,0.195,0.1205,0.0469999999999999,0.2867499999999999,0.0384999999999999,0.0807499999999999,0.09725,0.0529999999999999,0.19,0.0692499999999999,0.1144999999999999,0.14525,0.09575,0.1405,0.084,0.0369999999999999,0.0509999999999999,0.0954999999999999,0.1925,0.05825,0.0354999999999999,0.0815,0.1265,0.04425,0.081,0.0534999999999999,0.138,0.25975,0.0414999999999999,0.11775,0.1367499999999999,0.14775,0.04625,0.04825,0.0257499999999999,0.0292499999999999,0.15425,0.0775,0.05375,0.0549999999999999,0.0265,0.093,0.0489999999999999,0.0339999999999999,0.09825,0.071,0.0642499999999999,0.067,0.1465,0.0939999999999999,0.05475,0.03725,0.03775,0.0762499999999999,0.149,0.08875,0.04925,0.0262499999999999,0.04825,0.0235,0.05125,0.0394999999999999,0.0295,0.27475,0.05375,0.03325,0.126,0.0334999999999999,0.0722499999999999,0.05175,0.0544999999999999,0.1134999999999999,0.129,0.022,0.077,0.012,0.027,0.0207499999999999,0.04175,0.0115,0.03025,0.0202499999999999,0.0285,0.0175,0.05425
Blame it on Fidel! (La faute à Fidel!) (2006),0.64725,0.45425,0.79375,0.8115000000000001,0.567,0.8115000000000001,0.71025,0.71,0.8115000000000001,0.521,0.849,0.532,0.8115000000000001,0.74275,0.5845,0.8285,0.519,0.47975,0.4619999999999999,0.41925,0.2155,0.3482499999999999,0.655,0.31225,0.4772499999999999,0.25375,0.68675,0.6855,0.63125,0.37725,0.53975,0.15825,0.355,0.14,0.258,0.37275,0.11675,0.3225,0.294,0.237,0.961,0.26625,0.1385,0.27625,0.569,0.15475,0.22125,0.23075,0.1495,0.38675,0.0777499999999999,0.2574999999999999,0.27625,0.1455,0.21225,0.16325,0.0615,0.1845,0.3057499999999999,0.27725,0.1664999999999999,0.14525,0.2907499999999999,0.23375,0.1327499999999999,0.11175,0.53975,0.178,0.0837499999999999,0.268,0.374,0.16775,0.1639999999999999,0.0999999999999999,0.12175,0.0715,0.0815,0.1245,0.216,0.70925,0.2085,0.0725,0.1297499999999999,0.25375,0.4265,0.11875,0.17825,0.198,0.0765,0.1079999999999999,0.23975,0.371,0.08875,0.1385,0.0665,0.0559999999999999,0.186,0.0584999999999999,0.3745,0.3894999999999999,0.1195,0.0584999999999999,0.0454999999999999,0.0722499999999999,0.262,0.0625,0.0544999999999999,0.05375,0.371,0.10825,0.0925,0.0454999999999999,0.143,0.0825,0.23775,0.1252499999999999,0.10125,0.31375,0.1004999999999999,0.0429999999999999,0.0807499999999999,0.0979999999999999,0.0745,0.0469999999999999,0.2544999999999999,0.0519999999999999,0.0605,0.04525,0.0499999999999999,0.059,0.17175,0.155,0.2329999999999999,0.0747499999999999,0.0665,0.03575,0.03125,0.0725,0.08725,0.11425,0.05875,0.05475,0.03075,0.0364999999999999,0.0237499999999999,0.0369999999999999,0.0215,0.03925,0.019
Like Stars on Earth (Taare Zameen Par) (2007),0.8772500000000001,0.8772500000000001,0.8507499999999999,0.8772500000000001,0.85225,0.8772500000000001,0.8772500000000001,0.85225,0.8772500000000001,0.8574999999999999,0.971,0.6775,0.827,0.95775,0.7625,0.8645,0.72625,0.49075,0.5975,0.519,0.476,0.85225,0.37975,0.39375,0.38275,0.371,0.1425,0.2339999999999999,0.4127499999999999,0.1415,0.403,0.20875,0.14725,0.9825,0.488,0.18675,0.247,0.37775,0.776,0.72925,0.295,0.4785,0.3984999999999999,0.17475,0.207,0.311,0.2564999999999999,0.2837499999999999,0.4955,0.25475,0.58125,0.24525,0.25325,0.10725,0.20525,0.40375,0.63225,0.1992499999999999,0.1972499999999999,0.214,0.20925,0.1154999999999999,0.1235,0.14375,0.32775,0.10375,0.1445,0.2714999999999999,0.204,0.23325,0.21025,0.1265,0.1912499999999999,0.16025,0.0925,0.1282499999999999,0.126,0.0915,0.2214999999999999,0.1925,0.0544999999999999,0.1205,0.0807499999999999,0.10275,0.11575,0.47,0.1649999999999999,0.15025,0.2214999999999999,0.126,0.26075,0.205,0.12475,0.0915,0.2105,0.11875,0.1144999999999999,0.09175,0.06225,0.10325,0.089,0.2544999999999999,0.125,0.0544999999999999,0.088,0.0732499999999999,0.0519999999999999,0.06,0.28525,0.1257499999999999,0.0652499999999999,0.09725,0.1392499999999999,0.0735,0.09125,0.0524999999999999,0.1205,0.127,0.1337499999999999,0.0715,0.03775,0.0662499999999999,0.0499999999999999,0.1347499999999999,0.14375,0.0379999999999999,0.0574999999999999,0.1205,0.05425,0.1104999999999999,0.08875,0.0787499999999999,0.0165,0.0404999999999999,0.0842499999999999,0.04225,0.07,0.0277499999999999,0.09825,0.04525,0.1332499999999999,0.0197499999999999,0.04775,0.04475,0.04725,0.02,0.03575,0.0167499999999999,0.0195
Grace Is Gone (2007),0.8560000000000001,0.71625,0.693,0.71625,0.69575,0.75875,0.69575,0.69575,0.6375,0.53275,0.37925,0.648,0.627,0.86775,0.254,0.91825,0.64475,0.4722499999999999,0.30925,0.3692499999999999,0.74575,0.379,0.24875,0.42425,0.3665,0.3169999999999999,0.243,0.49575,0.4235,0.403,0.74575,0.1265,0.40625,0.176,0.391,0.2704999999999999,0.18,0.3655,0.208,0.26075,0.79525,0.2835,0.2544999999999999,0.35,0.9515,0.27625,0.2194999999999999,0.38625,0.15375,0.2249999999999999,0.1064999999999999,0.1912499999999999,0.1679999999999999,0.246,0.246,0.24075,0.43625,0.3622499999999999,0.22975,0.14775,0.4745,0.191,0.2204999999999999,0.44625,0.2239999999999999,0.26025,0.5495,0.1815,0.1129999999999999,0.1425,0.2002499999999999,0.54275,0.2425,0.7865,0.1725,0.2249999999999999,0.23025,0.25175,0.0807499999999999,0.16075,0.132,0.0509999999999999,0.1922499999999999,0.11925,0.1175,0.1255,0.09475,0.21,0.1004999999999999,0.10575,0.0652499999999999,0.089,0.05475,0.133,0.09325,0.1977499999999999,0.11225,0.0802499999999999,0.031,0.0409999999999999,0.15025,0.3389999999999999,0.1282499999999999,0.1059999999999999,0.3502499999999999,0.0747499999999999,0.16675,0.0822499999999999,0.089,0.0885,0.14625,0.0875,0.10925,0.24825,0.09,0.05575,0.09925,0.1445,0.1815,0.04675,0.0802499999999999,0.0504999999999999,0.0685,0.0767499999999999,0.0742499999999999,0.1277499999999999,0.03225,0.16475,0.0549999999999999,0.05875,0.03375,0.205,0.0662499999999999,0.0777499999999999,0.1099999999999999,0.1659999999999999,0.09975,0.0792499999999999,0.0484999999999999,0.05825,0.0252499999999999,0.04975,0.0807499999999999,0.0344999999999999,0.0265,0.0404999999999999,0.02975,0.1094999999999999,0.0434999999999999
"Life Before Her Eyes, The (2007)",0.8925000000000001,0.723,0.7225,0.723,0.7065,0.62725,0.727,0.62725,0.727,0.5515,0.65675,0.57,0.6955,0.34275,0.8109999999999999,0.198,0.91,0.67325,0.18225,0.413,0.4842499999999999,0.54075,0.2055,0.5345,0.3259999999999999,0.38325,0.56725,0.64475,0.4905,0.401,0.54,0.1664999999999999,0.1704999999999999,0.1084999999999999,0.21875,0.24125,0.1935,0.35575,0.36975,0.1415,0.24925,0.4549999999999999,0.178,0.5515,0.40075,0.39025,0.3405,0.27925,0.1699999999999999,0.17825,0.65675,0.3329999999999999,0.0817499999999999,0.1735,0.46325,0.2995,0.0837499999999999,0.425,0.2925,0.5465,0.22175,0.05325,0.18475,0.122,0.0677499999999999,0.23375,0.0984999999999999,0.22325,0.15825,0.178,0.24875,0.1134999999999999,0.2845,0.135,0.1725,0.6115,0.34175,0.062,0.3115,0.1515,0.37775,0.10225,0.1019999999999999,0.38325,0.083,0.18075,0.3055,0.0675,0.10425,0.202,0.14875,0.21775,0.23075,0.26075,0.17975,0.1277499999999999,0.1159999999999999,0.0595,0.021,0.0379999999999999,0.1925,0.1795,0.259,0.1425,0.14175,0.0469999999999999,0.09175,0.05275,0.3445,0.0984999999999999,0.061,0.65125,0.1624999999999999,0.067,0.34225,0.0202499999999999,0.0702499999999999,0.077,0.17925,0.09725,0.061,0.1415,0.30625,0.0584999999999999,0.0369999999999999,0.089,0.10725,0.0787499999999999,0.148,0.12125,0.0399999999999999,0.0579999999999999,0.27075,0.05175,0.1277499999999999,0.12225,0.24325,0.04925,0.089,0.0147499999999999,0.0559999999999999,0.0757499999999999,0.0414999999999999,0.0685,0.04525,0.04525,0.0812499999999999,0.0424999999999999,0.0852499999999999
Son of Rambow (2007),0.88775,0.8952500000000001,0.978,0.7502500000000001,0.7665,0.7665,0.92575,0.7665,0.41625,0.66075,0.9705,0.8267500000000001,0.427,0.56425,0.84825,0.4137499999999999,0.92575,0.4217499999999999,0.182,0.38375,0.149,0.3692499999999999,0.7065,0.31525,0.5925,0.434,0.1335,0.3135,0.34075,0.8465,0.1985,0.56025,0.20475,0.20875,0.20925,0.377,0.616,0.27075,0.683,0.56425,0.1745,0.3229999999999999,0.54125,0.2319999999999999,0.237,0.29025,0.392,0.129,0.2827499999999999,0.1892499999999999,0.3289999999999999,0.376,0.0747499999999999,0.199,0.1917499999999999,0.1327499999999999,0.09575,0.24825,0.2365,0.15875,0.21775,0.066,0.23925,0.1335,0.28925,0.2017499999999999,0.11175,0.0812499999999999,0.2827499999999999,0.15275,0.3485,0.089,0.184,0.15175,0.22025,0.15925,0.1372499999999999,0.17075,0.10475,0.50325,0.2259999999999999,0.1019999999999999,0.0682499999999999,0.26725,0.083,0.1922499999999999,0.0959999999999999,0.0672499999999999,0.0944999999999999,0.1054999999999999,0.0454999999999999,0.4435,0.13,0.0827499999999999,0.08,0.1997499999999999,0.0837499999999999,0.1252499999999999,0.0429999999999999,0.2279999999999999,0.27025,0.07,0.184,0.04975,0.0429999999999999,0.11625,0.17425,0.67825,0.4435,0.09225,0.0645,0.09125,0.0584999999999999,0.09075,0.0994999999999999,0.03925,0.0792499999999999,0.1545,0.0767499999999999,0.09725,0.0657499999999999,0.0459999999999999,0.1054999999999999,0.12475,0.0504999999999999,0.2279999999999999,0.05825,0.0454999999999999,0.0449999999999999,0.04025,0.0564999999999999,0.0272499999999999,0.027,0.0469999999999999,0.1069999999999999,0.03575,0.0479999999999999,0.0339999999999999,0.0765,0.05925,0.0469999999999999,0.0509999999999999,0.0579999999999999,0.018,0.10425,0.04875,0.092,0.04125,0.0105
"Ron Clark Story, The (2006)",0.84975,0.937,0.662,0.84975,0.51075,0.84975,0.541,0.67975,0.8225,0.9675,0.7255,0.53175,0.62525,0.61025,0.7962499999999999,0.3754999999999999,0.53175,0.4535,0.4669999999999999,0.48875,0.46025,0.45875,0.4419999999999999,0.80125,0.23075,0.2985,0.10575,0.5365,0.38075,0.26425,0.46025,0.3017499999999999,0.25325,0.41225,0.2985,0.32275,0.09025,0.3289999999999999,0.5225,0.61025,0.3017499999999999,0.3145,0.33625,0.381,0.36775,0.25225,0.5085,0.2304999999999999,0.25575,0.1735,0.721,0.5415,0.1495,0.0757499999999999,0.22825,0.29025,0.06225,0.20675,0.37625,0.38075,0.20425,0.04525,0.2015,0.263,0.2249999999999999,0.08,0.067,0.4285,0.25575,0.1337499999999999,0.1044999999999999,0.11625,0.12075,0.23875,0.1865,0.273,0.08775,0.195,0.34375,0.1515,0.37725,0.11325,0.2544999999999999,0.04825,0.1292499999999999,0.1277499999999999,0.1175,0.1397499999999999,0.1714999999999999,0.18675,0.0707499999999999,0.0767499999999999,0.31425,0.1089999999999999,0.0705,0.15825,0.0775,0.05475,0.0534999999999999,0.0915,0.0855,0.10875,0.293,0.52975,0.268,0.074,0.0652499999999999,0.0655,0.1129999999999999,0.0969999999999999,0.067,0.119,0.1905,0.122,0.1235,0.0905,0.11825,0.2857499999999999,0.37,0.2229999999999999,0.03725,0.04425,0.1392499999999999,0.11875,0.0559999999999999,0.0155,0.063,0.177,0.10275,0.284,0.0344999999999999,0.05725,0.14275,0.0282499999999999,0.03475,0.0252499999999999,0.302,0.0314999999999999,0.062,0.0217499999999999,0.23475,0.04775,0.0314999999999999,0.03475,0.0564999999999999,0.03075,0.0265,0.0584999999999999,0.0135
