movieId,islam,culture clash,runaway,greed,independent film,documentary,weird,betrayal,drama,original,good,melancholic,wartime,prejudice,drinking,mentor,catastrophe,dialogue,surveillance,pornography,light,vengeance,censorship,adaptation,internet,predictable,life philosophy,first contact,life & death,weapons,fun movie,oil,death,period piece,not funny,absurd,sacrifice,quirky,women,chase,very funny,creativity,fantasy world,unlikely friendships,nudity (full frontal - brief),classic car,dysfunctional family,queer,childhood,california,transformation,family,british,atheism,sexy,stereotypes,multiple storylines,fight scenes,doctors,teen movie,workplace,alternate history,underrated,addiction,film noir,small town,hotel,computer animation,new jersey,irish accent,survival,writers,nudity (topless - brief),hospital,race,god,good music,alter ego,texas,interracial romance,road movie,potential oscar nom,lawyer,1930s,prison,memory,best of 2005,too long,farce,blindness,bollywood,brothers,divorce,radio,wine,indians,wilderness,directorial debut,tokyo,stand-up comedy,hip hop,dreams,pulp,camp,rebellion,80s,reality tv,ensemble cast,awesome soundtrack,cancer,simple,made for tv,russian,new york city,adoption,foul language,mad scientist,kick-butt women,san francisco,finnish,notable nudity,hunting,island,stoner movie,prostitution,french,nudity (rear),australia,graphic novel,kidnapping,father daughter relationship,desert,los angeles,homeless,too short,time,shopping,robert downey jr,snakes,fashion,unlikeable characters,goth,immortality,trilogy,ghosts/afterlife,single father,no plot,buddy movie,remake
"Bigger, Stronger, Faster* (2008)",0.91275,0.936,0.936,0.936,0.81775,0.9695,0.9465,0.786,0.936,0.8042499999999999,0.81775,0.8402499999999999,0.7502500000000001,0.705,0.81775,0.6175,0.5925,0.50625,0.388,0.73825,0.81775,0.5025,0.73825,0.477,0.52475,0.3329999999999999,0.37775,0.27575,0.498,0.48375,0.69,0.308,0.40425,0.21125,0.3375,0.3215,0.30025,0.32375,0.61575,0.3964999999999999,0.25825,0.2957499999999999,0.29125,0.273,0.2289999999999999,0.383,0.3904999999999999,0.3359999999999999,0.374,0.3722499999999999,0.2867499999999999,0.3655,0.22925,0.27525,0.26375,0.4337499999999999,0.3149999999999999,0.3129999999999999,0.58025,0.2804999999999999,0.188,0.26375,0.3055,0.9465,0.22675,0.2055,0.141,0.14975,0.30325,0.17375,0.0642499999999999,0.21775,0.308,0.2022499999999999,0.21,0.06175,0.16825,0.3585,0.32575,0.34375,0.1659999999999999,0.3,0.269,0.1305,0.10375,0.08775,0.364,0.23975,0.0842499999999999,0.16975,0.1745,0.7445,0.20675,0.05075,0.2734999999999999,0.1104999999999999,0.16175,0.215,0.1277499999999999,0.10125,0.187,0.298,0.11825,0.05925,0.1644999999999999,0.187,0.15475,0.134,0.16825,0.33125,0.0772499999999999,0.0815,0.0959999999999999,0.16825,0.11675,0.1892499999999999,0.12225,0.1302499999999999,0.0847499999999999,0.10775,0.16425,0.11575,0.1332499999999999,0.09175,0.05975,0.0837499999999999,0.14875,0.0984999999999999,0.0782499999999999,0.0935,0.1709999999999999,0.067,0.06075,0.0847499999999999,0.1639999999999999,0.03325,0.064,0.15325,0.14275,0.0605,0.06175,0.11225,0.0374999999999999,0.0394999999999999,0.04025,0.0349999999999999,0.0409999999999999,0.0742499999999999,0.0195
Recount (2008),0.99125,0.9785,0.903,0.9785,0.879,0.417,0.863,0.9785,0.8807499999999999,0.8165,0.863,0.66,0.70525,0.879,0.63,0.7475,0.57775,0.55725,0.75525,0.7565,0.57475,0.511,0.7565,0.47575,0.40425,0.366,0.4489999999999999,0.34075,0.249,0.513,0.59425,0.3442499999999999,0.365,0.60975,0.362,0.2604999999999999,0.5275,0.24,0.409,0.27775,0.33625,0.217,0.3065,0.3735,0.41825,0.31625,0.32175,0.28525,0.1962499999999999,0.3097499999999999,0.38025,0.3015,0.2837499999999999,0.27925,0.3419999999999999,0.25925,0.2905,0.216,0.2634999999999999,0.282,0.2135,0.4187499999999999,0.35375,0.1335,0.12425,0.192,0.12125,0.1765,0.5665,0.27075,0.2435,0.2604999999999999,0.2239999999999999,0.12075,0.3139999999999999,0.1545,0.10275,0.3107499999999999,0.50075,0.18225,0.10925,0.3632499999999999,0.6275,0.10275,0.11375,0.12325,0.1445,0.09,0.16975,0.289,0.3055,0.1922499999999999,0.1074999999999999,0.2185,0.119,0.22975,0.1039999999999999,0.23675,0.10675,0.1485,0.061,0.05925,0.1257499999999999,0.39475,0.15175,0.1674999999999999,0.08975,0.6405,0.10275,0.1129999999999999,0.1619999999999999,0.27475,0.11825,0.1965,0.11375,0.26925,0.15925,0.127,0.1114999999999999,0.03075,0.2324999999999999,0.0785,0.14125,0.0825,0.0605,0.0479999999999999,0.11975,0.1295,0.31925,0.0627499999999999,0.0782499999999999,0.06125,0.1495,0.03975,0.0954999999999999,0.1322499999999999,0.0702499999999999,0.1382499999999999,0.11775,0.0329999999999999,0.0747499999999999,0.0832499999999999,0.03775,0.0464999999999999,0.09825,0.062,0.0295,0.0489999999999999,0.0409999999999999
Standard Operating Procedure (2008),0.70675,0.9475,0.8440000000000001,0.9475,0.7622500000000001,0.92425,0.8440000000000001,0.9475,0.7135,0.7005,0.6415,0.7622500000000001,0.498,0.48175,0.7622500000000001,0.47175,0.4395,0.569,0.38275,0.427,0.61025,0.6275,0.32175,0.419,0.4355,0.1845,0.3205,0.1977499999999999,0.2229999999999999,0.39125,0.21825,0.22275,0.3475,0.293,0.37,0.2194999999999999,0.27225,0.47,0.4705,0.2905,0.3015,0.185,0.23875,0.2189999999999999,0.37475,0.3015,0.306,0.23175,0.2435,0.2015,0.2304999999999999,0.17825,0.22275,0.2145,0.345,0.1887499999999999,0.2314999999999999,0.1659999999999999,0.4679999999999999,0.1074999999999999,0.196,0.246,0.253,0.22275,0.3007499999999999,0.276,0.21525,0.126,0.215,0.284,0.04975,0.1755,0.21275,0.38775,0.09525,0.1084999999999999,0.14975,0.0979999999999999,0.4732499999999999,0.0702499999999999,0.14375,0.0812499999999999,0.33725,0.203,0.937,0.05925,0.14075,0.2219999999999999,0.126,0.14125,0.2045,0.17325,0.1654999999999999,0.1515,0.1795,0.1674999999999999,0.1604999999999999,0.1367499999999999,0.0745,0.1669999999999999,0.05025,0.0805,0.15125,0.11575,0.1315,0.1907499999999999,0.05175,0.0655,0.11675,0.0564999999999999,0.1465,0.069,0.09075,0.1317499999999999,0.1345,0.08625,0.118,0.0707499999999999,0.121,0.18425,0.15375,0.0797499999999999,0.028,0.08775,0.0802499999999999,0.1275,0.069,0.14625,0.0795,0.0772499999999999,0.05425,0.0682499999999999,0.03425,0.0637499999999999,0.03425,0.0232499999999999,0.012,0.1009999999999999,0.0574999999999999,0.0282499999999999,0.04475,0.0389999999999999,0.027,0.03625,0.03725,0.0167499999999999,0.0242499999999999,0.02975,0.0125
Battle for Haditha (2007),0.8745,0.94075,0.94075,0.94075,0.951,0.8015000000000001,0.94075,0.87175,0.94075,0.82325,0.68625,0.7755000000000001,0.951,0.8745,0.7755000000000001,0.87175,0.428,0.3622499999999999,0.39325,0.642,0.251,0.536,0.41425,0.5785,0.294,0.39525,0.2764999999999999,0.1915,0.425,0.90125,0.4195,0.0999999999999999,0.345,0.3974999999999999,0.33925,0.38775,0.491,0.31675,0.601,0.2075,0.586,0.14075,0.6865,0.54225,0.25025,0.1555,0.4409999999999999,0.24725,0.47175,0.50975,0.25525,0.709,0.35475,0.1004999999999999,0.181,0.5435,0.3129999999999999,0.1395,0.3492499999999999,0.26775,0.0429999999999999,0.4675,0.10225,0.25575,0.3015,0.1584999999999999,0.2514999999999999,0.38825,0.11675,0.20825,0.27225,0.256,0.3705,0.11275,0.27875,0.1255,0.1885,0.17025,0.0825,0.2825,0.4429999999999999,0.1609999999999999,0.05025,0.10575,0.1109999999999999,0.11925,0.25525,0.09675,0.2075,0.0757499999999999,0.10275,0.3562499999999999,0.2155,0.17825,0.0419999999999999,0.11975,0.1134999999999999,0.17575,0.0697499999999999,0.23775,0.0717499999999999,0.2125,0.136,0.0695,0.0579999999999999,0.275,0.087,0.0697499999999999,0.1885,0.04325,0.144,0.0404999999999999,0.1669999999999999,0.264,0.09625,0.0394999999999999,0.05575,0.03375,0.0364999999999999,0.4722499999999999,0.067,0.061,0.05675,0.0715,0.06,0.1332499999999999,0.05175,0.04025,0.11675,0.05325,0.0732499999999999,0.2145,0.04525,0.0989999999999999,0.1119999999999999,0.0287499999999999,0.0187499999999999,0.1569999999999999,0.016,0.0725,0.031,0.0399999999999999,0.0359999999999999,0.03225,0.14825,0.0165,0.021,0.0202499999999999,0.03975
Waltz with Bashir (Vals im Bashir) (2008),0.71225,0.7785,0.7882499999999999,0.8912500000000001,0.94125,0.68925,0.95625,0.63625,0.71825,0.8507499999999999,0.71825,0.941,0.94125,0.608,0.941,0.4117499999999999,0.46275,0.68225,0.52825,0.7115,0.427,0.7695000000000001,0.3635,0.32725,0.1019999999999999,0.1392499999999999,0.3047499999999999,0.16825,0.5225,0.44925,0.1267499999999999,0.10425,0.4014999999999999,0.52375,0.4155,0.3425,0.357,0.4267499999999999,0.3572499999999999,0.1654999999999999,0.24875,0.3195,0.2254999999999999,0.579,0.3339999999999999,0.25725,0.2887499999999999,0.22625,0.53975,0.14075,0.2504999999999999,0.3635,0.307,0.131,0.28,0.1619999999999999,0.248,0.18125,0.1385,0.12025,0.0722499999999999,0.23725,0.1907499999999999,0.2165,0.2997499999999999,0.17075,0.1935,0.9435,0.1302499999999999,0.26575,0.2145,0.18725,0.189,0.1795,0.1024999999999999,0.131,0.292,0.15025,0.11725,0.10175,0.1332499999999999,0.12425,0.05825,0.204,0.1245,0.88825,0.0682499999999999,0.1654999999999999,0.11175,0.15875,0.09725,0.14225,0.0715,0.05375,0.0762499999999999,0.1149999999999999,0.1425,0.18025,0.3562499999999999,0.11975,0.0662499999999999,0.6525,0.1139999999999999,0.39125,0.10175,0.2997499999999999,0.0329999999999999,0.0817499999999999,0.2012499999999999,0.04975,0.1275,0.0725,0.246,0.0544999999999999,0.10375,0.04725,0.075,0.061,0.04575,0.11625,0.0344999999999999,0.1235,0.0647499999999999,0.1674999999999999,0.077,0.138,0.05425,0.0434999999999999,0.1639999999999999,0.0374999999999999,0.0697499999999999,0.0702499999999999,0.0484999999999999,0.0524999999999999,0.0329999999999999,0.0419999999999999,0.0155,0.0424999999999999,0.0444999999999999,0.03075,0.04025,0.04425,0.0499999999999999,0.0242499999999999,0.0157499999999999,0.0155,0.06,0.03025,0.0125
I.O.U.S.A. (a.k.a. IOUSA) (2008),0.96075,0.8245,0.76525,0.9355,0.8494999999999999,0.9705,0.70775,0.8245,0.73675,0.7822499999999999,0.73675,0.6065,0.8494999999999999,0.50475,0.61375,0.539,0.65625,0.4842499999999999,0.2219999999999999,0.38725,0.5065,0.30225,0.55175,0.59175,0.4215,0.388,0.55175,0.388,0.44575,0.53775,0.35475,0.43525,0.38025,0.18225,0.3542499999999999,0.2012499999999999,0.412,0.22025,0.618,0.2865,0.2189999999999999,0.1997499999999999,0.2504999999999999,0.2017499999999999,0.24325,0.58825,0.2334999999999999,0.15625,0.1619999999999999,0.20425,0.2504999999999999,0.1019999999999999,0.206,0.3025,0.1947499999999999,0.271,0.2684999999999999,0.29725,0.22775,0.093,0.203,0.20525,0.15075,0.144,0.1169999999999999,0.1069999999999999,0.2714999999999999,0.16125,0.2324999999999999,0.1144999999999999,0.16425,0.22775,0.0662499999999999,0.2229999999999999,0.25725,0.16175,0.0807499999999999,0.15925,0.1054999999999999,0.25175,0.09625,0.1745,0.24,0.1589999999999999,0.09275,0.10475,0.1079999999999999,0.1579999999999999,0.05125,0.122,0.15325,0.12075,0.17775,0.22425,0.25775,0.0469999999999999,0.0389999999999999,0.1119999999999999,0.1004999999999999,0.24,0.0394999999999999,0.0885,0.12375,0.0657499999999999,0.09575,0.089,0.4569999999999999,0.0665,0.0845,0.60825,0.15025,0.076,0.093,0.04225,0.10625,0.065,0.0782499999999999,0.10975,0.05775,0.41825,0.0852499999999999,0.0242499999999999,0.16675,0.0605,0.0865,0.10125,0.0647499999999999,0.05625,0.146,0.0217499999999999,0.1282499999999999,0.0514999999999999,0.03225,0.04175,0.05925,0.0722499999999999,0.019,0.03825,0.0474999999999999,0.03375,0.0339999999999999,0.0419999999999999,0.0539999999999999,0.0287499999999999,0.03375,0.0459999999999999,0.0157499999999999,0.015,0.026
W. (2008),0.984,0.84625,0.8109999999999999,0.84625,0.8374999999999999,0.10425,0.694,0.84625,0.74775,0.7965,0.6545,0.4812499999999999,0.7325,0.8374999999999999,0.63525,0.87175,0.49575,0.45275,0.54075,0.7975000000000001,0.3465,0.4745,0.7975000000000001,0.4555,0.1905,0.4235,0.36775,0.241,0.41825,0.588,0.3602499999999999,0.55475,0.38375,0.68375,0.311,0.819,0.2855,0.3169999999999999,0.3007499999999999,0.2284999999999999,0.2804999999999999,0.15,0.41425,0.18175,0.351,0.25225,0.59275,0.22725,0.15625,0.34875,0.3515,0.285,0.1387499999999999,0.2754999999999999,0.212,0.23075,0.25025,0.22375,0.22775,0.142,0.2199999999999999,0.25125,0.24625,0.22125,0.11225,0.1589999999999999,0.15575,0.12025,0.35675,0.1099999999999999,0.15425,0.1845,0.266,0.187,0.1604999999999999,0.2334999999999999,0.1312499999999999,0.256,0.5115,0.0895,0.17375,0.1877499999999999,0.0979999999999999,0.1555,0.1154999999999999,0.1629999999999999,0.11525,0.3465,0.182,0.10175,0.084,0.0905,0.0905,0.1535,0.0717499999999999,0.0989999999999999,0.0717499999999999,0.12325,0.1235,0.1985,0.0645,0.16075,0.2204999999999999,0.14675,0.1295,0.08625,0.1089999999999999,0.21425,0.1312499999999999,0.1235,0.12475,0.10725,0.06175,0.1312499999999999,0.09975,0.0949999999999999,0.0842499999999999,0.0785,0.0605,0.084,0.0822499999999999,0.0369999999999999,0.09575,0.10775,0.0409999999999999,0.04125,0.1257499999999999,0.0574999999999999,0.12025,0.0329999999999999,0.0504999999999999,0.0359999999999999,0.11275,0.1205,0.0514999999999999,0.09875,0.03375,0.135,0.1337499999999999,0.0374999999999999,0.077,0.071,0.05575,0.0544999999999999,0.04075,0.04475,0.0287499999999999,0.0469999999999999,0.065
Zeitgeist: Addendum (2008),0.94475,0.90175,0.70325,0.905,0.76125,0.969,0.549,0.90175,0.59225,0.69875,0.92575,0.657,0.715,0.73475,0.17625,0.48175,0.92575,0.546,0.8027500000000001,0.265,0.3515,0.3235,0.2209999999999999,0.2975,0.722,0.92575,0.5155,0.92575,0.20325,0.5595,0.2674999999999999,0.611,0.1004999999999999,0.0994999999999999,0.36375,0.18525,0.1932499999999999,0.1387499999999999,0.1159999999999999,0.2105,0.26625,0.3429999999999999,0.28025,0.1267499999999999,0.2185,0.1755,0.121,0.1402499999999999,0.09675,0.15875,0.39525,0.08875,0.0745,0.54525,0.1245,0.11875,0.1397499999999999,0.2754999999999999,0.1307499999999999,0.145,0.27325,0.21425,0.1922499999999999,0.0595,0.08775,0.07,0.14775,0.1982499999999999,0.093,0.119,0.2229999999999999,0.1317499999999999,0.0534999999999999,0.14175,0.1392499999999999,0.54525,0.0825,0.123,0.0379999999999999,0.1415,0.0665,0.04625,0.05025,0.04175,0.0852499999999999,0.0969999999999999,0.0822499999999999,0.10775,0.1159999999999999,0.11875,0.08625,0.0657499999999999,0.1317499999999999,0.068,0.1307499999999999,0.0642499999999999,0.0499999999999999,0.04925,0.119,0.0837499999999999,0.063,0.08,0.0994999999999999,0.04425,0.0805,0.03375,0.12125,0.05625,0.0662499999999999,0.05975,0.1277499999999999,0.0705,0.03325,0.08625,0.0807499999999999,0.04725,0.0915,0.1957499999999999,0.0494999999999999,0.0182499999999999,0.2185,0.0637499999999999,0.11425,0.05725,0.0702499999999999,0.03275,0.04825,0.0175,0.0574999999999999,0.0285,0.0429999999999999,0.0404999999999999,0.0469999999999999,0.0692499999999999,0.1144999999999999,0.0785,0.2095,0.0449999999999999,0.04375,0.03825,0.0755,0.0339999999999999,0.10025,0.0857499999999999,0.04475,0.04875,0.0454999999999999,0.0215,0.0554999999999999
Battle in Seattle (2007),0.988,0.857,0.82975,0.77875,0.857,0.35475,0.82975,0.77875,0.7295,0.7255,0.82975,0.54,0.73375,0.69175,0.3515,0.55875,0.71,0.39425,0.43425,0.44025,0.4275,0.649,0.14625,0.46275,0.43325,0.5185,0.54225,0.5185,0.3205,0.4615,0.3814999999999999,0.22875,0.1825,0.436,0.3015,0.42,0.4405,0.248,0.1297499999999999,0.3572499999999999,0.257,0.27175,0.401,0.23575,0.39875,0.195,0.3672499999999999,0.3924999999999999,0.1845,0.1215,0.3067499999999999,0.46075,0.26425,0.2925,0.16275,0.426,0.3685,0.28325,0.3037499999999999,0.6495,0.33475,0.15825,0.16075,0.08,0.08825,0.0885,0.09675,0.198,0.3522499999999999,0.21475,0.24525,0.34125,0.5275,0.2155,0.0895,0.11975,0.08975,0.22125,0.0837499999999999,0.1932499999999999,0.1109999999999999,0.1322499999999999,0.083,0.155,0.1335,0.136,0.069,0.0974999999999999,0.17275,0.0895,0.1689999999999999,0.16875,0.1639999999999999,0.16725,0.10675,0.16225,0.17075,0.43325,0.03125,0.0717499999999999,0.122,0.0845,0.21425,0.0645,0.2239999999999999,0.299,0.22925,0.7355,0.0857499999999999,0.0554999999999999,0.09275,0.0905,0.119,0.266,0.1084999999999999,0.21475,0.1029999999999999,0.0625,0.0544999999999999,0.17925,0.0675,0.0865,0.04075,0.04675,0.08625,0.0354999999999999,0.14325,0.122,0.25625,0.089,0.0745,0.0364999999999999,0.27,0.125,0.11175,0.0344999999999999,0.1714999999999999,0.12175,0.0185,0.1079999999999999,0.174,0.04925,0.04225,0.0544999999999999,0.0292499999999999,0.0374999999999999,0.04625,0.0324999999999999,0.087
"11th Hour, The (2007)",0.827,0.881,0.881,0.92275,0.7465,0.93625,0.8354999999999999,0.62275,0.6925,0.59125,0.66375,0.73025,0.67475,0.7465,0.531,0.536,0.66375,0.743,0.1674999999999999,0.4469999999999999,0.53625,0.5605,0.18025,0.2804999999999999,0.29525,0.66375,0.578,0.66375,0.731,0.40275,0.37925,0.8995,0.362,0.0757499999999999,0.3389999999999999,0.145,0.4297499999999999,0.21025,0.26,0.312,0.1917499999999999,0.33625,0.33275,0.17425,0.14525,0.5,0.3139999999999999,0.1634999999999999,0.1825,0.38625,0.2269999999999999,0.1235,0.13,0.46475,0.1225,0.1345,0.28825,0.26675,0.08675,0.23175,0.1402499999999999,0.089,0.2835,0.0855,0.10675,0.26275,0.2475,0.1609999999999999,0.1185,0.1425,0.32875,0.256,0.0827499999999999,0.2015,0.3784999999999999,0.2012499999999999,0.0944999999999999,0.15275,0.1535,0.2284999999999999,0.2165,0.17675,0.0419999999999999,0.068,0.0524999999999999,0.2,0.11875,0.24225,0.1679999999999999,0.0747499999999999,0.059,0.1159999999999999,0.1267499999999999,0.04975,0.2027499999999999,0.1574999999999999,0.306,0.15325,0.30325,0.3934999999999999,0.08825,0.27275,0.156,0.0675,0.04025,0.0682499999999999,0.0695,0.0655,0.0944999999999999,0.1887499999999999,0.0777499999999999,0.09675,0.0305,0.1195,0.20725,0.0959999999999999,0.24925,0.1925,0.1669999999999999,0.0584999999999999,0.16375,0.1937499999999999,0.2455,0.05225,0.0742499999999999,0.0605,0.0424999999999999,0.089,0.03525,0.022,0.05325,0.29825,0.45075,0.16925,0.0812499999999999,0.0642499999999999,0.0752499999999999,0.0524999999999999,0.1972499999999999,0.087,0.0267499999999999,0.0579999999999999,0.0524999999999999,0.0339999999999999,0.0217499999999999,0.019,0.0329999999999999,0.0177499999999999,0.021
Outrage (2009),0.982,0.6595,0.6595,0.4609999999999999,0.64575,0.9425,0.75725,0.4609999999999999,0.4495,0.7509999999999999,0.4495,0.5785,0.64575,0.2284999999999999,0.2927499999999999,0.37575,0.4185,0.2907499999999999,0.1039999999999999,0.5495,0.18675,0.1825,0.4609999999999999,0.14475,0.57825,0.1975,0.638,0.212,0.3702499999999999,0.1347499999999999,0.2135,0.09675,0.42225,0.1355,0.366,0.10675,0.2017499999999999,0.2027499999999999,0.1525,0.1855,0.23875,0.1104999999999999,0.3085,0.16725,0.2554999999999999,0.26,0.32675,0.99825,0.27675,0.2995,0.2017499999999999,0.43,0.148,0.25225,0.54575,0.428,0.31525,0.1445,0.0579999999999999,0.2027499999999999,0.091,0.0529999999999999,0.12475,0.10425,0.14975,0.0564999999999999,0.217,0.27675,0.63625,0.0885,0.05025,0.1175,0.0652499999999999,0.073,0.1074999999999999,0.2045,0.09475,0.11725,0.1965,0.4004999999999999,0.08875,0.20825,0.392,0.0727499999999999,0.04125,0.1069999999999999,0.0807499999999999,0.09175,0.208,0.154,0.078,0.0727499999999999,0.3375,0.11575,0.0319999999999999,0.08725,0.0474999999999999,0.05075,0.1942499999999999,0.139,0.0364999999999999,0.0632499999999999,0.12225,0.061,0.0559999999999999,0.025,0.1009999999999999,0.1415,0.1054999999999999,0.0605,0.11625,0.10225,0.02975,0.25275,0.7215,0.0287499999999999,0.04575,0.0554999999999999,0.4,0.0212499999999999,0.516,0.1154999999999999,0.0399999999999999,0.1054999999999999,0.0539999999999999,0.018,0.016,0.03,0.03475,0.0439999999999999,0.0775,0.0135,0.0225,0.06025,0.09075,0.04225,0.0187499999999999,0.0232499999999999,0.0147499999999999,0.0665,0.05075,0.019,0.0177499999999999,0.0404999999999999,0.0267499999999999,0.1604999999999999,0.0227499999999999,0.03925,0.0067499999999999
"War Game, The (1965)",0.703,0.8009999999999999,0.8939999999999999,0.67875,0.614,0.9245,0.8939999999999999,0.70425,0.66425,0.77675,0.584,0.7549999999999999,0.32175,0.67425,0.56825,0.3824999999999999,0.669,0.56725,0.5005,0.7015,0.37775,0.76325,0.59825,0.27875,0.523,0.669,0.26975,0.669,0.27375,0.71025,0.2817499999999999,0.11975,0.47575,0.61675,0.379,0.2165,0.14475,0.49275,0.0569999999999999,0.3642499999999999,0.2455,0.149,0.2425,0.09525,0.087,0.2445,0.2955,0.203,0.1664999999999999,0.38075,0.156,0.1235,0.8287500000000001,0.09125,0.4862499999999999,0.181,0.4525,0.2405,0.248,0.1154999999999999,0.0705,0.05875,0.344,0.367,0.538,0.1312499999999999,0.15925,0.1225,0.09025,0.0954999999999999,0.3585,0.16975,0.0787499999999999,0.0657499999999999,0.14875,0.0605,0.16325,0.2289999999999999,0.125,0.3722499999999999,0.0742499999999999,0.125,0.0702499999999999,0.075,0.15,0.1317499999999999,0.1265,0.11925,0.11525,0.51275,0.03425,0.03,0.21125,0.0655,0.0712499999999999,0.0464999999999999,0.22925,0.0875,0.2817499999999999,0.0635,0.0225,0.0642499999999999,0.129,0.1084999999999999,0.0625,0.1639999999999999,0.16075,0.15625,0.068,0.0404999999999999,0.0394999999999999,0.0832499999999999,0.17825,0.0757499999999999,0.023,0.05875,0.20975,0.0725,0.14375,0.03375,0.1745,0.133,0.0837499999999999,0.1089999999999999,0.0842499999999999,0.0944999999999999,0.09325,0.03425,0.3452499999999999,0.011,0.0314999999999999,0.0262499999999999,0.136,0.0974999999999999,0.0267499999999999,0.0494999999999999,0.03275,0.04325,0.0459999999999999,0.05725,0.0384999999999999,0.05425,0.0282499999999999,0.0489999999999999,0.0215,0.0177499999999999,0.0359999999999999,0.0142499999999999,0.0185
Home (2009),0.56575,0.96925,0.93975,0.93975,0.7582500000000001,0.95075,0.986,0.577,0.93975,0.70075,0.7827500000000001,0.7582500000000001,0.4995,0.56575,0.7582500000000001,0.68525,0.8214999999999999,0.698,0.2764999999999999,0.23375,0.67425,0.3804999999999999,0.27675,0.35375,0.615,0.8214999999999999,0.7185,0.8214999999999999,0.4287499999999999,0.45325,0.3165,0.76325,0.16675,0.2345,0.3195,0.27125,0.35075,0.136,0.32675,0.2815,0.3315,0.591,0.312,0.4852499999999999,0.376,0.32675,0.137,0.1337499999999999,0.33375,0.237,0.45625,0.14625,0.10725,0.3075,0.22025,0.2355,0.21375,0.28025,0.28325,0.1579999999999999,0.27325,0.28425,0.32475,0.0665,0.1267499999999999,0.126,0.1275,0.33375,0.0974999999999999,0.177,0.63075,0.1225,0.0842499999999999,0.17925,0.25575,0.1897499999999999,0.14925,0.177,0.0954999999999999,0.2244999999999999,0.17425,0.172,0.031,0.1435,0.09775,0.208,0.17625,0.197,0.0989999999999999,0.24775,0.21775,0.11625,0.1942499999999999,0.1149999999999999,0.144,0.1455,0.26125,0.0732499999999999,0.5335,0.1034999999999999,0.0267499999999999,0.22025,0.1049999999999999,0.0835,0.11575,0.0339999999999999,0.09625,0.0549999999999999,0.1307499999999999,0.256,0.22775,0.1252499999999999,0.06025,0.09175,0.09025,0.03925,0.1654999999999999,0.1425,0.09175,0.04075,0.04675,0.11875,0.429,0.05325,0.0775,0.1674999999999999,0.0685,0.06225,0.075,0.0404999999999999,0.17125,0.36675,0.1362499999999999,0.156,0.1455,0.1465,0.0354999999999999,0.04175,0.16775,0.0389999999999999,0.03175,0.0439999999999999,0.23675,0.04175,0.0797499999999999,0.0712499999999999,0.0479999999999999,0.0277499999999999,0.03225
"Food, Inc. (2008)",0.71575,0.67975,0.67975,0.73175,0.591,0.9825,0.78775,0.63525,0.67975,0.7285,0.67975,0.46625,0.591,0.55075,0.32025,0.435,0.6025,0.3695,0.4912499999999999,0.533,0.3452499999999999,0.294,0.485,0.40175,0.39075,0.48375,0.38975,0.48375,0.2022499999999999,0.268,0.3522499999999999,0.496,0.3705,0.1679999999999999,0.33925,0.183,0.32075,0.1927499999999999,0.4085,0.28925,0.2455,0.4195,0.31975,0.18075,0.25525,0.2554999999999999,0.27775,0.263,0.7135,0.38375,0.3375,0.4745,0.17025,0.27275,0.17975,0.22925,0.1574999999999999,0.214,0.241,0.1525,0.191,0.28825,0.26325,0.1674999999999999,0.1014999999999999,0.1255,0.16075,0.7135,0.2784999999999999,0.1982499999999999,0.31975,0.1415,0.0845,0.1892499999999999,0.14625,0.0727499999999999,0.1129999999999999,0.1335,0.0855,0.181,0.11125,0.174,0.1277499999999999,0.1564999999999999,0.08725,0.1164999999999999,0.08625,0.10775,0.069,0.1669999999999999,0.1352499999999999,0.15825,0.1255,0.10275,0.25525,0.0969999999999999,0.1932499999999999,0.1169999999999999,0.1014999999999999,0.0825,0.0815,0.0785,0.0969999999999999,0.05775,0.091,0.05575,0.1634999999999999,0.0767499999999999,0.11275,0.25075,0.1555,0.0722499999999999,0.0494999999999999,0.0797499999999999,0.155,0.082,0.1362499999999999,0.1029999999999999,0.08975,0.03275,0.05425,0.0807499999999999,0.1129999999999999,0.05925,0.0429999999999999,0.04675,0.0484999999999999,0.0777499999999999,0.135,0.0544999999999999,0.11775,0.04725,0.0595,0.0707499999999999,0.11275,0.04475,0.3085,0.0765,0.0464999999999999,0.0795,0.0569999999999999,0.0524999999999999,0.04175,0.04825,0.0334999999999999,0.069,0.03475,0.0354999999999999,0.0295
