movieId,original,predictable,mentor,good,catastrophe,very funny,vengeance,chase,weird,greed,fantasy world,first contact,fight scenes,betrayal,dialogue,family,life philosophy,runaway,adaptation,melancholic,drama,culture clash,teen movie,fun movie,not funny,light,pornography,life & death,death,weapons,transformation,quirky,farce,surveillance,creativity,writers,nudity (full frontal - brief),independent film,computer animation,unlikely friendships,pulp,absurd,dysfunctional family,women,stereotypes,childhood,sacrifice,hospital,internet,sexy,classic car,remake,multiple storylines,drinking,alter ego,new jersey,camp,doctors,queer,mad scientist,underrated,california,irish accent,prejudice,too long,road movie,notable nudity,islam,survival,alternate history,nudity (rear),memory,small town,immortality,hip hop,stand-up comedy,indians,period piece,80s,hotel,island,divorce,british,film noir,dreams,simple,prison,adoption,bollywood,god,blindness,kidnapping,interracial romance,shopping,new york city,good music,no plot,ghosts/afterlife,awesome soundtrack,brothers,stoner movie,wartime,atheism,race,wilderness,workplace,addiction,reality tv,unlikeable characters,los angeles,nudity (topless - brief),lawyer,single father,finnish,foul language,cancer,san francisco,russian,1930s,too short,radio,made for tv,fashion,kick-butt women,buddy movie,texas,tokyo,censorship,ensemble cast,homeless,australia,desert,goth,time,robert downey jr,trilogy,directorial debut,snakes,prostitution,wine,father daughter relationship,graphic novel,hunting,oil,french,potential oscar nom,best of 2005,rebellion,documentary
Hello Again (1987),0.6425,0.65875,0.54925,0.55675,0.4305,0.74575,0.3565,0.64,0.38375,0.2965,0.39725,0.33125,0.2674999999999999,0.23375,0.2957499999999999,0.48175,0.3455,0.186,0.20825,0.4415,0.2504999999999999,0.2504999999999999,0.5135,0.37525,0.269,0.4065,0.197,0.863,0.9025,0.16475,0.1905,0.469,0.22975,0.1735,0.243,0.369,0.1282499999999999,0.27075,0.4775,0.1669999999999999,0.203,0.15975,0.1892499999999999,0.16725,0.23325,0.1725,0.3319999999999999,0.7645,0.0847499999999999,0.1297499999999999,0.1805,0.2495,0.1699999999999999,0.16425,0.11225,0.10775,0.22675,0.596,0.172,0.22675,0.15425,0.0705,0.38,0.0635,0.95125,0.10475,0.23275,0.10075,0.069,0.1054999999999999,0.14825,0.1609999999999999,0.1104999999999999,0.53,0.1932499999999999,0.1322499999999999,0.076,0.061,0.3269999999999999,0.129,0.4305,0.139,0.0745,0.10475,0.148,0.0605,0.089,0.04975,0.1392499999999999,0.0939999999999999,0.05225,0.0444999999999999,0.04675,0.3522499999999999,0.0832499999999999,0.04575,0.1104999999999999,0.4945,0.0802499999999999,0.0574999999999999,0.09275,0.0369999999999999,0.124,0.062,0.21725,0.0802499999999999,0.0682499999999999,0.0767499999999999,0.071,0.083,0.05925,0.081,0.04625,0.123,0.05975,0.14625,0.0852499999999999,0.0434999999999999,0.075,0.02975,0.04775,0.10725,0.04625,0.0752499999999999,0.03625,0.0399999999999999,0.0792499999999999,0.0827499999999999,0.0645,0.0564999999999999,0.0722499999999999,0.0399999999999999,0.04425,0.17125,0.1915,0.0369999999999999,0.05275,0.0369999999999999,0.05225,0.04775,0.0429999999999999,0.029,0.0112499999999999,0.03,0.0275,0.0282499999999999,0.0245,0.0262499999999999,0.015
Rapa Nui (1994),0.8265,0.61775,0.45375,0.606,0.61775,0.238,0.471,0.22125,0.379,0.34675,0.3105,0.61775,0.23775,0.2017499999999999,0.286,0.1139999999999999,0.379,0.2955,0.26975,0.309,0.1987499999999999,0.31325,0.204,0.15675,0.363,0.27075,0.262,0.21825,0.0645,0.1272499999999999,0.33025,0.20925,0.062,0.127,0.23375,0.3562499999999999,0.154,0.16625,0.121,0.1609999999999999,0.15825,0.2495,0.13,0.26725,0.1049999999999999,0.1124999999999999,0.58,0.0419999999999999,0.1935,0.1982499999999999,0.133,0.0489999999999999,0.17125,0.09,0.0994999999999999,0.0752499999999999,0.0852499999999999,0.08775,0.1367499999999999,0.22075,0.1475,0.0655,0.22575,0.34125,0.3239999999999999,0.201,0.253,0.8265,0.1402499999999999,0.1297499999999999,0.1325,0.0637499999999999,0.05625,0.0845,0.06225,0.1634999999999999,0.19,0.8265,0.0324999999999999,0.1064999999999999,0.87025,0.03275,0.148,0.0944999999999999,0.04675,0.31775,0.0715,0.03225,0.0722499999999999,0.0692499999999999,0.0464999999999999,0.07,0.065,0.03,0.0449999999999999,0.0935,0.09125,0.04475,0.05375,0.068,0.0655,0.0939999999999999,0.36575,0.55475,0.05425,0.0389999999999999,0.05575,0.03525,0.0389999999999999,0.0287499999999999,0.0167499999999999,0.018,0.02,0.04225,0.029,0.0865,0.022,0.04725,0.06,0.3854999999999999,0.0645,0.2885,0.0222499999999999,0.09025,0.03575,0.04275,0.0605,0.09925,0.06175,0.0334999999999999,0.1069999999999999,0.1084999999999999,0.04625,0.10075,0.0247499999999999,0.0152499999999999,0.05275,0.05175,0.0349999999999999,0.0235,0.03625,0.066,0.015,0.0632499999999999,0.0379999999999999,0.04075,0.05225,0.04675,0.0595
"Flim-Flam Man, The (1967)",0.67175,0.2804999999999999,0.7855000000000001,0.67175,0.433,0.5545,0.31675,0.86825,0.67175,0.625,0.15525,0.20375,0.4095,0.311,0.23425,0.05075,0.5415,0.79325,0.25175,0.36275,0.31675,0.355,0.10275,0.60275,0.23975,0.36875,0.2224999999999999,0.40275,0.08775,0.3095,0.33925,0.2249999999999999,0.4024999999999999,0.2845,0.11975,0.1367499999999999,0.2815,0.1714999999999999,0.10575,0.2005,0.1134999999999999,0.284,0.11075,0.0762499999999999,0.0657499999999999,0.3005,0.09925,0.16575,0.069,0.09075,0.3745,0.0052499999999999,0.09375,0.45025,0.0665,0.1875,0.066,0.25525,0.08625,0.1654999999999999,0.0655,0.14575,0.09725,0.1059999999999999,0.0782499999999999,0.16725,0.05125,0.0595,0.081,0.10275,0.0782499999999999,0.0414999999999999,0.11625,0.066,0.04575,0.1004999999999999,0.11175,0.1805,0.2887499999999999,0.2239999999999999,0.0822499999999999,0.05775,0.2017499999999999,0.1277499999999999,0.04075,0.1004999999999999,0.0944999999999999,0.03025,0.1694999999999999,0.0147499999999999,0.0755,0.0524999999999999,0.05175,0.05275,0.0529999999999999,0.08775,0.0105,0.023,0.07,0.0277499999999999,0.1307499999999999,0.1795,0.05675,0.0737499999999999,0.11675,0.086,0.086,0.0157499999999999,0.0175,0.02975,0.13,0.1054999999999999,0.021,0.0162499999999999,0.0692499999999999,0.0282499999999999,0.1604999999999999,0.04375,0.1579999999999999,0.0155,0.0675,0.04625,0.0222499999999999,0.0459999999999999,0.29825,0.0539999999999999,0.0205,0.1892499999999999,0.2907499999999999,0.0579999999999999,0.075,0.193,0.0127499999999999,0.0655,0.0584999999999999,0.0245,0.0564999999999999,0.04075,0.029,0.0374999999999999,0.019,0.0067499999999999,0.071,0.0247499999999999,0.0152499999999999,0.0287499999999999,0.0092499999999999,0.0662499999999999,0.0115
Tank (1984),0.7505,0.561,0.5005,0.68475,0.428,0.561,0.64525,0.692,0.303,0.6955,0.2594999999999999,0.2957499999999999,0.3455,0.6955,0.37975,0.79525,0.45175,0.35475,0.22225,0.26125,0.34075,0.25775,0.2634999999999999,0.37575,0.3199999999999999,0.21,0.237,0.235,0.1755,0.369,0.21625,0.2985,0.1845,0.143,0.15475,0.216,0.2704999999999999,0.192,0.22475,0.18675,0.2294999999999999,0.397,0.3685,0.1385,0.1937499999999999,0.1515,0.21075,0.147,0.123,0.17725,0.1982499999999999,0.0559999999999999,0.2385,0.1385,0.18,0.0974999999999999,0.7695000000000001,0.1119999999999999,0.1485,0.10675,0.086,0.1332499999999999,0.20675,0.08925,0.2035,0.2804999999999999,0.1004999999999999,0.2405,0.05375,0.2022499999999999,0.2007499999999999,0.0652499999999999,0.5575,0.0554999999999999,0.06,0.0635,0.09425,0.09025,0.3159999999999999,0.05825,0.082,0.084,0.067,0.1039999999999999,0.236,0.0989999999999999,0.3425,0.16225,0.08825,0.0389999999999999,0.078,0.1639999999999999,0.05625,0.1185,0.07,0.09175,0.09875,0.0314999999999999,0.0787499999999999,0.1215,0.0635,0.05675,0.06175,0.238,0.03025,0.1119999999999999,0.1355,0.0339999999999999,0.06075,0.0665,0.0715,0.3914999999999999,0.1295,0.38425,0.4549999999999999,0.0969999999999999,0.069,0.09325,0.04425,0.0559999999999999,0.0857499999999999,0.05875,0.12375,0.0549999999999999,0.0682499999999999,0.1149999999999999,0.0727499999999999,0.079,0.0885,0.0605,0.0509999999999999,0.03275,0.03925,0.03725,0.1119999999999999,0.0235,0.0722499999999999,0.05375,0.4469999999999999,0.061,0.03175,0.0484999999999999,0.0665,0.0334999999999999,0.0282499999999999,0.03975,0.0755,0.0642499999999999,0.0275
Stay Hungry (1976),0.6545,0.3139999999999999,0.4395,0.282,0.4185,0.474,0.279,0.359,0.54775,0.37575,0.39175,0.26375,0.19,0.3924999999999999,0.3442499999999999,0.3455,0.217,0.3279999999999999,0.2012499999999999,0.3007499999999999,0.47875,0.282,0.1609999999999999,0.20975,0.32925,0.2815,0.25075,0.1709999999999999,0.089,0.20325,0.40425,0.50425,0.353,0.3924999999999999,0.15025,0.1305,0.216,0.15075,0.14875,0.12375,0.25725,0.15175,0.15125,0.15475,0.0832499999999999,0.1945,0.12025,0.1004999999999999,0.089,0.2314999999999999,0.1275,0.0319999999999999,0.15025,0.1355,0.29925,0.195,0.2704999999999999,0.0989999999999999,0.1515,0.1704999999999999,0.172,0.1159999999999999,0.10075,0.131,0.1435,0.085,0.0692499999999999,0.0579999999999999,0.0584999999999999,0.0974999999999999,0.0459999999999999,0.1034999999999999,0.0875,0.0499999999999999,0.2189999999999999,0.0827499999999999,0.071,0.1997499999999999,0.1252499999999999,0.066,0.07,0.086,0.10725,0.1195,0.05175,0.129,0.09725,0.0745,0.05125,0.0182499999999999,0.0479999999999999,0.05175,0.0544999999999999,0.03525,0.185,0.0652499999999999,0.03375,0.308,0.09425,0.1054999999999999,0.03975,0.0519999999999999,0.0795,0.03875,0.05575,0.09925,0.0775,0.1405,0.085,0.05425,0.03525,0.03075,0.05875,0.03775,0.0202499999999999,0.03725,0.1917499999999999,0.0364999999999999,0.0735,0.0305,0.03525,0.076,0.0519999999999999,0.04925,0.0595,0.0627499999999999,0.05375,0.11525,0.05325,0.09025,0.0344999999999999,0.03275,0.0292499999999999,0.0257499999999999,0.0635,0.03875,0.04075,0.0285,0.0429999999999999,0.21,0.05225,0.0227499999999999,0.0277499999999999,0.0257499999999999,0.03925,0.0232499999999999,0.0207499999999999,0.0172499999999999,0.0192499999999999
Dr. Jekyll and Ms. Hyde (1995),0.7445,0.92925,0.4235,0.4215,0.48,0.708,0.33725,0.3355,0.363,0.1915,0.31875,0.4902499999999999,0.45125,0.3027499999999999,0.285,0.478,0.3385,0.174,0.3219999999999999,0.1915,0.2365,0.174,0.37975,0.2175,0.2234999999999999,0.31275,0.20675,0.12125,0.30025,0.2269999999999999,0.3675,0.25825,0.17375,0.16425,0.1735,0.23175,0.0994999999999999,0.143,0.2194999999999999,0.088,0.25225,0.118,0.1745,0.11275,0.36775,0.1044999999999999,0.1825,0.4245,0.2165,0.37,0.1372499999999999,0.60525,0.146,0.1292499999999999,0.3389999999999999,0.2185,0.2339999999999999,0.2199999999999999,0.20325,0.56275,0.0765,0.077,0.1584999999999999,0.05625,0.25125,0.0875,0.0944999999999999,0.1825,0.09375,0.2324999999999999,0.1225,0.15725,0.10825,0.3884999999999999,0.14275,0.1079999999999999,0.05075,0.0554999999999999,0.08925,0.11525,0.14325,0.0762499999999999,0.06175,0.12175,0.17275,0.08875,0.0632499999999999,0.09275,0.04475,0.084,0.0775,0.1104999999999999,0.0499999999999999,0.387,0.0707499999999999,0.0665,0.38875,0.0845,0.0949999999999999,0.0795,0.09125,0.04775,0.084,0.0574999999999999,0.0324999999999999,0.0852499999999999,0.05825,0.04225,0.0905,0.04425,0.0865,0.029,0.17725,0.0245,0.03325,0.066,0.0797499999999999,0.1357499999999999,0.04725,0.0504999999999999,0.0295,0.08875,0.0767499999999999,0.10325,0.03175,0.0414999999999999,0.0257499999999999,0.0379999999999999,0.0434999999999999,0.021,0.03175,0.0222499999999999,0.0544999999999999,0.03975,0.0292499999999999,0.0479999999999999,0.03875,0.0534999999999999,0.0359999999999999,0.0895,0.0255,0.03375,0.0177499999999999,0.0439999999999999,0.028,0.0272499999999999,0.03575,0.017,0.0075
"Super, The (1991)",0.7415,0.6105,0.59775,0.4145,0.54375,0.8852500000000001,0.4247499999999999,0.40825,0.3225,0.2594999999999999,0.31125,0.54375,0.4167499999999999,0.24275,0.3695,0.40075,0.4875,0.3129999999999999,0.25975,0.28,0.2764999999999999,0.212,0.23875,0.23475,0.2415,0.3615,0.269,0.23475,0.1905,0.26725,0.2334999999999999,0.33175,0.3615,0.1425,0.20525,0.15575,0.4399999999999999,0.33175,0.16075,0.16075,0.25925,0.184,0.1905,0.3005,0.2259999999999999,0.1425,0.15075,0.2475,0.2835,0.1555,0.17275,0.23625,0.209,0.151,0.266,0.18475,0.2175,0.1725,0.14525,0.0842499999999999,0.1337499999999999,0.1205,0.142,0.1049999999999999,0.0944999999999999,0.09425,0.45875,0.09925,0.0772499999999999,0.1574999999999999,0.25225,0.12175,0.10075,0.12075,0.21775,0.18375,0.078,0.0857499999999999,0.121,0.08975,0.074,0.1342499999999999,0.0787499999999999,0.1134999999999999,0.0925,0.121,0.21025,0.0705,0.0842499999999999,0.218,0.1225,0.069,0.09725,0.1099999999999999,0.14925,0.088,0.0469999999999999,0.1094999999999999,0.078,0.0785,0.1375,0.09775,0.0847499999999999,0.0574999999999999,0.05475,0.1014999999999999,0.0825,0.1252499999999999,0.071,0.09925,0.1455,0.3169999999999999,0.1169999999999999,0.03125,0.0984999999999999,0.079,0.091,0.0845,0.066,0.1405,0.0944999999999999,0.03575,0.0595,0.0677499999999999,0.09525,0.05625,0.0935,0.08,0.03575,0.1084999999999999,0.0354999999999999,0.04175,0.0782499999999999,0.0364999999999999,0.0554999999999999,0.04525,0.05475,0.04575,0.0625,0.2027499999999999,0.1079999999999999,0.0424999999999999,0.0324999999999999,0.04775,0.0534999999999999,0.05275,0.0369999999999999,0.03425,0.0212499999999999
Side Out (1990),0.731,0.7889999999999999,0.66625,0.65025,0.425,0.33775,0.40575,0.41525,0.3185,0.29625,0.27175,0.3505,0.3065,0.2724999999999999,0.42525,0.1825,0.4895,0.27325,0.2425,0.303,0.21675,0.26525,0.33425,0.3199999999999999,0.33975,0.2309999999999999,0.2279999999999999,0.2239999999999999,0.24175,0.29,0.23725,0.27575,0.09625,0.1257499999999999,0.1272499999999999,0.15725,0.21925,0.17975,0.16725,0.2375,0.2634999999999999,0.1342499999999999,0.11575,0.249,0.1255,0.1104999999999999,0.31375,0.1064999999999999,0.3305,0.353,0.1297499999999999,0.16425,0.2022499999999999,0.18075,0.2165,0.136,0.349,0.11025,0.14975,0.16225,0.09875,0.4895,0.273,0.14775,0.1997499999999999,0.268,0.65975,0.17925,0.0672499999999999,0.2244999999999999,0.22825,0.2012499999999999,0.1009999999999999,0.36575,0.1435,0.1604999999999999,0.09225,0.14275,0.4962499999999999,0.09875,0.0675,0.083,0.0767499999999999,0.119,0.0817499999999999,0.121,0.0935,0.026,0.0964999999999999,0.37075,0.189,0.03925,0.0429999999999999,0.0645,0.083,0.06025,0.0667499999999999,0.0742499999999999,0.0697499999999999,0.09175,0.092,0.0479999999999999,0.0692499999999999,0.0837499999999999,0.0989999999999999,0.084,0.09575,0.2224999999999999,0.0374999999999999,0.5335,0.03725,0.30525,0.08975,0.1084999999999999,0.085,0.04725,0.2345,0.0925,0.063,0.0645,0.0994999999999999,0.0564999999999999,0.0504999999999999,0.0554999999999999,0.0444999999999999,0.09375,0.0369999999999999,0.0615,0.0494999999999999,0.0695,0.04125,0.0334999999999999,0.05225,0.0657499999999999,0.05375,0.148,0.0404999999999999,0.11225,0.0464999999999999,0.0344999999999999,0.024,0.03425,0.04875,0.0805,0.03175,0.03475,0.0275,0.05525,0.02
"5th Musketeer, The (a.k.a. Fifth Musketeer, The) (1979)",0.612,0.5005,0.7662500000000001,0.56825,0.5365,0.28125,0.54275,0.51825,0.44675,0.5055,0.61,0.2185,0.382,0.28325,0.38225,0.21775,0.1985,0.4775,0.5305,0.3295,0.427,0.69925,0.27825,0.4215,0.3522499999999999,0.3485,0.2895,0.09625,0.172,0.33875,0.3025,0.213,0.2175,0.2425,0.1684999999999999,0.12,0.30425,0.0984999999999999,0.1649999999999999,0.16825,0.14925,0.20625,0.1614999999999999,0.3655,0.1689999999999999,0.17025,0.1997499999999999,0.0584999999999999,0.27375,0.4629999999999999,0.10375,0.0364999999999999,0.17825,0.12425,0.06175,0.21975,0.1099999999999999,0.1109999999999999,0.1795,0.0837499999999999,0.11275,0.11625,0.31425,0.17825,0.16575,0.1555,0.38475,0.0915,0.0944999999999999,0.12175,0.39525,0.15875,0.11375,0.729,0.088,0.04175,0.3555,0.4307499999999999,0.0989999999999999,0.09775,0.1267499999999999,0.1505,0.1674999999999999,0.0954999999999999,0.08625,0.10825,0.3715,0.04025,0.1019999999999999,0.40425,0.0935,0.0384999999999999,0.1362499999999999,0.193,0.06,0.0705,0.0782499999999999,0.09875,0.1962499999999999,0.263,0.09575,0.10825,0.0685,0.359,0.2289999999999999,0.06175,0.0564999999999999,0.03475,0.0305,0.0727499999999999,0.0404999999999999,0.1205,0.0787499999999999,0.0062499999999999,0.0999999999999999,0.0449999999999999,0.05175,0.061,0.05925,0.0652499999999999,0.03175,0.05425,0.0277499999999999,0.0662499999999999,0.0334999999999999,0.0389999999999999,0.0792499999999999,0.05825,0.0935,0.0509999999999999,0.0374999999999999,0.0287499999999999,0.0225,0.05625,0.1535,0.077,0.0969999999999999,0.24375,0.061,0.0762499999999999,0.018,0.0162499999999999,0.09675,0.04875,0.2895,0.0384999999999999,0.0077499999999999,0.04525,0.0272499999999999
Thunderbirds Are GO (1966),0.705,0.39625,0.479,0.31375,0.4335,0.39625,0.694,0.741,0.4875,0.694,0.4615,0.539,0.488,0.3285,0.432,0.11325,0.28425,0.2674999999999999,0.28075,0.259,0.24175,0.24175,0.18725,0.44025,0.3335,0.262,0.4485,0.1825,0.1365,0.3339999999999999,0.2704999999999999,0.2035,0.2269999999999999,0.3285,0.291,0.1932499999999999,0.11325,0.154,0.1995,0.1297499999999999,0.15025,0.2319999999999999,0.2455,0.154,0.0925,0.28025,0.1405,0.08725,0.0627499999999999,0.1525,0.15875,0.0374999999999999,0.1185,0.1415,0.1397499999999999,0.09125,0.1917499999999999,0.0757499999999999,0.178,0.259,0.09775,0.09575,0.09575,0.20325,0.1875,0.1382499999999999,0.1169999999999999,0.1445,0.4862499999999999,0.15175,0.20675,0.17425,0.153,0.21775,0.0994999999999999,0.0464999999999999,0.0847499999999999,0.05475,0.11325,0.1039999999999999,0.5865,0.0544999999999999,0.18475,0.085,0.33475,0.1775,0.084,0.0474999999999999,0.14525,0.1154999999999999,0.0364999999999999,0.025,0.11375,0.1485,0.0812499999999999,0.10975,0.124,0.0334999999999999,0.073,0.17725,0.10475,0.0775,0.0519999999999999,0.1967499999999999,0.1089999999999999,0.062,0.12325,0.3512499999999999,0.09,0.0237499999999999,0.05975,0.0167499999999999,0.132,0.03475,0.0484999999999999,0.05925,0.0319999999999999,0.0635,0.0825,0.0414999999999999,0.1205,0.0875,0.03025,0.118,0.0247499999999999,0.03625,0.2604999999999999,0.0727499999999999,0.04425,0.0444999999999999,0.1282499999999999,0.0627499999999999,0.023,0.2219999999999999,0.03425,0.0305,0.0645,0.45775,0.03975,0.0295,0.0252499999999999,0.0225,0.17975,0.04675,0.0235,0.04175,0.0595,0.15875,0.014
Little Black Book (2004),0.66875,0.66175,0.6845,0.8594999999999999,0.45525,0.37775,0.29325,0.3492499999999999,0.2867499999999999,0.29325,0.57675,0.37075,0.302,0.399,0.3462499999999999,0.3692499999999999,0.4185,0.2594999999999999,0.2514999999999999,0.501,0.3045,0.294,0.4345,0.2544999999999999,0.215,0.22125,0.3389999999999999,0.2704999999999999,0.144,0.192,0.2445,0.27725,0.26025,0.2524999999999999,0.2304999999999999,0.396,0.1619999999999999,0.3452499999999999,0.3239999999999999,0.2875,0.1897499999999999,0.3722499999999999,0.118,0.37675,0.4812499999999999,0.1327499999999999,0.16475,0.1835,0.312,0.27175,0.1545,0.1362499999999999,0.1905,0.1927499999999999,0.1245,0.72225,0.0707499999999999,0.1689999999999999,0.21675,0.09275,0.11325,0.1255,0.1277499999999999,0.1589999999999999,0.10975,0.144,0.0712499999999999,0.1385,0.10425,0.11125,0.0944999999999999,0.10325,0.16675,0.0959999999999999,0.1805,0.0989999999999999,0.09375,0.0665,0.0627499999999999,0.0745,0.127,0.1699999999999999,0.05625,0.1064999999999999,0.2219999999999999,0.1475,0.0765,0.0595,0.197,0.04125,0.071,0.03225,0.23575,0.1669999999999999,0.077,0.0637499999999999,0.1392499999999999,0.0969999999999999,0.059,0.0439999999999999,0.0702499999999999,0.0647499999999999,0.0722499999999999,0.185,0.0757499999999999,0.20625,0.1347499999999999,0.96025,0.3804999999999999,0.0569999999999999,0.0295,0.08925,0.12275,0.0509999999999999,0.0459999999999999,0.073,0.05675,0.0797499999999999,0.04275,0.1917499999999999,0.0747499999999999,0.0579999999999999,0.0682499999999999,0.1357499999999999,0.05425,0.0605,0.05675,0.06075,0.0875,0.0989999999999999,0.0419999999999999,0.03975,0.062,0.029,0.0484999999999999,0.0579999999999999,0.0494999999999999,0.068,0.0409999999999999,0.06225,0.0295,0.06075,0.0454999999999999,0.0414999999999999,0.0314999999999999,0.072,0.0344999999999999,0.03575,0.0167499999999999
"Sting II, The (1983)",0.8062499999999999,0.8167500000000001,0.60975,0.59625,0.46825,0.21125,0.6655,0.3057499999999999,0.398,0.4695,0.3715,0.30625,0.26775,0.4695,0.4024999999999999,0.39325,0.37625,0.398,0.26425,0.3145,0.398,0.265,0.1674999999999999,0.14775,0.32225,0.1775,0.26425,0.138,0.238,0.184,0.2885,0.24675,0.0852499999999999,0.18025,0.2269999999999999,0.3475,0.4579999999999999,0.138,0.194,0.3482499999999999,0.2584999999999999,0.153,0.21275,0.2115,0.123,0.1347499999999999,0.1725,0.256,0.1285,0.0812499999999999,0.22425,0.14175,0.2025,0.2095,0.1287499999999999,0.087,0.25425,0.26075,0.198,0.08775,0.1952499999999999,0.1195,0.1054999999999999,0.0984999999999999,0.16975,0.1099999999999999,0.09125,0.11975,0.0682499999999999,0.149,0.15825,0.10325,0.18525,0.15775,0.1029999999999999,0.0954999999999999,0.0752499999999999,0.1564999999999999,0.0832499999999999,0.0939999999999999,0.1205,0.0984999999999999,0.0712499999999999,0.11525,0.10875,0.0682499999999999,0.09125,0.17925,0.0915,0.0825,0.09725,0.0832499999999999,0.1355,0.067,0.068,0.3205,0.05125,0.0737499999999999,0.1034999999999999,0.06225,0.064,0.10175,0.0825,0.026,0.0252499999999999,0.0905,0.0657499999999999,0.0237499999999999,0.0514999999999999,0.0974999999999999,0.1345,0.0504999999999999,0.2234999999999999,0.3774999999999999,0.0682499999999999,0.0595,0.0359999999999999,0.14175,0.1387499999999999,0.05425,0.0632499999999999,0.06,0.02,0.04925,0.025,0.0459999999999999,0.03875,0.1109999999999999,0.0827499999999999,0.04075,0.0364999999999999,0.031,0.031,0.06125,0.0822499999999999,0.0544999999999999,0.0667499999999999,0.0369999999999999,0.029,0.0605,0.0797499999999999,0.0112499999999999,0.0875,0.03025,0.0217499999999999,0.0374999999999999,0.0165,0.0494999999999999,0.0147499999999999
Dead Ringer (1964),0.626,0.53225,0.527,0.54775,0.45225,0.1925,0.4832499999999999,0.2877499999999999,0.4832499999999999,0.54775,0.20725,0.22325,0.2035,0.60625,0.283,0.11925,0.39175,0.44525,0.2877499999999999,0.3682499999999999,0.33525,0.29025,0.0842499999999999,0.46725,0.3395,0.17925,0.18175,0.4385,0.085,0.1297499999999999,0.24225,0.1277499999999999,0.0837499999999999,0.2664999999999999,0.2574999999999999,0.0865,0.14125,0.18625,0.16725,0.3335,0.25,0.1185,0.137,0.1495,0.05925,0.1684999999999999,0.09025,0.0747499999999999,0.0805,0.17225,0.514,0.0282499999999999,0.09125,0.0682499999999999,0.20925,0.25925,0.4185,0.1644999999999999,0.11825,0.12,0.51225,0.23225,0.0554999999999999,0.16675,0.1079999999999999,0.04725,0.0655,0.0687499999999999,0.0815,0.1465,0.0519999999999999,0.1372499999999999,0.04775,0.27375,0.0772499999999999,0.1079999999999999,0.03675,0.0959999999999999,0.0384999999999999,0.18625,0.0399999999999999,0.2784999999999999,0.0364999999999999,0.4725,0.04625,0.16325,0.06225,0.069,0.10125,0.05875,0.05025,0.05975,0.069,0.09075,0.0252499999999999,0.085,0.0509999999999999,0.15925,0.04425,0.029,0.0697499999999999,0.0792499999999999,0.05875,0.1114999999999999,0.0544999999999999,0.09625,0.09675,0.0805,0.2524999999999999,0.136,0.0235,0.03725,0.0217499999999999,0.235,0.0305,0.0287499999999999,0.2544999999999999,0.05575,0.0692499999999999,0.0265,0.0314999999999999,0.2254999999999999,0.2947499999999999,0.08,0.04425,0.0245,0.0444999999999999,0.1584999999999999,0.03675,0.0747499999999999,0.03125,0.03025,0.05225,0.0574999999999999,0.22475,0.025,0.0379999999999999,0.04825,0.0489999999999999,0.028,0.0155,0.067,0.0835,0.0185,0.0374999999999999,0.0212499999999999,0.022,0.0484999999999999,0.0277499999999999
"Mangler, The (1995)",0.7602500000000001,0.72125,0.4347499999999999,0.512,0.40325,0.5495,0.73375,0.39725,0.3994999999999999,0.40425,0.37375,0.5185,0.5185,0.2845,0.31475,0.2495,0.3359999999999999,0.1932499999999999,0.7815000000000001,0.218,0.24825,0.24825,0.485,0.24875,0.33675,0.2714999999999999,0.26125,0.24025,0.4865,0.3107499999999999,0.24275,0.366,0.10175,0.14125,0.22025,0.30125,0.177,0.14425,0.16325,0.1947499999999999,0.718,0.18575,0.21825,0.0999999999999999,0.11325,0.1054999999999999,0.55,0.1014999999999999,0.2299999999999999,0.1164999999999999,0.2827499999999999,0.0925,0.2304999999999999,0.0895,0.20325,0.179,0.26675,0.1525,0.1255,0.38975,0.11725,0.0925,0.0642499999999999,0.0845,0.32425,0.1445,0.129,0.05675,0.062,0.1985,0.091,0.08825,0.3542499999999999,0.0682499999999999,0.0832499999999999,0.09375,0.0707499999999999,0.05275,0.1985,0.0675,0.0915,0.04175,0.0625,0.1345,0.0895,0.1327499999999999,0.079,0.51475,0.0295,0.1124999999999999,0.072,0.10625,0.04425,0.05775,0.0685,0.0479999999999999,0.15825,0.0727499999999999,0.05875,0.0707499999999999,0.09075,0.03425,0.0509999999999999,0.0374999999999999,0.0747499999999999,0.2554999999999999,0.05925,0.05525,0.05425,0.092,0.08,0.0282499999999999,0.0414999999999999,0.0574999999999999,0.0399999999999999,0.05475,0.04375,0.0292499999999999,0.0569999999999999,0.49,0.0379999999999999,0.0469999999999999,0.0762499999999999,0.075,0.0404999999999999,0.29725,0.0554999999999999,0.06225,0.04675,0.0195,0.015,0.0245,0.067,0.0349999999999999,0.03475,0.03375,0.0419999999999999,0.05275,0.04525,0.0364999999999999,0.0267499999999999,0.1169999999999999,0.0272499999999999,0.0369999999999999,0.021,0.03675,0.06075,0.0272499999999999,0.019
