movieId,original,predictable,vengeance,teen movie,betrayal,pornography,weird,death,mentor,very funny,chase,catastrophe,first contact,greed,good,fight scenes,camp,dialogue,fantasy world,sexy,mad scientist,adaptation,family,drama,melancholic,fun movie,weapons,not funny,hospital,remake,culture clash,runaway,life philosophy,nudity (full frontal - brief),life & death,independent film,quirky,transformation,stereotypes,surveillance,writers,pulp,creativity,classic car,farce,light,absurd,80s,survival,dysfunctional family,internet,multiple storylines,drinking,computer animation,sacrifice,doctors,alter ego,dreams,new jersey,queer,goth,women,unlikely friendships,small town,graphic novel,childhood,island,immortality,california,road movie,unlikeable characters,underrated,too long,kidnapping,notable nudity,reality tv,memory,nudity (topless - brief),awesome soundtrack,nudity (rear),irish accent,god,hip hop,alternate history,stand-up comedy,stoner movie,film noir,blindness,censorship,snakes,prejudice,hotel,islam,no plot,ghosts/afterlife,atheism,wilderness,texas,simple,prison,kick-butt women,good music,trilogy,addiction,foul language,tokyo,adoption,british,fashion,made for tv,new york city,shopping,bollywood,indians,workplace,directorial debut,period piece,brothers,hunting,radio,desert,los angeles,divorce,wartime,too short,cancer,finnish,homeless,interracial romance,ensemble cast,best of 2005,race,potential oscar nom,buddy movie,australia,prostitution,single father,robert downey jr,russian,san francisco,1930s,time,lawyer,wine,father daughter relationship,rebellion,oil,french,documentary
Brainscan (1994),0.74125,0.49475,0.46175,0.743,0.626,0.38275,0.61725,0.3055,0.4975,0.1902499999999999,0.39825,0.6545,0.72675,0.40125,0.34375,0.374,0.184,0.40125,0.3335,0.14775,0.473,0.22575,0.0837499999999999,0.34275,0.294,0.496,0.25325,0.37475,0.144,0.062,0.29125,0.34275,0.4639999999999999,0.1735,0.17925,0.3285,0.17825,0.24325,0.139,0.3349999999999999,0.15075,0.24575,0.304,0.2304999999999999,0.1029999999999999,0.16675,0.1397499999999999,0.30125,0.42125,0.10475,0.38325,0.1972499999999999,0.083,0.1485,0.177,0.05675,0.10625,0.2309999999999999,0.09125,0.137,0.1285,0.1129999999999999,0.16025,0.22975,0.14125,0.1922499999999999,0.0695,0.2345,0.10075,0.131,0.0852499999999999,0.2435,0.0939999999999999,0.063,0.09725,0.144,0.239,0.11875,0.195,0.084,0.1325,0.0354999999999999,0.086,0.1014999999999999,0.081,0.0635,0.0984999999999999,0.1019999999999999,0.0845,0.03775,0.0845,0.1064999999999999,0.0984999999999999,0.0677499999999999,0.1255,0.0414999999999999,0.1074999999999999,0.0712499999999999,0.0384999999999999,0.0949999999999999,0.0685,0.15075,0.09625,0.11275,0.05175,0.063,0.0339999999999999,0.0429999999999999,0.0195,0.0494999999999999,0.04325,0.03225,0.0737499999999999,0.0449999999999999,0.1084999999999999,0.0707499999999999,0.067,0.04175,0.0292499999999999,0.06225,0.05925,0.0519999999999999,0.0344999999999999,0.03925,0.016,0.03375,0.0595,0.069,0.03475,0.03625,0.0379999999999999,0.0757499999999999,0.03675,0.0474999999999999,0.0499999999999999,0.03825,0.023,0.1927499999999999,0.0742499999999999,0.0329999999999999,0.0479999999999999,0.20975,0.05575,0.0167499999999999,0.029,0.0469999999999999,0.0205,0.0242499999999999,0.017
"Real Cancun, The (2003)",0.7385,0.8747499999999999,0.484,0.81125,0.352,0.737,0.5155,0.2975,0.50175,0.7605,0.4505,0.46675,0.38475,0.3229999999999999,0.3632499999999999,0.4505,0.3764999999999999,0.3814999999999999,0.4805,0.7275,0.15075,0.3279999999999999,0.4635,0.3655,0.347,0.68025,0.4505,0.3229999999999999,0.16025,0.15,0.264,0.25625,0.376,0.2997499999999999,0.2209999999999999,0.75925,0.2925,0.213,0.3455,0.1402499999999999,0.206,0.31375,0.2817499999999999,0.254,0.24275,0.22275,0.243,0.1302499999999999,0.10925,0.23875,0.4505,0.3315,0.5625,0.21,0.15125,0.1195,0.18175,0.1079999999999999,0.1855,0.2319999999999999,0.0785,0.30725,0.26775,0.1144999999999999,0.1034999999999999,0.1405,0.0815,0.09925,0.125,0.3305,0.1169999999999999,0.0705,0.1942499999999999,0.11225,0.263,0.95075,0.3017499999999999,0.04675,0.11625,0.26875,0.257,0.39125,0.5345,0.19,0.21475,0.14,0.134,0.09675,0.093,0.11775,0.1069999999999999,0.0825,0.15125,0.06175,0.05525,0.08725,0.0554999999999999,0.152,0.1255,0.11725,0.18625,0.0637499999999999,0.0559999999999999,0.1009999999999999,0.09775,0.10025,0.0817499999999999,0.0802499999999999,0.1084999999999999,0.03725,0.0635,0.0494999999999999,0.1584999999999999,0.091,0.09825,0.0782499999999999,0.0757499999999999,0.0685,0.0627499999999999,0.0755,0.04375,0.0857499999999999,0.0989999999999999,0.12175,0.05925,0.05575,0.04275,0.0227499999999999,0.10675,0.1282499999999999,0.03375,0.0705,0.0742499999999999,0.0765,0.10975,0.05625,0.05875,0.04825,0.067,0.05175,0.0787499999999999,0.05175,0.03075,0.069,0.0379999999999999,0.03325,0.0354999999999999,0.0444999999999999,0.1402499999999999
Wrong Turn (2003),0.738,0.6355,0.8234999999999999,0.7662500000000001,0.377,0.24075,0.32625,0.5245,0.4357499999999999,0.4935,0.5615,0.44325,0.2997499999999999,0.4,0.45875,0.2997499999999999,0.36875,0.3249999999999999,0.2085,0.24075,0.4735,0.21375,0.29425,0.3195,0.242,0.657,0.33075,0.32425,0.1947499999999999,0.3095,0.29525,0.29525,0.3209999999999999,0.3007499999999999,0.204,0.1305,0.191,0.27975,0.434,0.131,0.1892499999999999,0.1545,0.33275,0.2664999999999999,0.1154999999999999,0.15425,0.136,0.1357499999999999,0.8062499999999999,0.1634999999999999,0.133,0.23525,0.19,0.1475,0.2465,0.1614999999999999,0.11225,0.0959999999999999,0.2784999999999999,0.118,0.0747499999999999,0.19,0.1574999999999999,0.15575,0.08775,0.1292499999999999,0.1589999999999999,0.0969999999999999,0.137,0.65175,0.136,0.2319999999999999,0.1735,0.144,0.1019999999999999,0.0835,0.0772499999999999,0.0855,0.0707499999999999,0.0875,0.072,0.04175,0.09275,0.1114999999999999,0.086,0.127,0.0949999999999999,0.11475,0.0549999999999999,0.0855,0.11475,0.091,0.0702499999999999,0.1044999999999999,0.09325,0.05175,0.258,0.31675,0.1325,0.077,0.04725,0.0915,0.04425,0.0677499999999999,0.0524999999999999,0.04175,0.0832499999999999,0.062,0.0855,0.04925,0.05225,0.0404999999999999,0.09425,0.0775,0.05675,0.05825,0.066,0.1124999999999999,0.1515,0.1357499999999999,0.1525,0.04625,0.0775,0.04625,0.0755,0.0469999999999999,0.0677499999999999,0.11475,0.04775,0.0707499999999999,0.03775,0.0665,0.0479999999999999,0.0409999999999999,0.0499999999999999,0.03525,0.03675,0.0339999999999999,0.0484999999999999,0.0524999999999999,0.05275,0.0282499999999999,0.03225,0.0374999999999999,0.0319999999999999,0.0424999999999999,0.0349999999999999,0.03325,0.0167499999999999
Gigli (2003),0.8115000000000001,0.95425,0.51525,0.52425,0.78,0.67925,0.49175,0.4004999999999999,0.5165,0.8174999999999999,0.45225,0.46975,0.413,0.49775,0.49175,0.56225,0.2925,0.73725,0.51025,0.623,0.16125,0.40025,0.7105,0.49775,0.4952499999999999,0.29625,0.45225,0.27075,0.20975,0.3,0.49775,0.5035,0.33575,0.27425,0.3025,0.42725,0.885,0.16375,0.45725,0.573,0.57675,0.45825,0.1775,0.21775,0.2817499999999999,0.2995,0.3245,0.2125,0.0802499999999999,0.3355,0.3435,0.40925,0.17975,0.2684999999999999,0.16075,0.2837499999999999,0.2274999999999999,0.175,0.4795,0.4275,0.0752499999999999,0.3269999999999999,0.2825,0.10275,0.05675,0.2219999999999999,0.1395,0.1315,0.24725,0.30225,0.3135,0.069,0.24225,0.6685,0.2254999999999999,0.16775,0.216,0.0652499999999999,0.086,0.26875,0.17175,0.426,0.427,0.22425,0.1915,0.1327499999999999,0.17625,0.1275,0.1009999999999999,0.14825,0.1144999999999999,0.11275,0.22725,0.21925,0.0675,0.1257499999999999,0.08725,0.0832499999999999,0.1402499999999999,0.1375,0.1362499999999999,0.1252499999999999,0.09,0.09975,0.5785,0.1074999999999999,0.148,0.14,0.11075,0.0797499999999999,0.2804999999999999,0.15875,0.1609999999999999,0.12425,0.1099999999999999,0.10125,0.1282499999999999,0.0969999999999999,0.03925,0.12075,0.0807499999999999,0.20875,0.14,0.10925,0.05925,0.08,0.0697499999999999,0.0695,0.139,0.09025,0.0657499999999999,0.07,0.15225,0.0807499999999999,0.0595,0.0615,0.0905,0.0832499999999999,0.069,0.09225,0.1295,0.11025,0.065,0.084,0.0509999999999999,0.0389999999999999,0.04675,0.06,0.04725
Freddy vs. Jason (2003),0.8147500000000001,0.97325,0.81375,0.94775,0.698,0.529,0.37275,0.5825,0.4475,0.559,0.45475,0.411,0.50675,0.3565,0.59375,0.61625,0.78125,0.56875,0.3682499999999999,0.52475,0.60925,0.32825,0.2867499999999999,0.3565,0.297,0.59275,0.50375,0.32075,0.3279999999999999,0.1885,0.3565,0.34225,0.31975,0.94875,0.21275,0.1845,0.2175,0.3545,0.44425,0.237,0.25475,0.357,0.3934999999999999,0.266,0.3125,0.22425,0.20925,0.37175,0.2604999999999999,0.15475,0.2194999999999999,0.283,0.26175,0.244,0.22125,0.0999999999999999,0.3057499999999999,0.742,0.2694999999999999,0.16425,0.12475,0.11075,0.141,0.16025,0.273,0.1845,0.21425,0.258,0.21625,0.1282499999999999,0.183,0.14225,0.23025,0.09275,0.10075,0.17575,0.1689999999999999,0.17825,0.36575,0.0737499999999999,0.10575,0.1139999999999999,0.1644999999999999,0.1332499999999999,0.11575,0.25925,0.1059999999999999,0.0852499999999999,0.0697499999999999,0.17875,0.077,0.1019999999999999,0.1009999999999999,0.1955,0.04525,0.06025,0.0837499999999999,0.10325,0.1215,0.1877499999999999,0.05625,0.08775,0.0865,0.15875,0.14125,0.0812499999999999,0.067,0.0795,0.0895,0.0504999999999999,0.0742499999999999,0.0807499999999999,0.0984999999999999,0.0579999999999999,0.0717499999999999,0.079,0.1009999999999999,0.0925,0.0732499999999999,0.0767499999999999,0.04575,0.1049999999999999,0.0564999999999999,0.05275,0.0695,0.05775,0.06225,0.0797499999999999,0.0374999999999999,0.068,0.05575,0.06125,0.0439999999999999,0.088,0.0454999999999999,0.0464999999999999,0.0277499999999999,0.071,0.0745,0.04525,0.05275,0.0479999999999999,0.0277499999999999,0.029,0.03175,0.03725,0.0369999999999999,0.03425,0.028
Jeepers Creepers 2 (2003),0.82325,0.76125,0.737,0.9205,0.3169999999999999,0.3045,0.394,0.41425,0.4175,0.4725,0.50125,0.4439999999999999,0.5955,0.4792499999999999,0.373,0.5035,0.42125,0.4569999999999999,0.2937499999999999,0.22975,0.8674999999999999,0.297,0.25825,0.39975,0.25275,0.36975,0.692,0.35375,0.2664999999999999,0.2817499999999999,0.2684999999999999,0.3139999999999999,0.34875,0.32625,0.31875,0.143,0.2189999999999999,0.3535,0.4095,0.2355,0.27925,0.20775,0.3265,0.252,0.11275,0.218,0.14325,0.181,0.65175,0.1855,0.1935,0.236,0.2025,0.1584999999999999,0.35075,0.1327499999999999,0.174,0.202,0.20475,0.4087499999999999,0.21825,0.14675,0.122,0.68525,0.11775,0.1525,0.256,0.21975,0.3125,0.354,0.3525,0.15425,0.1965,0.22225,0.0915,0.0742499999999999,0.0845,0.0969999999999999,0.11925,0.0755,0.0785,0.0685,0.17125,0.1362499999999999,0.0817499999999999,0.10825,0.1069999999999999,0.10975,0.05875,0.236,0.24075,0.0944999999999999,0.088,0.1485,0.084,0.0685,0.0725,0.1297499999999999,0.12125,0.0817499999999999,0.0755,0.0464999999999999,0.065,0.05975,0.1267499999999999,0.1004999999999999,0.118,0.0584999999999999,0.08875,0.05525,0.05675,0.0837499999999999,0.05825,0.088,0.0692499999999999,0.0695,0.0675,0.0845,0.22725,0.1649999999999999,0.16075,0.0529999999999999,0.0852499999999999,0.05225,0.03775,0.0394999999999999,0.05675,0.082,0.03725,0.05875,0.03775,0.0665,0.05575,0.092,0.0549999999999999,0.0499999999999999,0.068,0.04625,0.05075,0.0514999999999999,0.05125,0.0514999999999999,0.0574999999999999,0.0334999999999999,0.029,0.025,0.05325,0.0295,0.017
Cabin Fever (2002),0.85975,0.71775,0.95075,0.77725,0.51775,0.5225,0.749,0.46775,0.547,0.57475,0.34775,0.40575,0.2804999999999999,0.36875,0.36875,0.2485,0.43025,0.42725,0.27175,0.5225,0.4445,0.3229999999999999,0.1957499999999999,0.3652499999999999,0.301,0.42625,0.32975,0.296,0.25275,0.14125,0.3652499999999999,0.3055,0.3259999999999999,0.236,0.261,0.47375,0.495,0.28075,0.45475,0.45175,0.3195,0.175,0.30625,0.24825,0.32825,0.1604999999999999,0.47375,0.1952499999999999,0.4295,0.1992499999999999,0.12125,0.21625,0.73,0.15575,0.21525,0.14275,0.1337499999999999,0.09775,0.177,0.17275,0.237,0.12325,0.21525,0.298,0.2239999999999999,0.118,0.124,0.05375,0.10575,0.3705,0.4575,0.2095,0.11625,0.09975,0.0667499999999999,0.09,0.0895,0.09225,0.147,0.078,0.09975,0.0852499999999999,0.11475,0.10625,0.08925,0.2495,0.10525,0.1114999999999999,0.05525,0.1049999999999999,0.1009999999999999,0.12025,0.0702499999999999,0.118,0.0319999999999999,0.0645,0.22175,0.18225,0.1124999999999999,0.079,0.0727499999999999,0.10825,0.0805,0.1134999999999999,0.23225,0.0717499999999999,0.03725,0.09325,0.05075,0.05025,0.05875,0.04875,0.0642499999999999,0.0785,0.0574999999999999,0.1977499999999999,0.0752499999999999,0.0805,0.1825,0.10025,0.059,0.0305,0.0737499999999999,0.0705,0.03825,0.04725,0.0494999999999999,0.076,0.03475,0.083,0.0737499999999999,0.0424999999999999,0.0464999999999999,0.05425,0.0747499999999999,0.04175,0.0205,0.05625,0.0424999999999999,0.0374999999999999,0.0544999999999999,0.02975,0.023,0.04125,0.0319999999999999,0.03125,0.0344999999999999,0.0344999999999999,0.0265
Once Bitten (1985),0.72875,0.62575,0.72875,0.8652500000000001,0.2007499999999999,0.483,0.37625,0.2334999999999999,0.4835,0.91725,0.54175,0.4425,0.301,0.28825,0.29925,0.4287499999999999,0.4942499999999999,0.36475,0.46225,0.7635000000000001,0.33675,0.43725,0.306,0.1975,0.28625,0.535,0.2365,0.23175,0.25225,0.1307499999999999,0.1975,0.24725,0.3864999999999999,0.305,0.23475,0.14575,0.2299999999999999,0.4772499999999999,0.1775,0.09425,0.15,0.21125,0.1699999999999999,0.2674999999999999,0.367,0.42825,0.20575,0.786,0.11025,0.15125,0.1094999999999999,0.17225,0.57775,0.1765,0.20525,0.09525,0.33075,0.18575,0.1927499999999999,0.33575,0.5305,0.3465,0.16275,0.1664999999999999,0.0717499999999999,0.183,0.18075,0.79375,0.349,0.17275,0.05875,0.235,0.173,0.09575,0.3585,0.0499999999999999,0.1084999999999999,0.0797499999999999,0.263,0.1699999999999999,0.134,0.0735,0.12,0.1397499999999999,0.135,0.1545,0.10575,0.17275,0.0755,0.12375,0.10925,0.0732499999999999,0.10225,0.0742499999999999,0.2324999999999999,0.076,0.0735,0.03225,0.1465,0.09075,0.0787499999999999,0.068,0.0449999999999999,0.0812499999999999,0.03525,0.0655,0.0832499999999999,0.0752499999999999,0.08,0.0595,0.0712499999999999,0.17375,0.1252499999999999,0.0687499999999999,0.071,0.0802499999999999,0.1104999999999999,0.072,0.059,0.0865,0.0514999999999999,0.2095,0.09075,0.08725,0.04175,0.03575,0.0569999999999999,0.031,0.0815,0.0434999999999999,0.03325,0.05825,0.0444999999999999,0.0424999999999999,0.1064999999999999,0.0414999999999999,0.04425,0.05625,0.0825,0.1014999999999999,0.04375,0.0642499999999999,0.04975,0.05225,0.04725,0.03375,0.0389999999999999,0.03475,0.03175
"Texas Chainsaw Massacre, The (2003)",0.91975,0.6655,0.91975,0.6985,0.71925,0.7922499999999999,0.63,0.514,0.44825,0.4539999999999999,0.54775,0.42225,0.3442499999999999,0.42625,0.4775,0.46825,0.2075,0.4775,0.2895,0.27475,0.2155,0.4237499999999999,0.4955,0.67825,0.393,0.24675,0.3445,0.36375,0.26575,0.99625,0.3275,0.31625,0.2965,0.41225,0.24,0.2935,0.23025,0.34225,0.37825,0.46825,0.15975,0.179,0.2654999999999999,0.24925,0.1905,0.3087499999999999,0.21725,0.0845,0.3552499999999999,0.23975,0.155,0.216,0.174,0.23425,0.23875,0.12325,0.17475,0.11925,0.18025,0.215,0.10175,0.1584999999999999,0.141,0.18075,0.40375,0.132,0.1382499999999999,0.1285,0.1372499999999999,0.3087499999999999,0.23125,0.1352499999999999,0.12325,0.1609999999999999,0.11975,0.0757499999999999,0.1285,0.1044999999999999,0.0825,0.09575,0.0984999999999999,0.063,0.091,0.1282499999999999,0.1317499999999999,0.14,0.11525,0.1495,0.12425,0.0642499999999999,0.11375,0.09225,0.1664999999999999,0.05775,0.05125,0.06225,0.0895,0.49775,0.1014999999999999,0.081,0.0895,0.0825,0.0665,0.0805,0.11275,0.12325,0.065,0.0662499999999999,0.04725,0.0494999999999999,0.0715,0.0539999999999999,0.1019999999999999,0.0715,0.0632499999999999,0.077,0.10725,0.1124999999999999,0.085,0.073,0.12325,0.0459999999999999,0.0725,0.061,0.0424999999999999,0.0544999999999999,0.03325,0.04825,0.04575,0.059,0.2259999999999999,0.0657499999999999,0.0727499999999999,0.04925,0.0419999999999999,0.0564999999999999,0.04625,0.04975,0.0519999999999999,0.0544999999999999,0.0514999999999999,0.0434999999999999,0.03475,0.03175,0.0339999999999999,0.03525,0.0262499999999999,0.03625,0.04525
Lipstick (1976),0.69125,0.83375,0.9845,0.89025,0.288,0.69775,0.5215,0.1905,0.41825,0.573,0.2744999999999999,0.4087499999999999,0.36275,0.65175,0.4034999999999999,0.2465,0.6655,0.3215,0.393,0.45375,0.2835,0.2269999999999999,0.357,0.50925,0.4014999999999999,0.1205,0.2465,0.39125,0.1049999999999999,0.18575,0.3017499999999999,0.32875,0.24075,0.5955,0.3209999999999999,0.24575,0.2269999999999999,0.22725,0.345,0.193,0.1887499999999999,0.235,0.1545,0.396,0.573,0.22475,0.12375,0.1385,0.067,0.31475,0.126,0.183,0.21225,0.146,0.187,0.2319999999999999,0.14225,0.15725,0.20375,0.127,0.09925,0.294,0.1932499999999999,0.0802499999999999,0.1942499999999999,0.0832499999999999,0.2345,0.0424999999999999,0.2905,0.1074999999999999,0.0915,0.2085,0.17525,0.10325,0.3285,0.14125,0.14275,0.1589999999999999,0.04325,0.2465,0.13,0.0329999999999999,0.15625,0.11925,0.1305,0.11075,0.092,0.0802499999999999,0.27075,0.11475,0.1059999999999999,0.03975,0.187,0.0915,0.05625,0.0979999999999999,0.0722499999999999,0.031,0.0489999999999999,0.0635,0.0797499999999999,0.55575,0.029,0.092,0.0339999999999999,0.0772499999999999,0.11125,0.0434999999999999,0.479,0.1312499999999999,0.0735,0.061,0.0692499999999999,0.079,0.1004999999999999,0.0424999999999999,0.0637499999999999,0.0792499999999999,0.0675,0.04175,0.0122499999999999,0.24175,0.05475,0.187,0.03575,0.0237499999999999,0.0419999999999999,0.0242499999999999,0.09025,0.077,0.03475,0.1009999999999999,0.0207499999999999,0.076,0.0222499999999999,0.0514999999999999,0.0444999999999999,0.04875,0.06075,0.0479999999999999,0.0494999999999999,0.0822499999999999,0.72975,0.0439999999999999,0.026,0.0212499999999999,0.0524999999999999,0.026,0.0319999999999999
Leprechaun (1993),0.7802500000000001,0.8652500000000001,0.60825,0.64925,0.667,0.46075,0.52575,0.40125,0.4832499999999999,0.82175,0.56325,0.402,0.44575,0.3045,0.3944999999999999,0.42025,0.6305,0.4307499999999999,0.32575,0.18425,0.74175,0.2279999999999999,0.358,0.28075,0.24475,0.56125,0.40275,0.292,0.3077499999999999,0.1372499999999999,0.28075,0.264,0.2584999999999999,0.26925,0.2175,0.2345,0.34125,0.2937499999999999,0.2125,0.14575,0.2574999999999999,0.26175,0.31975,0.25275,0.35475,0.24325,0.2279999999999999,0.2435,0.11075,0.17125,0.1525,0.279,0.16675,0.30625,0.1985,0.183,0.18525,0.18675,0.188,0.14925,0.1024999999999999,0.09525,0.2514999999999999,0.14775,0.1845,0.2324999999999999,0.20475,0.0777499999999999,0.33875,0.11575,0.1272499999999999,0.20825,0.1545,0.0832499999999999,0.14075,0.09825,0.124,0.1134999999999999,0.0875,0.0959999999999999,0.54075,0.11075,0.08925,0.1525,0.0782499999999999,0.12075,0.1185,0.0717499999999999,0.1024999999999999,0.178,0.10275,0.10175,0.0999999999999999,0.04825,0.0979999999999999,0.0697499999999999,0.10575,0.0645,0.1679999999999999,0.08825,0.067,0.065,0.0539999999999999,0.0855,0.0675,0.062,0.092,0.0652499999999999,0.03925,0.0637499999999999,0.083,0.0827499999999999,0.0549999999999999,0.05075,0.0697499999999999,0.0772499999999999,0.0767499999999999,0.09725,0.0925,0.0757499999999999,0.04975,0.12075,0.0827499999999999,0.0564999999999999,0.10725,0.0359999999999999,0.1325,0.0662499999999999,0.0384999999999999,0.0509999999999999,0.064,0.0672499999999999,0.0285,0.09175,0.04475,0.04275,0.0389999999999999,0.05775,0.0554999999999999,0.06025,0.05275,0.04325,0.025,0.0215,0.0379999999999999,0.0389999999999999,0.0314999999999999,0.0275,0.0177499999999999
Cool World (1992),0.73525,0.65275,0.63775,0.2219999999999999,0.2835,0.8287500000000001,0.637,0.3425,0.4525,0.3754999999999999,0.6705,0.4345,0.344,0.3655,0.4345,0.6705,0.32975,0.45075,0.6265,0.8287500000000001,0.366,0.4267499999999999,0.96625,0.2584999999999999,0.401,0.3399999999999999,0.6705,0.3545,0.09475,0.179,0.2584999999999999,0.2985,0.35575,0.32275,0.24175,0.2734999999999999,0.25975,0.38575,0.21175,0.1555,0.1614999999999999,0.3235,0.32475,0.25875,0.154,0.5325,0.2324999999999999,0.1305,0.29325,0.18,0.269,0.25825,0.1997499999999999,0.96625,0.1689999999999999,0.11425,0.5325,0.09725,0.1895,0.17725,0.1599999999999999,0.2145,0.14825,0.0847499999999999,0.4862499999999999,0.1952499999999999,0.125,0.12375,0.181,0.1357499999999999,0.17675,0.27325,0.1004999999999999,0.10125,0.2684999999999999,0.11225,0.1307499999999999,0.22575,0.09425,0.30225,0.17325,0.0822499999999999,0.0964999999999999,0.14675,0.14175,0.21975,0.1335,0.1024999999999999,0.16975,0.11575,0.0954999999999999,0.10125,0.11875,0.11325,0.0499999999999999,0.0805,0.0915,0.04475,0.077,0.16075,0.0812499999999999,0.0697499999999999,0.09275,0.1255,0.0449999999999999,0.0852499999999999,0.04825,0.14875,0.07,0.0514999999999999,0.09425,0.0675,0.05625,0.0717499999999999,0.09375,0.0705,0.1315,0.0717499999999999,0.091,0.0374999999999999,0.0677499999999999,0.10525,0.10075,0.2095,0.0449999999999999,0.0554999999999999,0.04525,0.05825,0.0645,0.0675,0.04225,0.04675,0.03725,0.0349999999999999,0.04225,0.06,0.03775,0.1215,0.062,0.05675,0.16525,0.04525,0.03275,0.0285,0.0275,0.03925,0.0712499999999999,0.03875,0.0187499999999999
Exorcist: The Beginning (2004),0.843,0.93525,0.69375,0.37925,0.34275,0.69375,0.56025,0.4044999999999999,0.51925,0.31225,0.3075,0.4357499999999999,0.7835000000000001,0.42925,0.41125,0.5955,0.3189999999999999,0.42925,0.37175,0.1654999999999999,0.25625,0.3672499999999999,0.2145,0.402,0.284,0.1875,0.2927499999999999,0.3442499999999999,0.37925,0.8995,0.2644999999999999,0.28725,0.34675,0.50725,0.1897499999999999,0.3057499999999999,0.27325,0.23025,0.1977499999999999,0.4722499999999999,0.25925,0.2385,0.24075,0.2022499999999999,0.175,0.24675,0.2155,0.0989999999999999,0.09775,0.2017499999999999,0.1735,0.2022499999999999,0.15775,0.575,0.23125,0.2385,0.237,0.1099999999999999,0.123,0.14975,0.1074999999999999,0.14275,0.16875,0.093,0.1805,0.15225,0.12125,0.3522499999999999,0.1302499999999999,0.10225,0.1285,0.1664999999999999,0.1415,0.069,0.10325,0.0409999999999999,0.1405,0.0852499999999999,0.077,0.08925,0.16425,0.3595,0.09075,0.14,0.133,0.092,0.1144999999999999,0.1564999999999999,0.12375,0.1599999999999999,0.09825,0.0702499999999999,0.18275,0.0554999999999999,0.20375,0.33825,0.05025,0.0652499999999999,0.0692499999999999,0.0925,0.0815,0.152,0.0969999999999999,0.0697499999999999,0.236,0.1352499999999999,0.0812499999999999,0.118,0.028,0.1322499999999999,0.03925,0.0637499999999999,0.1285,0.0979999999999999,0.068,0.0655,0.1342499999999999,0.1009999999999999,0.0227499999999999,0.0394999999999999,0.132,0.0549999999999999,0.0615,0.122,0.0524999999999999,0.0484999999999999,0.274,0.0329999999999999,0.05775,0.04225,0.18225,0.1004999999999999,0.0444999999999999,0.04125,0.0334999999999999,0.0394999999999999,0.04825,0.10975,0.05975,0.0574999999999999,0.073,0.0399999999999999,0.03775,0.03075,0.04575,0.03725,0.03,0.03325,0.0285
Night of the Demons (1988),0.764,0.63675,0.8665,0.9605,0.6025,0.8122499999999999,0.8640000000000001,0.38875,0.409,0.352,0.391,0.423,0.45725,0.5525,0.501,0.4775,0.58925,0.481,0.3175,0.8122499999999999,0.5795,0.2744999999999999,0.1367499999999999,0.4549999999999999,0.5525,0.46875,0.31575,0.3365,0.2967499999999999,0.1347499999999999,0.5525,0.5525,0.27925,0.2674999999999999,0.32875,0.3027499999999999,0.497,0.4247499999999999,0.43325,0.27575,0.14275,0.1579999999999999,0.40025,0.544,0.2224999999999999,0.2744999999999999,0.2289999999999999,0.719,0.55775,0.1725,0.0994999999999999,0.2744999999999999,0.5545,0.1255,0.37725,0.1277499999999999,0.11425,0.18525,0.127,0.2299999999999999,0.84775,0.1235,0.24425,0.1957499999999999,0.20925,0.20825,0.21275,0.1465,0.17925,0.16025,0.1714999999999999,0.245,0.14375,0.0459999999999999,0.1277499999999999,0.11125,0.0574999999999999,0.307,0.7465,0.063,0.1084999999999999,0.0825,0.0825,0.09125,0.1574999999999999,0.24675,0.1252499999999999,0.1327499999999999,0.0994999999999999,0.181,0.1634999999999999,0.25925,0.0625,0.1255,0.03725,0.04575,0.33025,0.08825,0.08775,0.08775,0.0762499999999999,0.254,0.04175,0.25075,0.10025,0.1317499999999999,0.05025,0.084,0.04675,0.09025,0.059,0.16575,0.132,0.08625,0.18175,0.1332499999999999,0.0705,0.10875,0.1892499999999999,0.12425,0.04975,0.1159999999999999,0.05225,0.05875,0.03325,0.03625,0.37775,0.17525,0.0272499999999999,0.06075,0.0242499999999999,0.04625,0.0499999999999999,0.0544999999999999,0.0287499999999999,0.06,0.0222499999999999,0.0665,0.0344999999999999,0.03425,0.03625,0.0135,0.0125,0.0237499999999999,0.03325,0.0369999999999999,0.0217499999999999,0.03275,0.029
