movieId,melancholic,original,weird,greed,drama,independent film,culture clash,runaway,drinking,vengeance,good,dialogue,pornography,dysfunctional family,quirky,betrayal,divorce,mentor,catastrophe,sexy,life & death,life philosophy,writers,adaptation,unlikely friendships,light,women,absurd,predictable,multiple storylines,very funny,family,queer,death,surveillance,creativity,not funny,fantasy world,addiction,hotel,chase,transformation,nudity (full frontal - brief),workplace,first contact,hospital,doctors,childhood,british,underrated,nudity (topless - brief),ensemble cast,small town,classic car,fun movie,fight scenes,period piece,farce,california,prejudice,sacrifice,stereotypes,weapons,new jersey,teen movie,road movie,islam,alter ego,new york city,film noir,unlikeable characters,censorship,dreams,irish accent,interracial romance,good music,adoption,directorial debut,wine,pulp,computer animation,memory,tokyo,blindness,too long,survival,notable nudity,internet,brothers,simple,cancer,nudity (rear),wartime,awesome soundtrack,best of 2005,1930s,father daughter relationship,potential oscar nom,bollywood,texas,stoner movie,wilderness,atheism,foul language,mad scientist,alternate history,shopping,stand-up comedy,los angeles,reality tv,robert downey jr,camp,prison,prostitution,kick-butt women,french,lawyer,homeless,single father,hunting,indians,no plot,island,hip hop,documentary,radio,fashion,80s,race,god,oil,san francisco,finnish,australia,kidnapping,graphic novel,rebellion,desert,goth,immortality,russian,ghosts/afterlife,made for tv,buddy movie,snakes,trilogy,too short,time,remake
Sweet Bird of Youth (1962),0.92575,0.92575,0.7185,0.9295,0.9595,0.6165,0.9295,0.9295,0.8200000000000001,0.7185,0.90075,0.639,0.4925,0.78975,0.2975,0.4765,0.4722499999999999,0.4649999999999999,0.427,0.65425,0.56925,0.5435,0.36875,0.742,0.2355,0.36975,0.4902499999999999,0.2002499999999999,0.2194999999999999,0.265,0.22075,0.4629999999999999,0.4752499999999999,0.3087499999999999,0.23125,0.18725,0.3682499999999999,0.3155,0.4325,0.617,0.1877499999999999,0.21675,0.17375,0.206,0.2194999999999999,0.0792499999999999,0.2815,0.48,0.26375,0.155,0.21475,0.1385,0.63675,0.2055,0.35575,0.1877499999999999,0.27525,0.51675,0.2234999999999999,0.38325,0.35275,0.20625,0.189,0.05225,0.1265,0.22025,0.55125,0.40275,0.278,0.1775,0.2495,0.869,0.39125,0.148,0.3215,0.10125,0.0494999999999999,0.1327499999999999,0.11075,0.119,0.1825,0.122,0.15975,0.0702499999999999,0.15625,0.0735,0.0959999999999999,0.0857499999999999,0.27025,0.0712499999999999,0.04875,0.06225,0.386,0.14425,0.191,0.43925,0.2005,0.0292499999999999,0.18075,0.12475,0.03775,0.0267499999999999,0.0625,0.0359999999999999,0.1377499999999999,0.0777499999999999,0.0157499999999999,0.08925,0.0287499999999999,0.0409999999999999,0.1325,0.0595,0.0974999999999999,0.0845,0.10925,0.078,0.17425,0.0474999999999999,0.24175,0.05175,0.1139999999999999,0.0534999999999999,0.1382499999999999,0.016,0.0439999999999999,0.14125,0.028,0.04925,0.0969999999999999,0.0787499999999999,0.2425,0.0504999999999999,0.3195,0.0217499999999999,0.062,0.1935,0.20875,0.12275,0.0642499999999999,0.246,0.0232499999999999,0.0329999999999999,0.09775,0.0785,0.25825,0.05975,0.03275,0.0459999999999999,0.0574999999999999
Grey Gardens (1975),0.9775,0.735,0.8815,0.637,0.70425,0.71375,0.7475,0.7475,0.6345,0.552,0.70425,0.298,0.2937499999999999,0.623,0.8707499999999999,0.21775,0.2165,0.419,0.46525,0.43875,0.33475,0.41325,0.20825,0.309,0.5655,0.49375,0.9175,0.45475,0.21525,0.14925,0.3645,0.4399999999999999,0.31675,0.2,0.1579999999999999,0.4107499999999999,0.34175,0.1982499999999999,0.1382499999999999,0.265,0.25775,0.3702499999999999,0.1907499999999999,0.22275,0.22375,0.15375,0.1975,0.21075,0.09475,0.21975,0.1982499999999999,0.0504999999999999,0.1064999999999999,0.28825,0.36075,0.15025,0.14325,0.28325,0.1997499999999999,0.3325,0.1619999999999999,0.21725,0.15,0.11375,0.11975,0.172,0.21025,0.09325,0.179,0.23275,0.0434999999999999,0.242,0.1942499999999999,0.0755,0.17425,0.18225,0.355,0.1195,0.1495,0.10775,0.14925,0.0807499999999999,0.1735,0.08725,0.09825,0.1225,0.0757499999999999,0.07,0.421,0.11675,0.086,0.0675,0.0757499999999999,0.1124999999999999,0.06175,0.0579999999999999,0.1609999999999999,0.03275,0.05175,0.17325,0.09475,0.10625,0.17175,0.03175,0.151,0.0974999999999999,0.083,0.1019999999999999,0.0499999999999999,0.65725,0.0354999999999999,0.27075,0.0825,0.1149999999999999,0.1109999999999999,0.08625,0.017,0.1355,0.0305,0.11325,0.0805,0.0439999999999999,0.1175,0.084,0.72825,0.10625,0.2917499999999999,0.08975,0.05575,0.063,0.3325,0.10225,0.0785,0.05325,0.0569999999999999,0.0305,0.22025,0.0349999999999999,0.0524999999999999,0.11825,0.0449999999999999,0.131,0.05925,0.0319999999999999,0.061,0.0344999999999999,0.03875,0.0419999999999999,0.024
Sunday Bloody Sunday (1971),0.9715,0.8799999999999999,0.9325,0.8799999999999999,0.8305,0.8305,0.7515000000000001,0.7515000000000001,0.8305,0.749,0.5715,0.55675,0.8134999999999999,0.403,0.2085,0.534,0.8454999999999999,0.42525,0.4147499999999999,0.8134999999999999,0.5715,0.29925,0.34575,0.3722499999999999,0.2465,0.47575,0.68125,0.17575,0.33525,0.24125,0.16375,0.1352499999999999,0.7882499999999999,0.1972499999999999,0.38825,0.3015,0.35775,0.18525,0.27,0.1887499999999999,0.285,0.36775,0.1505,0.39775,0.249,0.2524999999999999,0.55425,0.16225,0.5015,0.23725,0.0637499999999999,0.0954999999999999,0.15075,0.297,0.24725,0.2395,0.40075,0.2304999999999999,0.14275,0.1967499999999999,0.2534999999999999,0.3492499999999999,0.3015,0.05875,0.1335,0.2855,0.11175,0.1307499999999999,0.21675,0.5135,0.04175,0.56475,0.10025,0.1225,0.4077499999999999,0.24125,0.0675,0.148,0.081,0.2887499999999999,0.14225,0.1292499999999999,0.1972499999999999,0.1689999999999999,0.0989999999999999,0.0815,0.0695,0.0359999999999999,0.0579999999999999,0.0675,0.09425,0.1525,0.122,0.04725,0.1387499999999999,0.1312499999999999,0.0267499999999999,0.1034999999999999,0.04275,0.0837499999999999,0.09225,0.05025,0.119,0.0745,0.2935,0.04725,0.138,0.09475,0.04125,0.0444999999999999,0.03625,0.09075,0.10225,0.1865,0.15375,0.0524999999999999,0.0434999999999999,0.0494999999999999,0.0262499999999999,0.1287499999999999,0.0842499999999999,0.1079999999999999,0.0895,0.0494999999999999,0.0155,0.09175,0.08775,0.0712499999999999,0.1089999999999999,0.119,0.09175,0.0275,0.0419999999999999,0.0227499999999999,0.0235,0.0474999999999999,0.0227499999999999,0.066,0.0334999999999999,0.09675,0.06,0.03825,0.0459999999999999,0.0994999999999999,0.05625,0.0215,0.021,0.03825,0.0165
"Mother, The (2003)",0.9735,0.8707499999999999,0.9505,0.90525,0.90525,0.90525,0.77075,0.74725,0.90525,0.7849999999999999,0.729,0.58875,0.869,0.91575,0.3285,0.62825,0.64325,0.48475,0.4395,0.869,0.729,0.74275,0.4762499999999999,0.51125,0.5055,0.58375,0.72825,0.39925,0.2644999999999999,0.41225,0.1885,0.7495,0.504,0.725,0.3375,0.4275,0.3475,0.2987499999999999,0.33325,0.0675,0.195,0.1845,0.4965,0.3065,0.173,0.1679999999999999,0.30625,0.74325,0.91575,0.199,0.5085,0.14425,0.174,0.14275,0.16375,0.16925,0.65225,0.22625,0.1704999999999999,0.4519999999999999,0.26475,0.3239999999999999,0.1395,0.12275,0.1982499999999999,0.1634999999999999,0.20425,0.1009999999999999,0.14475,0.17175,0.1897499999999999,0.48775,0.156,0.21325,0.3742499999999999,0.1302499999999999,0.25075,0.24875,0.152,0.1355,0.1865,0.1315,0.23975,0.3495,0.154,0.0925,0.2867499999999999,0.079,0.185,0.1315,0.079,0.34025,0.1395,0.1302499999999999,0.23325,0.178,0.3309999999999999,0.2355,0.10375,0.0825,0.0989999999999999,0.1327499999999999,0.1064999999999999,0.0847499999999999,0.0625,0.0625,0.03275,0.2007499999999999,0.0394999999999999,0.06025,0.0489999999999999,0.0595,0.0969999999999999,0.1644999999999999,0.1262499999999999,0.078,0.08925,0.04175,0.35675,0.04275,0.0875,0.03375,0.0954999999999999,0.06225,0.10775,0.028,0.1654999999999999,0.05275,0.24175,0.1064999999999999,0.0285,0.05925,0.0364999999999999,0.1014999999999999,0.09775,0.2475,0.1094999999999999,0.0314999999999999,0.0242499999999999,0.05975,0.04975,0.04125,0.075,0.0379999999999999,0.0785,0.05025,0.0202499999999999,0.0324999999999999,0.0434999999999999
Executive Suite (1954),0.93025,0.93025,0.8895,0.949,0.8694999999999999,0.7775000000000001,0.8895,0.8625,0.717,0.7275,0.8625,0.8895,0.47075,0.201,0.14775,0.56025,0.2495,0.7745,0.5125,0.395,0.6455,0.23875,0.3545,0.5285,0.3602499999999999,0.4649999999999999,0.267,0.14325,0.214,0.1397499999999999,0.205,0.0994999999999999,0.11925,0.17825,0.52925,0.17075,0.3345,0.18075,0.247,0.27025,0.22925,0.21075,0.1887499999999999,0.7635000000000001,0.584,0.4485,0.259,0.1644999999999999,0.074,0.16625,0.17425,0.9295,0.10225,0.25,0.2885,0.32275,0.3445,0.3279999999999999,0.173,0.32075,0.474,0.0954999999999999,0.4802499999999999,0.472,0.1024999999999999,0.25975,0.73225,0.3255,0.44875,0.428,0.07,0.18425,0.141,0.16125,0.0905,0.2264999999999999,0.0885,0.1245,0.03,0.11275,0.16475,0.37875,0.1922499999999999,0.09,0.16825,0.36475,0.11225,0.3482499999999999,0.1485,0.1312499999999999,0.15125,0.27675,0.18675,0.08875,0.2475,0.1094999999999999,0.122,0.206,0.03525,0.09625,0.0559999999999999,0.05075,0.1164999999999999,0.029,0.25225,0.1475,0.093,0.0584999999999999,0.0812499999999999,0.4702499999999999,0.15,0.04725,0.08725,0.084,0.0725,0.0504999999999999,0.33125,0.0329999999999999,0.03275,0.079,0.0549999999999999,0.081,0.09425,0.04225,0.05575,0.203,0.03,0.0364999999999999,0.069,0.1164999999999999,0.45075,0.0275,0.0235,0.0177499999999999,0.0825,0.0242499999999999,0.0459999999999999,0.135,0.0212499999999999,0.0262499999999999,0.0449999999999999,0.0215,0.0755,0.0147499999999999,0.03925,0.0479999999999999,0.15175,0.0287499999999999,0.0137499999999999
"Door in the Floor, The (2004)",0.8214999999999999,0.8674999999999999,0.73575,0.8674999999999999,0.89975,0.73275,0.73275,0.53275,0.615,0.61825,0.588,0.578,0.9395,0.67725,0.52325,0.4705,0.73475,0.6115,0.4509999999999999,0.7602500000000001,0.40325,0.30125,0.73325,0.95375,0.48575,0.26425,0.53075,0.3279999999999999,0.3964999999999999,0.34475,0.3984999999999999,0.351,0.23675,0.709,0.2339999999999999,0.36175,0.2967499999999999,0.32075,0.16125,0.22025,0.354,0.2915,0.3814999999999999,0.1664999999999999,0.21375,0.175,0.30125,0.3894999999999999,0.14875,0.3115,0.22075,0.1044999999999999,0.16475,0.1634999999999999,0.1282499999999999,0.2145,0.26025,0.16025,0.15525,0.2274999999999999,0.201,0.123,0.1915,0.1114999999999999,0.3545,0.1704999999999999,0.1332499999999999,0.307,0.10475,0.15975,0.2165,0.34125,0.15975,0.147,0.04775,0.1815,0.2065,0.1347499999999999,0.17625,0.21375,0.1335,0.1945,0.18225,0.1845,0.21125,0.1362499999999999,0.1775,0.0735,0.155,0.188,0.12025,0.3329999999999999,0.0632499999999999,0.128,0.1139999999999999,0.0875,0.1579999999999999,0.0959999999999999,0.0747499999999999,0.1089999999999999,0.09775,0.0994999999999999,0.0999999999999999,0.1305,0.0579999999999999,0.12075,0.059,0.118,0.0705,0.05075,0.10425,0.0642499999999999,0.078,0.10575,0.0752499999999999,0.05725,0.0682499999999999,0.04425,0.205,0.0429999999999999,0.1014999999999999,0.1114999999999999,0.1805,0.05225,0.03575,0.0262499999999999,0.1089999999999999,0.0707499999999999,0.0414999999999999,0.0999999999999999,0.0464999999999999,0.0257499999999999,0.0404999999999999,0.0745,0.1144999999999999,0.17725,0.05775,0.06075,0.0865,0.05575,0.03525,0.04075,0.0755,0.04575,0.0369999999999999,0.0682499999999999,0.03475,0.03325,0.0275
Butterfield 8 (1960),0.873,0.73675,0.7757499999999999,0.97825,0.97825,0.54075,0.97825,0.97825,0.60025,0.6045,0.85025,0.53575,0.5165,0.21425,0.1345,0.53175,0.68475,0.51825,0.55,0.7055,0.54075,0.58225,0.2724999999999999,0.5455,0.376,0.28825,0.6835,0.13,0.4855,0.15325,0.21075,0.30825,0.5395,0.38275,0.1139999999999999,0.1589999999999999,0.312,0.2975,0.183,0.3315,0.411,0.3625,0.50475,0.10975,0.28625,0.26975,0.25275,0.515,0.2355,0.2279999999999999,0.384,0.05325,0.35,0.1619999999999999,0.3702499999999999,0.3974999999999999,0.239,0.1255,0.21575,0.534,0.248,0.372,0.1679999999999999,0.427,0.47175,0.143,0.1054999999999999,0.2274999999999999,0.46525,0.11525,0.0832499999999999,0.7907500000000001,0.089,0.071,0.50275,0.10575,0.0675,0.04225,0.0419999999999999,0.133,0.1505,0.21525,0.132,0.1584999999999999,0.134,0.15875,0.11775,0.1164999999999999,0.09925,0.1039999999999999,0.1295,0.16575,0.1069999999999999,0.15,0.061,0.4465,0.0564999999999999,0.0645,0.10075,0.0369999999999999,0.06,0.0534999999999999,0.1275,0.0195,0.37825,0.28725,0.27075,0.0652499999999999,0.09575,0.0837499999999999,0.0242499999999999,0.3592499999999999,0.1054999999999999,0.563,0.0605,0.0625,0.3279999999999999,0.08725,0.25525,0.16825,0.14875,0.05675,0.122,0.0314999999999999,0.0095,0.12075,0.22775,0.0529999999999999,0.2115,0.04375,0.0837499999999999,0.297,0.04475,0.0135,0.0742499999999999,0.03,0.0295,0.0215,0.0295,0.0655,0.03275,0.0305,0.0195,0.059,0.0439999999999999,0.04475,0.05775,0.1345,0.0439999999999999
Long Day's Journey Into Night (1962),0.8627499999999999,0.893,0.74175,0.893,0.893,0.8547499999999999,0.86625,0.86625,0.8705,0.7729999999999999,0.893,0.73025,0.4415,0.91475,0.37625,0.52525,0.43225,0.4515,0.4595,0.37625,0.5025,0.1952499999999999,0.4165,0.69675,0.3722499999999999,0.7405,0.5015,0.53525,0.25225,0.4545,0.17625,0.369,0.2544999999999999,0.3015,0.5155,0.1745,0.31125,0.22925,0.92625,0.29825,0.1639999999999999,0.33425,0.346,0.28825,0.1897499999999999,0.2319999999999999,0.34475,0.25975,0.184,0.30025,0.2815,0.14875,0.11825,0.26325,0.1415,0.33525,0.28725,0.131,0.23575,0.34475,0.3385,0.16475,0.197,0.1987499999999999,0.1169999999999999,0.17725,0.2385,0.245,0.059,0.7405,0.1377499999999999,0.359,0.1855,0.2435,0.293,0.1292499999999999,0.184,0.17125,0.0314999999999999,0.11275,0.1315,0.068,0.073,0.1169999999999999,0.643,0.074,0.0964999999999999,0.0979999999999999,0.272,0.0544999999999999,0.22225,0.16225,0.10325,0.077,0.26175,0.1327499999999999,0.0999999999999999,0.17925,0.1275,0.17075,0.118,0.074,0.10925,0.147,0.1332499999999999,0.125,0.027,0.16825,0.08825,0.0935,0.1649999999999999,0.0429999999999999,0.1405,0.0782499999999999,0.179,0.065,0.072,0.0374999999999999,0.0439999999999999,0.0692499999999999,0.0795,0.03525,0.0825,0.0645,0.0554999999999999,0.0349999999999999,0.0167499999999999,0.0745,0.04925,0.35275,0.0399999999999999,0.1337499999999999,0.03275,0.0319999999999999,0.0314999999999999,0.03225,0.0925,0.0885,0.03775,0.3017499999999999,0.06225,0.0252499999999999,0.0692499999999999,0.0615,0.0459999999999999,0.03225,0.0439999999999999,0.0155,0.0155
"Comfort of Strangers, The (1990)",0.92225,0.8919999999999999,0.8919999999999999,0.8102499999999999,0.5345,0.65325,0.6445,0.6305,0.27775,0.75675,0.5635,0.7942499999999999,0.5215,0.32125,0.39825,0.56075,0.7617499999999999,0.424,0.418,0.62,0.63675,0.4925,0.54725,0.68625,0.1745,0.55125,0.136,0.18225,0.402,0.507,0.1694999999999999,0.34475,0.3365,0.4135,0.8025,0.3085,0.345,0.34175,0.1039999999999999,0.45775,0.3692499999999999,0.21325,0.33125,0.125,0.2475,0.17775,0.0949999999999999,0.35575,0.383,0.1034999999999999,0.16725,0.087,0.1039999999999999,0.0915,0.18075,0.18075,0.50025,0.2784999999999999,0.16275,0.1009999999999999,0.10375,0.1265,0.28925,0.079,0.14825,0.1327499999999999,0.1084999999999999,0.32775,0.18125,0.45475,0.6505,0.05125,0.121,0.1004999999999999,0.14125,0.10025,0.05625,0.093,0.1295,0.3255,0.25225,0.3047499999999999,0.11175,0.2199999999999999,0.1525,0.0499999999999999,0.15575,0.04375,0.073,0.204,0.0247499999999999,0.1322499999999999,0.0994999999999999,0.10025,0.03375,0.154,0.0319999999999999,0.1624999999999999,0.078,0.0632499999999999,0.0797499999999999,0.29425,0.133,0.04625,0.32025,0.075,0.155,0.0964999999999999,0.075,0.0334999999999999,0.0414999999999999,0.09325,0.0785,0.0732499999999999,0.04875,0.0745,0.0147499999999999,0.0409999999999999,0.0145,0.0625,0.0615,0.0484999999999999,0.2165,0.03675,0.078,0.0514999999999999,0.0807499999999999,0.072,0.0277499999999999,0.03225,0.10275,0.06225,0.0419999999999999,0.03675,0.09925,0.0225,0.0245,0.10125,0.0404999999999999,0.0262499999999999,0.04125,0.04275,0.10925,0.0374999999999999,0.0202499999999999,0.0349999999999999,0.064,0.0715,0.0429999999999999
Night and Day (1946),0.8425,0.73125,0.8425,0.714,0.68825,0.60275,0.64925,0.64925,0.6005,0.70075,0.4722499999999999,0.4645,0.58525,0.4409999999999999,0.357,0.714,0.54475,0.69575,0.41325,0.49775,0.74675,0.32825,0.53275,0.65675,0.2405,0.3924999999999999,0.879,0.1855,0.2455,0.3505,0.1709999999999999,0.14875,0.935,0.257,0.3542499999999999,0.275,0.34025,0.36675,0.3215,0.44375,0.1937499999999999,0.32625,0.26425,0.10125,0.15725,0.137,0.0885,0.18075,0.2095,0.2927499999999999,0.2604999999999999,0.0852499999999999,0.3722499999999999,0.09575,0.15025,0.16125,0.669,0.34775,0.0657499999999999,0.26075,0.3462499999999999,0.12375,0.1545,0.0409999999999999,0.154,0.25275,0.3774999999999999,0.4669999999999999,0.216,0.31725,0.2804999999999999,0.20875,0.24475,0.2065,0.2239999999999999,0.93075,0.0404999999999999,0.15225,0.0265,0.15275,0.16025,0.0777499999999999,0.0959999999999999,0.15675,0.16025,0.0717499999999999,0.4307499999999999,0.0712499999999999,0.3884999999999999,0.0172499999999999,0.0685,0.283,0.3462499999999999,0.1584999999999999,0.3285,0.549,0.08625,0.3085,0.80375,0.255,0.0742499999999999,0.04725,0.144,0.04075,0.05175,0.0635,0.03,0.0657499999999999,0.03175,0.14125,0.4615,0.147,0.1594999999999999,0.0822499999999999,0.0717499999999999,0.3249999999999999,0.423,0.09175,0.0364999999999999,0.05975,0.05625,0.022,0.0277499999999999,0.5505,0.118,0.077,0.296,0.0959999999999999,0.194,0.144,0.0855,0.063,0.3964999999999999,0.0795,0.0635,0.14575,0.061,0.0519999999999999,0.119,0.0667499999999999,0.33425,0.079,0.028,0.0212499999999999,0.0132499999999999,0.05825,0.04475,0.0177499999999999,0.0875
We Don't Live Here Anymore (2004),0.9965,0.72675,0.721,0.72675,0.72675,0.7415,0.518,0.5975,0.69625,0.5975,0.4765,0.5895,0.53,0.57575,0.27725,0.8035000000000001,0.98275,0.3924999999999999,0.52675,0.572,0.4765,0.4347499999999999,0.58025,0.414,0.4449999999999999,0.28525,0.32275,0.2345,0.4985,0.6395,0.189,0.264,0.2925,0.1725,0.11975,0.409,0.32125,0.37825,0.366,0.376,0.192,0.1639999999999999,0.33225,0.20975,0.1845,0.15,0.18175,0.264,0.1624999999999999,0.1515,0.0692499999999999,0.44875,0.2279999999999999,0.16425,0.1029999999999999,0.16725,0.1335,0.09,0.09475,0.1997499999999999,0.1925,0.092,0.18675,0.1337499999999999,0.10425,0.18675,0.0865,0.1332499999999999,0.10525,0.1255,0.2584999999999999,0.11225,0.10025,0.0785,0.1659999999999999,0.06025,0.11625,0.10875,0.15175,0.14475,0.1317499999999999,0.12075,0.0959999999999999,0.1164999999999999,0.1009999999999999,0.069,0.1154999999999999,0.05525,0.081,0.0687499999999999,0.05925,0.1292499999999999,0.0875,0.0715,0.11625,0.0524999999999999,0.1029999999999999,0.16775,0.09675,0.09825,0.0652499999999999,0.04075,0.11625,0.0275,0.0682499999999999,0.0954999999999999,0.04675,0.09275,0.0795,0.0712499999999999,0.15225,0.0695,0.0732499999999999,0.0509999999999999,0.05925,0.05925,0.0509999999999999,0.0384999999999999,0.03775,0.05275,0.0667499999999999,0.05125,0.05675,0.0429999999999999,0.03025,0.0722499999999999,0.0242499999999999,0.031,0.0384999999999999,0.05025,0.061,0.06125,0.0534999999999999,0.09825,0.04925,0.0692499999999999,0.03125,0.0459999999999999,0.0177499999999999,0.0424999999999999,0.02975,0.03725,0.03475,0.022,0.022,0.0265,0.064,0.0242499999999999,0.031
Who's That Knocking at My Door? (1967),0.8759999999999999,0.7737499999999999,0.711,0.711,0.559,0.71625,0.64,0.7005,0.49,0.6965,0.4995,0.5895,0.581,0.3107499999999999,0.3555,0.6155,0.21075,0.66225,0.39625,0.481,0.3429999999999999,0.3015,0.4097499999999999,0.484,0.4075,0.50325,0.6465,0.4,0.45225,0.34475,0.1835,0.2234999999999999,0.37975,0.422,0.2574999999999999,0.21775,0.3269999999999999,0.32275,0.1735,0.119,0.20725,0.195,0.23125,0.11725,0.17875,0.26625,0.2185,0.3189999999999999,0.0852499999999999,0.1064999999999999,0.533,0.04075,0.3602499999999999,0.384,0.16925,0.1669999999999999,0.32375,0.0837499999999999,0.2897499999999999,0.12075,0.1169999999999999,0.17875,0.16275,0.502,0.32375,0.2365,0.15675,0.1555,0.7982499999999999,0.50325,0.066,0.1982499999999999,0.642,0.10075,0.1285,0.15675,0.0722499999999999,0.6945,0.05425,0.22925,0.14175,0.36775,0.3814999999999999,0.09225,0.247,0.0665,0.0984999999999999,0.0707499999999999,0.1897499999999999,0.068,0.024,0.0777499999999999,0.0775,0.1039999999999999,0.2704999999999999,0.1937499999999999,0.188,0.0855,0.0469999999999999,0.10325,0.22225,0.0785,0.2395,0.071,0.11675,0.0812499999999999,0.03,0.15225,0.0652499999999999,0.0282499999999999,0.04375,0.10375,0.12225,0.32675,0.2299999999999999,0.1034999999999999,0.122,0.03375,0.0314999999999999,0.0464999999999999,0.0842499999999999,0.2485,0.0655,0.0695,0.05625,0.028,0.092,0.0657499999999999,0.0369999999999999,0.2395,0.0752499999999999,0.03475,0.04175,0.0187499999999999,0.073,0.05575,0.1694999999999999,0.0857499999999999,0.0847499999999999,0.04425,0.04225,0.024,0.0944999999999999,0.05925,0.07,0.06175,0.0394999999999999,0.03025,0.019
Seeing Other People (2004),0.99775,0.68025,0.59325,0.5435,0.4075,0.8347500000000001,0.58325,0.5435,0.33925,0.55,0.474,0.61325,0.905,0.569,0.4985,0.515,0.95175,0.39875,0.4429999999999999,0.905,0.1985,0.3077499999999999,0.58925,0.34325,0.21975,0.474,0.8222499999999999,0.31875,0.4535,0.46125,0.58775,0.28525,0.3259999999999999,0.1985,0.45925,0.2415,0.216,0.292,0.52025,0.2634999999999999,0.27325,0.3395,0.357,0.28025,0.265,0.1164999999999999,0.11375,0.11775,0.4307499999999999,0.263,0.37375,0.3339999999999999,0.089,0.4675,0.183,0.251,0.134,0.3482499999999999,0.30625,0.1355,0.16675,0.43625,0.303,0.3784999999999999,0.25325,0.15075,0.2694999999999999,0.12025,0.0677499999999999,0.1795,0.3702499999999999,0.2915,0.088,0.11525,0.2937499999999999,0.067,0.0509999999999999,0.181,0.17775,0.2105,0.17825,0.18575,0.1297499999999999,0.1377499999999999,0.1649999999999999,0.11625,0.144,0.1327499999999999,0.0712499999999999,0.081,0.03625,0.39175,0.088,0.1039999999999999,0.3682499999999999,0.0732499999999999,0.0569999999999999,0.018,0.145,0.0797499999999999,0.1297499999999999,0.0687499999999999,0.14225,0.1084999999999999,0.1139999999999999,0.11175,0.1714999999999999,0.0735,0.4935,0.10775,0.066,0.0832499999999999,0.0767499999999999,0.074,0.1297499999999999,0.0275,0.10025,0.04475,0.05775,0.04375,0.1049999999999999,0.1377499999999999,0.03525,0.11625,0.0245,0.06075,0.04225,0.0444999999999999,0.0554999999999999,0.04425,0.04525,0.11675,0.0242499999999999,0.0822499999999999,0.04675,0.3389999999999999,0.0235,0.0549999999999999,0.027,0.05625,0.03,0.067,0.075,0.0657499999999999,0.028,0.03225,0.2145,0.03725,0.04375
Eulogy (2004),0.5,0.7195,0.69925,0.5235,0.50925,0.961,0.59775,0.3944999999999999,0.30825,0.5235,0.535,0.53375,0.5005,0.99075,0.7595000000000001,0.3325,0.272,0.4702499999999999,0.487,0.1425,0.35475,0.4137499999999999,0.46475,0.35975,0.31725,0.57525,0.2334999999999999,0.50275,0.374,0.6325,0.788,0.64175,0.27725,0.60425,0.1377499999999999,0.3682499999999999,0.211,0.2967499999999999,0.1255,0.1475,0.3057499999999999,0.2817499999999999,0.2684999999999999,0.152,0.3275,0.2007499999999999,0.24175,0.29925,0.1267499999999999,0.23475,0.15225,0.88775,0.176,0.28075,0.24975,0.24775,0.11775,0.361,0.16325,0.09725,0.14375,0.30525,0.3189999999999999,0.145,0.129,0.138,0.138,0.1325,0.0554999999999999,0.09525,0.2534999999999999,0.0564999999999999,0.0702499999999999,0.3522499999999999,0.1392499999999999,0.0989999999999999,0.3409999999999999,0.11475,0.04525,0.14725,0.1624999999999999,0.11925,0.10325,0.11275,0.064,0.0737499999999999,0.21525,0.1922499999999999,0.42325,0.0797499999999999,0.201,0.1952499999999999,0.14,0.0727499999999999,0.272,0.0625,0.2005,0.16325,0.3255,0.085,0.09925,0.0857499999999999,0.195,0.16275,0.0479999999999999,0.1654999999999999,0.08875,0.09925,0.04925,0.11475,0.1019999999999999,0.1149999999999999,0.086,0.0267499999999999,0.14425,0.03925,0.0885,0.0329999999999999,0.20725,0.031,0.09525,0.05875,0.0747499999999999,0.05025,0.074,0.16575,0.0905,0.0549999999999999,0.0677499999999999,0.05825,0.05875,0.05925,0.0464999999999999,0.0595,0.11325,0.0627499999999999,0.03925,0.0642499999999999,0.093,0.0384999999999999,0.04025,0.1034999999999999,0.067,0.0285,0.03675,0.0369999999999999,0.08875,0.0257499999999999,0.0389999999999999
