movieId,first contact,fight scenes,original,catastrophe,weird,survival,predictable,greed,good,chase,weapons,dialogue,vengeance,surveillance,drama,runaway,fun movie,culture clash,melancholic,mad scientist,fantasy world,mentor,light,sacrifice,life & death,transformation,adaptation,creativity,very funny,betrayal,life philosophy,not funny,family,computer animation,islam,alter ego,immortality,childhood,underrated,absurd,pornography,independent film,death,island,desert,memory,drinking,internet,alternate history,pulp,unlikely friendships,prejudice,doctors,teen movie,stereotypes,simple,classic car,quirky,time,dysfunctional family,california,80s,sexy,nudity (full frontal - brief),period piece,writers,tokyo,camp,god,awesome soundtrack,british,race,dreams,trilogy,multiple storylines,wartime,hospital,irish accent,snakes,no plot,women,too long,new jersey,atheism,small town,good music,blindness,hotel,indians,road movie,farce,oil,queer,nudity (topless - brief),film noir,hunting,rebellion,new york city,radio,wilderness,ensemble cast,nudity (rear),1930s,too short,san francisco,workplace,ghosts/afterlife,foul language,los angeles,graphic novel,unlikeable characters,prison,single father,brothers,interracial romance,divorce,remake,directorial debut,bollywood,notable nudity,made for tv,kidnapping,father daughter relationship,censorship,fashion,kick-butt women,stoner movie,shopping,russian,cancer,stand-up comedy,best of 2005,australia,addiction,buddy movie,reality tv,adoption,hip hop,homeless,robert downey jr,goth,texas,wine,potential oscar nom,finnish,prostitution,french,lawyer,documentary
Gray Lady Down (1978),0.91025,0.7842499999999999,0.7775000000000001,0.91025,0.39325,0.8440000000000001,0.9915,0.69025,0.58975,0.55225,0.7907500000000001,0.45725,0.5725,0.3415,0.551,0.546,0.44625,0.57325,0.45825,0.27425,0.3315,0.7445,0.3495,0.9055,0.485,0.248,0.7405,0.15325,0.33325,0.69025,0.47075,0.3205,0.49775,0.3555,0.432,0.1594999999999999,0.12075,0.23775,0.23875,0.1372499999999999,0.24775,0.3179999999999999,0.29825,0.1649999999999999,0.09175,0.174,0.3565,0.21625,0.248,0.31725,0.3215,0.378,0.1099999999999999,0.38125,0.20375,0.1119999999999999,0.23725,0.2005,0.0334999999999999,0.22625,0.4,0.151,0.1195,0.37575,0.432,0.15425,0.0737499999999999,0.2022499999999999,0.50425,0.0479999999999999,0.188,0.58325,0.09875,0.03175,0.4267499999999999,0.3672499999999999,0.20875,0.14075,0.30025,0.3095,0.1877499999999999,0.1975,0.1855,0.3115,0.12275,0.1114999999999999,0.2065,0.1355,0.3255,0.11025,0.127,0.22975,0.119,0.1275,0.1039999999999999,0.2564999999999999,0.021,0.03725,0.17025,0.52125,0.153,0.0935,0.078,0.148,0.1337499999999999,0.1014999999999999,0.0672499999999999,0.1094999999999999,0.1962499999999999,0.0802499999999999,0.0672499999999999,0.09225,0.16625,0.1594999999999999,0.5315,0.05925,0.0484999999999999,0.066,0.17025,0.52025,0.2895,0.11275,0.074,0.0655,0.1245,0.1144999999999999,0.09825,0.183,0.27,0.28425,0.1225,0.0265,0.071,0.077,0.0135,0.0732499999999999,0.16725,0.67525,0.0787499999999999,0.16725,0.03,0.0454999999999999,0.04875,0.35475,0.03825,0.0349999999999999,0.0287499999999999,0.23075,0.05175
Sky Captain and the World of Tomorrow (2004),0.9765,0.9055,0.9775,0.91925,0.9775,0.9765,0.8827499999999999,0.9775,0.85025,0.61875,0.61875,0.7745,0.36475,0.8145,0.24675,0.3944999999999999,0.58225,0.61025,0.7875000000000001,0.6475,0.855,0.34475,0.60725,0.26125,0.7617499999999999,0.40825,0.3085,0.56225,0.389,0.38,0.3725,0.353,0.25725,0.69575,0.125,0.65925,0.23975,0.4565,0.2204999999999999,0.3325,0.215,0.2165,0.1845,0.47675,0.17775,0.25675,0.187,0.294,0.559,0.8267500000000001,0.1257499999999999,0.0954999999999999,0.1525,0.29925,0.2055,0.20625,0.14225,0.2754999999999999,0.0817499999999999,0.14425,0.1317499999999999,0.0865,0.2907499999999999,0.10625,0.253,0.1684999999999999,0.34075,0.1997499999999999,0.0979999999999999,0.121,0.2279999999999999,0.10475,0.175,0.16925,0.14125,0.1024999999999999,0.04625,0.10175,0.16275,0.393,0.15875,0.09425,0.1124999999999999,0.0944999999999999,0.1039999999999999,0.0785,0.09525,0.10275,0.1149999999999999,0.0812499999999999,0.1302499999999999,0.1322499999999999,0.145,0.0334999999999999,0.33175,0.023,0.04425,0.30225,0.1262499999999999,0.0635,0.0544999999999999,0.11675,0.744,0.0797499999999999,0.05025,0.074,0.067,0.0695,0.03425,0.361,0.1395,0.0672499999999999,0.0329999999999999,0.0705,0.08625,0.0605,0.086,0.08875,0.1342499999999999,0.061,0.04275,0.0805,0.064,0.05525,0.27125,0.1099999999999999,0.0762499999999999,0.04825,0.0787499999999999,0.0414999999999999,0.0855,0.1405,0.04725,0.04475,0.03075,0.0685,0.0449999999999999,0.0692499999999999,0.021,0.1292499999999999,0.127,0.0429999999999999,0.04775,0.0434999999999999,0.05975,0.0394999999999999,0.0364999999999999,0.02,0.027
"Son of Kong, The (1933)",0.71125,0.802,0.88175,0.63,0.55075,0.30225,0.63,0.79925,0.6735,0.712,0.376,0.46475,0.63175,0.802,0.43525,0.57875,0.61375,0.4505,0.43425,0.6985,0.43975,0.49,0.59075,0.415,0.65625,0.3107499999999999,0.27425,0.47075,0.8560000000000001,0.31025,0.78125,0.347,0.4465,0.31625,0.1825,0.2022499999999999,0.04875,0.3565,0.11425,0.22225,0.57175,0.31275,0.656,0.993,0.375,0.1064999999999999,0.573,0.10075,0.23375,0.43425,0.2165,0.25725,0.10975,0.3864999999999999,0.58225,0.1907499999999999,0.27775,0.27275,0.1725,0.21175,0.42625,0.14325,0.14625,0.27425,0.125,0.3562499999999999,0.3944999999999999,0.2264999999999999,0.04675,0.08925,0.2085,0.0707499999999999,0.093,0.139,0.275,0.1825,0.2314999999999999,0.1972499999999999,0.43125,0.08875,0.09625,0.21525,0.30825,0.05925,0.11075,0.078,0.10925,0.10625,0.267,0.1579999999999999,0.38375,0.03875,0.2905,0.18075,0.1104999999999999,0.10175,0.09825,0.4475,0.2065,0.16675,0.10475,0.026,0.32775,0.16925,0.11375,0.0579999999999999,0.0429999999999999,0.26875,0.0295,0.03875,0.0399999999999999,0.1124999999999999,0.05375,0.074,0.14825,0.05325,0.25125,0.11025,0.1689999999999999,0.5015,0.0474999999999999,0.11875,0.04275,0.063,0.0489999999999999,0.5245,0.08925,0.0682499999999999,0.04075,0.04925,0.17025,0.1024999999999999,0.1312499999999999,0.0662499999999999,0.14875,0.0419999999999999,0.0797499999999999,0.0625,0.1084999999999999,0.03025,0.0137499999999999,0.1215,0.086,0.1699999999999999,0.0657499999999999,0.03825,0.0364999999999999,0.0454999999999999,0.05725
Robinson Crusoe on Mars (1964),0.97925,0.88225,0.7495,0.7585,0.7495,0.8915,0.66825,0.7495,0.5045,0.59125,0.3764999999999999,0.4822499999999999,0.518,0.4822499999999999,0.2774999999999999,0.7915000000000001,0.4619999999999999,0.41325,0.95375,0.551,0.5435,0.4792499999999999,0.4925,0.48375,0.3115,0.498,0.42925,0.41625,0.4922499999999999,0.1912499999999999,0.1745,0.32925,0.33625,0.4335,0.08775,0.31475,0.47175,0.37575,0.422,0.21575,0.20525,0.31875,0.32425,0.65075,0.73275,0.4385,0.1735,0.11625,0.0865,0.41125,0.194,0.10275,0.21725,0.2002499999999999,0.09425,0.381,0.1955,0.201,0.1639999999999999,0.1445,0.2045,0.22275,0.1267499999999999,0.09375,0.2339999999999999,0.1725,0.179,0.34375,0.27125,0.0514999999999999,0.1124999999999999,0.34275,0.32225,0.05375,0.0847499999999999,0.08775,0.1297499999999999,0.0692499999999999,0.1347499999999999,0.082,0.1455,0.1664999999999999,0.1402499999999999,0.11675,0.08675,0.065,0.04825,0.19,0.20875,0.152,0.09,0.09675,0.12475,0.11625,0.1619999999999999,0.258,0.0444999999999999,0.05725,0.133,0.5265,0.03775,0.05575,0.081,0.0464999999999999,0.04575,0.0837499999999999,0.0262499999999999,0.04175,0.0705,0.0272499999999999,0.06,0.12375,0.02975,0.0705,0.05675,0.059,0.1337499999999999,0.0845,0.0969999999999999,0.0364999999999999,0.09775,0.0627499999999999,0.04575,0.0474999999999999,0.134,0.0692499999999999,0.0974999999999999,0.07,0.09625,0.0374999999999999,0.0835,0.0245,0.1735,0.0672499999999999,0.0314999999999999,0.0595,0.0464999999999999,0.0569999999999999,0.141,0.03975,0.0242499999999999,0.0715,0.0252499999999999,0.0285,0.1059999999999999,0.04275,0.04125,0.0285,0.0185
Colossus: The Forbin Project (1970),0.9795,0.75,0.95075,0.974,0.95075,0.90875,0.4609999999999999,0.95075,0.8552500000000001,0.722,0.87425,0.90375,0.95075,0.885,0.8552500000000001,0.8552500000000001,0.4145,0.90375,0.90375,0.51625,0.33325,0.5775,0.4872499999999999,0.4955,0.5875,0.4307499999999999,0.501,0.46175,0.4802499999999999,0.57275,0.216,0.41425,0.1099999999999999,0.29,0.3305,0.23575,0.27325,0.15875,0.4925,0.3065,0.63825,0.72975,0.24725,0.25275,0.3555,0.27025,0.77675,0.63625,0.32425,0.213,0.145,0.1795,0.32725,0.5005,0.1515,0.2375,0.18575,0.20675,0.34225,0.12125,0.3329999999999999,0.5035,0.2564999999999999,0.1317499999999999,0.3409999999999999,0.1215,0.24525,0.2584999999999999,0.17925,0.204,0.2055,0.2917499999999999,0.1982499999999999,0.21525,0.194,0.147,0.131,0.14575,0.21,0.0772499999999999,0.06125,0.16775,0.05975,0.1569999999999999,0.1845,0.1144999999999999,0.2475,0.143,0.09325,0.2504999999999999,0.1985,0.46125,0.132,0.46225,0.2155,0.15475,0.6005,0.085,0.26275,0.28425,0.0559999999999999,0.3425,0.1355,0.0439999999999999,0.084,0.2075,0.0195,0.0544999999999999,0.16575,0.0374999999999999,0.0349999999999999,0.1735,0.0147499999999999,0.05425,0.14125,0.067,0.0579999999999999,0.2065,0.0767499999999999,0.0715,0.301,0.05675,0.0245,0.241,0.0305,0.03775,0.1805,0.0785,0.3864999999999999,0.0637499999999999,0.10525,0.1029999999999999,0.23375,0.05725,0.03025,0.0364999999999999,0.03325,0.05025,0.04325,0.03175,0.0419999999999999,0.04725,0.024,0.0182499999999999,0.0265,0.0424999999999999,0.0544999999999999,0.0295,0.0474999999999999
"Day After, The (1983)",0.961,0.83775,0.8552500000000001,0.961,0.70075,0.8872500000000001,0.853,0.7185,0.7185,0.44775,0.92525,0.69725,0.70075,0.3285,0.7185,0.505,0.1345,0.505,0.505,0.3672499999999999,0.2694999999999999,0.38975,0.21125,0.56725,0.1815,0.40575,0.24175,0.14625,0.3355,0.4705,0.3399999999999999,0.348,0.2475,0.2475,0.56725,0.2465,0.0865,0.243,0.3622499999999999,0.26675,0.70075,0.3695,0.45725,0.1054999999999999,0.535,0.42325,0.31775,0.287,0.21275,0.1887499999999999,0.144,0.25725,0.524,0.12025,0.239,0.1285,0.17175,0.15025,0.382,0.4307499999999999,0.23125,0.3379999999999999,0.155,0.18575,0.1699999999999999,0.15225,0.0959999999999999,0.48275,0.1765,0.26375,0.1982499999999999,0.04625,0.09225,0.1322499999999999,0.1714999999999999,0.56725,0.471,0.092,0.1275,0.05925,0.21425,0.1569999999999999,0.3934999999999999,0.1307499999999999,0.517,0.10525,0.15025,0.1094999999999999,0.14375,0.33175,0.1694999999999999,0.216,0.24575,0.45475,0.0954999999999999,0.0895,0.24075,0.12075,0.37775,0.405,0.1315,0.065,0.05675,0.18275,0.04975,0.152,0.0282499999999999,0.15325,0.187,0.3582499999999999,0.026,0.09525,0.0837499999999999,0.124,0.1609999999999999,0.086,0.07,0.11525,0.187,0.04325,0.31675,0.04725,0.0687499999999999,0.4735,0.05925,0.11325,0.0785,0.04225,0.1119999999999999,0.0349999999999999,0.1709999999999999,0.1124999999999999,0.1024999999999999,0.11025,0.0222499999999999,0.22325,0.04475,0.1305,0.15725,0.0414999999999999,0.0292499999999999,0.1397499999999999,0.021,0.0529999999999999,0.016,0.0399999999999999,0.0349999999999999,0.0429999999999999,0.0675
Quigley Down Under (1990),0.50775,0.8374999999999999,0.74175,0.672,0.591,0.624,0.51275,0.47775,0.7862499999999999,0.953,0.8374999999999999,0.54325,0.6935,0.4975,0.6935,0.6935,0.51225,0.6145,0.591,0.16525,0.8085,0.633,0.658,0.4925,0.20875,0.4065,0.33025,0.4175,0.3605,0.47775,0.3085,0.307,0.51825,0.3349999999999999,0.39425,0.16175,0.1815,0.32075,0.43,0.1935,0.1515,0.2155,0.32425,0.29,0.8134999999999999,0.17525,0.23075,0.1845,0.37675,0.27825,0.3742499999999999,0.4044999999999999,0.35375,0.4355,0.40225,0.282,0.2175,0.176,0.2654999999999999,0.15975,0.44475,0.24075,0.1129999999999999,0.23875,0.39425,0.14775,0.04575,0.081,0.0757499999999999,0.2975,0.4692499999999999,0.17325,0.0632499999999999,0.1252499999999999,0.1332499999999999,0.2985,0.20475,0.3475,0.1312499999999999,0.0935,0.14975,0.22375,0.12325,0.10925,0.1109999999999999,0.1009999999999999,0.207,0.0885,0.77525,0.31275,0.15875,0.09475,0.1332499999999999,0.0964999999999999,0.1024999999999999,0.30525,0.11375,0.084,0.08725,0.45425,0.0662499999999999,0.20575,0.10725,0.192,0.27175,0.082,0.21175,0.0707499999999999,0.1235,0.0384999999999999,0.02975,0.139,0.16725,0.118,0.16625,0.10025,0.09,0.05575,0.24575,0.22025,0.10325,0.2815,0.0777499999999999,0.04475,0.3475,0.079,0.0762499999999999,0.09475,0.087,0.10875,0.0822499999999999,0.027,0.90275,0.0404999999999999,0.1897499999999999,0.0469999999999999,0.1069999999999999,0.0334999999999999,0.0745,0.05325,0.04125,0.3139999999999999,0.0792499999999999,0.0642499999999999,0.0217499999999999,0.0895,0.0434999999999999,0.05725,0.021
Casshern (2004),0.8632500000000001,0.928,0.9695,0.74575,0.972,0.98425,0.61325,0.9695,0.6095,0.82575,0.82575,0.7185,0.6955,0.84375,0.625,0.3964999999999999,0.1262499999999999,0.607,0.8302499999999999,0.374,0.61275,0.4137499999999999,0.83325,0.628,0.794,0.3685,0.4307499999999999,0.5575,0.32725,0.626,0.60875,0.3535,0.42125,0.53675,0.5735,0.83325,0.30425,0.3345,0.19,0.54025,0.4892499999999999,0.424,0.4812499999999999,0.21575,0.1835,0.31575,0.389,0.26525,0.684,0.33825,0.1699999999999999,0.1475,0.1089999999999999,0.2115,0.3665,0.31125,0.2214999999999999,0.23175,0.0979999999999999,0.3685,0.08775,0.0702499999999999,0.2455,0.2249999999999999,0.09075,0.1865,0.7649999999999999,0.10475,0.39275,0.11525,0.16675,0.08925,0.17525,0.129,0.21725,0.4125,0.16625,0.1835,0.09625,0.4685,0.14975,0.27525,0.1305,0.1377499999999999,0.0797499999999999,0.369,0.3037499999999999,0.08725,0.1395,0.08,0.239,0.021,0.23025,0.194,0.1475,0.03325,0.1395,0.0825,0.03925,0.17575,0.0504999999999999,0.192,0.1709999999999999,0.14,0.0725,0.1265,0.0652499999999999,0.0855,0.0454999999999999,0.741,0.16575,0.0782499999999999,0.06025,0.1887499999999999,0.08,0.0855,0.09075,0.1982499999999999,0.1907499999999999,0.18525,0.0757499999999999,0.0369999999999999,0.10475,0.1104999999999999,0.0979999999999999,0.362,0.1569999999999999,0.1664999999999999,0.11125,0.0707499999999999,0.1149999999999999,0.20725,0.04875,0.1272499999999999,0.03,0.063,0.0687499999999999,0.06,0.0539999999999999,0.1215,0.1099999999999999,0.031,0.0245,0.1947499999999999,0.08875,0.0615,0.0692499999999999,0.021,0.0384999999999999
Appleseed (Appurushîdo) (2004),0.9855,0.924,0.9345,0.97275,0.9475,0.9855,0.8194999999999999,0.9345,0.71125,0.924,0.924,0.778,0.62725,0.877,0.8142499999999999,0.39975,0.307,0.39875,0.64525,0.368,0.66425,0.437,0.4347499999999999,0.278,0.4197499999999999,0.426,0.4855,0.4655,0.44875,0.559,0.396,0.388,0.45225,0.91425,0.54375,0.45475,0.2125,0.152,0.2289999999999999,0.28425,0.6995,0.268,0.15375,0.10575,0.1375,0.1995,0.346,0.2254999999999999,0.2694999999999999,0.25425,0.14975,0.23875,0.15125,0.1327499999999999,0.39925,0.18625,0.195,0.1709999999999999,0.0847499999999999,0.26075,0.11125,0.1287499999999999,0.3462499999999999,0.3409999999999999,0.1405,0.1315,0.5995,0.07,0.09175,0.1659999999999999,0.11375,0.20475,0.09375,0.2329999999999999,0.17625,0.199,0.1159999999999999,0.16925,0.118,0.26575,0.1225,0.1144999999999999,0.1114999999999999,0.08675,0.0969999999999999,0.16575,0.174,0.1049999999999999,0.0765,0.0675,0.137,0.1114999999999999,0.16025,0.1039999999999999,0.09275,0.04475,0.1902499999999999,0.0685,0.03425,0.0687499999999999,0.12125,0.12125,0.06225,0.1689999999999999,0.0697499999999999,0.1164999999999999,0.15175,0.0805,0.075,0.627,0.2145,0.0845,0.079,0.1139999999999999,0.1282499999999999,0.0767499999999999,0.1515,0.1255,0.12275,0.134,0.04975,0.10075,0.11525,0.14675,0.0949999999999999,0.25925,0.0752499999999999,0.0384999999999999,0.06225,0.04125,0.0842499999999999,0.15475,0.04975,0.0662499999999999,0.0682499999999999,0.0504999999999999,0.0815,0.0564999999999999,0.0454999999999999,0.14,0.1365,0.03725,0.0354999999999999,0.0675,0.03025,0.0717499999999999,0.03775,0.0225,0.0247499999999999
Aliens of the Deep (2005),0.8474999999999999,0.555,0.8625,0.8474999999999999,0.8625,0.7697499999999999,0.54675,0.8625,0.64025,0.62525,0.48175,0.6285,0.701,0.62525,0.746,0.4995,0.62525,0.8022499999999999,0.8022499999999999,0.49875,0.5175,0.49975,0.4044999999999999,0.3037499999999999,0.675,0.285,0.47475,0.44075,0.40925,0.3645,0.21075,0.3662499999999999,0.8414999999999999,0.8414999999999999,0.3037499999999999,0.12275,0.148,0.477,0.38125,0.268,0.674,0.5465,0.4772499999999999,0.5015,0.151,0.1317499999999999,0.2995,0.41425,0.2624999999999999,0.2684999999999999,0.24775,0.22075,0.2269999999999999,0.25875,0.25575,0.2897499999999999,0.282,0.246,0.0642499999999999,0.2885,0.1922499999999999,0.1634999999999999,0.4207499999999999,0.296,0.2534999999999999,0.17425,0.09025,0.1714999999999999,0.31475,0.3199999999999999,0.11275,0.24075,0.09225,0.1014999999999999,0.3107499999999999,0.3037499999999999,0.10175,0.173,0.0632499999999999,0.08875,0.5055,0.17825,0.15025,0.22875,0.05825,0.1074999999999999,0.15925,0.374,0.21075,0.4639999999999999,0.38325,0.1164999999999999,0.4489999999999999,0.132,0.093,0.0782499999999999,0.09925,0.0384999999999999,0.0762499999999999,0.31775,0.0915,0.0394999999999999,0.1144999999999999,0.11225,0.1347499999999999,0.0999999999999999,0.12125,0.415,0.14075,0.1084999999999999,0.0484999999999999,0.1267499999999999,0.1385,0.05925,0.245,0.09975,0.03475,0.15275,0.176,0.38125,0.08775,0.0767499999999999,0.0564999999999999,0.2694999999999999,0.05975,0.3205,0.15525,0.2185,0.075,0.0865,0.531,0.063,0.04675,0.1367499999999999,0.2947499999999999,0.1955,0.084,0.0544999999999999,0.04275,0.13,0.0504999999999999,0.0717499999999999,0.0802499999999999,0.069,0.0579999999999999,0.04725,0.03425,0.031,0.57175
War of the Worlds (2005),0.98975,0.95825,0.825,0.98975,0.7662500000000001,0.913,0.91075,0.7662500000000001,0.808,0.89775,0.89775,0.64425,0.6925,0.71,0.6925,0.48075,0.48075,0.5735,0.5735,0.664,0.579,0.45375,0.43,0.525,0.3702499999999999,0.5485,0.8712500000000001,0.4589999999999999,0.3894999999999999,0.2907499999999999,0.358,0.382,0.567,0.3502499999999999,0.4077499999999999,0.3319999999999999,0.2289999999999999,0.1604999999999999,0.2155,0.4217499999999999,0.2967499999999999,0.2967499999999999,0.3542499999999999,0.25075,0.2967499999999999,0.26375,0.20475,0.28825,0.3085,0.25525,0.1915,0.23475,0.3415,0.23325,0.23475,0.27,0.1982499999999999,0.1947499999999999,0.12475,0.5185,0.246,0.0645,0.1357499999999999,0.1902499999999999,0.1815,0.18725,0.199,0.14125,0.24275,0.085,0.17425,0.1555,0.121,0.183,0.21075,0.4077499999999999,0.22075,0.1104999999999999,0.269,0.143,0.14575,0.24775,0.745,0.2175,0.1307499999999999,0.1195,0.1935,0.1134999999999999,0.0725,0.156,0.09475,0.21175,0.1292499999999999,0.1019999999999999,0.092,0.1064999999999999,0.1114999999999999,0.197,0.21425,0.093,0.0817499999999999,0.11775,0.1029999999999999,0.09775,0.0662499999999999,0.1445,0.05375,0.10175,0.11675,0.09275,0.25425,0.09025,0.81725,0.1004999999999999,0.0519999999999999,0.22775,0.7215,0.0735,0.09625,0.05525,0.06225,0.08675,0.2279999999999999,0.04925,0.121,0.04225,0.0795,0.0979999999999999,0.0569999999999999,0.0534999999999999,0.0875,0.4942499999999999,0.04075,0.05275,0.03975,0.06125,0.1079999999999999,0.0574999999999999,0.0549999999999999,0.0474999999999999,0.0414999999999999,0.05075,0.08775,0.05225,0.0262499999999999,0.04475,0.0359999999999999,0.04075,0.027
"Hindenburg, The (1975)",0.8999999999999999,0.8999999999999999,0.87575,0.7635000000000001,0.78775,0.5735,0.98,0.78775,0.587,0.4409999999999999,0.35275,0.62625,0.78775,0.8102499999999999,0.346,0.7737499999999999,0.69425,0.45875,0.37775,0.46125,0.368,0.344,0.3139999999999999,0.577,0.2445,0.2219999999999999,0.31025,0.10675,0.3754999999999999,0.369,0.416,0.3199999999999999,0.3015,0.1357499999999999,0.577,0.27775,0.061,0.11425,0.15325,0.176,0.244,0.38175,0.1154999999999999,0.0775,0.34375,0.34475,0.0782499999999999,0.09375,0.1362499999999999,0.264,0.15625,0.08875,0.1845,0.285,0.4745,0.0554999999999999,0.26975,0.2199999999999999,0.29,0.2319999999999999,0.4215,0.203,0.137,0.1355,0.3472499999999999,0.189,0.06175,0.698,0.0675,0.0885,0.26625,0.132,0.0732499999999999,0.0812499999999999,0.268,0.52625,0.05675,0.2415,0.0384999999999999,0.1285,0.0822499999999999,0.1385,0.7755000000000001,0.14325,0.3199999999999999,0.12475,0.09,0.25675,0.2175,0.09825,0.16175,0.09475,0.16225,0.0807499999999999,0.29325,0.21425,0.0569999999999999,0.1915,0.382,0.088,0.4014999999999999,0.15225,0.4145,0.031,0.0647499999999999,0.064,0.0479999999999999,0.0389999999999999,0.03375,0.03075,0.145,0.1255,0.0544999999999999,0.05825,0.024,0.1515,0.0647499999999999,0.0349999999999999,0.18525,0.142,0.0827499999999999,0.0725,0.0215,0.0265,0.09225,0.0645,0.1325,0.3219999999999999,0.09175,0.03425,0.1282499999999999,0.021,0.0745,0.0499999999999999,0.0185,0.0145,0.0625,0.0615,0.0324999999999999,0.0635,0.0434999999999999,0.1679999999999999,0.04825,0.03225,0.03125,0.0424999999999999,0.0172499999999999,0.0409999999999999,0.0534999999999999
"Island, The (2005)",0.99575,0.98225,0.871,0.94725,0.63875,0.99075,0.8887499999999999,0.63875,0.802,0.98225,0.98225,0.52775,0.5495,0.8325,0.5495,0.5495,0.68575,0.46425,0.44425,0.368,0.34275,0.594,0.2784999999999999,0.4155,0.46425,0.4515,0.2754999999999999,0.52525,0.2804999999999999,0.32925,0.628,0.4177499999999999,0.19,0.33325,0.53925,0.3572499999999999,0.8160000000000001,0.15425,0.3715,0.34075,0.16975,0.1245,0.1987499999999999,0.817,0.3265,0.38925,0.20875,0.4495,0.17225,0.23975,0.1317499999999999,0.2055,0.1725,0.21025,0.22125,0.21175,0.3239999999999999,0.18,0.205,0.1425,0.11425,0.0832499999999999,0.2395,0.1835,0.12025,0.1614999999999999,0.1455,0.09675,0.1755,0.2284999999999999,0.09775,0.1589999999999999,0.189,0.15,0.093,0.08925,0.18075,0.2714999999999999,0.11425,0.176,0.1982499999999999,0.1365,0.16525,0.1257499999999999,0.082,0.086,0.1614999999999999,0.1347499999999999,0.0662499999999999,0.08925,0.1377499999999999,0.09825,0.12475,0.0632499999999999,0.078,0.0685,0.1795,0.0905,0.05775,0.05125,0.03975,0.1089999999999999,0.0645,0.14375,0.0875,0.1245,0.183,0.0635,0.1485,0.0745,0.09875,0.093,0.1185,0.0725,0.0827499999999999,0.0954999999999999,0.1897499999999999,0.0845,0.0979999999999999,0.126,0.03975,0.0722499999999999,0.10325,0.0692499999999999,0.0807499999999999,0.0852499999999999,0.0732499999999999,0.118,0.0469999999999999,0.0544999999999999,0.0554999999999999,0.33375,0.03275,0.04725,0.0692499999999999,0.0702499999999999,0.0509999999999999,0.0842499999999999,0.06025,0.03975,0.03,0.03075,0.0574999999999999,0.03825,0.022,0.03675,0.04075,0.03425,0.02
Déjà Vu (Deja Vu) (2006),0.975,0.8660000000000001,0.8527499999999999,0.97275,0.575,0.6625,0.8765000000000001,0.88175,0.88175,0.8859999999999999,0.8660000000000001,0.575,0.851,0.98775,0.665,0.665,0.6795,0.575,0.575,0.256,0.70375,0.5155,0.39775,0.47475,0.31025,0.407,0.194,0.499,0.33775,0.6115,0.3235,0.39275,0.1985,0.2145,0.2155,0.179,0.1104999999999999,0.146,0.32275,0.255,0.17725,0.1347499999999999,0.23375,0.20825,0.06025,0.585,0.2664999999999999,0.4575,0.56925,0.16925,0.089,0.15875,0.14475,0.1957499999999999,0.186,0.25,0.196,0.1367499999999999,0.84825,0.1014999999999999,0.1332499999999999,0.0464999999999999,0.20925,0.2967499999999999,0.15025,0.25925,0.09175,0.06025,0.0817499999999999,0.03975,0.1947499999999999,0.153,0.10925,0.0574999999999999,0.1205,0.0837499999999999,0.141,0.21125,0.0364999999999999,0.24625,0.09875,0.0702499999999999,0.12075,0.1664999999999999,0.08925,0.15725,0.213,0.2035,0.092,0.1014999999999999,0.10325,0.0852499999999999,0.11925,0.04225,0.119,0.03425,0.0765,0.0885,0.0984999999999999,0.04825,0.0584999999999999,0.1169999999999999,0.064,0.135,0.15975,0.0632499999999999,0.1059999999999999,0.11425,0.0827499999999999,0.03325,0.04275,0.1049999999999999,0.10225,0.066,0.08,0.126,0.0655,0.0727499999999999,0.135,0.194,0.0574999999999999,0.3522499999999999,0.093,0.0725,0.06025,0.09,0.0632499999999999,0.0787499999999999,0.0807499999999999,0.0499999999999999,0.0727499999999999,0.091,0.0285,0.0439999999999999,0.05325,0.027,0.0484999999999999,0.06,0.04575,0.078,0.0197499999999999,0.0314999999999999,0.04225,0.059,0.0247499999999999,0.04325,0.04725,0.11025,0.0235
