movieId,weird,good,culture clash,original,first contact,predictable,greed,runaway,melancholic,catastrophe,dialogue,drama,survival,betrayal,independent film,light,weapons,drinking,fantasy world,mentor,creativity,vengeance,adaptation,chase,surveillance,life & death,life philosophy,absurd,fight scenes,fun movie,quirky,pornography,transformation,memory,mad scientist,sacrifice,death,not funny,dreams,islam,childhood,underrated,very funny,unlikely friendships,doctors,writers,film noir,dysfunctional family,british,classic car,alter ego,computer animation,immortality,nudity (full frontal - brief),prejudice,sexy,good music,tokyo,simple,god,internet,family,alternate history,time,period piece,multiple storylines,atheism,hospital,pulp,hotel,awesome soundtrack,california,irish accent,desert,nudity (topless - brief),small town,teen movie,stereotypes,workplace,directorial debut,women,road movie,queer,island,rebellion,too long,blindness,wilderness,censorship,farce,1930s,stoner movie,80s,no plot,wartime,new jersey,addiction,camp,indians,race,oil,foul language,ensemble cast,prison,nudity (rear),trilogy,radio,snakes,divorce,new york city,kidnapping,hunting,bollywood,best of 2005,cancer,graphic novel,brothers,ghosts/afterlife,father daughter relationship,unlikeable characters,goth,potential oscar nom,los angeles,homeless,australia,made for tv,stand-up comedy,san francisco,interracial romance,notable nudity,reality tv,russian,french,adoption,documentary,wine,too short,kick-butt women,texas,hip hop,fashion,remake,shopping,robert downey jr,prostitution,finnish,single father,lawyer,buddy movie
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",0.94425,0.65175,0.8360000000000001,0.88175,0.7522500000000001,0.7522500000000001,0.94425,0.90375,0.90325,0.7522500000000001,0.8365,0.8360000000000001,0.519,0.724,0.69525,0.3,0.3712499999999999,0.65375,0.40075,0.385,0.29625,0.66325,0.31775,0.3712499999999999,0.257,0.40475,0.29125,0.2355,0.39125,0.18,0.29325,0.4575,0.297,0.34175,0.085,0.4389999999999999,0.581,0.42425,0.4835,0.11675,0.277,0.28925,0.3702499999999999,0.3017499999999999,0.24,0.192,0.17225,0.2465,0.156,0.188,0.29125,0.8694999999999999,0.2224999999999999,0.296,0.11175,0.1905,0.23925,0.4942499999999999,0.15025,0.2329999999999999,0.10775,0.1629999999999999,0.1955,0.0885,0.1119999999999999,0.26,0.18275,0.377,0.1287499999999999,0.12475,0.1905,0.0745,0.25125,0.05875,0.1955,0.09775,0.1282499999999999,0.1365,0.072,0.17225,0.21225,0.1272499999999999,0.181,0.0782499999999999,0.0855,0.11025,0.178,0.16775,0.28925,0.0652499999999999,0.0712499999999999,0.10775,0.0429999999999999,0.10275,0.1084999999999999,0.0875,0.1725,0.05625,0.0944999999999999,0.076,0.0369999999999999,0.0595,0.0564999999999999,0.10875,0.2035,0.0984999999999999,0.0675,0.04775,0.0735,0.05125,0.0374999999999999,0.08825,0.0797499999999999,0.031,0.082,0.10525,0.12025,0.0247499999999999,0.0489999999999999,0.03925,0.0979999999999999,0.065,0.0369999999999999,0.0579999999999999,0.04525,0.24225,0.213,0.03725,0.059,0.0564999999999999,0.0989999999999999,0.09775,0.0569999999999999,0.08975,0.05425,0.03925,0.03375,0.0692499999999999,0.0687499999999999,0.0667499999999999,0.0275,0.0175,0.0245,0.0215,0.0812499999999999,0.0424999999999999,0.0292499999999999,0.03125,0.03775
"Animatrix, The (2003)",0.91575,0.7965,0.89975,0.90675,0.73525,0.73525,0.701,0.77725,0.8347500000000001,0.6535,0.4935,0.701,0.73525,0.5705,0.5265,0.56,0.4559999999999999,0.45375,0.4985,0.44825,0.5295,0.61375,0.3984999999999999,0.3349999999999999,0.27075,0.16475,0.2837499999999999,0.2895,0.6985,0.4559999999999999,0.247,0.497,0.3642499999999999,0.1915,0.1124999999999999,0.27025,0.1937499999999999,0.3682499999999999,0.298,0.3532499999999999,0.28025,0.3195,0.3149999999999999,0.15875,0.1445,0.15775,0.45725,0.15625,0.15425,0.21175,0.2947499999999999,0.969,0.09775,0.1932499999999999,0.18625,0.22675,0.19,0.5575,0.239,0.09875,0.32675,0.4425,0.2614999999999999,0.0584999999999999,0.196,0.3045,0.09875,0.135,0.14575,0.1084999999999999,0.19,0.0837499999999999,0.24725,0.0847499999999999,0.09075,0.0845,0.175,0.1614999999999999,0.0605,0.1375,0.11825,0.05725,0.152,0.0489999999999999,0.3725,0.091,0.1679999999999999,0.0817499999999999,0.0792499999999999,0.0735,0.09475,0.10575,0.0364999999999999,0.075,0.12475,0.11775,0.07,0.0434999999999999,0.08725,0.08875,0.0439999999999999,0.0554999999999999,0.0677499999999999,0.11275,0.10125,0.4665,0.05475,0.0429999999999999,0.0529999999999999,0.0474999999999999,0.0642499999999999,0.0802499999999999,0.0504999999999999,0.10575,0.04975,0.5525,0.27125,0.0222499999999999,0.061,0.0574999999999999,0.0682499999999999,0.075,0.0227499999999999,0.0277499999999999,0.0509999999999999,0.0807499999999999,0.1119999999999999,0.0305,0.0399999999999999,0.05075,0.03975,0.0569999999999999,0.0489999999999999,0.04775,0.0697499999999999,0.0464999999999999,0.4205,0.12275,0.0464999999999999,0.0549999999999999,0.0529999999999999,0.0287499999999999,0.0162499999999999,0.0424999999999999,0.0652499999999999,0.0364999999999999,0.0399999999999999,0.03775,0.0339999999999999
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),0.9785,0.86375,0.9745,0.819,0.9515,0.9515,0.94325,0.94325,0.924,0.94875,0.924,0.94325,0.9515,0.4855,0.70675,0.67575,0.45175,0.68425,0.5475,0.4147499999999999,0.4285,0.57,0.353,0.366,0.42325,0.52475,0.32925,0.3359999999999999,0.45675,0.38375,0.203,0.54625,0.38475,0.3515,0.20575,0.4077499999999999,0.251,0.37075,0.3814999999999999,0.27575,0.3107499999999999,0.3075,0.27675,0.1375,0.1195,0.17975,0.2917499999999999,0.15875,0.17875,0.30025,0.32425,0.93425,0.43525,0.2865,0.2175,0.22775,0.269,0.7625,0.17725,0.199,0.201,0.071,0.2845,0.0534999999999999,0.10975,0.3085,0.1714999999999999,0.0939999999999999,0.1382499999999999,0.17325,0.62375,0.0712499999999999,0.1835,0.1034999999999999,0.10075,0.0775,0.0822499999999999,0.10525,0.11525,0.11825,0.16575,0.073,0.15575,0.065,0.1104999999999999,0.2445,0.10875,0.11475,0.2105,0.0915,0.0677499999999999,0.1545,0.03825,0.3205,0.09225,0.079,0.0702499999999999,0.0459999999999999,0.0969999999999999,0.06225,0.1139999999999999,0.03075,0.06125,0.09925,0.1074999999999999,0.0979999999999999,0.03575,0.0705,0.0627499999999999,0.03925,0.0329999999999999,0.03425,0.059,0.12475,0.0459999999999999,0.412,0.0782499999999999,0.0529999999999999,0.0812499999999999,0.0384999999999999,0.156,0.09475,0.0444999999999999,0.0414999999999999,0.0399999999999999,0.0712499999999999,0.0645,0.0409999999999999,0.068,0.0994999999999999,0.04375,0.06225,0.06125,0.0817499999999999,0.03875,0.0384999999999999,0.021,0.198,0.05825,0.05625,0.03175,0.024,0.04275,0.0414999999999999,0.0677499999999999,0.0429999999999999,0.0265,0.0344999999999999,0.0344999999999999
"Jacket, The (2005)",0.93875,0.8512500000000001,0.8740000000000001,0.8915,0.839,0.689,0.93875,0.8755,0.67525,0.9415,0.67525,0.8740000000000001,0.5905,0.8385,0.38575,0.20825,0.689,0.2309999999999999,0.69775,0.56675,0.28125,0.43325,0.271,0.4227499999999999,0.7875000000000001,0.507,0.33425,0.38575,0.22525,0.22625,0.242,0.3715,0.29525,0.899,0.33625,0.2204999999999999,0.61675,0.408,0.52225,0.12175,0.1392499999999999,0.418,0.23375,0.33325,0.77075,0.2905,0.1569999999999999,0.206,0.31025,0.21825,0.1367499999999999,0.09,0.0815,0.4235,0.1104999999999999,0.2249999999999999,0.1639999999999999,0.0625,0.17525,0.09175,0.24825,0.10475,0.17025,0.44975,0.08775,0.20725,0.1865,0.64425,0.1629999999999999,0.15675,0.0399999999999999,0.1089999999999999,0.37975,0.192,0.1912499999999999,0.1704999999999999,0.172,0.1084999999999999,0.0539999999999999,0.1485,0.1154999999999999,0.36775,0.1367499999999999,0.0707499999999999,0.0504999999999999,0.08725,0.2339999999999999,0.0529999999999999,0.0865,0.09975,0.0389999999999999,0.10825,0.0215,0.126,0.15775,0.16425,0.2937499999999999,0.075,0.1089999999999999,0.09975,0.03975,0.11275,0.1119999999999999,0.3339999999999999,0.1029999999999999,0.05075,0.085,0.0177499999999999,0.0677499999999999,0.072,0.17475,0.0429999999999999,0.0979999999999999,0.25725,0.1119999999999999,0.0394999999999999,0.0712499999999999,0.0845,0.0642499999999999,0.0569999999999999,0.11175,0.10225,0.069,0.1059999999999999,0.0509999999999999,0.09375,0.0687499999999999,0.11625,0.04925,0.071,0.0334999999999999,0.0747499999999999,0.0374999999999999,0.0712499999999999,0.03625,0.02975,0.04475,0.0504999999999999,0.0489999999999999,0.03925,0.023,0.0792499999999999,0.04375,0.04925,0.0645,0.04125,0.0524999999999999,0.10675,0.0339999999999999
"Scanner Darkly, A (2006)",0.9705,0.9955,0.90225,0.8887499999999999,0.732,0.9955,0.9705,0.90225,0.9705,0.81325,0.9705,0.90225,0.8492500000000001,0.696,0.69575,0.61875,0.359,0.544,0.43225,0.4489999999999999,0.5655,0.4505,0.92875,0.1997499999999999,0.9775,0.30625,0.47775,0.58575,0.359,0.359,0.642,0.50475,0.2774999999999999,0.4135,0.1392499999999999,0.419,0.288,0.3542499999999999,0.4115,0.2035,0.179,0.28525,0.27075,0.15425,0.1907499999999999,0.3485,0.2145,0.30425,0.17275,0.2224999999999999,0.3735,0.8082499999999999,0.0807499999999999,0.25825,0.195,0.15,0.284,0.1365,0.0817499999999999,0.1337499999999999,0.23925,0.21675,0.1937499999999999,0.06175,0.11125,0.44725,0.1375,0.1159999999999999,0.18325,0.16325,0.284,0.51475,0.18675,0.0449999999999999,0.2259999999999999,0.149,0.08925,0.1624999999999999,0.24275,0.214,0.1352499999999999,0.1164999999999999,0.201,0.05825,0.1089999999999999,0.0685,0.10125,0.09125,0.3429999999999999,0.11825,0.0722499999999999,0.71975,0.04275,0.1987499999999999,0.0687499999999999,0.1892499999999999,0.98975,0.05875,0.04525,0.0737499999999999,0.0752499999999999,0.08775,0.1967499999999999,0.11925,0.0657499999999999,0.03925,0.04575,0.05425,0.0595,0.0707499999999999,0.0509999999999999,0.0509999999999999,0.0605,0.1619999999999999,0.0697499999999999,0.36575,0.10075,0.0105,0.0509999999999999,0.1154999999999999,0.0695,0.1267499999999999,0.1315,0.236,0.04025,0.0767499999999999,0.0847499999999999,0.0667499999999999,0.04125,0.04375,0.0534999999999999,0.0737499999999999,0.04875,0.04975,0.0672499999999999,0.0434999999999999,0.03175,0.0504999999999999,0.0705,0.0742499999999999,0.0549999999999999,0.0195,0.0272499999999999,0.95075,0.062,0.05475,0.0177499999999999,0.0474999999999999,0.04025
Save the Green Planet! (Jigureul jikyeora!) (2003),0.941,0.7822499999999999,0.897,0.8494999999999999,0.8912500000000001,0.8815,0.8322499999999999,0.69325,0.8322499999999999,0.8815,0.8065,0.69325,0.5055,0.77925,0.61,0.69875,0.505,0.596,0.5175,0.428,0.4995,0.8069999999999999,0.25475,0.349,0.492,0.4549999999999999,0.6795,0.67475,0.3105,0.3285,0.8127500000000001,0.4475,0.53425,0.2175,0.3199999999999999,0.40325,0.63425,0.27575,0.296,0.1905,0.2827499999999999,0.475,0.685,0.2319999999999999,0.4555,0.2339999999999999,0.26525,0.3562499999999999,0.33525,0.32975,0.388,0.1365,0.152,0.41625,0.215,0.3185,0.15725,0.25125,0.24275,0.387,0.05475,0.1315,0.81575,0.0489999999999999,0.2614999999999999,0.2624999999999999,0.16325,0.246,0.26325,0.14425,0.15725,0.11475,0.3695,0.2002499999999999,0.46075,0.09175,0.15275,0.1355,0.09425,0.25925,0.17775,0.22225,0.17425,0.1912499999999999,0.0554999999999999,0.1387499999999999,0.2385,0.3715,0.10425,0.51525,0.1252499999999999,0.11925,0.11275,0.33275,0.15175,0.20625,0.191,0.1885,0.24825,0.17025,0.04925,0.07,0.077,0.10125,0.344,0.1034999999999999,0.0822499999999999,0.0434999999999999,0.0837499999999999,0.0775,0.84775,0.272,0.31325,0.10525,0.2254999999999999,0.21875,0.1785,0.06075,0.16375,0.1372499999999999,0.18075,0.244,0.0459999999999999,0.05625,0.0994999999999999,0.11225,0.1307499999999999,0.086,0.05875,0.05575,0.021,0.35075,0.10675,0.0529999999999999,0.03725,0.05525,0.10425,0.24675,0.05375,0.0574999999999999,0.0399999999999999,0.03425,0.1034999999999999,0.0717499999999999,0.05075,0.1352499999999999,0.0772499999999999,0.0247499999999999,0.0237499999999999
"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",0.94275,0.871,0.812,0.8385,0.9065,0.8320000000000001,0.812,0.80725,0.8414999999999999,0.8320000000000001,0.80725,0.812,0.26875,0.52075,0.90125,0.92525,0.59225,0.90125,0.555,0.3612499999999999,0.8265,0.3345,0.4755,0.43625,0.26875,0.216,0.33525,0.70925,0.17225,0.6035,0.405,0.421,0.3295,0.2189999999999999,0.4895,0.2475,0.278,0.302,0.4475,0.34875,0.47375,0.3389999999999999,0.436,0.1895,0.2907499999999999,0.18,0.90125,0.217,0.2284999999999999,0.27775,0.1255,0.1977499999999999,0.1855,0.17475,0.20625,0.21475,0.17325,0.29725,0.4024999999999999,0.2259999999999999,0.0747499999999999,0.26875,0.2204999999999999,0.2985,0.28825,0.1629999999999999,0.1624999999999999,0.14625,0.1624999999999999,0.304,0.09375,0.2965,0.21925,0.3225,0.31675,0.1922499999999999,0.09925,0.12275,0.1664999999999999,0.20775,0.1887499999999999,0.138,0.15225,0.16575,0.1099999999999999,0.198,0.09875,0.1094999999999999,0.3692499999999999,0.2654999999999999,0.38775,0.16725,0.155,0.077,0.124,0.0625,0.0584999999999999,0.142,0.2204999999999999,0.1584999999999999,0.129,0.0489999999999999,0.05125,0.10425,0.05575,0.0235,0.1099999999999999,0.14425,0.1134999999999999,0.0509999999999999,0.05375,0.1064999999999999,0.0845,0.03525,0.0424999999999999,0.0145,0.16675,0.03525,0.0559999999999999,0.0205,0.04975,0.04175,0.0359999999999999,0.031,0.1185,0.206,0.0925,0.06025,0.1347499999999999,0.0439999999999999,0.0292499999999999,0.14075,0.241,0.0479999999999999,0.121,0.08625,0.092,0.0584999999999999,0.1139999999999999,0.04075,0.0374999999999999,0.0127499999999999,0.0272499999999999,0.031,0.0509999999999999,0.0757499999999999,0.0175,0.0389999999999999,0.061
Toto le héros (1991),0.88975,0.94775,0.8792500000000001,0.91325,0.9845,0.9845,0.8792500000000001,0.8792500000000001,0.9455,0.93,0.74975,0.8792500000000001,0.9845,0.52075,0.74975,0.7525,0.432,0.60875,0.39175,0.62325,0.4555,0.7535000000000001,0.21025,0.44375,0.22325,0.7842499999999999,0.5675,0.23175,0.54675,0.432,0.2564999999999999,0.3445,0.27575,0.5965,0.5375,0.16625,0.5135,0.35375,0.578,0.235,0.9485,0.139,0.529,0.4485,0.09975,0.1039999999999999,0.43,0.358,0.1307499999999999,0.3784999999999999,0.15375,0.23125,0.0605,0.14575,0.1029999999999999,0.30325,0.3814999999999999,0.5265,0.2035,0.0265,0.1525,0.3555,0.0785,0.34375,0.0574999999999999,0.1255,0.0334999999999999,0.5085,0.2704999999999999,0.09,0.3814999999999999,0.0529999999999999,0.1205,0.1342499999999999,0.0364999999999999,0.3057499999999999,0.2594999999999999,0.0722499999999999,0.216,0.0682499999999999,0.04775,0.1315,0.73325,0.10875,0.3745,0.0745,0.3525,0.241,0.52475,0.21,0.0725,0.1275,0.45125,0.0295,0.12275,0.079,0.10425,0.088,0.03725,0.0775,0.0122499999999999,0.0292499999999999,0.04275,0.085,0.0974999999999999,0.17025,0.09025,0.10475,0.0825,0.09125,0.0305,0.1365,0.69675,0.0285,0.03,0.079,0.0494999999999999,0.259,0.0265,0.0212499999999999,0.025,0.04525,0.0742499999999999,0.153,0.0757499999999999,0.2299999999999999,0.66425,0.1604999999999999,0.0255,0.074,0.0364999999999999,0.0185,0.3,0.255,0.2002499999999999,0.0364999999999999,0.024,0.064,0.0715,0.0662499999999999,0.1009999999999999,0.0107499999999999,0.03125,0.2007499999999999,0.06025,0.1882499999999999,0.0272499999999999,0.08825,0.1704999999999999
Yes (2004),0.96675,0.631,0.7755000000000001,0.9475,0.50025,0.631,0.8122499999999999,0.8645,0.93175,0.52475,0.92475,0.547,0.562,0.7225,0.88425,0.7385,0.39125,0.412,0.59,0.4555,0.60425,0.39475,0.44975,0.295,0.7782500000000001,0.3369999999999999,0.4107499999999999,0.50175,0.39125,0.22425,0.4345,0.5865,0.401,0.25175,0.563,0.2194999999999999,0.33225,0.3442499999999999,0.26775,0.59475,0.136,0.26975,0.4559999999999999,0.39375,0.39075,0.76875,0.1932499999999999,0.39175,0.5695,0.34975,0.2634999999999999,0.30425,0.43425,0.0905,0.31025,0.499,0.22025,0.25625,0.2339999999999999,0.305,0.10825,0.3255,0.11725,0.0459999999999999,0.246,0.3165,0.33875,0.31575,0.13,0.2025,0.22025,0.10075,0.03925,0.15325,0.27125,0.1425,0.1624999999999999,0.272,0.206,0.127,0.3259999999999999,0.1029999999999999,0.2015,0.32825,0.08875,0.1019999999999999,0.185,0.0524999999999999,0.1267499999999999,0.23875,0.0685,0.04925,0.0459999999999999,0.173,0.0672499999999999,0.0682499999999999,0.1402499999999999,0.0787499999999999,0.0524999999999999,0.206,0.0605,0.149,0.08675,0.0777499999999999,0.0494999999999999,0.0687499999999999,0.0449999999999999,0.123,0.91025,0.11675,0.0162499999999999,0.03425,0.1215,0.05375,0.0569999999999999,0.33375,0.093,0.0364999999999999,0.09225,0.3077499999999999,0.0344999999999999,0.05075,0.04625,0.0822499999999999,0.1775,0.0722499999999999,0.087,0.03575,0.352,0.0454999999999999,0.05575,0.0762499999999999,0.0984999999999999,0.28225,0.0484999999999999,0.4295,0.0275,0.274,0.04475,0.1215,0.082,0.0692499999999999,0.0217499999999999,0.14375,0.03575,0.0339999999999999,0.0329999999999999,0.0222499999999999,0.0162499999999999
Kin-Dza-Dza! (1986),0.8975,0.97275,0.7962499999999999,0.784,0.97275,0.95725,0.8839999999999999,0.7597499999999999,0.8839999999999999,0.95725,0.8839999999999999,0.7597499999999999,0.859,0.73125,0.63075,0.845,0.60975,0.361,0.358,0.45275,0.5185,0.24775,0.286,0.3435,0.1337499999999999,0.46475,0.6025,0.8287500000000001,0.2012499999999999,0.3085,0.495,0.24575,0.521,0.15675,0.41825,0.138,0.1014999999999999,0.29425,0.15625,0.44325,0.2935,0.31725,0.845,0.216,0.28425,0.17125,0.25225,0.183,0.26125,0.3285,0.1272499999999999,0.127,0.243,0.2835,0.64025,0.1019999999999999,0.3129999999999999,0.21975,0.27775,0.1277499999999999,0.1307499999999999,0.068,0.3339999999999999,0.25825,0.1054999999999999,0.0974999999999999,0.21,0.1545,0.1897499999999999,0.0837499999999999,0.1245,0.1455,0.1445,0.8125,0.2997499999999999,0.145,0.11375,0.22825,0.15075,0.14625,0.152,0.1435,0.1282499999999999,0.1569999999999999,0.26075,0.0544999999999999,0.2012499999999999,0.3984999999999999,0.564,0.183,0.10525,0.1164999999999999,0.24,0.05175,0.0935,0.0742499999999999,0.05475,0.1109999999999999,0.1935,0.18,0.1044999999999999,0.0374999999999999,0.0534999999999999,0.0802499999999999,0.125,0.04225,0.3179999999999999,0.09075,0.0697499999999999,0.0324999999999999,0.0265,0.29725,0.1982499999999999,0.10975,0.0705,0.0182499999999999,0.089,0.0195,0.0549999999999999,0.03025,0.0235,0.0215,0.0329999999999999,0.0635,0.0944999999999999,0.1282499999999999,0.0677499999999999,0.05575,0.0827499999999999,0.04125,0.0424999999999999,0.9435,0.0615,0.079,0.0364999999999999,0.065,0.0519999999999999,0.0449999999999999,0.0479999999999999,0.0464999999999999,0.04425,0.0072499999999999,0.02,0.0262499999999999,0.04925,0.0625,0.0235,0.013,0.0429999999999999
MirrorMask (2005),0.99025,0.98075,0.99025,0.91175,0.61375,0.61375,0.8262499999999999,0.7475,0.95675,0.56075,0.95,0.5845,0.23875,0.242,0.95675,0.98425,0.61375,0.4115,0.98925,0.476,0.81325,0.354,0.40925,0.3027499999999999,0.1594999999999999,0.54275,0.57475,0.425,0.41,0.28225,0.46075,0.21725,0.50775,0.24725,0.3007499999999999,0.602,0.17225,0.351,0.8745,0.1714999999999999,0.675,0.31275,0.2244999999999999,0.56775,0.274,0.2744999999999999,0.2022499999999999,0.44275,0.3229999999999999,0.201,0.2754999999999999,0.70375,0.4702499999999999,0.12325,0.14225,0.1195,0.283,0.37275,0.3335,0.1342499999999999,0.2234999999999999,0.238,0.20625,0.0645,0.29,0.1485,0.15075,0.1865,0.25725,0.1337499999999999,0.283,0.1084999999999999,0.44475,0.1362499999999999,0.12425,0.151,0.236,0.1785,0.183,0.2594999999999999,0.2219999999999999,0.1357499999999999,0.15075,0.1059999999999999,0.3389999999999999,0.1305,0.1205,0.085,0.06025,0.11025,0.1967499999999999,0.12075,0.07,0.1977499999999999,0.0529999999999999,0.1337499999999999,0.0732499999999999,0.0964999999999999,0.15425,0.06125,0.10675,0.0212499999999999,0.05575,0.0797499999999999,0.09425,0.086,0.0429999999999999,0.0949999999999999,0.05375,0.04925,0.0534999999999999,0.0265,0.0974999999999999,0.281,0.24275,0.32825,0.1164999999999999,0.22525,0.1009999999999999,0.06125,0.72425,0.0855,0.028,0.0344999999999999,0.05225,0.0692499999999999,0.082,0.0484999999999999,0.0494999999999999,0.0449999999999999,0.0265,0.0925,0.10375,0.0702499999999999,0.024,0.0767499999999999,0.1084999999999999,0.0835,0.0374999999999999,0.088,0.0682499999999999,0.03,0.08625,0.0534999999999999,0.05925,0.1129999999999999,0.0549999999999999,0.023,0.0285
7 Faces of Dr. Lao (1964),0.90925,0.8875,0.74925,0.67375,0.68975,0.68975,0.7869999999999999,0.74925,0.7869999999999999,0.473,0.38025,0.7195,0.05175,0.7195,0.58825,0.90925,0.68975,0.61025,0.95675,0.4237499999999999,0.2784999999999999,0.31725,0.8107500000000001,0.3239999999999999,0.1545,0.24175,0.76925,0.4555,0.173,0.49675,0.4137499999999999,0.25525,0.52775,0.09025,0.2329999999999999,0.1604999999999999,0.57375,0.26875,0.46725,0.1922499999999999,0.591,0.32675,0.33425,0.26325,0.4579999999999999,0.289,0.23575,0.3067499999999999,0.3435,0.197,0.10975,0.38225,0.47075,0.199,0.22125,0.25525,0.1455,0.0494999999999999,0.1965,0.43625,0.0865,0.267,0.0797499999999999,0.1659999999999999,0.3435,0.10775,0.154,0.0999999999999999,0.156,0.183,0.1455,0.2355,0.0647499999999999,0.0645,0.10525,0.89225,0.26525,0.17275,0.0865,0.16625,0.1614999999999999,0.1614999999999999,0.1252499999999999,0.0875,0.0324999999999999,0.1054999999999999,0.28225,0.203,0.145,0.37975,0.1957499999999999,0.133,0.3595,0.016,0.0954999999999999,0.0215,0.11675,0.1069999999999999,0.0782499999999999,0.15725,0.1322499999999999,0.0737499999999999,0.09825,0.11225,0.22825,0.0652499999999999,0.2847499999999999,0.24525,0.0752499999999999,0.068,0.027,0.2415,0.0807499999999999,0.0235,0.0454999999999999,0.0177499999999999,0.06075,0.46275,0.0409999999999999,0.0142499999999999,0.10425,0.023,0.016,0.08675,0.03575,0.1684999999999999,0.0742499999999999,0.0444999999999999,0.0984999999999999,0.0667499999999999,0.04375,0.0775,0.0765,0.0842499999999999,0.0805,0.05825,0.03675,0.0484999999999999,0.17125,0.03675,0.15125,0.0197499999999999,0.185,0.0285,0.0449999999999999,0.0984999999999999,0.02,0.04525,0.024
"Wild Blue Yonder, The (2005)",0.976,0.8852500000000001,0.8627499999999999,0.863,0.908,0.8075000000000001,0.932,0.8627499999999999,0.932,0.8075000000000001,0.932,0.4932499999999999,0.303,0.4932499999999999,0.94625,0.8047500000000001,0.33975,0.55325,0.4187499999999999,0.371,0.40325,0.65475,0.187,0.2199999999999999,0.0999999999999999,0.48075,0.2115,0.629,0.129,0.14,0.8180000000000001,0.54825,0.36275,0.2279999999999999,0.38425,0.28925,0.245,0.32175,0.7045,0.21475,0.1347499999999999,0.0705,0.1952499999999999,0.1935,0.03275,0.32075,0.3169999999999999,0.201,0.1584999999999999,0.531,0.08925,0.126,0.32725,0.11025,0.10125,0.2007499999999999,0.26825,0.4125,0.0399999999999999,0.5455,0.1357499999999999,0.0605,0.4315,0.1525,0.09825,0.185,0.3115,0.12325,0.27525,0.5685,0.15525,0.48575,0.209,0.55,0.093,0.2355,0.1634999999999999,0.0539999999999999,0.27,0.15975,0.1569999999999999,0.276,0.18425,0.0645,0.023,0.38,0.0237499999999999,0.19,0.14725,0.45425,0.216,0.3027499999999999,0.074,0.2304999999999999,0.265,0.1252499999999999,0.1902499999999999,0.368,0.11875,0.0935,0.26375,0.024,0.03575,0.062,0.0494999999999999,0.021,0.0584999999999999,0.03525,0.0334999999999999,0.0329999999999999,0.0414999999999999,0.2155,0.0484999999999999,0.37275,0.078,0.03625,0.068,0.0267499999999999,0.05325,0.05725,0.0554999999999999,0.0237499999999999,0.03125,0.0605,0.412,0.1955,0.1357499999999999,0.0212499999999999,0.0595,0.04775,0.0175,0.0825,0.141,0.0564999999999999,0.32075,0.0554999999999999,0.0225,0.0979999999999999,0.21525,0.0162499999999999,0.0755,0.021,0.1365,0.0419999999999999,0.0715,0.0479999999999999,0.022,0.012,0.0424999999999999
Renaissance (2006),0.968,0.66225,0.9105,0.74275,0.92825,0.92825,0.581,0.581,0.90775,0.8885000000000001,0.53675,0.581,0.92825,0.59575,0.92675,0.77925,0.29425,0.92675,0.4367499999999999,0.4195,0.554,0.352,0.3037499999999999,0.412,0.893,0.3482499999999999,0.378,0.31425,0.29425,0.24575,0.2155,0.44975,0.299,0.21725,0.1805,0.15275,0.18075,0.3369999999999999,0.18575,0.1367499999999999,0.3522499999999999,0.311,0.22075,0.17975,0.11425,0.1159999999999999,0.92675,0.20525,0.133,0.15825,0.1357499999999999,0.94775,0.9215,0.186,0.1362499999999999,0.33425,0.084,0.235,0.1332499999999999,0.0665,0.139,0.1545,0.1402499999999999,0.0314999999999999,0.11225,0.1287499999999999,0.1357499999999999,0.122,0.585,0.20375,0.0444999999999999,0.127,0.0722499999999999,0.05775,0.179,0.0697499999999999,0.1144999999999999,0.1515,0.0655,0.15575,0.1425,0.1292499999999999,0.14525,0.04675,0.0389999999999999,0.06025,0.1375,0.09,0.09325,0.17075,0.1704999999999999,0.126,0.0272499999999999,0.3485,0.05925,0.15925,0.08725,0.0762499999999999,0.091,0.0712499999999999,0.05725,0.0232499999999999,0.04125,0.0712499999999999,0.09475,0.04375,0.0464999999999999,0.04625,0.0762499999999999,0.05925,0.34325,0.0479999999999999,0.0292499999999999,0.1689999999999999,0.04125,0.39675,0.0777499999999999,0.0319999999999999,0.03775,0.04025,0.0747499999999999,0.0815,0.0787499999999999,0.0534999999999999,0.0329999999999999,0.0484999999999999,0.12125,0.08725,0.04975,0.079,0.05525,0.05975,0.5195,0.0652499999999999,0.0464999999999999,0.0752499999999999,0.0292499999999999,0.1059999999999999,0.0474999999999999,0.0827499999999999,0.10025,0.03075,0.03925,0.0424999999999999,0.0979999999999999,0.04875,0.0285,0.026,0.0285
