movieId,good,mentor,drama,betrayal,runaway,unlikely friendships,original,culture clash,catastrophe,teen movie,family,weird,melancholic,childhood,independent film,life & death,predictable,life philosophy,greed,adaptation,drinking,dysfunctional family,sacrifice,chase,prejudice,vengeance,death,dialogue,light,first contact,transformation,not funny,cancer,fantasy world,hospital,very funny,fight scenes,fun movie,women,computer animation,doctors,pornography,creativity,stereotypes,nudity (full frontal - brief),small town,quirky,underrated,single father,weapons,writers,irish accent,adoption,period piece,new jersey,islam,simple,survival,classic car,divorce,california,queer,dreams,memory,good music,interracial romance,bollywood,indians,multiple storylines,british,road movie,alter ego,surveillance,brothers,internet,sexy,absurd,race,blindness,alternate history,pulp,foul language,wartime,father daughter relationship,hotel,ghosts/afterlife,awesome soundtrack,homeless,addiction,atheism,prison,notable nudity,new york city,immortality,radio,lawyer,hip hop,san francisco,too long,island,shopping,nudity (rear),farce,god,wilderness,mad scientist,camp,workplace,stand-up comedy,1930s,nudity (topless - brief),80s,time,texas,film noir,australia,directorial debut,too short,tokyo,made for tv,stoner movie,ensemble cast,censorship,fashion,remake,russian,robert downey jr,los angeles,no plot,wine,kidnapping,finnish,reality tv,potential oscar nom,kick-butt women,buddy movie,unlikeable characters,rebellion,hunting,best of 2005,desert,oil,prostitution,goth,snakes,trilogy,documentary,french,graphic novel
White Oleander (2002),0.7225,0.7015,0.7929999999999999,0.6535,0.8585,0.92875,0.77125,0.7225,0.7225,0.55975,0.3522499999999999,0.6215,0.5885,0.4389999999999999,0.5885,0.525,0.2885,0.46725,0.51825,0.92575,0.5885,0.69425,0.2189999999999999,0.3552499999999999,0.45625,0.52025,0.33775,0.32575,0.238,0.2465,0.395,0.3502499999999999,0.1755,0.3625,0.22125,0.253,0.2947499999999999,0.15225,0.7785,0.1397499999999999,0.1402499999999999,0.6115,0.244,0.28925,0.3622499999999999,0.14125,0.2624999999999999,0.3425,0.0984999999999999,0.2584999999999999,0.282,0.21625,0.57875,0.18075,0.249,0.23775,0.09075,0.2754999999999999,0.32525,0.1895,0.4429999999999999,0.21575,0.1307499999999999,0.12275,0.1377499999999999,0.17225,0.09775,0.0757499999999999,0.24375,0.1282499999999999,0.1659999999999999,0.20875,0.1659999999999999,0.11275,0.1129999999999999,0.426,0.16325,0.1815,0.1455,0.1282499999999999,0.1124999999999999,0.1689999999999999,0.091,0.1947499999999999,0.084,0.05225,0.12375,0.1535,0.4207499999999999,0.1664999999999999,0.67975,0.12125,0.09125,0.11625,0.04725,0.09,0.0837499999999999,0.0939999999999999,0.12375,0.09125,0.05525,0.1322499999999999,0.0675,0.14325,0.174,0.0954999999999999,0.092,0.12125,0.1144999999999999,0.0855,0.126,0.0645,0.0409999999999999,0.0702499999999999,0.1875,0.067,0.15725,0.0434999999999999,0.12275,0.1074999999999999,0.11875,0.0692499999999999,0.2425,0.0519999999999999,0.0519999999999999,0.1337499999999999,0.11575,0.30825,0.0845,0.0459999999999999,0.0409999999999999,0.0584999999999999,0.0554999999999999,0.1109999999999999,0.1099999999999999,0.03225,0.0712499999999999,0.49875,0.05975,0.08925,0.04025,0.0272499999999999,0.1402499999999999,0.1129999999999999,0.08975,0.0474999999999999,0.04175,0.05575,0.08775
Whose Life Is It Anyway? (1981),0.78,0.8154999999999999,0.563,0.4247499999999999,0.563,0.3055,0.60425,0.563,0.4529999999999999,0.2865,0.0979999999999999,0.55425,0.53925,0.22725,0.53925,0.9455,0.4732499999999999,0.191,0.43,0.2324999999999999,0.64125,0.2865,0.12425,0.39475,0.3125,0.3169999999999999,0.60025,0.478,0.478,0.244,0.3205,0.3165,0.5235,0.262,0.8022499999999999,0.39075,0.16975,0.3485,0.0815,0.1689999999999999,0.57225,0.22775,0.23375,0.3844999999999999,0.27825,0.15675,0.23125,0.2847499999999999,0.1049999999999999,0.186,0.16825,0.30525,0.076,0.067,0.138,0.0954999999999999,0.1997499999999999,0.063,0.14175,0.08975,0.10725,0.18475,0.05375,0.067,0.0797499999999999,0.16325,0.066,0.37975,0.1455,0.0494999999999999,0.2017499999999999,0.1315,0.1235,0.0519999999999999,0.17525,0.0817499999999999,0.211,0.17075,0.1345,0.215,0.17075,0.0905,0.0509999999999999,0.0235,0.0665,0.10425,0.0857499999999999,0.1245,0.51275,0.0747499999999999,0.09725,0.04675,0.0974999999999999,0.118,0.1545,0.6545,0.067,0.06125,0.09775,0.09625,0.04925,0.08625,0.14175,0.1569999999999999,0.072,0.1887499999999999,0.0514999999999999,0.06025,0.0807499999999999,0.04575,0.40625,0.122,0.1609999999999999,0.0822499999999999,0.0757499999999999,0.1215,0.0735,0.0374999999999999,0.03875,0.1039999999999999,0.18225,0.0842499999999999,0.30025,0.014,0.019,0.04025,0.0959999999999999,0.0939999999999999,0.04875,0.03325,0.0394999999999999,0.0252499999999999,0.0469999999999999,0.04075,0.0444999999999999,0.22075,0.023,0.02975,0.03325,0.03225,0.0534999999999999,0.05425,0.061,0.0665,0.04875,0.015,0.03175,0.0217499999999999,0.0207499999999999
Evelyn (2002),0.7265,0.915,0.73475,0.8452500000000001,0.67675,0.778,0.72,0.67575,0.70975,0.2524999999999999,0.9085,0.508,0.3179999999999999,0.9085,0.4742499999999999,0.23175,0.46525,0.501,0.4845,0.44425,0.56725,0.4115,0.431,0.63575,0.431,0.2694999999999999,0.2495,0.3465,0.489,0.27975,0.35575,0.3289999999999999,0.1079999999999999,0.24225,0.16225,0.175,0.32175,0.4952499999999999,0.1569999999999999,0.39225,0.3994999999999999,0.176,0.3067499999999999,0.32275,0.30725,0.16075,0.23375,0.0642499999999999,0.9725,0.2887499999999999,0.1357499999999999,0.98425,0.172,0.51575,0.16925,0.3425,0.2155,0.14675,0.16975,0.391,0.2345,0.1365,0.10775,0.1967499999999999,0.065,0.0735,0.216,0.10875,0.11175,0.16775,0.09025,0.1405,0.50725,0.5455,0.0915,0.1465,0.0959999999999999,0.1347499999999999,0.259,0.2095,0.09025,0.26125,0.121,0.177,0.1579999999999999,0.0242499999999999,0.0647499999999999,0.068,0.0682499999999999,0.11275,0.1094999999999999,0.2825,0.085,0.0182499999999999,0.04225,0.722,0.05275,0.0564999999999999,0.0832499999999999,0.06175,0.06175,0.21075,0.11325,0.0845,0.13,0.0837499999999999,0.0939999999999999,0.0569999999999999,0.0765,0.1377499999999999,0.072,0.118,0.026,0.069,0.0782499999999999,0.4722499999999999,0.0662499999999999,0.0662499999999999,0.10175,0.2329999999999999,0.0454999999999999,0.0484999999999999,0.0944999999999999,0.1679999999999999,0.0444999999999999,0.1074999999999999,0.0827499999999999,0.0579999999999999,0.04425,0.04025,0.0702499999999999,0.0695,0.05225,0.05025,0.0647499999999999,0.04275,0.0265,0.05975,0.0825,0.14625,0.142,0.063,0.0285,0.0227499999999999,0.0329999999999999,0.0662499999999999,0.0329999999999999,0.0665,0.0635
Antwone Fisher (2002),0.7782500000000001,0.9425,0.794,0.794,0.794,0.794,0.67275,0.7782500000000001,0.67625,0.23675,0.52625,0.7782500000000001,0.401,0.7697499999999999,0.572,0.635,0.38725,0.4235,0.5885,0.3492499999999999,0.4305,0.45625,0.572,0.32975,0.572,0.44025,0.28425,0.3389999999999999,0.36875,0.21375,0.3289999999999999,0.3602499999999999,0.24625,0.20475,0.32625,0.2917499999999999,0.4335,0.21525,0.17275,0.18025,0.2967499999999999,0.17775,0.22425,0.3259999999999999,0.294,0.1694999999999999,0.1604999999999999,0.3455,0.1927499999999999,0.2035,0.32275,0.358,0.4995,0.10925,0.3512499999999999,0.2002499999999999,0.199,0.32575,0.20825,0.0559999999999999,0.09325,0.1382499999999999,0.25975,0.1992499999999999,0.155,0.09575,0.52725,0.1992499999999999,0.11225,0.0807499999999999,0.21125,0.17275,0.18125,0.2339999999999999,0.1342499999999999,0.0999999999999999,0.13,0.23675,0.1887499999999999,0.1034999999999999,0.1129999999999999,0.1684999999999999,0.0797499999999999,0.1144999999999999,0.077,0.1265,0.0747499999999999,0.15025,0.21375,0.0737499999999999,0.2279999999999999,0.0895,0.059,0.0474999999999999,0.10375,0.15425,0.21125,0.05375,0.0825,0.0775,0.04975,0.069,0.0805,0.11675,0.0484999999999999,0.0925,0.0524999999999999,0.05475,0.1282499999999999,0.0752499999999999,0.15975,0.0469999999999999,0.0524999999999999,0.0662499999999999,0.0865,0.0519999999999999,0.76075,0.0434999999999999,0.0675,0.1315,0.086,0.05275,0.0832499999999999,0.03375,0.04425,0.1455,0.1332499999999999,0.04825,0.04175,0.0207499999999999,0.0559999999999999,0.1019999999999999,0.0384999999999999,0.066,0.05525,0.1535,0.03025,0.068,0.0504999999999999,0.059,0.03375,0.016,0.03325,0.03275,0.0262499999999999,0.05075,0.03875,0.0319999999999999,0.05375
My Girl (1991),0.88825,0.8692500000000001,0.96325,0.96325,0.96325,0.97475,0.60925,0.7005,0.50175,0.88825,0.64175,0.7005,0.6195,0.93375,0.7005,0.7105,0.41125,0.4137499999999999,0.7005,0.203,0.7005,0.417,0.3745,0.32675,0.2339999999999999,0.26475,0.9735,0.282,0.207,0.3552499999999999,0.2694999999999999,0.297,0.70775,0.3259999999999999,0.2957499999999999,0.32275,0.205,0.1887499999999999,0.4127499999999999,0.64175,0.197,0.23875,0.24375,0.1325,0.299,0.245,0.23825,0.2165,0.25875,0.14325,0.14975,0.1609999999999999,0.1654999999999999,0.21225,0.1765,0.078,0.21,0.085,0.2324999999999999,0.10475,0.1084999999999999,0.1435,0.11225,0.2514999999999999,0.1272499999999999,0.187,0.083,0.202,0.11675,0.0797499999999999,0.0915,0.09675,0.09175,0.10725,0.0905,0.1367499999999999,0.08975,0.0755,0.11575,0.13,0.123,0.066,0.0665,0.249,0.0812499999999999,0.1579999999999999,0.1272499999999999,0.04975,0.0529999999999999,0.0519999999999999,0.0815,0.093,0.06125,0.1094999999999999,0.08875,0.0605,0.1745,0.10175,0.063,0.10725,0.0989999999999999,0.1275,0.0687499999999999,0.0449999999999999,0.1225,0.06025,0.14375,0.05275,0.0885,0.0637499999999999,0.0625,0.1272499999999999,0.09525,0.0504999999999999,0.085,0.0627499999999999,0.065,0.0529999999999999,0.09325,0.05575,0.0712499999999999,0.0494999999999999,0.0574999999999999,0.11975,0.03425,0.0359999999999999,0.0324999999999999,0.0359999999999999,0.0439999999999999,0.059,0.0349999999999999,0.0444999999999999,0.03775,0.0404999999999999,0.04525,0.0277499999999999,0.0287499999999999,0.04925,0.03475,0.03075,0.025,0.0215,0.04775,0.03475,0.0802499999999999,0.0287499999999999,0.0262499999999999,0.0389999999999999,0.0267499999999999
Savannah Smiles (1982),0.7815000000000001,0.8185,0.72325,0.72325,0.94325,0.8185,0.59225,0.4855,0.4599999999999999,0.7815000000000001,0.7145,0.37925,0.299,0.80175,0.18325,0.3335,0.4815,0.27775,0.355,0.288,0.239,0.266,0.27775,0.644,0.1679999999999999,0.25,0.3395,0.2744999999999999,0.301,0.238,0.27275,0.28825,0.1555,0.351,0.212,0.4095,0.22525,0.33325,0.1972499999999999,0.561,0.2002499999999999,0.2604999999999999,0.1942499999999999,0.2744999999999999,0.2875,0.2065,0.22975,0.22875,0.3735,0.14675,0.2125,0.1895,0.21675,0.1415,0.1332499999999999,0.1624999999999999,0.15125,0.0632499999999999,0.375,0.08825,0.16925,0.26625,0.1902499999999999,0.15625,0.1775,0.1335,0.32175,0.289,0.1922499999999999,0.144,0.1435,0.1325,0.1795,0.11125,0.15175,0.0732499999999999,0.14875,0.1897499999999999,0.1599999999999999,0.3305,0.14075,0.1865,0.09775,0.1882499999999999,0.12425,0.04225,0.1775,0.0252499999999999,0.0935,0.0762499999999999,0.25125,0.212,0.0762499999999999,0.0544999999999999,0.075,0.066,0.0857499999999999,0.26375,0.0795,0.179,0.0964999999999999,0.09625,0.1765,0.0257499999999999,0.1405,0.22275,0.16525,0.059,0.086,0.076,0.1129999999999999,0.39325,0.1915,0.12125,0.09,0.1134999999999999,0.10375,0.0359999999999999,0.0469999999999999,0.1982499999999999,0.14275,0.0792499999999999,0.1629999999999999,0.04175,0.0409999999999999,0.1054999999999999,0.0554999999999999,0.0682499999999999,0.0389999999999999,0.05575,0.64725,0.016,0.10375,0.0389999999999999,0.0389999999999999,0.12225,0.0529999999999999,0.0295,0.1669999999999999,0.0464999999999999,0.05125,0.0182499999999999,0.0509999999999999,0.0349999999999999,0.0222499999999999,0.0334999999999999,0.03975,0.04375,0.016
Born Free (1966),0.6185,0.825,0.549,0.59175,0.60225,0.3754999999999999,0.45225,0.5915,0.5265,0.3954999999999999,0.7522500000000001,0.52075,0.5915,0.8402499999999999,0.57525,0.2975,0.4449999999999999,0.292,0.282,0.7525,0.529,0.22575,0.57525,0.54675,0.57525,0.32075,0.4792499999999999,0.2817499999999999,0.3275,0.4449999999999999,0.4692499999999999,0.3139999999999999,0.1564999999999999,0.37975,0.2075,0.2415,0.3685,0.42125,0.26675,0.8402499999999999,0.1932499999999999,0.24825,0.2224999999999999,0.141,0.21975,0.174,0.1019999999999999,0.251,0.2495,0.27275,0.0787499999999999,0.129,0.2965,0.2694999999999999,0.0767499999999999,0.42425,0.2724999999999999,0.72125,0.186,0.1295,0.236,0.1325,0.04325,0.0775,0.21375,0.35875,0.11875,0.538,0.1679999999999999,0.1282499999999999,0.1275,0.17125,0.0895,0.1205,0.11175,0.1395,0.0935,0.26425,0.0989999999999999,0.138,0.11775,0.0454999999999999,0.11575,0.0529999999999999,0.1942499999999999,0.2947499999999999,0.2534999999999999,0.0484999999999999,0.0717499999999999,0.06025,0.62725,0.22575,0.067,0.05075,0.0539999999999999,0.0974999999999999,0.0539999999999999,0.1367499999999999,0.1445,0.28625,0.061,0.17125,0.1009999999999999,0.156,0.41925,0.10325,0.35075,0.03725,0.0969999999999999,0.14375,0.1262499999999999,0.3435,0.0479999999999999,0.0762499999999999,0.0815,0.10275,0.04975,0.09475,0.0439999999999999,0.05625,0.09675,0.05975,0.14975,0.064,0.05675,0.0499999999999999,0.0605,0.1019999999999999,0.03675,0.03375,0.0782499999999999,0.0145,0.05275,0.0217499999999999,0.0519999999999999,0.0775,0.027,0.03725,0.3894999999999999,0.0205,0.11175,0.03675,0.04275,0.0389999999999999,0.2025,0.11925,0.04925,0.0339999999999999,0.0155
"Courtship of Eddie's Father, The (1963)",0.4645,0.5865,0.57725,0.5435,0.51175,0.53875,0.64575,0.3339999999999999,0.422,0.2239999999999999,0.65475,0.3339999999999999,0.4105,0.7135,0.3445,0.40575,0.33325,0.4297499999999999,0.27925,0.3139999999999999,0.27925,0.8652500000000001,0.0974999999999999,0.7969999999999999,0.28025,0.613,0.51425,0.254,0.416,0.2219999999999999,0.195,0.31925,0.1034999999999999,0.2259999999999999,0.2289999999999999,0.3652499999999999,0.22725,0.23625,0.32625,0.16925,0.09275,0.16875,0.21175,0.46475,0.5285,0.1604999999999999,0.2624999999999999,0.0817499999999999,0.8067500000000001,0.13,0.1525,0.03125,0.23775,0.2465,0.16975,0.3445,0.0544999999999999,0.23025,0.1392499999999999,0.2857499999999999,0.0429999999999999,0.16975,0.05875,0.0647499999999999,0.0717499999999999,0.2975,0.0775,0.0855,0.072,0.1302499999999999,0.2329999999999999,0.287,0.2175,0.261,0.118,0.0725,0.0855,0.1134999999999999,0.0762499999999999,0.10925,0.16275,0.03975,0.3445,0.121,0.2219999999999999,0.0354999999999999,0.0444999999999999,0.0404999999999999,0.0584999999999999,0.082,0.1029999999999999,0.05775,0.0494999999999999,0.11475,0.20825,0.29625,0.0722499999999999,0.1977499999999999,0.1525,0.068,0.1079999999999999,0.0832499999999999,0.1709999999999999,0.0772499999999999,0.04225,0.10525,0.209,0.0935,0.11125,0.1149999999999999,0.0747499999999999,0.03475,0.0419999999999999,0.11175,0.10375,0.09075,0.0509999999999999,0.03475,0.3532499999999999,0.172,0.0404999999999999,0.05175,0.0579999999999999,0.1887499999999999,0.082,0.03,0.023,0.0152499999999999,0.023,0.03275,0.11425,0.0727499999999999,0.05725,0.0559999999999999,0.0647499999999999,0.0549999999999999,0.04175,0.029,0.05375,0.08775,0.0817499999999999,0.067,0.0484999999999999,0.0292499999999999,0.0499999999999999,0.03025,0.0267499999999999,0.04575,0.0225
"Babe, The (1992)",0.64975,0.8342499999999999,0.34225,0.6575,0.50925,0.26675,0.72725,0.4805,0.46825,0.3245,0.509,0.34225,0.2614999999999999,0.424,0.6785,0.29425,0.477,0.3742499999999999,0.3492499999999999,0.3305,0.312,0.17175,0.50925,0.38675,0.6785,0.33625,0.32875,0.2975,0.2895,0.31,0.296,0.3535,0.58425,0.3692499999999999,0.5025,0.22925,0.24675,0.364,0.1917499999999999,0.257,0.3632499999999999,0.209,0.2259999999999999,0.1357499999999999,0.2804999999999999,0.23725,0.2229999999999999,0.2714999999999999,0.09925,0.2155,0.15025,0.206,0.2415,0.55,0.18575,0.6785,0.11875,0.0964999999999999,0.131,0.172,0.2754999999999999,0.203,0.0847499999999999,0.16025,0.073,0.09825,0.1292499999999999,0.43,0.11075,0.09575,0.1159999999999999,0.22425,0.12025,0.2794999999999999,0.2334999999999999,0.1104999999999999,0.1525,0.298,0.0979999999999999,0.1825,0.215,0.1694999999999999,0.0905,0.0785,0.0775,0.092,0.119,0.091,0.0989999999999999,0.1185,0.11125,0.10425,0.09425,0.1584999999999999,0.1385,0.0825,0.0785,0.124,0.1064999999999999,0.0832499999999999,0.0544999999999999,0.0697499999999999,0.1059999999999999,0.04875,0.0989999999999999,0.12375,0.11525,0.0885,0.0999999999999999,0.357,0.1965,0.18425,0.1535,0.14,0.1034999999999999,0.08625,0.071,0.0539999999999999,0.0474999999999999,0.15075,0.0707499999999999,0.0529999999999999,0.0627499999999999,0.072,0.0755,0.0504999999999999,0.0795,0.05575,0.0305,0.03725,0.04725,0.03025,0.0735,0.0494999999999999,0.065,0.0379999999999999,0.0419999999999999,0.069,0.0384999999999999,0.0359999999999999,0.04625,0.10175,0.04075,0.0797499999999999,0.0785,0.0549999999999999,0.0657499999999999,0.05825,0.0539999999999999
Nuts (1987),0.719,0.70975,0.83125,0.8220000000000001,0.80925,0.21625,0.67175,0.80925,0.5135,0.56175,0.5795,0.71025,0.56925,0.3532499999999999,0.399,0.3409999999999999,0.53075,0.50425,0.56925,0.3725,0.353,0.37575,0.399,0.25275,0.399,0.44025,0.196,0.4227499999999999,0.33475,0.4125,0.22275,0.33125,0.1215,0.36875,0.33925,0.2314999999999999,0.2945,0.3097499999999999,0.644,0.21775,0.39475,0.547,0.1599999999999999,0.2734999999999999,0.21975,0.16425,0.218,0.21725,0.2375,0.248,0.141,0.1357499999999999,0.3129999999999999,0.26725,0.2995,0.33025,0.1074999999999999,0.0707499999999999,0.16675,0.384,0.196,0.184,0.1014999999999999,0.1004999999999999,0.1215,0.1584999999999999,0.09025,0.2405,0.2907499999999999,0.11375,0.065,0.2784999999999999,0.1594999999999999,0.092,0.25525,0.53425,0.16725,0.2085,0.1255,0.1495,0.1659999999999999,0.0807499999999999,0.15525,0.20925,0.1669999999999999,0.05725,0.0775,0.06075,0.17225,0.1415,0.212,0.14275,0.18075,0.0459999999999999,0.11325,0.9235,0.0954999999999999,0.11525,0.08875,0.2395,0.1292499999999999,0.1925,0.1059999999999999,0.0822499999999999,0.0727499999999999,0.0895,0.189,0.16125,0.08725,0.13,0.18475,0.20325,0.0334999999999999,0.0717499999999999,0.0915,0.03525,0.065,0.0845,0.059,0.04425,0.0875,0.24625,0.1755,0.0722499999999999,0.08925,0.04175,0.05975,0.0842499999999999,0.0344999999999999,0.0479999999999999,0.0509999999999999,0.0652499999999999,0.15125,0.066,0.076,0.0257499999999999,0.029,0.0404999999999999,0.0384999999999999,0.0635,0.0479999999999999,0.05525,0.51475,0.0305,0.0265,0.0324999999999999,0.0242499999999999,0.0305,0.024
"Ballad of Little Jo, The (1993)",0.563,0.8614999999999999,0.3854999999999999,0.60525,0.3854999999999999,0.70025,0.571,0.62025,0.425,0.1967499999999999,0.377,0.62025,0.62025,0.3259999999999999,0.733,0.34975,0.2254999999999999,0.39775,0.3854999999999999,0.25,0.3854999999999999,0.1402499999999999,0.1927499999999999,0.29225,0.18325,0.5725,0.3425,0.5725,0.153,0.22825,0.4135,0.3139999999999999,0.2574999999999999,0.4635,0.3622499999999999,0.1609999999999999,0.22075,0.15675,0.89425,0.24675,0.0802499999999999,0.14625,0.21525,0.08875,0.09575,0.25525,0.17125,0.279,0.0247499999999999,0.22075,0.0817499999999999,0.0792499999999999,0.34125,0.21825,0.1139999999999999,0.121,0.083,0.078,0.0765,0.063,0.08775,0.1525,0.05025,0.083,0.0782499999999999,0.16225,0.4277499999999999,0.0777499999999999,0.2065,0.17475,0.56225,0.1322499999999999,0.0827499999999999,0.0544999999999999,0.0685,0.2022499999999999,0.0765,0.44375,0.43625,0.06,0.1215,0.04575,0.1114999999999999,0.0494999999999999,0.15,0.1159999999999999,0.11075,0.1704999999999999,0.0282499999999999,0.0672499999999999,0.1995,0.024,0.0162499999999999,0.186,0.026,0.0172499999999999,0.1169999999999999,0.0692499999999999,0.1275,0.0635,0.06075,0.091,0.09925,0.1009999999999999,0.1892499999999999,0.05625,0.246,0.05675,0.076,0.12225,0.0197499999999999,0.03075,0.0187499999999999,0.08925,0.1059999999999999,0.2194999999999999,0.0329999999999999,0.031,0.25825,0.0677499999999999,0.0627499999999999,0.0845,0.03725,0.14475,0.0135,0.05675,0.025,0.0354999999999999,0.06125,0.0095,0.09575,0.304,0.029,0.0167499999999999,0.0797499999999999,0.017,0.013,0.0232499999999999,0.0459999999999999,0.019,0.05775,0.0222499999999999,0.1285,0.0285,0.0474999999999999,0.1882499999999999,0.0645,0.05725,0.03825
Regarding Henry (1991),0.8552500000000001,0.8765000000000001,0.8585,0.8585,0.8585,0.8585,0.684,0.672,0.6525,0.6465,0.60925,0.5465,0.394,0.2194999999999999,0.408,0.625,0.651,0.61525,0.51175,0.197,0.36475,0.479,0.3914999999999999,0.7185,0.3914999999999999,0.27875,0.2025,0.32525,0.344,0.5105,0.503,0.34025,0.261,0.1885,0.6155,0.293,0.46525,0.5095,0.1785,0.199,0.5375,0.17625,0.22975,0.1982499999999999,0.3695,0.1967499999999999,0.1664999999999999,0.49975,0.3295,0.29125,0.21225,0.14775,0.11025,0.14375,0.2339999999999999,0.10075,0.4255,0.45075,0.2244999999999999,0.1997499999999999,0.25925,0.121,0.12075,0.91375,0.1465,0.076,0.04325,0.062,0.11225,0.09475,0.20875,0.16075,0.3542499999999999,0.04675,0.14425,0.0935,0.2015,0.11675,0.1942499999999999,0.20925,0.128,0.11625,0.06075,0.18125,0.2865,0.2574999999999999,0.05275,0.15625,0.123,0.085,0.09275,0.08725,0.484,0.0792499999999999,0.172,0.8167500000000001,0.0665,0.1955,0.067,0.0984999999999999,0.4509999999999999,0.0702499999999999,0.09525,0.0574999999999999,0.0605,0.16825,0.05325,0.2534999999999999,0.11125,0.0695,0.1674999999999999,0.1332499999999999,0.4217499999999999,0.04625,0.0895,0.0349999999999999,0.06025,0.0282499999999999,0.0319999999999999,0.0657499999999999,0.0797499999999999,0.0615,0.092,0.03575,0.0817499999999999,0.0989999999999999,0.1525,0.1962499999999999,0.0504999999999999,0.0424999999999999,0.05975,0.0227499999999999,0.0399999999999999,0.03075,0.04625,0.385,0.04575,0.0295,0.0765,0.027,0.066,0.10625,0.0464999999999999,0.0157499999999999,0.04825,0.05325,0.0172499999999999,0.0295,0.0095
Article 99 (1992),0.5385,0.6655,0.7245,0.7245,0.7245,0.3117499999999999,0.66325,0.7245,0.656,0.31925,0.31725,0.60475,0.413,0.2504999999999999,0.3525,0.2897499999999999,0.5755,0.4885,0.4445,0.3632499999999999,0.1335,0.38975,0.4399999999999999,0.363,0.3525,0.47275,0.33975,0.38375,0.2075,0.5755,0.2294999999999999,0.3145,0.45575,0.33375,0.99175,0.3844999999999999,0.2455,0.27225,0.38675,0.2504999999999999,0.982,0.31725,0.1835,0.26775,0.12075,0.37975,0.3117499999999999,0.45725,0.11225,0.274,0.2574999999999999,0.2199999999999999,0.1955,0.10075,0.307,0.428,0.08675,0.3035,0.1292499999999999,0.0635,0.1882499999999999,0.1322499999999999,0.17675,0.10675,0.09225,0.074,0.03275,0.218,0.1402499999999999,0.1154999999999999,0.0989999999999999,0.1235,0.681,0.0735,0.10225,0.14275,0.247,0.04275,0.28825,0.2017499999999999,0.172,0.062,0.11825,0.03375,0.079,0.05625,0.05725,0.0745,0.10925,0.1292499999999999,0.14375,0.04575,0.04825,0.1365,0.16575,0.3345,0.0745,0.0915,0.155,0.0727499999999999,0.0875,0.1835,0.11075,0.21825,0.10175,0.33525,0.27675,0.195,0.10375,0.0964999999999999,0.3199999999999999,0.1054999999999999,0.0742499999999999,0.16925,0.10025,0.09825,0.05925,0.03275,0.0559999999999999,0.0454999999999999,0.0655,0.26575,0.0705,0.0935,0.0414999999999999,0.0359999999999999,0.0494999999999999,0.0272499999999999,0.03175,0.0569999999999999,0.0677499999999999,0.0324999999999999,0.065,0.083,0.0454999999999999,0.0207499999999999,0.0424999999999999,0.05625,0.09975,0.06175,0.2005,0.0554999999999999,0.0285,0.05275,0.0802499999999999,0.0227499999999999,0.0514999999999999,0.0444999999999999,0.0152499999999999
Radio (2003),0.8514999999999999,0.95175,0.8045,0.81375,0.8045,0.8887499999999999,0.55175,0.6345,0.567,0.6365,0.419,0.58925,0.1815,0.2504999999999999,0.71375,0.2997499999999999,0.42625,0.4955,0.24225,0.1714999999999999,0.17225,0.205,0.71375,0.287,0.71375,0.2475,0.18425,0.25725,0.25625,0.3369999999999999,0.44075,0.3205,0.252,0.2175,0.27325,0.21,0.1997499999999999,0.1877499999999999,0.182,0.23825,0.191,0.1124999999999999,0.1649999999999999,0.1815,0.244,0.5645,0.126,0.2314999999999999,0.1584999999999999,0.16375,0.1569999999999999,0.1995,0.10125,0.1395,0.253,0.31625,0.25075,0.22325,0.1525,0.0682499999999999,0.11375,0.11425,0.074,0.10975,0.0959999999999999,0.084,0.312,0.14925,0.0999999999999999,0.0777499999999999,0.14425,0.10975,0.131,0.1305,0.1997499999999999,0.0672499999999999,0.1104999999999999,0.218,0.1995,0.18375,0.1357499999999999,0.0429999999999999,0.09425,0.05725,0.069,0.0747499999999999,0.0682499999999999,0.14475,0.09325,0.0805,0.10575,0.05025,0.0399999999999999,0.0652499999999999,0.94375,0.04675,0.1255,0.0765,0.0802499999999999,0.0865,0.196,0.0584999999999999,0.07,0.119,0.05975,0.0847499999999999,0.069,0.05175,0.06075,0.0677499999999999,0.0369999999999999,0.0404999999999999,0.04275,0.14225,0.084,0.0509999999999999,0.05075,0.0984999999999999,0.03325,0.11825,0.0697499999999999,0.0519999999999999,0.05275,0.0419999999999999,0.0574999999999999,0.1144999999999999,0.05075,0.04225,0.026,0.0272499999999999,0.0287499999999999,0.0775,0.05625,0.0314999999999999,0.04575,0.0494999999999999,0.02975,0.03325,0.03925,0.0235,0.0539999999999999,0.03375,0.0285,0.0292499999999999,0.03075,0.0464999999999999,0.0349999999999999,0.03125,0.0295
