movieId,melancholic,original,weird,greed,culture clash,good,drama,runaway,vengeance,independent film,mentor,catastrophe,life & death,drinking,dialogue,betrayal,islam,unlikely friendships,bollywood,life philosophy,pornography,light,childhood,fantasy world,adaptation,prejudice,not funny,very funny,sacrifice,period piece,quirky,chase,transformation,wartime,indians,fight scenes,death,surveillance,creativity,dysfunctional family,predictable,good music,russian,family,nudity (full frontal - brief),first contact,classic car,british,queer,irish accent,women,computer animation,weapons,film noir,absurd,tokyo,fun movie,documentary,finnish,teen movie,multiple storylines,sexy,writers,small town,1930s,road movie,brothers,dreams,underrated,farce,stereotypes,simple,hospital,interracial romance,too long,hotel,memory,stand-up comedy,alter ego,awesome soundtrack,wilderness,doctors,prison,pulp,california,survival,divorce,censorship,french,new jersey,atheism,blindness,australia,made for tv,addiction,adoption,alternate history,race,desert,god,nudity (topless - brief),texas,directorial debut,stoner movie,hip hop,notable nudity,workplace,cancer,internet,wine,mad scientist,camp,hunting,rebellion,immortality,island,kick-butt women,father daughter relationship,oil,nudity (rear),prostitution,homeless,trilogy,no plot,ensemble cast,radio,too short,potential oscar nom,80s,best of 2005,new york city,fashion,reality tv,kidnapping,ghosts/afterlife,san francisco,lawyer,time,robert downey jr,shopping,foul language,graphic novel,snakes,goth,single father,buddy movie,unlikeable characters,los angeles,remake
The Left Handed Gun (1958),0.7825,0.6965,0.7825,0.7825,0.57075,0.6965,0.94875,0.6965,0.6965,0.7825,0.67075,0.45775,0.7542500000000001,0.33975,0.4277499999999999,0.63125,0.28,0.50875,0.139,0.2867499999999999,0.2289999999999999,0.33925,0.692,0.2299999999999999,0.3135,0.22625,0.3289999999999999,0.1937499999999999,0.2204999999999999,0.2885,0.21225,0.2199999999999999,0.235,0.14375,0.1357499999999999,0.2465,0.69425,0.2375,0.236,0.142,0.21575,0.1009999999999999,0.03,0.4922499999999999,0.0772499999999999,0.23525,0.1515,0.183,0.0959999999999999,0.0394999999999999,0.0935,0.4922499999999999,0.14125,0.36175,0.1795,0.079,0.1345,0.0272499999999999,0.04875,0.09225,0.11875,0.1245,0.2544999999999999,0.1139999999999999,0.09875,0.25275,0.153,0.10725,0.09025,0.0855,0.081,0.16975,0.27125,0.0755,0.08,0.1569999999999999,0.0657499999999999,0.132,0.085,0.0815,0.04475,0.075,0.069,0.134,0.21475,0.065,0.3349999999999999,0.0652499999999999,0.0767499999999999,0.04925,0.0615,0.0339999999999999,0.0135,0.0852499999999999,0.0645,0.0787499999999999,0.1342499999999999,0.03775,0.2214999999999999,0.0792499999999999,0.019,0.364,0.1892499999999999,0.14775,0.0832499999999999,0.0235,0.04175,0.0379999999999999,0.0685,0.028,0.15525,0.03525,0.1365,0.0762499999999999,0.0205,0.03775,0.06125,0.0394999999999999,0.0155,0.04575,0.0815,0.0245,0.0384999999999999,0.073,0.0364999999999999,0.0499999999999999,0.0217499999999999,0.03525,0.05275,0.04025,0.089,0.0172499999999999,0.0252499999999999,0.03525,0.082,0.04075,0.0875,0.0369999999999999,0.0787499999999999,0.011,0.0212499999999999,0.09625,0.0504999999999999,0.0162499999999999,0.0399999999999999,0.0349999999999999,0.0354999999999999,0.0145,0.012
The Thief (1997),0.7907500000000001,0.7907500000000001,0.7907500000000001,0.5905,0.68125,0.60075,0.746,0.60075,0.686,0.68125,0.481,0.4367499999999999,0.396,0.38525,0.33375,0.72,0.3239999999999999,0.62,0.61175,0.354,0.4205,0.188,0.8374999999999999,0.4842499999999999,0.3189999999999999,0.16775,0.32025,0.203,0.30225,0.4549999999999999,0.118,0.2415,0.2987499999999999,0.30225,0.50625,0.212,0.31225,0.368,0.25475,0.3129999999999999,0.2915,0.075,0.9815,0.1315,0.149,0.2055,0.23975,0.21275,0.1709999999999999,0.239,0.15825,0.1282499999999999,0.15825,0.08675,0.1325,0.15775,0.1305,0.05175,0.3355,0.299,0.1337499999999999,0.27375,0.093,0.188,0.22875,0.1569999999999999,0.2564999999999999,0.4702499999999999,0.1589999999999999,0.062,0.12025,0.27575,0.1967499999999999,0.09875,0.16425,0.0682499999999999,0.2485,0.05525,0.10325,0.067,0.07,0.15275,0.2935,0.1395,0.0394999999999999,0.3155,0.04525,0.05175,0.0735,0.30725,0.065,0.11425,0.0305,0.0529999999999999,0.0852499999999999,0.23875,0.0752499999999999,0.0797499999999999,0.0207499999999999,0.065,0.296,0.082,0.10975,0.0479999999999999,0.1875,0.479,0.0509999999999999,0.1029999999999999,0.0504999999999999,0.0857499999999999,0.0627499999999999,0.148,0.0657499999999999,0.069,0.186,0.091,0.059,0.0735,0.22425,0.1614999999999999,0.0825,0.0672499999999999,0.09625,0.088,0.0419999999999999,0.023,0.071,0.0305,0.029,0.0237499999999999,0.0235,0.05825,0.03875,0.067,0.02,0.017,0.028,0.0222499999999999,0.0389999999999999,0.03625,0.05675,0.028,0.0152499999999999,0.0735,0.05475,0.0237499999999999,0.0272499999999999,0.016,0.019
"Crazy Stranger, The (Gadjo Dilo) (1997)",0.7455,0.7702500000000001,0.7455,0.699,0.699,0.4705,0.582,0.658,0.7455,0.579,0.424,0.4054999999999999,0.58125,0.644,0.4315,0.394,0.26475,0.3774999999999999,0.2229999999999999,0.4499999999999999,0.4902499999999999,0.238,0.1342499999999999,0.32025,0.18275,0.57925,0.297,0.54825,0.1315,0.076,0.3315,0.35075,0.33525,0.1694999999999999,0.345,0.2027499999999999,0.2002499999999999,0.29,0.4585,0.37075,0.12325,0.98075,0.1245,0.0895,0.18025,0.2002499999999999,0.348,0.1689999999999999,0.283,0.0732499999999999,0.09625,0.1604999999999999,0.09425,0.1525,0.2145,0.20975,0.1785,0.1785,0.46375,0.078,0.3592499999999999,0.3165,0.091,0.185,0.0444999999999999,0.413,0.16575,0.1795,0.083,0.2145,0.1049999999999999,0.10425,0.138,0.0544999999999999,0.12425,0.1175,0.42025,0.18,0.11925,0.41625,0.34375,0.0647499999999999,0.2249999999999999,0.12425,0.0379999999999999,0.1895,0.09425,0.21525,0.279,0.0584999999999999,0.10475,0.0725,0.12025,0.0449999999999999,0.1915,0.11075,0.0775,0.12275,0.1735,0.17575,0.04625,0.04425,0.1972499999999999,0.2784999999999999,0.3349999999999999,0.0324999999999999,0.04425,0.0534999999999999,0.09025,0.09225,0.0695,0.0319999999999999,0.1124999999999999,0.1947499999999999,0.0275,0.066,0.0454999999999999,0.03675,0.0262499999999999,0.072,0.0419999999999999,0.2885,0.42625,0.1579999999999999,0.05825,0.0635,0.0155,0.16475,0.03875,0.071,0.0237499999999999,0.008,0.0474999999999999,0.03425,0.1589999999999999,0.0205,0.0132499999999999,0.0314999999999999,0.0227499999999999,0.0145,0.062,0.05575,0.0155,0.04725,0.0235,0.0227499999999999,0.0145,0.016,0.0112499999999999
College (1927),0.8055000000000001,0.7525,0.58825,0.9265,0.58825,0.58825,0.58825,0.68075,0.396,0.3399999999999999,0.48375,0.4317499999999999,0.312,0.23275,0.4267499999999999,0.3259999999999999,0.2524999999999999,0.2415,0.0969999999999999,0.24425,0.2214999999999999,0.4762499999999999,0.45025,0.35775,0.2604999999999999,0.3475,0.2584999999999999,0.4635,0.238,0.23075,0.21925,0.176,0.27775,0.1972499999999999,0.1014999999999999,0.206,0.288,0.18625,0.36475,0.10775,0.15975,0.0732499999999999,0.0735,0.15975,0.2395,0.1649999999999999,0.207,0.173,0.1215,0.0984999999999999,0.1564999999999999,0.249,0.1435,0.399,0.15725,0.372,0.26325,0.0847499999999999,0.1962499999999999,0.2614999999999999,0.22475,0.268,0.1159999999999999,0.1579999999999999,0.497,0.17075,0.0685,0.1619999999999999,0.0514999999999999,0.23075,0.3365,0.10925,0.11425,0.2395,0.1947499999999999,0.2259999999999999,0.11425,0.2017499999999999,0.1325,0.068,0.0434999999999999,0.10025,0.09225,0.1049999999999999,0.2155,0.04325,0.1257499999999999,0.18625,0.065,0.3492499999999999,0.0494999999999999,0.188,0.072,0.2319999999999999,0.0534999999999999,0.09275,0.0637499999999999,0.2504999999999999,0.0277499999999999,0.0484999999999999,0.029,0.15475,0.1205,0.0454999999999999,0.0782499999999999,0.0329999999999999,0.205,0.0329999999999999,0.084,0.1435,0.126,0.0812499999999999,0.04675,0.0727499999999999,0.0727499999999999,0.1267499999999999,0.10125,0.09525,0.0559999999999999,0.063,0.05675,0.0292499999999999,0.024,0.03425,0.0434999999999999,0.0272499999999999,0.0534999999999999,0.0404999999999999,0.0275,0.0772499999999999,0.027,0.17125,0.0162499999999999,0.0334999999999999,0.0252499999999999,0.03275,0.0409999999999999,0.0434999999999999,0.04475,0.0227499999999999,0.0504999999999999,0.0202499999999999,0.027,0.0285,0.0207499999999999,0.0702499999999999,0.0132499999999999,0.04075,0.0072499999999999
"Kid Brother, The (1927)",0.8445,0.723,0.71175,0.95975,0.71175,0.68825,0.68825,0.71175,0.48475,0.60025,0.40075,0.4217499999999999,0.60025,0.22925,0.4665,0.62375,0.3165,0.26125,0.24775,0.3685,0.144,0.6075,0.3239999999999999,0.309,0.241,0.46425,0.1975,0.4805,0.21075,0.1937499999999999,0.3465,0.752,0.2125,0.15275,0.26625,0.3435,0.0652499999999999,0.306,0.46225,0.52325,0.208,0.071,0.1094999999999999,0.218,0.05575,0.17575,0.35875,0.09925,0.17675,0.2,0.1785,0.218,0.1317499999999999,0.37825,0.16975,0.21375,0.267,0.29325,0.1704999999999999,0.059,0.0667499999999999,0.10425,0.12025,0.1312499999999999,0.29,0.278,0.73525,0.0564999999999999,0.05275,0.1955,0.0625,0.0855,0.11725,0.2289999999999999,0.0707499999999999,0.0717499999999999,0.143,0.1614999999999999,0.0605,0.06025,0.11975,0.06125,0.1059999999999999,0.1099999999999999,0.04725,0.0574999999999999,0.21375,0.14575,0.0855,0.123,0.14975,0.0752499999999999,0.17375,0.23825,0.0329999999999999,0.126,0.0635,0.1755,0.0999999999999999,0.243,0.0772499999999999,0.03775,0.075,0.023,0.05875,0.0559999999999999,0.0265,0.0162499999999999,0.0534999999999999,0.1039999999999999,0.1875,0.0777499999999999,0.029,0.0999999999999999,0.0524999999999999,0.05625,0.04575,0.03025,0.16225,0.0185,0.0584999999999999,0.03075,0.0737499999999999,0.10425,0.025,0.0235,0.1257499999999999,0.0215,0.0802499999999999,0.0329999999999999,0.0237499999999999,0.0379999999999999,0.024,0.0657499999999999,0.0162499999999999,0.03175,0.06225,0.15775,0.0182499999999999,0.0137499999999999,0.0595,0.0277499999999999,0.0524999999999999,0.0067499999999999,0.0192499999999999,0.0195,0.0185,0.011,0.004
"Distant Voices, Still Lives (1988)",0.87175,0.82925,0.7749999999999999,0.82925,0.7749999999999999,0.6325,0.82925,0.7749999999999999,0.671,0.8587499999999999,0.383,0.53075,0.585,0.609,0.47875,0.35975,0.525,0.31525,0.04575,0.244,0.671,0.23175,0.423,0.31525,0.217,0.1315,0.38725,0.2005,0.212,0.22575,0.39625,0.36575,0.20825,0.4325,0.1357499999999999,0.1735,0.36375,0.2415,0.3635,0.70725,0.53075,0.15175,0.266,0.4095,0.1935,0.53075,0.16725,0.22575,0.20875,0.148,0.20625,0.15375,0.44825,0.146,0.174,0.1755,0.1332499999999999,0.0235,0.40725,0.0827499999999999,0.3215,0.14225,0.17775,0.075,0.0414999999999999,0.14,0.2345,0.05975,0.302,0.04975,0.0364999999999999,0.0925,0.075,0.283,0.199,0.0489999999999999,0.43725,0.0444999999999999,0.21225,0.1925,0.11925,0.0959999999999999,0.1169999999999999,0.143,0.17375,0.532,0.174,0.0767499999999999,0.04925,0.0994999999999999,0.0334999999999999,0.09525,0.09475,0.05575,0.1664999999999999,0.09525,0.1149999999999999,0.0494999999999999,0.21425,0.0722499999999999,0.0344999999999999,0.1252499999999999,0.0949999999999999,0.1029999999999999,0.2714999999999999,0.1079999999999999,0.11275,0.193,0.10825,0.312,0.10525,0.15575,0.0232499999999999,0.10925,0.04825,0.0722499999999999,0.06025,0.16875,0.0222499999999999,0.073,0.06025,0.1555,0.18725,0.09125,0.12025,0.243,0.02975,0.0605,0.22575,0.0212499999999999,0.0469999999999999,0.0232499999999999,0.12025,0.0245,0.069,0.0255,0.0195,0.0534999999999999,0.1089999999999999,0.03225,0.04225,0.0217499999999999,0.0364999999999999,0.05025,0.1322499999999999,0.0282499999999999,0.11325,0.06075,0.0182499999999999
"Immigrant, The (1917)",0.877,0.65675,0.71925,0.806,0.65675,0.65675,0.65675,0.65675,0.58925,0.71925,0.4765,0.4335,0.38925,0.20875,0.42325,0.29925,0.41925,0.65625,0.06075,0.5225,0.36275,0.40825,0.3075,0.1925,0.21625,0.16025,0.25825,0.60425,0.3552499999999999,0.10525,0.17075,0.372,0.24125,0.11975,0.04825,0.1382499999999999,0.211,0.1312499999999999,0.32375,0.1295,0.1397499999999999,0.083,0.0999999999999999,0.153,0.2554999999999999,0.1659999999999999,0.303,0.1277499999999999,0.26,0.1089999999999999,0.174,0.153,0.1882499999999999,0.40825,0.1735,0.25175,0.5325,0.2115,0.1109999999999999,0.254,0.1395,0.21875,0.179,0.1445,0.53125,0.301,0.0762499999999999,0.14,0.146,0.267,0.10475,0.26125,0.24625,0.1345,0.18225,0.12,0.04375,0.24475,0.0835,0.0677499999999999,0.04225,0.15675,0.0817499999999999,0.1262499999999999,0.031,0.15675,0.312,0.0792499999999999,0.11175,0.10125,0.04375,0.1957499999999999,0.12275,0.03875,0.11075,0.1785,0.0695,0.0354999999999999,0.0595,0.0172499999999999,0.05925,0.1515,0.076,0.0469999999999999,0.0282499999999999,0.03125,0.265,0.05325,0.0329999999999999,0.05925,0.0702499999999999,0.04925,0.0777499999999999,0.0715,0.06125,0.15025,0.0549999999999999,0.0584999999999999,0.1882499999999999,0.0702499999999999,0.10025,0.071,0.03125,0.0314999999999999,0.0359999999999999,0.0314999999999999,0.376,0.0524999999999999,0.04025,0.0625,0.12075,0.0429999999999999,0.0494999999999999,0.0364999999999999,0.05475,0.026,0.0262499999999999,0.0262499999999999,0.013,0.0499999999999999,0.0439999999999999,0.0142499999999999,0.1302499999999999,0.0439999999999999,0.05775,0.02,0.0177499999999999,0.011,0.015
Guns of the Magnificent Seven (1969),0.676,0.73125,0.676,0.60525,0.597,0.597,0.597,0.72,0.676,0.144,0.482,0.4235,0.18175,0.1912499999999999,0.42025,0.60525,0.94225,0.17575,0.11875,0.4389999999999999,0.16775,0.209,0.22425,0.3472499999999999,0.2012499999999999,0.4175,0.3425,0.18625,0.24825,0.20675,0.1355,0.4805,0.1805,0.0812499999999999,0.1074999999999999,0.4805,0.32175,0.38075,0.15725,0.09825,0.369,0.0747499999999999,0.1059999999999999,0.1275,0.0845,0.1897499999999999,0.1094999999999999,0.1387499999999999,0.12275,0.181,0.0682499999999999,0.1175,0.4805,0.0989999999999999,0.1175,0.11675,0.2684999999999999,0.0369999999999999,0.3572499999999999,0.084,0.15875,0.0655,0.09525,0.0474999999999999,0.0635,0.1275,0.0787499999999999,0.0519999999999999,0.09175,0.1312499999999999,0.0852499999999999,0.0489999999999999,0.0665,0.04925,0.0979999999999999,0.137,0.09525,0.04475,0.27175,0.06175,0.14975,0.2194999999999999,0.64025,0.15475,0.24825,0.0974999999999999,0.0645,0.0685,0.0595,0.04025,0.0414999999999999,0.1252499999999999,0.0939999999999999,0.0454999999999999,0.089,0.03125,0.0772499999999999,0.10225,0.189,0.0292499999999999,0.1069999999999999,0.25775,0.0509999999999999,0.1342499999999999,0.0915,0.077,0.0677499999999999,0.2005,0.064,0.0285,0.0354999999999999,0.089,0.11025,0.16675,0.03725,0.209,0.1564999999999999,0.03025,0.0939999999999999,0.086,0.0419999999999999,0.0842499999999999,0.212,0.03125,0.16125,0.0287499999999999,0.0444999999999999,0.0802499999999999,0.10475,0.0285,0.0509999999999999,0.0615,0.0329999999999999,0.0464999999999999,0.012,0.0334999999999999,0.0777499999999999,0.05625,0.04175,0.0132499999999999,0.017,0.071,0.0255,0.0085,0.0329999999999999,0.0262499999999999,0.03125,0.027,0.1397499999999999
Human Resources (Ressources humaines) (1999),0.78725,0.74675,0.74675,0.8440000000000001,0.70775,0.305,0.70775,0.649,0.70775,0.5265,0.4197499999999999,0.41625,0.26975,0.46425,0.2035,0.32875,0.65125,0.20875,0.39025,0.4187499999999999,0.5535,0.22325,0.2867499999999999,0.31325,0.20475,0.38175,0.32425,0.44825,0.28225,0.14875,0.10425,0.1997499999999999,0.209,0.187,0.1574999999999999,0.21575,0.1029999999999999,0.12425,0.23925,0.55125,0.18475,0.0625,0.42725,0.3255,0.1169999999999999,0.15825,0.1897499999999999,0.273,0.269,0.0222499999999999,0.205,0.1337499999999999,0.1335,0.214,0.14925,0.494,0.10075,0.35175,0.4499999999999999,0.4067499999999999,0.0682499999999999,0.0677499999999999,0.21225,0.138,0.0827499999999999,0.089,0.28025,0.1347499999999999,0.0605,0.184,0.0655,0.1905,0.15025,0.25775,0.11975,0.04425,0.067,0.2209999999999999,0.21575,0.04675,0.16925,0.0642499999999999,0.0504999999999999,0.0974999999999999,0.078,0.183,0.0999999999999999,0.08875,0.4862499999999999,0.0835,0.066,0.069,0.0637499999999999,0.1907499999999999,0.0727499999999999,0.22675,0.09175,0.062,0.0165,0.14225,0.04875,0.0394999999999999,0.0329999999999999,0.0499999999999999,0.0177499999999999,0.0499999999999999,0.85575,0.1205,0.06175,0.139,0.0954999999999999,0.04575,0.02975,0.0835,0.06125,0.23725,0.16875,0.23175,0.1609999999999999,0.0232499999999999,0.05975,0.0935,0.0359999999999999,0.0282499999999999,0.03775,0.02,0.0574999999999999,0.073,0.0282499999999999,0.0574999999999999,0.0202499999999999,0.174,0.04275,0.0237499999999999,0.017,0.04125,0.0257499999999999,0.009,0.0175,0.0285,0.013,0.0185,0.027,0.0404999999999999,0.18425,0.017,0.02,0.0077499999999999,0.008
Veer Zaara (2004),0.8245,0.746,0.8245,0.8245,0.8005,0.9725,0.8005,0.8005,0.50275,0.502,0.51675,0.45525,0.34775,0.38075,0.5235,0.3169999999999999,0.407,0.6915,0.9535,0.2012499999999999,0.211,0.45575,0.3115,0.53075,0.20325,0.45125,0.3532499999999999,0.2395,0.81125,0.1962499999999999,0.38125,0.1659999999999999,0.253,0.134,0.98825,0.1967499999999999,0.174,0.3169999999999999,0.20625,0.22075,0.2945,0.62875,0.29725,0.6575,0.2027499999999999,0.2514999999999999,0.172,0.0665,0.20475,0.15925,0.124,0.28225,0.192,0.118,0.1164999999999999,0.0374999999999999,0.2744999999999999,0.0349999999999999,0.17875,0.4375,0.27225,0.0795,0.1609999999999999,0.24175,0.14675,0.1325,0.262,0.0815,0.3115,0.1659999999999999,0.1375,0.15825,0.1604999999999999,0.5255,0.2794999999999999,0.1272499999999999,0.275,0.0855,0.086,0.375,0.17275,0.0632499999999999,0.37575,0.10925,0.05625,0.208,0.22275,0.307,0.0384999999999999,0.0682499999999999,0.2224999999999999,0.12075,0.144,0.05875,0.06075,0.0805,0.075,0.0394999999999999,0.04675,0.2224999999999999,0.0404999999999999,0.04975,0.067,0.10525,0.1059999999999999,0.05475,0.083,0.1272499999999999,0.089,0.06075,0.09425,0.10325,0.0222499999999999,0.0459999999999999,0.03375,0.0712499999999999,0.059,0.0454999999999999,0.018,0.072,0.04725,0.0252499999999999,0.0652499999999999,0.0524999999999999,0.05325,0.0822499999999999,0.12,0.0984999999999999,0.12075,0.072,0.03975,0.05375,0.03425,0.03075,0.1555,0.082,0.18125,0.04425,0.03325,0.024,0.028,0.0215,0.025,0.0245,0.0399999999999999,0.0265,0.0215,0.024,0.0202499999999999
"Last of the Mohicans, The (1920)",0.6115,0.7285,0.69475,0.97425,0.57125,0.4962499999999999,0.45975,0.67325,0.4585,0.45975,0.32025,0.49275,0.5135,0.541,0.27375,0.4965,0.151,0.122,0.1649999999999999,0.5635,0.249,0.67325,0.2867499999999999,0.1634999999999999,0.48075,0.34125,0.33625,0.4,0.1634999999999999,0.33675,0.37725,0.58875,0.20375,0.11825,0.98925,0.31775,0.2027499999999999,0.1485,0.2847499999999999,0.43625,0.32775,0.086,0.10975,0.32525,0.1267499999999999,0.22675,0.33125,0.4435,0.2274999999999999,0.09475,0.1039999999999999,0.207,0.36975,0.67325,0.3135,0.1114999999999999,0.1154999999999999,0.0257499999999999,0.3824999999999999,0.32425,0.0835,0.1094999999999999,0.10525,0.1945,0.55625,0.18125,0.1195,0.0677499999999999,0.1347499999999999,0.3135,0.27025,0.09075,0.1169999999999999,0.58575,0.09325,0.2744999999999999,0.11925,0.06125,0.0989999999999999,0.0459999999999999,0.0439999999999999,0.1215,0.0755,0.16225,0.0782499999999999,0.13,0.144,0.1644999999999999,0.18525,0.04425,0.10975,0.09775,0.1485,0.3349999999999999,0.05275,0.09425,0.15175,0.0464999999999999,0.2165,0.16725,0.05975,0.06075,0.133,0.0692499999999999,0.16025,0.0267499999999999,0.08625,0.0404999999999999,0.081,0.03125,0.1882499999999999,0.2935,0.0212499999999999,0.09025,0.26925,0.2564999999999999,0.04575,0.14675,0.059,0.0192499999999999,0.0319999999999999,0.031,0.0745,0.05275,0.0237499999999999,0.0217499999999999,0.26025,0.082,0.03525,0.1225,0.04275,0.1965,0.03025,0.0742499999999999,0.0207499999999999,0.04175,0.0825,0.1019999999999999,0.0314999999999999,0.35975,0.0267499999999999,0.50975,0.0359999999999999,0.0215,0.0245,0.028,0.0429999999999999,0.0275,0.1955
"Informer, The (1935)",0.8002499999999999,0.782,0.782,0.6365,0.8322499999999999,0.8322499999999999,0.8322499999999999,0.8322499999999999,0.4105,0.38125,0.4207499999999999,0.416,0.3794999999999999,0.7822499999999999,0.529,0.931,0.2329999999999999,0.15375,0.1129999999999999,0.3622499999999999,0.1902499999999999,0.24025,0.09375,0.17475,0.2309999999999999,0.24125,0.3065,0.1932499999999999,0.15325,0.10125,0.0847499999999999,0.197,0.272,0.12475,0.25125,0.09275,0.1362499999999999,0.1465,0.17825,0.134,0.21125,0.0605,0.04625,0.05525,0.06,0.21125,0.1159999999999999,0.26175,0.33525,0.911,0.10575,0.132,0.12475,0.48475,0.10175,0.03725,0.1664999999999999,0.23125,0.1034999999999999,0.10875,0.04725,0.04625,0.16625,0.23825,0.39,0.1119999999999999,0.1272499999999999,0.0735,0.15875,0.0842499999999999,0.074,0.09175,0.061,0.0737499999999999,0.2135,0.124,0.08675,0.262,0.0777499999999999,0.0529999999999999,0.0805,0.0687499999999999,0.0792499999999999,0.1004999999999999,0.0419999999999999,0.1365,0.19,0.2724999999999999,0.0625,0.10525,0.21125,0.1024999999999999,0.20575,0.12225,0.0564999999999999,0.05175,0.0414999999999999,0.0637499999999999,0.243,0.21125,0.018,0.13,0.0489999999999999,0.03475,0.03325,0.0195,0.0245,0.0369999999999999,0.0384999999999999,0.0837499999999999,0.1669999999999999,0.0225,0.0615,0.37975,0.0925,0.0687499999999999,0.1465,0.0165,0.0579999999999999,0.013,0.299,0.0484999999999999,0.0469999999999999,0.03225,0.06125,0.05275,0.0625,0.0702499999999999,0.0285,0.0504999999999999,0.04225,0.0272499999999999,0.02,0.03875,0.017,0.0329999999999999,0.1099999999999999,0.0227499999999999,0.0292499999999999,0.03725,0.0097499999999999,0.018,0.0222499999999999,0.0187499999999999,0.0165,0.04025,0.03125,0.0187499999999999,0.015
"Tree Grows in Brooklyn, A (1945)",0.71775,0.64275,0.618,0.78175,0.78175,0.71025,0.99325,0.78175,0.54125,0.71775,0.4585,0.4255,0.17775,0.71775,0.3682499999999999,0.4087499999999999,0.5155,0.1825,0.18225,0.26525,0.1927499999999999,0.616,0.3279999999999999,0.145,0.40375,0.20875,0.3442499999999999,0.23225,0.2199999999999999,0.1619999999999999,0.26275,0.1659999999999999,0.1875,0.1659999999999999,0.09675,0.11625,0.16475,0.076,0.16225,0.652,0.1932499999999999,0.10675,0.1535,0.31275,0.084,0.15925,0.1714999999999999,0.19,0.17225,0.1912499999999999,0.2209999999999999,0.1235,0.1917499999999999,0.616,0.14075,0.0692499999999999,0.3602499999999999,0.1745,0.155,0.196,0.11775,0.11625,0.26225,0.282,0.6145,0.1255,0.40225,0.24475,0.1644999999999999,0.2015,0.0787499999999999,0.175,0.16575,0.1684999999999999,0.09675,0.10675,0.1215,0.191,0.12175,0.04675,0.0989999999999999,0.18425,0.0662499999999999,0.10725,0.12175,0.0837499999999999,0.3165,0.273,0.0414999999999999,0.0822499999999999,0.191,0.14325,0.0652499999999999,0.16825,0.11075,0.1775,0.05225,0.04025,0.0657499999999999,0.04425,0.0652499999999999,0.1315,0.517,0.0767499999999999,0.0735,0.022,0.1024999999999999,0.05875,0.05675,0.02975,0.073,0.03525,0.03575,0.03375,0.04925,0.04825,0.03175,0.7245,0.09675,0.04725,0.0652499999999999,0.071,0.0205,0.0305,0.1325,0.06125,0.0205,0.03475,0.0984999999999999,0.0329999999999999,0.7927500000000001,0.0549999999999999,0.0147499999999999,0.017,0.0112499999999999,0.025,0.04625,0.04575,0.03625,0.03675,0.03025,0.0105,0.0222499999999999,0.062,0.03175,0.0257499999999999,0.0165,0.03,0.0125
Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),0.995,0.8025,0.8025,0.8025,0.8025,0.8025,0.8025,0.72525,0.681,0.6455,0.5905,0.4475,0.15575,0.589,0.54,0.59,0.2155,0.52725,0.05725,0.3159999999999999,0.34675,0.53425,0.76475,0.3735,0.30525,0.1992499999999999,0.34275,0.26025,0.26125,0.34225,0.152,0.31125,0.27425,0.379,0.1689999999999999,0.61575,0.1629999999999999,0.2465,0.08925,0.146,0.151,0.14725,0.2022499999999999,0.0807499999999999,0.1435,0.1659999999999999,0.1555,0.17725,0.1555,0.25425,0.21775,0.1287499999999999,0.3047499999999999,0.53425,0.1297499999999999,0.6935,0.2264999999999999,0.0529999999999999,0.22325,0.2022499999999999,0.1664999999999999,0.1699999999999999,0.0949999999999999,0.1875,0.1225,0.149,0.11025,0.0657499999999999,0.10875,0.1297499999999999,0.0595,0.1967499999999999,0.072,0.03825,0.23725,0.0785,0.03525,0.1034999999999999,0.11625,0.1694999999999999,0.15,0.0504999999999999,0.10425,0.1084999999999999,0.04875,0.073,0.0429999999999999,0.064,0.0875,0.22375,0.0474999999999999,0.1144999999999999,0.04725,0.04975,0.11225,0.0707499999999999,0.0767499999999999,0.0414999999999999,0.06225,0.0285,0.0479999999999999,0.05625,0.1425,0.0837499999999999,0.2214999999999999,0.0305,0.03725,0.0439999999999999,0.0825,0.0499999999999999,0.0865,0.0529999999999999,0.0384999999999999,0.0822499999999999,0.0984999999999999,0.38275,0.0895,0.0217499999999999,0.0544999999999999,0.024,0.0837499999999999,0.04375,0.92875,0.07,0.0524999999999999,0.0529999999999999,0.03075,0.0275,0.091,0.03175,0.0257499999999999,0.10625,0.0434999999999999,0.0295,0.0595,0.0222499999999999,0.0235,0.0207499999999999,0.021,0.0434999999999999,0.0334999999999999,0.0295,0.0379999999999999,0.05825,0.0225,0.031,0.017,0.018,0.025
