movieId,predictable,original,weapons,fight scenes,vengeance,betrayal,teen movie,runaway,good,first contact,catastrophe,mentor,death,weird,chase,pornography,fantasy world,remake,dialogue,culture clash,adaptation,family,drama,greed,light,melancholic,not funny,very funny,fun movie,life philosophy,sexy,life & death,hospital,nudity (full frontal - brief),camp,transformation,mad scientist,writers,stereotypes,internet,creativity,quirky,pulp,dysfunctional family,absurd,computer animation,survival,sacrifice,multiple storylines,independent film,classic car,immortality,alter ego,drinking,women,surveillance,doctors,childhood,unlikely friendships,unlikeable characters,queer,new jersey,goth,farce,kidnapping,god,underrated,dreams,island,california,memory,too long,road movie,irish accent,notable nudity,nudity (rear),80s,small town,graphic novel,censorship,awesome soundtrack,alternate history,blindness,reality tv,prejudice,no plot,hip hop,ghosts/afterlife,film noir,islam,hotel,nudity (topless - brief),atheism,stand-up comedy,adoption,trilogy,stoner movie,prison,british,simple,kick-butt women,tokyo,divorce,addiction,bollywood,shopping,period piece,good music,snakes,made for tv,indians,foul language,new york city,brothers,fashion,workplace,texas,los angeles,cancer,wilderness,single father,wartime,interracial romance,too short,directorial debut,desert,race,radio,best of 2005,finnish,ensemble cast,homeless,san francisco,russian,time,robert downey jr,hunting,lawyer,1930s,prostitution,australia,buddy movie,potential oscar nom,father daughter relationship,wine,rebellion,oil,french,documentary
Godsend (2004),0.8095000000000001,0.73775,0.56925,0.60175,0.3355,0.392,0.2065,0.3545,0.8485,0.8485,0.8485,0.4385,0.51875,0.4044999999999999,0.31425,0.24725,0.44675,0.31475,0.3462499999999999,0.3199999999999999,0.2485,0.49875,0.272,0.4044999999999999,0.2269999999999999,0.2214999999999999,0.354,0.24975,0.177,0.39725,0.1962499999999999,0.4225,0.352,0.23075,0.081,0.2165,0.3735,0.287,0.134,0.3705,0.21275,0.186,0.33875,0.17925,0.16525,0.17825,0.139,0.18475,0.24425,0.1287499999999999,0.1897499999999999,0.1342499999999999,0.119,0.12175,0.14575,0.392,0.4439999999999999,0.14325,0.17525,0.062,0.14575,0.1129999999999999,0.0775,0.0964999999999999,0.399,0.22625,0.1305,0.14675,0.1352499999999999,0.10125,0.267,0.09925,0.11925,0.10925,0.09625,0.1957499999999999,0.0715,0.073,0.0125,0.09175,0.04725,0.14875,0.177,0.1515,0.15475,0.174,0.09925,0.1545,0.10125,0.1287499999999999,0.1164999999999999,0.062,0.17475,0.0885,0.1882499999999999,0.04775,0.0657499999999999,0.087,0.0757499999999999,0.1099999999999999,0.06125,0.0429999999999999,0.22675,0.05475,0.1024999999999999,0.2324999999999999,0.0895,0.1257499999999999,0.0275,0.0494999999999999,0.09575,0.0625,0.10075,0.06,0.03675,0.05075,0.067,0.05325,0.085,0.0349999999999999,0.2259999999999999,0.0464999999999999,0.09775,0.09425,0.0569999999999999,0.05325,0.069,0.0579999999999999,0.04525,0.0459999999999999,0.0685,0.0752499999999999,0.0655,0.063,0.04925,0.0414999999999999,0.0167499999999999,0.12075,0.0369999999999999,0.03975,0.019,0.0265,0.0394999999999999,0.0225,0.0339999999999999,0.02975,0.0227499999999999,0.0275,0.013
Two of a Kind (1983),0.8165,0.72625,0.45625,0.48975,0.499,0.6645,0.73925,0.2324999999999999,0.619,0.7355,0.7355,0.55275,0.38975,0.386,0.44625,0.3065,0.577,0.26275,0.39075,0.45425,0.34225,0.55625,0.2654999999999999,0.45425,0.5655,0.3884999999999999,0.3239999999999999,0.261,0.3784999999999999,0.39075,0.29725,0.46275,0.147,0.24675,0.3665,0.32125,0.3665,0.1987499999999999,0.3035,0.2967499999999999,0.22975,0.22325,0.25725,0.22075,0.1967499999999999,0.1947499999999999,0.2554999999999999,0.76275,0.211,0.344,0.199,0.14675,0.2005,0.5025,0.38925,0.15775,0.04225,0.3265,0.1825,0.2957499999999999,0.1604999999999999,0.10225,0.04625,0.279,0.20525,0.99675,0.1905,0.1154999999999999,0.2907499999999999,0.14375,0.1044999999999999,0.21375,0.16675,0.18125,0.4355,0.25275,0.4585,0.174,0.0832499999999999,0.0817499999999999,0.065,0.264,0.1054999999999999,0.14875,0.129,0.4435,0.38,0.1084999999999999,0.11825,0.2309999999999999,0.1252499999999999,0.09475,0.677,0.1915,0.09775,0.0314999999999999,0.1215,0.136,0.06075,0.281,0.198,0.0762499999999999,0.14625,0.0574999999999999,0.134,0.1295,0.0852499999999999,0.0959999999999999,0.0722499999999999,0.08825,0.351,0.134,0.0989999999999999,0.1225,0.1169999999999999,0.1124999999999999,0.0827499999999999,0.092,0.0815,0.04575,0.11825,0.16975,0.05075,0.1574999999999999,0.09875,0.125,0.2415,0.0394999999999999,0.0247499999999999,0.213,0.063,0.0272499999999999,0.085,0.062,0.1195,0.11375,0.0429999999999999,0.202,0.04325,0.03975,0.08775,0.0235,0.03075,0.0424999999999999,0.0404999999999999,0.0197499999999999,0.05175,0.04425,0.0252499999999999
Exorcist: The Beginning (2004),0.93525,0.843,0.93525,0.7835000000000001,0.5885,0.57475,0.37925,0.5885,0.4722499999999999,0.7835000000000001,0.4357499999999999,0.51925,0.4044999999999999,0.56025,0.3075,0.69375,0.37175,0.8995,0.3692499999999999,0.402,0.3672499999999999,0.2145,0.402,0.42925,0.24675,0.284,0.3442499999999999,0.31225,0.1962499999999999,0.34675,0.24625,0.1897499999999999,0.37925,0.50725,0.3189999999999999,0.23025,0.25625,0.25925,0.1977499999999999,0.1735,0.24075,0.27325,0.2385,0.2017499999999999,0.2155,0.575,0.09775,0.23125,0.2022499999999999,0.183,0.2022499999999999,0.3522499999999999,0.237,0.15775,0.14275,0.08975,0.2385,0.15225,0.16875,0.1285,0.14975,0.123,0.1074999999999999,0.175,0.069,0.3595,0.1664999999999999,0.1099999999999999,0.12125,0.1302499999999999,0.1405,0.1415,0.10225,0.16425,0.10325,0.08925,0.0989999999999999,0.093,0.1805,0.24625,0.077,0.14,0.1564999999999999,0.0409999999999999,0.18275,0.0554999999999999,0.09075,0.20375,0.1144999999999999,0.18275,0.0702499999999999,0.0852499999999999,0.33825,0.133,0.0812499999999999,0.0969999999999999,0.092,0.0925,0.118,0.0692499999999999,0.0815,0.1352499999999999,0.0615,0.0697499999999999,0.1285,0.0637499999999999,0.1277499999999999,0.152,0.1599999999999999,0.1322499999999999,0.0979999999999999,0.236,0.03925,0.1009999999999999,0.028,0.068,0.0652499999999999,0.0549999999999999,0.0484999999999999,0.05025,0.04825,0.122,0.05775,0.0524999999999999,0.0655,0.132,0.1004999999999999,0.0394999999999999,0.18225,0.274,0.04225,0.0329999999999999,0.0574999999999999,0.05975,0.0399999999999999,0.10975,0.0227499999999999,0.03775,0.073,0.0394999999999999,0.0334999999999999,0.04125,0.0444999999999999,0.04575,0.03075,0.03725,0.03,0.03325,0.0285
"Mangler, The (1995)",0.72125,0.7602500000000001,0.5185,0.552,0.51175,0.3037499999999999,0.485,0.51175,0.512,0.5185,0.40325,0.4347499999999999,0.4865,0.3994999999999999,0.39725,0.26125,0.37375,0.0925,0.31475,0.24825,0.7815000000000001,0.2495,0.24825,0.40425,0.4024999999999999,0.30025,0.33675,0.297,0.24875,0.3359999999999999,0.1164999999999999,0.24025,0.1014999999999999,0.177,0.26675,0.24275,0.38975,0.30125,0.11325,0.2299999999999999,0.22025,0.366,0.718,0.21825,0.18575,0.16325,0.062,0.55,0.2304999999999999,0.12375,0.2827499999999999,0.0682499999999999,0.20325,0.0895,0.0999999999999999,0.082,0.1525,0.1054999999999999,0.1947499999999999,0.05425,0.1255,0.179,0.067,0.10175,0.10625,0.1124999999999999,0.11725,0.0895,0.0915,0.0925,0.08825,0.32425,0.1445,0.0642499999999999,0.129,0.091,0.1985,0.3542499999999999,0.1169999999999999,0.0655,0.05875,0.1985,0.072,0.05525,0.0845,0.15825,0.0832499999999999,0.0727499999999999,0.1345,0.1367499999999999,0.0675,0.08,0.0509999999999999,0.09375,0.51475,0.03375,0.09075,0.079,0.0625,0.1327499999999999,0.075,0.0554999999999999,0.04175,0.05925,0.0295,0.05775,0.05275,0.0479999999999999,0.05275,0.0469999999999999,0.0707499999999999,0.0399999999999999,0.0685,0.0707499999999999,0.0762499999999999,0.2554999999999999,0.29725,0.092,0.05475,0.0747499999999999,0.0414999999999999,0.03425,0.04425,0.49,0.0419999999999999,0.0245,0.0374999999999999,0.0379999999999999,0.06075,0.0574999999999999,0.04675,0.0195,0.04375,0.0292499999999999,0.0349999999999999,0.03475,0.0272499999999999,0.0282499999999999,0.0569999999999999,0.04525,0.015,0.0404999999999999,0.03675,0.0267499999999999,0.0364999999999999,0.0272499999999999,0.0369999999999999,0.021,0.019
"Grudge, The (2004)",0.5655,0.7809999999999999,0.35275,0.3632499999999999,0.4355,0.396,0.24875,0.91925,0.551,0.3555,0.551,0.46425,0.477,0.51675,0.31475,0.3175,0.35875,0.95725,0.29125,0.35,0.3325,0.2947499999999999,0.275,0.2867499999999999,0.253,0.4962499999999999,0.35275,0.26175,0.188,0.27525,0.1282499999999999,0.34475,0.2985,0.3135,0.15675,0.2915,0.1885,0.16925,0.20925,0.1925,0.22025,0.18725,0.15825,0.18275,0.09875,0.2239999999999999,0.16725,0.1257499999999999,0.23975,0.247,0.16075,0.0675,0.128,0.1584999999999999,0.1044999999999999,0.267,0.12,0.14575,0.144,0.0695,0.1574999999999999,0.1347499999999999,0.1659999999999999,0.11975,0.0519999999999999,0.06225,0.15525,0.10325,0.1584999999999999,0.1149999999999999,0.1285,0.14925,0.0742499999999999,0.132,0.069,0.08775,0.0752499999999999,0.11525,0.1084999999999999,0.0802499999999999,0.09575,0.10775,0.22275,0.09625,0.09725,0.125,0.08725,0.18075,0.10125,0.079,0.0852499999999999,0.0802499999999999,0.0715,0.0725,0.09675,0.0554999999999999,0.0885,0.0847499999999999,0.0875,0.11775,0.05825,0.5725,0.05925,0.0757499999999999,0.09675,0.0414999999999999,0.071,0.09725,0.0677499999999999,0.0595,0.077,0.05775,0.0479999999999999,0.0747499999999999,0.0822499999999999,0.1054999999999999,0.05675,0.0682499999999999,0.0605,0.08625,0.061,0.0715,0.0747499999999999,0.0469999999999999,0.061,0.0449999999999999,0.0595,0.05175,0.0742499999999999,0.05475,0.10575,0.0514999999999999,0.0469999999999999,0.0534999999999999,0.0359999999999999,0.04425,0.0414999999999999,0.0469999999999999,0.05625,0.05525,0.0344999999999999,0.03025,0.0504999999999999,0.0374999999999999,0.028,0.026,0.0287499999999999,0.03425,0.031
"Kiss Before Dying, A (1991)",0.63075,0.7035,0.2204999999999999,0.4277499999999999,0.4745,0.7982499999999999,0.578,0.53375,0.578,0.53575,0.53575,0.53675,0.5235,0.59975,0.4609999999999999,0.48375,0.21175,0.9435,0.24725,0.24575,0.39125,0.31275,0.243,0.24575,0.10325,0.209,0.40725,0.46975,0.1997499999999999,0.46375,0.48375,0.2564999999999999,0.365,0.25225,0.2015,0.2825,0.1272499999999999,0.1952499999999999,0.1149999999999999,0.26875,0.1287499999999999,0.17075,0.17575,0.128,0.1164999999999999,0.16275,0.0822499999999999,0.062,0.1124999999999999,0.15075,0.1882499999999999,0.0305,0.15825,0.09625,0.5285,0.43975,0.425,0.14275,0.18575,0.09,0.1305,0.1882499999999999,0.0252499999999999,0.124,0.29,0.0374999999999999,0.0752499999999999,0.1255,0.0842499999999999,0.141,0.0752499999999999,0.11425,0.072,0.0725,0.70125,0.27225,0.05575,0.0534999999999999,0.03725,0.06075,0.0569999999999999,0.11725,0.15475,0.0419999999999999,0.1345,0.11875,0.04025,0.04175,0.3582499999999999,0.0857499999999999,0.06125,0.17625,0.06225,0.0807499999999999,0.082,0.028,0.0687499999999999,0.09775,0.083,0.03825,0.0875,0.04125,0.1154999999999999,0.04825,0.0865,0.1589999999999999,0.0747499999999999,0.05825,0.028,0.0334999999999999,0.04125,0.05025,0.1992499999999999,0.0404999999999999,0.1287499999999999,0.0524999999999999,0.0167499999999999,0.0504999999999999,0.0359999999999999,0.0459999999999999,0.42225,0.0984999999999999,0.0632499999999999,0.0409999999999999,0.03475,0.0165,0.0354999999999999,0.0697499999999999,0.0147499999999999,0.0205,0.0409999999999999,0.2199999999999999,0.0625,0.05025,0.0539999999999999,0.0389999999999999,0.0065,0.2219999999999999,0.0349999999999999,0.06025,0.0292499999999999,0.0329999999999999,0.04125,0.0409999999999999,0.0404999999999999,0.021,0.0075,0.015,0.0095
Mannequin 2: On the Move (1991),0.847,0.8165,0.75475,0.618,0.53175,0.47775,0.622,0.286,0.7785,0.557,0.56175,0.4659999999999999,0.28525,0.298,0.9345,0.58175,0.9205,0.4589999999999999,0.45175,0.3452499999999999,0.377,0.4895,0.2977499999999999,0.3452499999999999,0.58625,0.3605,0.243,0.40925,0.543,0.32125,0.7055,0.21775,0.26075,0.145,0.536,0.4385,0.2022499999999999,0.205,0.24925,0.1272499999999999,0.08625,0.21375,0.33525,0.14225,0.1972499999999999,0.208,0.08875,0.17175,0.18475,0.242,0.201,0.64725,0.17825,0.15475,0.55025,0.23975,0.2135,0.17525,0.1877499999999999,0.201,0.2825,0.1372499999999999,0.1865,0.1307499999999999,0.129,0.11725,0.08975,0.1119999999999999,0.193,0.15225,0.244,0.1317499999999999,0.078,0.1397499999999999,0.4095,0.35375,0.60525,0.065,0.05825,0.10375,0.31125,0.203,0.0815,0.0885,0.2189999999999999,0.09425,0.122,0.29525,0.12325,0.1907499999999999,0.0949999999999999,0.071,0.1134999999999999,0.0685,0.0905,0.2365,0.061,0.11425,0.1235,0.1589999999999999,0.24575,0.1084999999999999,0.0685,0.10175,0.05575,0.0685,0.1402499999999999,0.075,0.0697499999999999,0.06075,0.09975,0.0379999999999999,0.15425,0.0389999999999999,0.55775,0.05425,0.0404999999999999,0.11025,0.04175,0.0949999999999999,0.04575,0.1907499999999999,0.11725,0.09525,0.04175,0.1049999999999999,0.04025,0.0272499999999999,0.0222499999999999,0.03525,0.0429999999999999,0.06225,0.0404999999999999,0.156,0.186,0.0499999999999999,0.016,0.029,0.0817499999999999,0.0725,0.03475,0.069,0.05225,0.0354999999999999,0.027,0.066,0.04375,0.0389999999999999,0.03125
Darkness (2002),0.91425,0.74475,0.44025,0.91425,0.418,0.5285,0.24425,0.723,0.48875,0.44025,0.48875,0.43825,0.26825,0.742,0.3365,0.37775,0.304,0.147,0.742,0.33225,0.2967499999999999,0.519,0.33225,0.742,0.2967499999999999,0.46975,0.32825,0.18275,0.126,0.27725,0.16675,0.174,0.2284999999999999,0.2847499999999999,0.15625,0.20375,0.2304999999999999,0.24025,0.09825,0.2309999999999999,0.216,0.255,0.302,0.43525,0.18025,0.15075,0.14725,0.561,0.17175,0.2145,0.16275,0.09225,0.14925,0.1054999999999999,0.14325,0.0969999999999999,0.1315,0.1535,0.10425,0.16775,0.1445,0.15875,0.1574999999999999,0.1074999999999999,0.11675,0.089,0.1445,0.0974999999999999,0.091,0.0615,0.175,0.1545,0.09125,0.0989999999999999,0.04275,0.07,0.0865,0.0755,0.0895,0.079,0.069,0.2165,0.14325,0.04225,0.0847499999999999,0.26825,0.1307499999999999,0.0702499999999999,0.17425,0.08925,0.1029999999999999,0.0549999999999999,0.089,0.05475,0.11625,0.0529999999999999,0.0777499999999999,0.0652499999999999,0.05475,0.0817499999999999,0.0529999999999999,0.0449999999999999,0.1074999999999999,0.0755,0.0692499999999999,0.023,0.0812499999999999,0.0737499999999999,0.0795,0.04025,0.0845,0.06175,0.05225,0.123,0.0207499999999999,0.09775,0.0339999999999999,0.0499999999999999,0.04625,0.0727499999999999,0.04575,0.05625,0.03575,0.0237499999999999,0.0715,0.0202499999999999,0.0625,0.04425,0.142,0.0554999999999999,0.0369999999999999,0.068,0.04675,0.0519999999999999,0.0449999999999999,0.0539999999999999,0.0237499999999999,0.03025,0.05375,0.05025,0.0237499999999999,0.027,0.04225,0.0364999999999999,0.02,0.0374999999999999,0.0237499999999999,0.022,0.0117499999999999
American Psycho II: All American Girl (2002),0.8705,0.8652500000000001,0.72025,0.8705,0.5625,0.5625,0.7675000000000001,0.2955,0.483,0.3974999999999999,0.4317499999999999,0.5795,0.2897499999999999,0.629,0.51175,0.34175,0.51125,0.39725,0.424,0.32725,0.47775,0.49275,0.32725,0.381,0.34575,0.257,0.33775,0.33225,0.215,0.2825,0.585,0.24625,0.22225,0.27475,0.33675,0.2405,0.15825,0.355,0.3834999999999999,0.3055,0.2115,0.4097499999999999,0.45325,0.21825,0.42525,0.2564999999999999,0.1255,0.12325,0.265,0.1604999999999999,0.21175,0.11125,0.16625,0.1094999999999999,0.1149999999999999,0.1094999999999999,0.1634999999999999,0.14375,0.2017499999999999,0.31375,0.18025,0.22325,0.0569999999999999,0.1699999999999999,0.0787499999999999,0.18625,0.1312499999999999,0.178,0.0755,0.0944999999999999,0.11525,0.1287499999999999,0.09625,0.1545,0.0642499999999999,0.266,0.135,0.09225,0.1205,0.1397499999999999,0.08725,0.121,0.15875,0.154,0.11275,0.15125,0.08875,0.031,0.11875,0.1169999999999999,0.04925,0.0715,0.083,0.1004999999999999,0.1267499999999999,0.0605,0.09425,0.1352499999999999,0.0745,0.0959999999999999,0.0792499999999999,0.0569999999999999,0.04925,0.0815,0.1282499999999999,0.07,0.064,0.125,0.0579999999999999,0.42125,0.0755,0.0792499999999999,0.11075,0.0637499999999999,0.0712499999999999,0.3189999999999999,0.1094999999999999,0.0504999999999999,0.0334999999999999,0.03725,0.0374999999999999,0.089,0.0822499999999999,0.2249999999999999,0.0549999999999999,0.0389999999999999,0.0707499999999999,0.0662499999999999,0.05375,0.0672499999999999,0.0444999999999999,0.0787499999999999,0.0682499999999999,0.05575,0.03675,0.0564999999999999,0.03125,0.027,0.0439999999999999,0.05475,0.03125,0.0339999999999999,0.0469999999999999,0.03775,0.04625,0.03925,0.0245,0.03075,0.0305
"Gathering, The (2002)",0.71825,0.7989999999999999,0.68275,0.60175,0.361,0.3615,0.31925,0.4255,0.68275,0.68275,0.517,0.45775,0.49075,0.5335,0.45325,0.54775,0.49,0.189,0.3365,0.41425,0.2967499999999999,0.72525,0.3642499999999999,0.3642499999999999,0.535,0.31275,0.3602499999999999,0.3522499999999999,0.2574999999999999,0.40575,0.3169999999999999,0.3017499999999999,0.138,0.42,0.0979999999999999,0.2355,0.11375,0.17925,0.09875,0.44275,0.2115,0.2294999999999999,0.28925,0.3005,0.20675,0.2764999999999999,0.08925,0.39225,0.2145,0.30025,0.1415,0.588,0.1345,0.139,0.0994999999999999,0.30725,0.0715,0.72525,0.14575,0.1169999999999999,0.2425,0.0905,0.04075,0.4685,0.1362499999999999,0.2817499999999999,0.0655,0.11375,0.084,0.0817499999999999,0.74525,0.0935,0.17775,0.25525,0.1029999999999999,0.22875,0.088,0.3622499999999999,0.03825,0.0384999999999999,0.0777499999999999,0.20625,0.21475,0.05325,0.1257499999999999,0.22075,0.21275,0.122,0.1074999999999999,0.2105,0.0954999999999999,0.12175,0.2817499999999999,0.17275,0.081,0.0339999999999999,0.0825,0.0697499999999999,0.58775,0.10425,0.1094999999999999,0.0697499999999999,0.06075,0.0662499999999999,0.09775,0.08775,0.58775,0.0732499999999999,0.04475,0.066,0.0915,0.1109999999999999,0.1312499999999999,0.03875,0.029,0.0652499999999999,0.0305,0.0265,0.05925,0.04575,0.1312499999999999,0.09875,0.0745,0.0504999999999999,0.09625,0.0399999999999999,0.0742499999999999,0.0329999999999999,0.0595,0.0329999999999999,0.0667499999999999,0.078,0.0692499999999999,0.1955,0.1305,0.0252499999999999,0.0202499999999999,0.022,0.0697499999999999,0.0414999999999999,0.04975,0.0319999999999999,0.0944999999999999,0.0695,0.0222499999999999,0.05225,0.0605,0.031,0.0245
"Ring Two, The (2005)",0.71,0.8187500000000001,0.6025,0.6345,0.4802499999999999,0.284,0.3774999999999999,0.74125,0.59875,0.503,0.56725,0.4559999999999999,0.4805,0.472,0.3595,0.29225,0.2754999999999999,0.8732500000000001,0.3419999999999999,0.375,0.2754999999999999,0.3219999999999999,0.375,0.3065,0.20975,0.29725,0.33175,0.292,0.17575,0.2915,0.1574999999999999,0.271,0.433,0.492,0.1347499999999999,0.2435,0.0989999999999999,0.258,0.20925,0.21075,0.27,0.23525,0.1699999999999999,0.2229999999999999,0.198,0.356,0.1315,0.2025,0.2185,0.1205,0.17975,0.1305,0.152,0.09175,0.1375,0.1317499999999999,0.1962499999999999,0.153,0.17825,0.14125,0.15725,0.1614999999999999,0.1305,0.2204999999999999,0.0782499999999999,0.066,0.121,0.1282499999999999,0.19,0.14975,0.1835,0.1322499999999999,0.15575,0.0812499999999999,0.05225,0.10275,0.05475,0.3129999999999999,0.0559999999999999,0.1574999999999999,0.0652499999999999,0.1297499999999999,0.22075,0.09725,0.1352499999999999,0.12075,0.11175,0.21775,0.10575,0.0865,0.0762499999999999,0.0732499999999999,0.0832499999999999,0.0775,0.25,0.11175,0.0707499999999999,0.32375,0.0762499999999999,0.0875,0.05675,0.1337499999999999,0.05675,0.06175,0.1362499999999999,0.0657499999999999,0.0807499999999999,0.076,0.0464999999999999,0.10325,0.09275,0.04175,0.0637499999999999,0.083,0.04325,0.0787499999999999,0.0647499999999999,0.0685,0.05725,0.072,0.09825,0.0642499999999999,0.0805,0.0837499999999999,0.066,0.0494999999999999,0.073,0.0564999999999999,0.126,0.04625,0.04875,0.0765,0.0424999999999999,0.04625,0.0635,0.03875,0.0225,0.0569999999999999,0.0534999999999999,0.05425,0.0424999999999999,0.0329999999999999,0.0615,0.0292499999999999,0.0339999999999999,0.0295,0.0227499999999999,0.0324999999999999,0.0265
Hellraiser: Inferno (2000),0.97125,0.8585,0.97125,0.34775,0.677,0.8707499999999999,0.1925,0.601,0.52025,0.3545,0.391,0.4105,0.3037499999999999,0.6655,0.4125,0.3465,0.4645,0.066,0.4245,0.52025,0.32575,0.196,0.377,0.6655,0.16175,0.3585,0.37575,0.27825,0.476,0.3725,0.2835,0.1609999999999999,0.3115,0.32425,0.236,0.1485,0.15375,0.201,0.255,0.1965,0.2345,0.26775,0.23975,0.24775,0.1257499999999999,0.203,0.075,0.2744999999999999,0.25925,0.27725,0.292,0.04825,0.2324999999999999,0.174,0.1967499999999999,0.22275,0.2734999999999999,0.243,0.2214999999999999,0.0637499999999999,0.32925,0.11525,0.1262499999999999,0.27825,0.09675,0.0429999999999999,0.1815,0.31425,0.09925,0.0652499999999999,0.11675,0.093,0.122,0.16725,0.1235,0.1485,0.15925,0.1845,0.1915,0.0999999999999999,0.1144999999999999,0.16125,0.1295,0.1325,0.0825,0.1215,0.175,0.0757499999999999,0.30225,0.1129999999999999,0.1245,0.154,0.05475,0.1342499999999999,0.11375,0.1609999999999999,0.0559999999999999,0.0777499999999999,0.122,0.09625,0.0574999999999999,0.10175,0.09975,0.1584999999999999,0.0835,0.021,0.0627499999999999,0.1277499999999999,0.0267499999999999,0.23525,0.08775,0.09875,0.0564999999999999,0.09725,0.03975,0.075,0.0935,0.0645,0.09075,0.0419999999999999,0.04075,0.064,0.0414999999999999,0.0792499999999999,0.08,0.0265,0.04175,0.1907499999999999,0.144,0.0635,0.05475,0.1694999999999999,0.03225,0.0414999999999999,0.0939999999999999,0.0262499999999999,0.03225,0.0225,0.06125,0.1365,0.0842499999999999,0.04675,0.0812499999999999,0.0292499999999999,0.05475,0.0374999999999999,0.0379999999999999,0.0364999999999999,0.04875
White Noise (2005),0.67775,0.6835,0.57875,0.4495,0.312,0.433,0.20325,0.548,0.57875,0.6885,0.5635,0.5865,0.9235,0.61675,0.5535,0.2375,0.372,0.25375,0.2644999999999999,0.25425,0.2035,0.2544999999999999,0.24025,0.3602499999999999,0.25425,0.3329999999999999,0.34575,0.25075,0.1659999999999999,0.403,0.199,0.692,0.56625,0.29625,0.1267499999999999,0.25325,0.127,0.354,0.14125,0.4195,0.36075,0.2012499999999999,0.1975,0.125,0.198,0.23475,0.21975,0.187,0.1235,0.16425,0.1455,0.22575,0.1345,0.16425,0.1669999999999999,0.40475,0.20725,0.1024999999999999,0.136,0.1054999999999999,0.15275,0.156,0.083,0.1154999999999999,0.2524999999999999,0.11125,0.1977499999999999,0.0827499999999999,0.1332499999999999,0.09575,0.21275,0.1775,0.11575,0.25325,0.10125,0.17875,0.062,0.1425,0.0319999999999999,0.0712499999999999,0.0732499999999999,0.1285,0.22875,0.085,0.1292499999999999,0.18075,0.1377499999999999,0.57875,0.09975,0.1292499999999999,0.15025,0.05575,0.10025,0.0647499999999999,0.08775,0.0434999999999999,0.072,0.087,0.0645,0.1054999999999999,0.04125,0.0494999999999999,0.12025,0.06125,0.0727499999999999,0.20375,0.0655,0.14275,0.0469999999999999,0.0695,0.077,0.05825,0.0697499999999999,0.06075,0.04475,0.1069999999999999,0.0424999999999999,0.0805,0.15575,0.0645,0.62375,0.0504999999999999,0.05825,0.0404999999999999,0.06225,0.061,0.05575,0.3635,0.10725,0.0369999999999999,0.0344999999999999,0.10325,0.0915,0.05475,0.31625,0.0504999999999999,0.0469999999999999,0.198,0.04325,0.0349999999999999,0.04775,0.04275,0.03475,0.0419999999999999,0.0459999999999999,0.025,0.0287499999999999,0.0225,0.0202499999999999
Boogeyman (2005),0.91225,0.82925,0.77725,0.77725,0.345,0.5205,0.267,0.92475,0.55975,0.77725,0.55975,0.4595,0.44475,0.7829999999999999,0.3017499999999999,0.301,0.3555,0.3305,0.4024999999999999,0.4559999999999999,0.378,0.4475,0.4559999999999999,0.7829999999999999,0.2345,0.3452499999999999,0.4014999999999999,0.26925,0.202,0.39875,0.1875,0.20425,0.381,0.25925,0.1895,0.291,0.516,0.3345,0.2007499999999999,0.26125,0.2234999999999999,0.1962499999999999,0.2165,0.2947499999999999,0.2145,0.53225,0.2155,0.17625,0.2002499999999999,0.1589999999999999,0.1669999999999999,0.10225,0.1972499999999999,0.1987499999999999,0.15575,0.12125,0.18125,0.402,0.16025,0.21075,0.1609999999999999,0.128,0.089,0.11475,0.0847499999999999,0.153,0.0949999999999999,0.26775,0.156,0.0822499999999999,0.402,0.1654999999999999,0.0795,0.1255,0.0642499999999999,0.0652499999999999,0.04675,0.14,0.0504999999999999,0.05825,0.0324999999999999,0.1144999999999999,0.135,0.0665,0.0667499999999999,0.396,0.11575,0.0662499999999999,0.1235,0.08,0.17375,0.0625,0.0822499999999999,0.0795,0.12425,0.05675,0.0815,0.0895,0.0569999999999999,0.10475,0.064,0.07,0.11575,0.0847499999999999,0.0984999999999999,0.04475,0.0529999999999999,0.14275,0.0379999999999999,0.0837499999999999,0.0519999999999999,0.061,0.0727499999999999,0.05225,0.04175,0.09125,0.0292499999999999,0.0434999999999999,0.0484999999999999,0.031,0.0434999999999999,0.0574999999999999,0.03625,0.05675,0.0707499999999999,0.0162499999999999,0.0544999999999999,0.0685,0.1387499999999999,0.04325,0.04475,0.0969999999999999,0.0544999999999999,0.05075,0.1064999999999999,0.0369999999999999,0.0202499999999999,0.0305,0.04375,0.071,0.0197499999999999,0.03575,0.136,0.0262499999999999,0.0172499999999999,0.0197499999999999,0.021,0.0292499999999999,0.018
